-0.16274887,-1.08052349
-0.17115750,-1.11640876
-0.18135569,-1.09346972
-0.18938199,-1.05679941
-0.19896901,-1.11616516
-0.20798475,-1.00607146
-0.21573687,-0.46512729
-0.21573687,-0.48963489
-0.22389745,-1.06415051
-0.23347271,-0.92523379
-0.23931801,-0.79645790
-0.24674701,-0.79691484
-0.25259993,-0.73263427
-0.25895758,-0.75382231
-0.26516363,-0.64900258
-0.26977429,-0.51122201
-0.27368400,-0.54160343
-0.27880101,-0.55936118
-0.28300668,-0.40290716
-0.28551613,-0.34793348
-0.28880558,-0.30615693
-0.29061875,-0.27630133
-0.29341060,-0.20934483
-0.29410783,-0.09635361
-0.29501649,-0.10909264
-0.29592604,-0.06733854
-0.29613880,-0.01276574
-0.29613880,0.04187782
-0.29544084,0.16369214
-0.29341060,0.20553471
-0.29201526,0.15496672
-0.29082782,0.26400193
-0.28761523,0.37301305
-0.28461094,0.40260611
-0.28090512,0.49890487
-0.27629585,0.48728436
-0.27278372,0.55275302
-0.26708330,0.62953786
-0.26229142,0.62777412
-0.25662040,0.70991444
-0.25045951,0.69850434
-0.24497866,0.77415120
-0.23755699,0.94338515
-0.22925558,0.92437335
-0.22215077,0.98596020
-0.21282291,1.00532290
-0.20539539,0.97708410
-0.19653817,1.02020669
-0.18839194,1.07144320
-0.17868079,1.07128457
-0.17053720,1.11353974
-0.16012179,1.29235855
-0.14899789,1.24166245
-0.13942742,1.23489290
-0.12841634,1.23457743
-0.11885113,1.27759468
-0.10712310,1.35526579
-0.09626336,1.31198567
-0.08525667,1.27659513
-0.07498678,1.35664895
-0.06264586,1.39475887
-0.05174080,1.35828618
-0.04000775,1.44185369
-0.02770990,1.39399502
-0.01677450,1.40039613
-0.00436996,1.44346168
0.00728319,1.35457536
0.01820629,1.35417319
0.02985275,1.40071628
0.04155156,1.44420784
0.05392288,1.39358897
0.06477805,1.30405129
0.07565706,1.35922254
0.08743175,1.39733015
0.09894590,1.30686462
0.10921283,1.31902996
0.12092973,1.27639103
0.13048602,1.23952268
0.14158844,1.28995376
0.15198524,1.11200072
0.16012179,1.12053960
0.17066090,1.20736760
0.18024458,1.14973739
0.18982319,1.06334432
0.19796699,1.03784757
0.20712065,1.08082752
0.21598078,0.95417854
0.22302363,0.84900685
0.23013089,0.89260553
0.23790039,0.82716060
0.24391690,0.74271472
0.25027897,0.77542851
0.25684071,0.75481360
0.26285919,0.58388017
0.26657205,0.51802582
0.27149296,0.56517214
0.27599158,0.58903377
0.28131019,0.48742266
0.28411530,0.36114151
0.28732921,0.37333830
0.29033760,0.22247837
0.29103718,0.28977732
0.29516722,0.20583566
0.29446778,0.04194878
0.29586637,0.08391540
0.29586637,0.00000000
0.29586637,-0.01277487
0.29565345,-0.04194878
0.29516722,-0.12581994
0.29355646,-0.20584482
0.29173648,-0.30668934
0.28844497,-0.41523709
0.28481586,-0.31941883
0.28312132,-0.29459613
0.27990592,-0.46996754
0.27528853,-0.56568029
0.27047792,-0.61534527
0.26503277,-0.66877037
0.25933174,-0.65007074
0.25419826,-0.73368374
0.24710368,-0.73389816
0.24196662,-0.75491535
0.23452176,-0.90349698
0.22690834,-0.93689331
0.21890687,-1.01327484
0.21002043,-1.03257875
0.20169723,-0.98981555
0.19352350,-0.98903696
0.18521328,-1.10308712
0.17513872,-1.19666350
0.16526888,-1.21934900
0.15481623,-1.24095311
0.14458633,-1.24611807
0.13404760,-1.20300479
0.12453625,-1.20042677
0.11404049,-1.33083634
0.10235565,-1.32363846
0.09197984,-1.31660008
0.08041231,-1.44313956
0.06792752,-1.45602015
0.05614531,-1.27884468
0.04661344,-1.26891979
0.03499665,-1.44036359
0.02260738,-1.40114040
0.01164431,-1.48754240
-0.00218499,-1.52890400
-0.01383743,-1.35331365
-0.02474022,-1.35219747
-0.03637405,-1.40176124
-0.04810291,-1.35572404
-0.05896945,-1.34876138
-0.07058226,-1.35961761
-0.08162975,-1.32335942
-0.09263825,-1.36053280
-0.10430529,-1.27418753
-0.11387471,-1.32774463
-0.12643437,-1.24791149
-0.13467324,-1.11351902
-0.14499302,-1.28838971
-0.15614640,-1.15891929
-0.16430834,-1.01517471
-0.17306598,-1.07386726
-0.18220613,-1.03694282
-0.19034836,-1.00612528
-0.19897488,-1.09444580
-0.20858912,-0.96684751
-0.21508901,-0.84836048
-0.22272846,-0.80146963
-0.22844684,-0.75872234
-0.23537384,-0.84276221
-0.24249287,-0.77855999
-0.24834984,-0.65986394
-0.25349061,-0.68142795
-0.25970697,-0.62724310
-0.26394466,-0.47728766
-0.26766176,-0.53034371
-0.27278372,-0.45760587
-0.27528853,-0.15028850
-0.27528853,-0.16863303
-0.27809908,-0.28283129
-0.28000238,-0.24026203
-0.28210344,-0.27651324
-0.28461094,-0.16274478
-0.28481586,-0.00000000
-0.28461094,-0.04201646
-0.28551613,0.04200679
-0.28391082,0.10856979
-0.28370664,0.05424826
-0.28300668,0.16809065
-0.28090512,0.23436870
-0.27910054,0.28848631
-0.27609702,0.31834835
-0.27379473,0.44486250
-0.26868264,0.45639569
-0.26618814,0.45663424
-0.26107207,0.61627857
-0.25591683,0.60524861
-0.25098460,0.60326773
-0.24586237,0.71036090
-0.23914525,0.74130834
-0.23350723,0.76372859
-0.22641644,0.84766651
-0.21937945,0.86752810
-0.21195764,0.93348987
-0.20382129,0.88229730
-0.19725268,0.98500995
-0.18740446,0.98533814
-0.18083038,1.06249079
-0.16969628,1.19239769
-0.16095709,1.05604499
-0.15209553,1.16211845
-0.14158844,1.20435975
-0.13202286,1.18033495
-0.12191620,1.26746563
-0.11089844,1.23933199
-0.10126066,1.23800654
-0.09026499,1.36232681
-0.07855522,1.26800123
-0.06913164,1.25980137
-0.05755853,1.35515719
-0.04654569,1.22745924
-0.03710087,1.30724732
-0.02475823,1.44007107
-0.01309969,1.39828469
-0.00145349,1.35364989
0.00946114,1.26609682
0.01964813,1.22349609
0.02985275,1.31239114
0.04152131,1.44420784
0.05392288,1.30829880
0.06332629,1.26710580
0.07504131,1.31210695
0.08519474,1.22566919
0.09546913,1.26767658
0.10632268,1.35443757
0.11804309,1.23900633
0.12697279,1.15331939
0.13726508,1.17280369
0.14651952,1.10570807
0.15569354,1.08900362
0.16466958,1.07035052
0.17353272,1.08733254
0.18279179,1.08823000
0.19166989,1.06512099
0.20054380,1.01265772
0.20854751,0.88349224
0.21526867,0.77349048
0.22143902,0.85910538
0.22958710,0.79701544
0.23472261,0.72179619
0.24161703,0.77459833
0.24763258,0.66853183
0.25275923,0.59484077
0.25754660,0.49036179
0.26093193,0.51079676
0.26605988,0.54222601
0.26996903,0.43378823
0.27328968,0.37330664
0.27619080,0.31265051
0.27850052,0.27719384
0.28081070,0.26499901
0.28291717,0.18075916
0.28382335,0.09647582
0.28452510,0.00000000
0.28382335,0.00000000
0.28452510,-0.01227583
0.28361876,-0.07196104
0.28332575,-0.12633679
0.28151314,-0.26535924
0.27890310,-0.31934038
0.27619080,-0.35535230
0.27298056,-0.34277326
0.27047792,-0.31912787
0.26766176,-0.41147686
0.26361997,-0.51972054
0.25899975,-0.56530256
0.25419826,-0.63899507
0.24834984,-0.78692707
0.24108281,-0.69153445
0.23682426,-0.66979490
0.22991956,-0.75612124
0.22422224,-0.80814815
0.21645042,-0.94707220
0.20843770,-0.92817738
0.20098080,-0.92949975
0.19294604,-1.01621552
0.18404388,-1.06843953
0.17513872,-1.11927673
0.16538926,-1.08942263
0.15698167,-1.16772342
0.14592721,-1.14698620
0.13786524,-1.14744758
0.12680308,-1.25561352
0.11693834,-1.11384239
0.10823904,-1.22787409
0.09647378,-1.32039212
0.08623251,-1.23246267
0.07593273,-1.36329277
0.06351096,-1.35490782
0.05335093,-1.31210284
0.04164258,-1.36087354
0.03066971,-1.27155270
0.02045003,-1.27044066
0.00949570,-1.35848467
-0.00219138,-1.35801763
-0.01313793,-1.40214969
-0.02556054,-1.44426993
-0.03720910,-1.26929406
-0.04671544,-1.27223455
-0.05841300,-1.36009504
-0.06938369,-1.22914970
-0.07889883,-1.26865102
-0.09052787,-1.36384462
-0.10162958,-1.24162906
-0.11122169,-1.17911054
-0.12128142,-1.27111448
-0.13240693,-1.20596240
-0.14138079,-1.07786970
-0.15037143,-1.14539865
-0.16047077,-1.14590595
-0.16946986,-0.99432577
-0.17704287,-0.96343469
-0.18552711,-1.05795516
-0.19467545,-0.91846932
-0.20083493,-0.85955004
-0.20900129,-0.86602483
-0.21526867,-0.82199376
-0.22270118,-0.83637262
-0.22920822,-0.73146677
-0.23489229,-0.61696819
-0.23949102,-0.59455887
-0.24480161,-0.61572848
-0.24975316,-0.49790065
-0.25309995,-0.41413513
-0.25665541,-0.48962739
-0.26126041,-0.48756847
-0.26478156,-0.40313844
-0.26797938,-0.27624458
-0.26938563,-0.18039053
-0.27098589,-0.14992307
-0.27188435,-0.15004848
-0.27348670,-0.09614106
-0.27348670,-0.00000000
-0.27348670,-0.01848198
-0.27379473,0.10789109
-0.27168852,0.16853046
-0.27098589,0.16142696
-0.26899807,0.24569198
-0.26689103,0.25299065
-0.26478156,0.34913718
-0.26107207,0.43635976
-0.25750889,0.46738287
-0.25328236,0.45541537
-0.24991864,0.51938952
-0.24462587,0.57186886
-0.24038749,0.64688523
-0.23384445,0.72037667
-0.22838121,0.32779411
-0.22838121,0.39308821
-0.22182974,0.72008966
-0.21637972,0.77229166
-0.20895821,0.89065685
-0.20153544,0.83945242
-0.19496734,0.93368546
-0.18597401,0.93419020
-0.17939750,0.96928259
-0.16981930,0.98413142
-0.16299531,1.02023110
-0.15281545,1.16107597
-0.14364405,1.19273485
-0.13293654,1.17899989
-0.12399405,1.02358421
-0.11587680,1.14702661
-0.10487694,1.26792453
-0.09474472,1.17721604
-0.08525667,1.18874389
-0.07493233,1.22589058
-0.06482516,1.35013719
-0.05243004,1.31279924
-0.04294517,1.18000932
-0.03276322,1.22322830
-0.02255804,1.35401526
-0.01019630,1.35348216
0.00000000,1.31043616
0.01164431,1.31078924
0.02184649,1.26570498
0.03273939,1.26967547
0.04300775,1.27100922
0.05392288,1.21911280
0.06332629,1.17358419
0.07348261,1.31582277
0.08525667,1.23225658
0.09402022,1.14291726
0.10430529,1.22470668
0.11443200,1.27340463
0.12552870,1.15357870
0.13365831,1.06243888
0.14323602,1.09961594
0.15198524,1.07729381
0.16119091,1.04169367
0.16934681,0.92799997
0.17665758,0.97889346
0.18566170,0.98669591
0.19310251,0.91039384
0.20083493,0.90198024
0.20813552,0.84194147
0.21486729,0.80783292
0.22159940,0.66012256
0.22586933,0.70227471
0.23330398,0.72186362
0.23790039,0.59428660
0.24320875,0.53079718
0.24674701,0.55252003
0.25241742,0.50058433
0.25509008,0.45722070
0.26003777,0.47753430
0.26304899,0.34206014
0.26573877,0.27676664
0.26766176,0.15764657
0.26836621,0.12675158
0.26977429,0.23463804
0.27227684,0.19237628
0.27298056,0.01861852
0.27258715,-0.00000000
0.27298056,-0.04908575
0.27176906,-0.11497372
0.27106433,-0.12690036
0.26965405,-0.33105277
0.26554679,-0.33111630
0.26413545,-0.20044183
0.26220609,-0.35059037
0.25829227,-0.48046970
0.25419826,-0.48976076
0.25012959,-0.45746516
0.24657384,-0.48977823
0.24196662,-0.66002410
0.23557344,-0.76550436
0.22920822,-0.73358658
0.22334700,-0.67040325
0.21803483,-0.69532412
0.21175826,-0.80844099
0.20456081,-0.91339715
0.19653497,-0.79146038
0.19136981,-0.85973075
0.18220613,-1.11878571
0.17272338,-1.06669553
0.16442787,-0.98097419
0.15637381,-1.10366007
0.14603354,-1.15995541
0.13704122,-1.02897519
0.12888395,-1.07064499
0.11919714,-1.19515915
0.10896463,-1.18913061
0.09937829,-1.23306235
0.08841359,-1.22531387
0.07895639,-1.22321110
0.06802674,-1.27378916
0.05772658,-1.18699768
0.04824344,-1.22941950
0.03723625,-1.36209330
0.02554189,-1.31453901
0.01532727,-1.26993298
0.00437634,-1.31379092
-0.00656925,-1.27052062
-0.01679900,-1.31465976
-0.02848024,-1.31376371
-0.03869507,-1.17946324
-0.04813797,-1.22419865
-0.05909838,-1.27474351
-0.06938369,-1.22472054
-0.07951039,-1.18540454
-0.08914043,-1.23562652
-0.10010416,-1.22340714
-0.10953055,-1.14557851
-0.11919714,-1.18770180
-0.12932558,-1.15142620
-0.13838757,-1.03306799
-0.14654338,-1.01547418
-0.15531214,-1.03696226
-0.16382609,-1.02961274
-0.17247235,-1.04387948
-0.18122408,-0.87738840
-0.18709549,-0.88447666
-0.19596535,-0.89268009
-0.20197350,-0.79771599
-0.20926062,-0.72151053
-0.21399867,-0.73070403
-0.22143902,-0.72204866
-0.22603282,-0.60663084
-0.23154954,-0.57413461
-0.23560173,-0.55110726
-0.24073466,-0.56261621
-0.24497866,-0.44555365
-0.24816055,-0.44498566
-0.25239509,-0.34961265
-0.25398743,-0.25351868
-0.25662040,-0.23355626
-0.25788003,-0.22482627
-0.26036751,-0.19152245
-0.26107207,-0.03098976
-0.26088400,-0.12672650
-0.26318418,-0.08444510
-0.26229142,0.13801077
-0.26088400,0.18016683
-0.25928864,0.21361725
-0.25732371,0.19125327
-0.25610109,0.11561536
-0.25539679,0.26466684
-0.25168997,0.40255256
-0.24868758,0.31791785
-0.24639134,0.45558486
-0.24109450,0.51976631
-0.23772857,0.48763638
-0.23296723,0.55094554
-0.22854614,0.66824925
-0.22182974,0.77264079
-0.21566880,0.72957632
-0.20967014,0.67694037
-0.20438646,0.70218886
-0.19796699,0.83914723
-0.19040067,0.88340700
-0.18324354,0.83226898
-0.17652952,0.89163387
-0.16838297,1.04144063
-0.15917218,1.08983451
-0.15021907,0.96862707
-0.14302839,0.96203640
-0.13418513,1.04998136
-0.12552870,1.13682283
-0.11523808,0.61743750
-0.11523808,0.53029207
-0.10639988,1.14267903
-0.09619343,1.09459669
-0.08815660,1.09496794
-0.07794396,1.27208628
-0.06695516,1.22563776
-0.05751667,1.09386111
-0.04872414,1.13773634
-0.03855439,1.35175571
-0.02619488,1.35264702
-0.01601028,1.17839911
-0.00655490,1.17911527
0.00364164,1.22475033
0.01385761,1.26699526
0.02475823,1.22014518
0.03419336,1.22600660
0.04519168,1.27103696
0.05537731,1.17518219
0.06477805,1.17983961
0.07504131,1.14168722
0.08380617,1.18220507
0.09474472,1.27339203
0.10502937,1.14283698
0.11379201,1.14328342
0.12408409,1.01300670
0.13067545,0.96382893
0.14014791,1.14903533
0.14982604,1.03271007
0.15735974,0.94093057
0.16550822,0.94237432
0.17306598,0.99393688
0.18207383,0.84991758
0.18723127,0.79906336
0.19539155,0.85917526
0.20155086,0.76463771
0.20813552,0.76549353
0.21430908,0.76508540
0.22088694,0.60827138
0.22444694,0.47938624
0.22887671,0.68974942
0.23594276,0.64725392
0.23966428,0.43595934
0.24320875,0.34009092
0.24533246,0.34019446
0.24887866,0.45799537
0.25296571,0.36161963
0.25490565,0.21235832
0.25650502,0.21198315
0.25843871,0.16960352
0.25933174,0.20329848
0.26182702,0.10733131
0.26112060,-0.04238495
0.26112060,0.00000000
0.26112060,-0.08481789
0.25970697,-0.16969955
0.25829227,-0.14969236
0.25721210,-0.16076908
0.25561279,-0.33983547
0.25154817,-0.36155181
0.24958693,-0.38353217
0.24515597,-0.49978019
0.24125726,-0.36169812
0.23912767,-0.38372359
0.23486186,-0.62792388
0.22866227,-0.63837731
0.22422224,-0.55205576
0.21946134,-0.74783879
0.21175826,-0.70434742
0.20772222,-0.68091001
0.20040976,-0.82655452
0.19394631,-0.84433211
0.18633756,-0.91231793
0.17874101,-0.90332788
0.17128209,-0.88056086
0.16406499,-0.96762382
0.15515503,-1.04489558
0.14665007,-1.03738772
0.13786524,-1.10942390
0.12815967,-1.07662790
0.11992144,-1.01627862
0.11122169,-1.17588577
0.10032334,-1.14646445
0.09211395,-1.10732717
0.08186789,-1.27955962
0.07078796,-1.14235227
0.06282868,-1.08999004
0.05262146,-1.27116626
0.04164258,-1.22953610
0.03212919,-1.18393681
0.02191030,-1.22705323
0.01167830,-1.22702676
0.00145985,-1.31381542
-0.01021862,-1.22697210
-0.01898968,-1.18327777
-0.02993992,-1.22435897
-0.03939566,-1.18143507
-0.04963050,-1.23107473
-0.05991358,-1.22580478
-0.07006058,-1.26650235
-0.08102195,-1.18839586
-0.08986718,-1.14930991
-0.10017711,-1.13633618
-0.10880612,-1.05426259
-0.11774816,-1.05218448
-0.12634252,-1.15159987
-0.13694149,-1.03863270
-0.14365307,-0.91586872
-0.15220597,-1.00906201
-0.16047077,-0.89167035
-0.16706714,-0.84194376
-0.17450317,-0.94347881
-0.18279179,-0.88449398
-0.18924473,-0.78190030
-0.19582346,-0.75495214
-0.20182727,-0.72064394
-0.20783419,-0.65973837
-0.21282291,-0.62636049
-0.21827353,-0.68770412
-0.22428464,-0.50823647
-0.22674414,-0.40335125
-0.23100716,-0.57400655
-0.23631092,-0.46648171
-0.23878186,-0.30790162
-0.24144261,-0.24455502
-0.24285778,-0.25455103
-0.24568513,-0.30743289
-0.24798166,-0.24408213
-0.24975316,-0.13783858
-0.25027897,-0.07388606
-0.25098460,0.00000000
-0.25027897,0.03150501
-0.25045951,0.01081752
-0.25009867,0.11706228
-0.24850848,0.16939176
-0.24727548,0.26475483
-0.24409589,0.23316468
-0.24338940,0.21209669
-0.24056095,0.40269005
-0.23667790,0.39088006
-0.23404628,0.40278742
-0.22996478,0.52971541
-0.22521769,0.60202815
-0.21993097,0.59159956
-0.21535770,0.56382402
-0.21053391,0.56389568
-0.20595944,0.71978815
-0.19853744,0.70240352
-0.19425271,0.76993495
-0.18570519,0.85614233
-0.17998367,0.83143472
-0.17184794,0.88291934
-0.16526835,0.83985197
-0.15785041,0.93305505
-0.14971743,1.06824378
-0.14004635,0.98097690
-0.13336782,0.83322688
-0.12615923,1.04441323
-0.11596093,1.14216799
-0.10712310,1.10340466
-0.09757085,1.05492888
-0.08954095,1.09747838
-0.07927955,1.26808393
-0.06840622,1.17502776
-0.05969575,1.09380178
-0.05017619,1.13590488
-0.04076400,1.13345477
-0.03128528,1.09235810
-0.02255804,1.13479640
-0.01237200,1.26614598
-0.00145560,1.30998885
0.00946114,1.22422634
0.01894817,1.13493097
0.02837666,1.09240414
0.03715490,1.18147446
0.04806790,1.18059658
0.05683151,1.09837995
0.06637423,1.09258750
0.07504131,1.12923044
0.08519474,0.60920609
0.08519474,0.57299898
0.09474472,1.05972452
0.10285682,1.02238264
0.11178443,1.09491033
0.12110532,1.05246881
0.12932558,1.01284069
0.13798600,1.02029344
0.14633047,0.90309033
0.15303751,0.89162653
0.16119091,0.90689324
0.16815239,0.92799997
0.17665758,0.87040735
0.18265918,0.80645565
0.19009851,0.72945521
0.19481677,0.77301515
0.20298209,0.71337053
0.20670628,0.62747606
0.21344003,0.61801350
0.21700650,0.49919852
0.22176000,0.56123935
0.22636049,0.57489187
0.23134153,0.44702418
0.23381089,0.37158583
0.23753463,0.40420467
0.24054764,0.34044729
0.24320875,0.25523820
0.24480161,0.20190524
0.24657384,0.21289358
0.24834984,0.10655969
0.24834984,0.07422539
0.24958693,0.09591676
0.24994845,0.02169137
0.24994845,-0.11691878
0.24799980,-0.09591676
0.24834984,-0.11740460
0.24604306,-0.23419090
0.24444665,-0.22355108
0.24231721,-0.21301952
0.24089633,-0.28695453
0.23753463,-0.37227832
0.23469169,-0.44690908
0.23008615,-0.49002059
0.22652468,-0.53272398
0.22120741,-0.55220654
0.21732124,-0.56694920
0.21175826,-0.57594136
0.20772222,-0.70650076
0.19998325,-0.72281022
0.19567538,-0.72420976
0.18791309,-0.79224499
0.18247129,-0.76646218
0.17513872,-0.85179003
0.16827479,-0.89535755
0.16021609,-0.97424154
0.15203744,-0.94410370
0.14448103,-0.89378050
0.13714109,-0.97928157
0.12815967,-1.10973972
0.11864543,-1.06465245
0.11041546,-1.01205229
0.10177789,-1.05041403
0.09290856,-1.15455232
0.08253535,-1.14302876
0.07385808,-1.13868361
0.06355729,-1.09914364
0.05553902,-1.05223072
0.04602012,-1.18727021
0.03575118,-1.18377649
0.02629051,-1.22543502
0.01532727,-1.13948205
0.00729914,-1.09469022
-0.00291757,-1.27061958
-0.01387785,-1.27097693
-0.02410052,-1.09367399
-0.03210575,-1.09445104
-0.04234137,-1.22633820
-0.05254472,-1.13642741
-0.06128183,-1.14136030
-0.07156739,-1.13729396
-0.08023673,-1.04659856
-0.08901070,-1.14415439
-0.09930597,-1.10077198
-0.10735690,-0.97102152
-0.11548966,-1.05241462
-0.12489715,-1.09011926
-0.13365831,-1.01999447
-0.14189705,-0.94637503
-0.14943123,-0.89139128
-0.15675358,-0.84226714
-0.16346901,-0.80615191
-0.17018944,-0.76357700
-0.17619530,-0.84226106
-0.18422713,-0.77474215
-0.18910767,-0.65288503
-0.19510854,-0.63457308
-0.19968389,-0.62613087
-0.20554406,-0.74562002
-0.21211089,-0.54073736
-0.21455635,-0.41246044
-0.21898523,-0.54103412
-0.22357358,-0.40325072
-0.22570607,-0.33099528
-0.22909017,-0.44576470
-0.23313548,-0.32778005
-0.23455317,-0.18028817
-0.23614029,-0.11724662
-0.23650728,-0.12748181
-0.23826498,-0.10546213
-0.23826498,-0.09529433
-0.23985322,-0.08491491
-0.23968023,0.08497147
-0.23843703,0.09522317
-0.23809318,0.07334765
-0.23721457,0.12739685
-0.23596990,0.26492145
-0.23279921,0.37026025
-0.22979889,0.27496194
-0.22821651,0.30769695
-0.22467061,0.38320632
-0.22182974,0.49745364
-0.21637972,0.54963394
-0.21266918,0.43622444
-0.20910931,0.60767182
-0.20254131,0.67712907
-0.19782383,0.56537316
-0.19311843,0.61702088
-0.18754014,0.69431333
-0.18154654,0.81252841
-0.17399800,0.80444628
-0.16813910,0.80342426
-0.16060760,0.84646297
-0.15403138,0.88840336
-0.14580088,0.91947615
-0.13870678,0.91321270
-0.13058067,0.92608321
-0.12327206,0.97887057
-0.11426616,1.10370729
-0.10487694,0.95402604
-0.09836572,0.91625584
-0.08960601,1.18177797
-0.07866942,1.13834595
-0.07063358,1.05127557
-0.06114816,1.04628021
-0.05319557,1.09030353
-0.04297644,1.13863944
-0.03421825,1.05053240
-0.02546756,1.13546797
-0.01529378,1.26585594
-0.00436996,1.17963399
0.00436678,1.00614226
0.01239907,1.09246055
0.02257446,1.22471429
0.03281098,1.18046620
0.04224890,1.09214080
0.05101332,1.04941763
0.05973919,1.00595418
0.06777923,1.05550032
0.07733086,1.13943930
0.08676988,1.04483169
0.09474472,0.96521604
0.10285682,1.02238264
0.11178443,1.06732770
0.12064561,1.00911274
0.12860298,0.96581098
0.13674246,0.84093894
0.14261863,0.88457502
0.15148538,0.89132504
0.15747405,0.80540429
0.16490878,0.84924129
0.17162807,0.81434626
0.17848122,0.41118914
0.17848122,0.35278174
0.18436092,0.71360348
0.19037461,0.63584234
0.19495829,0.64513643
0.20112689,0.62801542
0.20542521,0.57653200
0.21073575,0.56652437
0.21486729,0.52353517
0.21946134,0.42321317
0.22192084,0.37119814
