SINDy,HANDI,PSE,gEDMD,SR3
1.30318127e-01,1.50213501e-07,9.59821275e-02,1.47002760e-01,1.30684400e-01
1.29741194e-01,1.86826636e-07,9.52358240e-02,1.41503634e-01,1.30088957e-01
1.29739530e-01,2.73928909e-07,9.52528367e-02,1.40243729e-01,1.30075278e-01
1.30146899e-01,4.38033289e-07,9.60440148e-02,8.08849441e-01,1.30503392e-01
1.31284469e-01,8.32691908e-07,9.74727090e-02,8.16127145e-01,1.31697296e-01
1.32947806e-01,1.69693314e-06,9.93762188e-02,1.62939484e-01,1.33407679e-01
1.34610459e-01,3.28003772e-06,1.01560091e-01,1.70687332e-01,1.34948589e-01
1.32944217e-01,1.63908082e-06,9.77374892e-02,1.56340448e-01,1.33284913e-01
1.31256473e-01,7.49910504e-07,9.57716466e-02,1.58756180e-01,1.31606385e-01
1.29335078e-01,2.55402525e-07,9.31880361e-02,1.48540010e-01,1.29701236e-01
1.27367842e-01,1.14340861e-07,9.06070325e-02,1.40753626e-01,1.27730848e-01
1.26346782e-01,8.29431628e-08,8.89478583e-02,1.37290553e-01,1.26694220e-01
1.26418889e-01,7.44963432e-08,8.90365077e-02,1.37437368e-01,1.26747026e-01
1.27255379e-01,8.78477416e-08,9.08781798e-02,1.39122216e-01,1.27588951e-01
1.29077647e-01,1.69389724e-07,9.36902541e-02,8.12659067e-01,1.29449567e-01
1.31326727e-01,4.24846704e-07,9.67979749e-02,1.66002614e-01,1.31716983e-01
1.33227444e-01,9.93994535e-07,9.98537055e-02,1.72495340e-01,1.33495506e-01
1.31568455e-01,6.51446131e-07,9.56478777e-02,1.60436019e-01,1.31928178e-01
1.29375042e-01,3.42685039e-07,9.26806532e-02,1.46513714e-01,1.29726028e-01
1.26368460e-01,1.58434263e-07,8.79438926e-02,1.39841352e-01,1.26737592e-01
1.22283515e-01,9.81365766e-08,8.20702686e-02,1.34691914e-01,1.22650854e-01
1.18858544e-01,8.01440025e-08,7.73842888e-02,1.30258041e-01,1.19200510e-01
1.18966157e-01,7.24923435e-08,7.74470385e-02,1.30673578e-01,1.19286548e-01
1.22205789e-01,6.66224174e-08,8.24191883e-02,1.33546528e-01,1.22530671e-01
1.26160240e-01,6.81647609e-08,8.85001838e-02,1.35641958e-01,1.26507695e-01
1.29551338e-01,1.13734352e-07,9.36481779e-02,1.39021759e-01,1.29892765e-01
1.31855988e-01,2.79165062e-07,9.77575059e-02,1.40913952e-01,1.32044586e-01
1.30441095e-01,2.97652454e-07,9.40857999e-02,1.42828255e-01,1.30777119e-01
1.27650660e-01,1.86137075e-07,8.97958262e-02,1.39969781e-01,1.27957848e-01
1.22655287e-01,1.09152509e-07,8.17547533e-02,1.35039065e-01,1.22959013e-01
1.12881252e-01,7.60433759e-08,6.87572280e-02,1.25072734e-01,1.13101827e-01
9.88302385e-02,5.76952003e-08,5.47941502e-02,1.08498968e-01,9.89379895e-02
9.83477462e-02,5.52474519e-08,5.48682152e-02,1.08008576e-01,9.85159551e-02
1.12614465e-01,6.54478742e-08,6.94096524e-02,1.24462032e-01,1.12882342e-01
1.22335035e-01,7.16840597e-08,8.23601234e-02,1.32094987e-01,1.22633689e-01
1.27645027e-01,8.10553034e-08,9.04192282e-02,1.34457483e-01,1.27923711e-01
1.30461987e-01,1.28202306e-07,9.55548654e-02,1.34359211e-01,1.30578715e-01
1.29931468e-01,1.64911753e-07,9.33931261e-02,1.42756041e-01,1.30207567e-01
1.26660514e-01,1.22822319e-07,8.79762458e-02,1.38785740e-01,1.26864089e-01
1.19196547e-01,8.33869398e-08,7.69891832e-02,1.30987158e-01,1.19326586e-01
9.85450183e-02,5.32956376e-08,5.45451723e-02,1.08486120e-01,9.83504989e-02
4.38061459e-02,1.85400872e-08,1.97967612e-02,2.98643104e-02,4.34000721e-02
4.35731547e-02,1.80892253e-08,1.98869616e-02,2.94335395e-02,4.36749900e-02
9.89257768e-02,5.03269940e-08,5.51133236e-02,1.09062784e-01,9.93078338e-02
1.18984469e-01,6.98620565e-08,7.73466514e-02,1.29653827e-01,1.19225890e-01
1.26365200e-01,7.94079563e-08,8.81916568e-02,1.33323336e-01,1.26550286e-01
1.29631419e-01,9.43074494e-08,9.39116166e-02,1.34143404e-01,1.29672280e-01
1.30130319e-01,1.20293861e-07,9.39116166e-02,1.44240187e-01,1.30333462e-01
1.26858349e-01,9.86526723e-08,8.81916568e-02,1.39496106e-01,1.26943094e-01
1.19319451e-01,7.49131324e-08,7.73466514e-02,1.30946175e-01,1.19322481e-01
9.90526662e-02,5.06759567e-08,5.51133236e-02,1.08635030e-01,9.88456847e-02
4.36644667e-02,1.80930689e-08,1.98869616e-02,2.92941250e-02,4.32492064e-02
4.38334755e-02,1.85352672e-08,1.97967612e-02,2.98062125e-02,4.39668145e-02
9.83707989e-02,5.20228373e-08,5.45451723e-02,1.09324202e-01,9.87719826e-02
1.18871754e-01,6.99156629e-08,7.69891832e-02,1.30011132e-01,1.18986341e-01
1.26253779e-01,7.25629074e-08,8.79762458e-02,1.35270493e-01,1.26302426e-01
1.31007123e-01,1.83264974e-07,9.55548654e-02,1.46439054e-01,1.31144041e-01
1.28171867e-01,1.14566442e-07,9.04192282e-02,1.41500754e-01,1.28166295e-01
1.22697852e-01,8.39586942e-08,8.23601234e-02,1.34483723e-01,1.22642438e-01
1.12724839e-01,6.86096782e-08,6.94096524e-02,1.24435348e-01,1.12683194e-01
9.83635872e-02,5.64985172e-08,5.48682152e-02,1.08571937e-01,9.84128370e-02
9.87641137e-02,5.84001833e-08,5.47941502e-02,1.08819761e-01,9.88741158e-02
1.12644801e-01,6.89779763e-08,6.87572280e-02,1.24439975e-01,1.12676163e-01
1.22353677e-01,6.68765469e-08,8.17547533e-02,1.33700078e-01,1.22289679e-01
1.27337132e-01,5.47745838e-08,8.97958262e-02,1.39872296e-01,1.27258709e-01
1.32393382e-01,4.80475967e-07,9.77575059e-02,1.48543018e-01,1.32468388e-01
1.30060974e-01,2.25402932e-07,9.36481779e-02,1.43650452e-01,1.29999497e-01
1.26542306e-01,1.27637017e-07,8.85001838e-02,1.38305458e-01,1.26450250e-01
1.22383472e-01,9.81227406e-08,8.24191883e-02,1.34078707e-01,1.22294280e-01
1.18955980e-01,9.44283504e-08,7.74470385e-02,1.30205592e-01,1.18862591e-01
1.18754808e-01,9.41902932e-08,7.73842888e-02,1.29431453e-01,1.18630118e-01
1.22108929e-01,7.90168820e-08,8.20702686e-02,1.33433515e-01,1.21966256e-01
1.26126408e-01,5.20555765e-08,8.79438926e-02,1.37905016e-01,1.25969123e-01
1.33806728e-01,1.29974300e-06,9.98537055e-02,1.66024704e-01,1.33808351e-01
1.31842664e-01,6.23193983e-07,9.67979749e-02,1.48381652e-01,1.31746447e-01
1.29490122e-01,3.34507439e-07,9.36902541e-02,1.41390226e-01,1.29394779e-01
1.27521860e-01,2.25373860e-07,9.08781798e-02,1.39084513e-01,1.27431560e-01
1.26534358e-01,1.91244579e-07,8.90365077e-02,1.37667066e-01,1.26412646e-01
1.26365962e-01,1.59120409e-07,8.89478583e-02,1.37319329e-01,1.26198658e-01
1.27300395e-01,9.30682434e-08,9.06070325e-02,1.39701857e-01,1.27109326e-01
1.29155640e-01,5.08758135e-08,9.31880361e-02,1.43286446e-01,1.28955012e-01
1.35604553e-01,3.37029196e-06,1.01560091e-01,1.64231655e-01,1.35603609e-01
1.33562186e-01,1.86156245e-06,9.93762188e-02,1.55572465e-01,1.33402397e-01
1.31749845e-01,1.14350928e-06,9.74727090e-02,1.44821777e-01,1.31638196e-01
1.30486681e-01,8.04905330e-07,9.60440148e-02,1.41895993e-01,1.30397720e-01
1.29970933e-01,6.16359027e-07,9.52528367e-02,1.41603905e-01,1.29852630e-01
1.29885785e-01,4.15893481e-07,9.52358240e-02,1.42388874e-01,1.29716223e-01
1.30351383e-01,1.74087464e-07,9.59821275e-02,1.45358360e-01,1.30144568e-01
1.31533452e-01,1.24552179e-07,9.72700459e-02,1.50150642e-01,1.31320468e-01
