SINDy,HANDI,PSE,gEDMD,SR3
8.42428204e-01,9.99995805e-01,9.03874183e-01,0.00000000e+00,8.42212552e-01
8.43804409e-01,9.99998159e-01,9.05126197e-01,0.00000000e+00,8.43478065e-01
8.45103796e-01,9.99999477e-01,9.06418281e-01,0.00000000e+00,8.44713635e-01
8.46339004e-01,9.99999821e-01,9.07521305e-01,8.26051464e-01,8.45905258e-01
8.46930116e-01,9.99999819e-01,9.08162080e-01,8.30795432e-01,8.46460428e-01
8.47031206e-01,9.99999755e-01,9.08149166e-01,8.31949106e-01,8.46511079e-01
8.46739376e-01,9.99999621e-01,9.07471442e-01,6.08835687e-03,8.46147138e-01
8.45733081e-01,9.99999285e-01,9.06245913e-01,0.00000000e+00,8.45060485e-01
8.44230393e-01,9.99998532e-01,9.04613581e-01,8.13079251e-01,8.43501588e-01
8.42749131e-01,9.99997136e-01,9.02742155e-01,8.07149552e-01,8.42117420e-01
8.44059095e-01,9.99998301e-01,9.06027266e-01,8.18736247e-01,8.43795611e-01
8.45439617e-01,9.99999165e-01,9.07708107e-01,8.17009397e-01,8.45142668e-01
8.47043942e-01,9.99999675e-01,9.09924823e-01,8.25183375e-01,8.46700058e-01
8.48753476e-01,9.99999837e-01,9.12145955e-01,8.31424877e-01,8.48369194e-01
8.49724064e-01,9.99999878e-01,9.13578325e-01,8.34459546e-01,8.49298423e-01
8.49810647e-01,9.99999892e-01,9.13503911e-01,8.34416184e-01,8.49322244e-01
8.49180627e-01,9.99999890e-01,9.11915235e-01,8.32904245e-01,8.48611083e-01
8.47563953e-01,9.99999835e-01,9.09491975e-01,2.84442725e-03,8.46923925e-01
8.45547181e-01,9.99999631e-01,9.06820410e-01,8.10941007e-01,8.44874856e-01
8.43882742e-01,9.99999152e-01,9.04199351e-01,8.06029872e-01,8.43308639e-01
8.45331952e-01,9.99999283e-01,9.07822196e-01,8.15286928e-01,8.45097104e-01
8.47132354e-01,9.99999583e-01,9.10366662e-01,8.26993900e-01,8.46889068e-01
8.49632744e-01,9.99999777e-01,9.14451270e-01,8.32584500e-01,8.49350293e-01
8.53109640e-01,9.99999845e-01,9.19547632e-01,8.36904721e-01,8.52789131e-01
8.56145053e-01,9.99999864e-01,9.23641396e-01,8.40714175e-01,8.55786499e-01
8.56258289e-01,9.99999872e-01,9.23590114e-01,8.40493255e-01,8.55813026e-01
8.53534492e-01,9.99999882e-01,9.19247529e-01,8.37826106e-01,8.52974327e-01
8.49996748e-01,9.99999891e-01,9.13967565e-01,8.35892770e-01,8.49374645e-01
8.46996081e-01,9.99999865e-01,9.09525378e-01,8.32894018e-01,8.46360930e-01
8.45047745e-01,9.99999739e-01,9.05995909e-01,8.31181109e-01,8.44539632e-01
8.46403055e-01,9.99999645e-01,9.09165658e-01,8.30009893e-01,8.46241213e-01
8.48749737e-01,9.99999749e-01,9.12855094e-01,8.32544151e-01,8.48613023e-01
8.53047773e-01,9.99999831e-01,9.19827826e-01,8.36970278e-01,8.52909902e-01
8.61602954e-01,9.99999868e-01,9.31250263e-01,8.45982715e-01,8.61516137e-01
8.74006035e-01,9.99999890e-01,9.43793586e-01,8.60667093e-01,8.73953545e-01
8.74583288e-01,9.99999892e-01,9.43731709e-01,8.60917703e-01,8.74320672e-01
8.61964608e-01,9.99999879e-01,9.30673654e-01,8.46074862e-01,8.61452106e-01
8.53227144e-01,9.99999874e-01,9.19295684e-01,8.39040195e-01,8.52642831e-01
8.48619162e-01,9.99999870e-01,9.12308959e-01,8.36761197e-01,8.48032666e-01
8.46332036e-01,9.99999839e-01,9.07890973e-01,8.36930182e-01,8.45888691e-01
8.46840311e-01,9.99999779e-01,9.09760346e-01,8.29784369e-01,8.46781920e-01
8.49580587e-01,9.99999818e-01,9.14426704e-01,8.33269152e-01,8.49598987e-01
8.56045701e-01,9.99999860e-01,9.23992986e-01,8.40225959e-01,8.56134485e-01
8.74410997e-01,9.99999896e-01,9.44025691e-01,8.60511582e-01,8.74769757e-01
9.26088353e-01,9.99999954e-01,9.77595598e-01,9.44428220e-01,9.26675192e-01
9.26318071e-01,9.99999955e-01,9.77501752e-01,9.45405167e-01,9.26178096e-01
8.74092666e-01,9.99999900e-01,9.43505409e-01,8.60042870e-01,8.73469857e-01
8.56159750e-01,9.99999874e-01,9.23676414e-01,8.41216566e-01,8.55619170e-01
8.49864059e-01,9.99999865e-01,9.14236806e-01,8.37779414e-01,8.49362730e-01
8.47232389e-01,9.99999858e-01,9.09309740e-01,8.37332089e-01,8.46871700e-01
8.46523129e-01,9.99999816e-01,9.09309740e-01,8.28447979e-01,8.46565220e-01
8.49188497e-01,9.99999840e-01,9.14236806e-01,8.32667206e-01,8.49344841e-01
8.55686734e-01,9.99999868e-01,9.23676414e-01,8.40415513e-01,8.55904288e-01
8.73929178e-01,9.99999899e-01,9.43505409e-01,8.60772567e-01,8.74282924e-01
9.26434686e-01,9.99999955e-01,9.77501752e-01,9.45755577e-01,9.26804061e-01
9.26203948e-01,9.99999954e-01,9.77595598e-01,9.44340968e-01,9.25802337e-01
8.74784780e-01,9.99999898e-01,9.44025691e-01,8.59726845e-01,8.74132185e-01
8.56599174e-01,9.99999874e-01,9.23992986e-01,8.41009627e-01,8.56186543e-01
8.50232340e-01,9.99999872e-01,9.14426704e-01,8.36342990e-01,8.49884055e-01
8.47480206e-01,9.99999884e-01,9.09760346e-01,0.00000000e+00,8.47232022e-01
8.45621180e-01,9.99999744e-01,9.07890973e-01,8.26856938e-01,8.45737558e-01
8.47964114e-01,9.99999818e-01,9.12308959e-01,8.31202493e-01,8.48203710e-01
8.52786818e-01,9.99999854e-01,9.19295684e-01,8.37445675e-01,8.53048374e-01
8.61877984e-01,9.99999874e-01,9.30673654e-01,8.46549457e-01,8.62075961e-01
8.74792946e-01,9.99999890e-01,9.43731709e-01,8.60980262e-01,8.74758175e-01
8.74382308e-01,9.99999888e-01,9.43793586e-01,8.60676953e-01,8.74113560e-01
8.62143247e-01,9.99999875e-01,9.31250263e-01,8.46780452e-01,8.61887302e-01
8.53642821e-01,9.99999878e-01,9.19827826e-01,8.38266667e-01,8.53454116e-01
8.49352835e-01,9.99999896e-01,9.12855094e-01,8.32673796e-01,8.49174902e-01
8.46951750e-01,9.99999909e-01,9.09165658e-01,0.00000000e+00,8.46818625e-01
8.44384311e-01,9.99999455e-01,9.05995909e-01,8.25219018e-01,8.44556437e-01
8.46398124e-01,9.99999706e-01,9.09525378e-01,8.29389936e-01,8.46680175e-01
8.49574903e-01,9.99999805e-01,9.13967565e-01,8.34017850e-01,8.49862117e-01
8.53400636e-01,9.99999836e-01,9.19247529e-01,8.37865460e-01,8.53641509e-01
8.56436310e-01,9.99999840e-01,9.23590114e-01,8.41470137e-01,8.56580637e-01
8.56490299e-01,9.99999841e-01,9.23641396e-01,8.41833633e-01,8.56546339e-01
8.53557469e-01,9.99999861e-01,9.19547632e-01,8.38358487e-01,8.53557862e-01
8.50160356e-01,9.99999898e-01,9.14451270e-01,8.34572271e-01,8.50133625e-01
8.47682960e-01,9.99999918e-01,9.10366662e-01,0.00000000e+00,8.47632453e-01
8.45830172e-01,9.99999798e-01,9.07822196e-01,0.00000000e+00,8.45789458e-01
8.43216827e-01,9.99998695e-01,9.04199351e-01,8.11893991e-01,8.43448662e-01
8.44975618e-01,9.99999332e-01,9.06820410e-01,8.25417615e-01,8.45281097e-01
8.47137924e-01,9.99999602e-01,9.09491975e-01,8.31284772e-01,8.47423958e-01
8.48966585e-01,9.99999701e-01,9.11915235e-01,8.33393890e-01,8.49212362e-01
8.49832627e-01,9.99999730e-01,9.13503911e-01,8.34758744e-01,8.50038504e-01
8.49903914e-01,9.99999764e-01,9.13578325e-01,8.34860781e-01,8.50071615e-01
8.49054762e-01,9.99999843e-01,9.12145955e-01,8.32701776e-01,8.49179552e-01
8.47478376e-01,9.99999914e-01,9.09924823e-01,8.29816834e-01,8.47561165e-01
8.45963376e-01,9.99999806e-01,9.07708107e-01,0.00000000e+00,8.46002922e-01
8.44585052e-01,9.99999112e-01,9.06027266e-01,0.00000000e+00,8.44601728e-01
8.41752641e-01,9.99996790e-01,9.02742155e-01,8.12975062e-01,8.41984441e-01
8.43599638e-01,9.99998180e-01,9.04613581e-01,8.19641312e-01,8.43954419e-01
8.45278205e-01,9.99998830e-01,9.06245913e-01,8.28346287e-01,8.45574714e-01
8.46458206e-01,9.99999129e-01,9.07471442e-01,8.30915568e-01,8.46706138e-01
8.46919267e-01,9.99999299e-01,9.08149166e-01,8.31274772e-01,8.47146483e-01
8.46956201e-01,9.99999499e-01,9.08162080e-01,8.30469331e-01,8.47173090e-01
8.46511149e-01,9.99999762e-01,9.07521305e-01,8.27833898e-01,8.46706237e-01
8.45466206e-01,9.99999869e-01,9.06418281e-01,8.24092054e-01,8.45613772e-01
8.44341903e-01,9.99999289e-01,9.05126197e-01,0.00000000e+00,8.44413124e-01
8.43111371e-01,9.99996998e-01,9.03874183e-01,0.00000000e+00,8.43011243e-01
