SINDy,HANDI,PSE,gEDMD,SR3
1.76106751e-01,3.45967762e-07,1.47630504e-01,2.15672931e-01,1.76785573e-01
1.75052826e-01,5.27260880e-07,1.46496406e-01,1.90081069e-01,1.76149436e-01
1.74679882e-01,7.73242873e-07,1.46315680e-01,1.81620434e-01,1.76269313e-01
1.74324679e-01,1.21438639e-06,1.47358557e-01,7.52922368e-01,1.76521574e-01
1.76571436e-01,2.26080034e-06,1.50542851e-01,7.78795551e-01,1.79414036e-01
1.81341960e-01,4.55818574e-06,1.56444435e-01,2.83803964e-01,1.84653513e-01
1.86137237e-01,8.84748629e-06,1.64534007e-01,3.18684504e-01,1.89020059e-01
1.81473990e-01,3.37895414e-06,1.46260988e-01,2.52363336e-01,1.80818243e-01
1.78240426e-01,1.32485575e-06,1.42731489e-01,2.67867955e-01,1.77795630e-01
1.75039660e-01,3.60811699e-07,1.37624039e-01,2.23044385e-01,1.74929280e-01
1.71907944e-01,1.47194836e-07,1.33005401e-01,1.93502739e-01,1.72171201e-01
1.71304169e-01,1.13140772e-07,1.30621088e-01,1.80908157e-01,1.72026332e-01
1.71090449e-01,1.14037069e-07,1.31032987e-01,1.79819419e-01,1.72425368e-01
1.70195633e-01,1.83737636e-07,1.34273619e-01,1.84331430e-01,1.72235610e-01
1.72749082e-01,4.55959129e-07,1.40610198e-01,7.70338478e-01,1.75421904e-01
1.78024014e-01,1.23363793e-06,1.49729956e-01,3.01169605e-01,1.81042168e-01
1.82542789e-01,2.96162202e-06,1.60367806e-01,3.28592495e-01,1.85103340e-01
1.77757449e-01,1.28874511e-06,1.40038676e-01,2.73312452e-01,1.77012490e-01
1.74200501e-01,5.18316419e-07,1.34471066e-01,2.12269996e-01,1.73500313e-01
1.69721717e-01,1.61774430e-07,1.24353924e-01,1.89073943e-01,1.69276460e-01
1.63000695e-01,6.60857012e-08,1.12536852e-01,1.77168588e-01,1.62860438e-01
1.58017812e-01,3.64367167e-08,1.04334413e-01,1.68352588e-01,1.58300370e-01
1.58154602e-01,2.55090783e-08,1.04765917e-01,1.70114712e-01,1.59224474e-01
1.61953333e-01,2.64078158e-08,1.14104666e-01,1.73442010e-01,1.63925433e-01
1.68348772e-01,6.57525548e-08,1.27592143e-01,1.72737155e-01,1.70940084e-01
1.75100999e-01,2.60717491e-07,1.41506302e-01,1.80240718e-01,1.77941093e-01
1.79280295e-01,8.63605545e-07,1.54489774e-01,1.82921160e-01,1.81524892e-01
1.75559485e-01,5.38729781e-07,1.37002059e-01,1.92295823e-01,1.74593295e-01
1.71961611e-01,2.26844612e-07,1.28530193e-01,1.87305581e-01,1.70902103e-01
1.63998881e-01,7.58365164e-08,1.11294748e-01,1.78608938e-01,1.63076310e-01
1.43610619e-01,2.72370610e-08,8.54649199e-02,1.56729451e-01,1.42624527e-01
1.11855101e-01,1.14764180e-08,6.21604040e-02,1.15298959e-01,1.10931370e-01
1.10835155e-01,9.03893721e-09,6.24920535e-02,1.15559940e-01,1.11031818e-01
1.42391622e-01,1.25475859e-08,8.72077132e-02,1.55891753e-01,1.44014004e-01
1.62299530e-01,2.13029913e-08,1.13757570e-01,1.66797198e-01,1.64668348e-01
1.72080907e-01,6.94169257e-08,1.33206195e-01,1.62343210e-01,1.74688181e-01
1.75835602e-01,2.77798179e-07,1.47427644e-01,1.52669237e-01,1.77828012e-01
1.75793027e-01,2.29135572e-07,1.37375748e-01,1.96093481e-01,1.74539349e-01
1.72505454e-01,1.09123309e-07,1.25903536e-01,1.87838611e-01,1.71006035e-01
1.59367031e-01,3.86585381e-08,1.02836548e-01,1.71039674e-01,1.57853005e-01
1.11437707e-01,9.60224854e-09,6.17697689e-02,1.16066962e-01,1.09398618e-01
2.83045436e-02,1.28767997e-09,1.69359578e-02,2.51354595e-02,2.78097390e-02
2.81216605e-02,1.15182648e-09,1.70505718e-02,2.51138480e-02,2.82658203e-02
1.11539894e-01,6.37187298e-09,6.27910291e-02,1.18480315e-01,1.13300475e-01
1.57357878e-01,1.68901925e-08,1.03859484e-01,1.64839040e-01,1.59468620e-01
1.70564734e-01,3.81634604e-08,1.27472131e-01,1.61601437e-01,1.72831170e-01
1.73879878e-01,1.23553844e-07,1.41139331e-01,1.53612911e-01,1.75612692e-01
1.77007453e-01,8.49098875e-08,1.41139331e-01,2.03175012e-01,1.75478573e-01
1.73405959e-01,4.82138151e-08,1.27472131e-01,1.90752434e-01,1.71492141e-01
1.59013235e-01,2.14004432e-08,1.03859484e-01,1.69548208e-01,1.57166208e-01
1.11759966e-01,6.59874269e-09,6.27910291e-02,1.15583114e-01,1.10080128e-01
2.80904240e-02,1.15189720e-09,1.70505718e-02,2.51147712e-02,2.78584041e-02
2.82397554e-02,1.28509744e-09,1.69359578e-02,2.52853648e-02,2.86720552e-02
1.10200836e-01,8.20743393e-09,6.17697689e-02,1.19148880e-01,1.12357266e-01
1.57052455e-01,1.81084780e-08,1.02836548e-01,1.68154647e-01,1.58806519e-01
1.69538784e-01,2.74730225e-08,1.25903536e-01,1.72224400e-01,1.71312162e-01
1.78724736e-01,2.10382122e-07,1.47427644e-01,2.12207245e-01,1.76983088e-01
1.74608411e-01,6.80723256e-08,1.33206195e-01,1.96956825e-01,1.72394877e-01
1.63702982e-01,2.39115302e-08,1.13757570e-01,1.77220038e-01,1.61634257e-01
1.42186434e-01,1.28783188e-08,8.72077132e-02,1.52919492e-01,1.40744148e-01
1.09608761e-01,9.20339348e-09,6.24920535e-02,1.15870808e-01,1.09544572e-01
1.10237296e-01,1.12074296e-08,6.21604040e-02,1.15970420e-01,1.11286428e-01
1.41189413e-01,1.71784349e-08,8.54649199e-02,1.54873352e-01,1.42408901e-01
1.61201315e-01,1.53294817e-08,1.11294748e-01,1.75871828e-01,1.62300417e-01
1.69051659e-01,2.33854130e-08,1.28530193e-01,1.91366228e-01,1.70236618e-01
1.81716549e-01,1.03933456e-06,1.54489774e-01,2.19908997e-01,1.79802016e-01
