EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
1.55671164e-04,9.06559591e-01,2.81592403e-05,9.11471126e-01,8.96584741e-01,4.97215501e-05,9.06576852e-01
6.72116809e-05,9.06551100e-01,1.81656288e-05,9.08082821e-01,9.14872835e-01,4.58108381e-05,9.06560506e-01
6.99263049e-05,9.06560892e-01,1.13255849e-05,9.05770226e-01,9.20526655e-01,4.48995784e-05,9.06562219e-01
1.21816442e-04,9.06591394e-01,7.19608527e-06,9.07627188e-01,9.26080275e-01,4.67447570e-05,9.06586335e-01
1.69319833e-04,9.06605884e-01,5.02537180e-06,9.17152331e-01,9.29841485e-01,5.09545732e-05,9.06594139e-01
1.73141404e-04,9.06555458e-01,4.03257856e-06,9.30040083e-01,9.22906107e-01,5.64380611e-05,9.06528772e-01
1.34114520e-04,9.06468413e-01,3.75468528e-06,9.35507839e-01,9.12803504e-01,6.09559767e-05,9.06413424e-01
9.41173933e-05,9.06449215e-01,4.12764550e-06,9.31686025e-01,9.03868970e-01,6.15826067e-05,9.06357290e-01
8.27896475e-05,9.06556471e-01,5.31398065e-06,9.22654040e-01,8.96520277e-01,5.65966687e-05,9.06426908e-01
8.04633398e-05,9.06732225e-01,7.43512220e-06,9.11471126e-01,8.91208786e-01,4.70582406e-05,9.06571351e-01
3.67136378e-04,9.06406588e-01,2.46338588e-05,9.22654040e-01,9.01376482e-01,5.73451896e-05,9.06415747e-01
1.64262586e-04,9.06819556e-01,1.67292458e-05,9.21323195e-01,9.20460770e-01,5.18887225e-05,9.06820844e-01
7.27430720e-05,9.07210405e-01,1.10418934e-05,9.20425019e-01,9.30563692e-01,4.91511403e-05,9.07200683e-01
5.93439200e-05,9.07549934e-01,7.56873361e-06,9.22198646e-01,9.51263862e-01,4.88454199e-05,9.07532069e-01
7.64730885e-05,9.07771144e-01,5.94185055e-06,9.29575155e-01,9.53424295e-01,5.05936051e-05,9.07753173e-01
8.92009157e-05,9.07758237e-01,5.30327270e-06,9.39081716e-01,9.46413452e-01,5.35003933e-05,9.07736463e-01
8.61254441e-05,9.07514975e-01,4.83290197e-06,9.40768606e-01,9.35166324e-01,5.59153393e-05,9.07471633e-01
7.73143368e-05,9.07240376e-01,4.56693416e-06,9.33213248e-01,9.25637871e-01,5.56970503e-05,9.07166071e-01
7.56529069e-05,9.07028888e-01,4.88659459e-06,9.21323195e-01,9.17096685e-01,5.15035743e-05,9.06929631e-01
9.69572170e-05,9.06782575e-01,5.82638408e-06,9.08082821e-01,9.07819582e-01,4.42208317e-05,9.06672186e-01
4.84000545e-04,9.06373544e-01,1.81048738e-05,9.31686025e-01,9.06640998e-01,6.07371153e-05,9.06379432e-01
2.20665024e-04,9.07115341e-01,1.23721752e-05,9.33213248e-01,9.25984927e-01,5.52451921e-05,9.07115602e-01
9.01725132e-05,9.07764302e-01,7.98495118e-06,9.34617678e-01,9.42427980e-01,5.19110699e-05,9.07750968e-01
5.64224283e-05,9.08107715e-01,5.21708629e-06,9.36814254e-01,9.63045759e-01,5.04394089e-05,9.08078483e-01
5.97213375e-05,9.08135830e-01,4.29885091e-06,9.42346959e-01,9.63578619e-01,5.06729520e-05,9.08104893e-01
6.41966527e-05,9.08188510e-01,4.79137018e-06,9.48748584e-01,9.62666113e-01,5.19106613e-05,9.08164411e-01
6.63797797e-05,9.08142178e-01,5.06528272e-06,9.46115379e-01,9.59288078e-01,5.28833846e-05,9.08109710e-01
6.95580408e-05,9.07857545e-01,4.59191564e-06,9.34617678e-01,9.39255796e-01,5.22940009e-05,9.07804467e-01
8.80607541e-05,9.07424335e-01,4.37254398e-06,9.20425019e-01,9.21619971e-01,4.91903225e-05,9.07356698e-01
1.99177252e-04,9.06824138e-01,4.71475448e-06,9.05770226e-01,9.17195725e-01,4.43133836e-05,9.06754915e-01
4.33468884e-04,9.06479919e-01,1.22637188e-05,9.35507839e-01,9.13453694e-01,5.93736678e-05,9.06482347e-01
1.69315139e-04,9.07489234e-01,8.47227391e-06,9.40768606e-01,9.33549613e-01,5.53254134e-05,9.07492665e-01
6.24821408e-05,9.08162544e-01,5.43266340e-06,9.46115379e-01,9.56972487e-01,5.25954846e-05,9.08158962e-01
6.09518977e-05,9.07337247e-01,3.25513114e-06,9.50444118e-01,9.37751625e-01,5.06821163e-05,9.07317447e-01
7.50911401e-05,9.04051540e-01,2.53504853e-06,9.53018050e-01,4.55624306e-01,4.98857441e-05,9.04027008e-01
6.98616456e-05,9.04129685e-01,3.57833917e-06,9.56107856e-01,4.56904710e-01,5.06061624e-05,9.04095703e-01
6.29702519e-05,9.07204269e-01,4.92194784e-06,9.50444118e-01,9.33315834e-01,5.11480634e-05,9.07176844e-01
7.23098838e-05,9.08091190e-01,4.64314640e-06,9.36814254e-01,9.61987747e-01,5.08279698e-05,9.08056152e-01
1.39308038e-04,9.07717030e-01,4.21115494e-06,9.22198646e-01,9.38383319e-01,4.92518602e-05,9.07674584e-01
4.37968607e-04,9.06857340e-01,4.34423727e-06,9.07627188e-01,9.11645594e-01,4.71586928e-05,9.06815927e-01
2.90878388e-04,9.06649866e-01,8.54199061e-06,9.30040083e-01,9.22561590e-01,5.49142568e-05,9.06646465e-01
9.23557494e-05,9.07800254e-01,6.23858305e-06,9.39081716e-01,9.44073185e-01,5.32308786e-05,9.07802981e-01
5.81113395e-05,9.08174422e-01,4.63476081e-06,9.48748584e-01,9.64096346e-01,5.17706643e-05,9.08180649e-01
8.90481190e-05,9.03998031e-01,3.59883581e-06,9.56107856e-01,4.56769013e-01,4.96526733e-05,9.04001172e-01
6.35421435e-05,8.73525234e-01,4.41193075e-06,9.38355282e-01,4.34090947e-01,4.70150681e-05,8.73574215e-01
7.98008743e-05,8.74315387e-01,5.57068132e-06,9.38355282e-01,4.34061670e-01,4.78822998e-05,8.74310158e-01
6.38620019e-05,9.03829223e-01,5.30098302e-06,9.53018050e-01,4.56899027e-01,5.00084191e-05,9.03800453e-01
8.89559733e-05,9.08020982e-01,4.96815834e-06,9.42346959e-01,9.63342304e-01,5.06956482e-05,9.07989606e-01
2.62224224e-04,9.07879568e-01,4.65290699e-06,9.29575155e-01,9.46271097e-01,5.12165096e-05,9.07846705e-01
8.73725318e-04,9.06850497e-01,4.92093122e-06,9.17152331e-01,9.14589007e-01,5.24829573e-05,9.06819932e-01
1.63844701e-04,9.06771912e-01,6.74103787e-06,9.17152331e-01,9.31342741e-01,4.99121971e-05,9.06765847e-01
6.19892836e-05,9.07867566e-01,5.21635051e-06,9.29575155e-01,9.53434914e-01,5.07305155e-05,9.07866698e-01
8.38363203e-05,9.08056155e-01,4.55383057e-06,9.42346959e-01,9.58614764e-01,5.05023402e-05,9.08054765e-01
9.24019762e-05,9.03848471e-01,4.59459007e-06,9.53018050e-01,4.55693533e-01,4.85651342e-05,9.03840820e-01
5.05869491e-05,8.74436678e-01,5.66435283e-06,9.38355282e-01,4.34095369e-01,4.68263593e-05,8.74446556e-01
6.71383995e-05,8.73580819e-01,4.41076208e-06,9.38355282e-01,4.34193609e-01,4.72207297e-05,8.73550825e-01
6.44330649e-05,9.03950971e-01,4.19387968e-06,9.56107856e-01,4.57780294e-01,4.91984449e-05,9.03914484e-01
1.44660604e-04,9.08139637e-01,4.98445635e-06,9.48748584e-01,9.60913062e-01,5.12969191e-05,9.08100622e-01
5.13083950e-04,9.07841614e-01,5.74399438e-06,9.39081716e-01,9.43147174e-01,5.44230452e-05,9.07805250e-01
1.53183230e-03,9.06763818e-01,6.87197207e-06,9.30040083e-01,9.14586479e-01,5.94416699e-05,9.06730434e-01
9.45712699e-05,9.06807551e-01,6.42846109e-06,9.07627188e-01,9.33483243e-01,4.64019011e-05,9.06811539e-01
6.65842690e-05,9.07717908e-01,5.04345905e-06,9.22198646e-01,9.57444179e-01,4.95641573e-05,9.07725787e-01
1.04378099e-04,9.08112471e-01,4.59183922e-06,9.36814254e-01,9.64174314e-01,5.05942820e-05,9.08114318e-01
1.08517583e-04,9.07206871e-01,4.56456131e-06,9.50444118e-01,9.19671050e-01,4.95295320e-05,9.07197501e-01
7.67661371e-05,9.04113455e-01,3.56544145e-06,9.56107856e-01,4.57581363e-01,4.88293420e-05,9.04105439e-01
7.59358905e-05,9.04002634e-01,2.60908534e-06,9.53018050e-01,4.58816472e-01,4.87976820e-05,9.03988041e-01
1.13750345e-04,9.07269219e-01,3.35747370e-06,9.50444118e-01,9.12570855e-01,4.95527608e-05,9.07252230e-01
3.05375592e-04,9.08151830e-01,5.44310827e-06,9.46115379e-01,9.64123779e-01,5.24777623e-05,9.08122028e-01
9.06952086e-04,9.07563970e-01,8.05067886e-06,9.40768606e-01,9.38409399e-01,5.77912967e-05,9.07526920e-01
2.27881157e-03,9.06625201e-01,1.10845602e-05,9.35507839e-01,9.12177047e-01,6.60550991e-05,9.06585746e-01
7.03430894e-05,9.06792915e-01,7.38116845e-06,9.05770226e-01,9.25850056e-01,4.55192808e-05,9.06822110e-01
7.76364463e-05,9.07426918e-01,5.62503753e-06,9.20425019e-01,9.44065262e-01,5.09502456e-05,9.07458096e-01
1.11661524e-04,9.07866298e-01,4.98827308e-06,9.34617678e-01,9.57647094e-01,5.32528553e-05,9.07885826e-01
1.22632564e-04,9.08136581e-01,5.04491606e-06,9.46115379e-01,9.64188570e-01,5.26074293e-05,9.08135893e-01
1.21859876e-04,9.08167995e-01,4.67598321e-06,9.48748584e-01,9.59893095e-01,5.11716758e-05,9.08155853e-01
1.41995578e-04,9.08102175e-01,4.17936753e-06,9.42346959e-01,9.53546194e-01,5.01272344e-05,9.08096248e-01
2.30079018e-04,9.08082259e-01,5.17100725e-06,9.36814254e-01,9.62509076e-01,5.03574706e-05,9.08078155e-01
5.17649319e-04,9.07791371e-01,8.13277830e-06,9.34617678e-01,9.62123831e-01,5.31926933e-05,9.07773475e-01
1.25113764e-03,9.07216473e-01,1.27314303e-05,9.33213248e-01,9.33762456e-01,5.92991246e-05,9.07183593e-01
2.76105038e-03,9.06542059e-01,1.85852901e-05,9.31686025e-01,9.10241964e-01,6.92332686e-05,9.06499321e-01
6.74951643e-05,9.06763168e-01,9.42454582e-06,9.08082821e-01,9.10506375e-01,4.78033214e-05,9.06828121e-01
8.21316703e-05,9.07032334e-01,6.63204897e-06,9.21323195e-01,9.18804890e-01,5.54926282e-05,9.07091209e-01
1.04039967e-04,9.07246467e-01,5.35292877e-06,9.33213248e-01,9.27757558e-01,5.87629963e-05,9.07284770e-01
