EDMD,SINDy,HANDI,PSE,gEDMD,WSINDy,SR3
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,inf,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,inf,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,inf,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,inf,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,inf,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,inf,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.82412060
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.69346734
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,inf,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.68844221
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.81407035
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,inf,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,inf,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,inf,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,inf,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,inf,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,inf,1.00000000,1.00000000
