SINDy,HANDI,PSE,gEDMD,SR3
1.20979430e-01,1.51652458e-05,7.44834475e-02,1.40979524e-01,1.20894110e-01
1.19462762e-01,1.74215965e-05,7.27995141e-02,1.39777040e-01,1.19362014e-01
1.18216894e-01,1.51799919e-05,7.14723227e-02,1.38176327e-01,1.18103790e-01
1.17328833e-01,1.02039304e-05,7.05953666e-02,1.36486077e-01,1.17182349e-01
1.17071624e-01,5.61760019e-06,7.04140127e-02,1.38241103e-01,1.16870740e-01
1.17273073e-01,3.06444125e-06,7.10713588e-02,1.33612963e-01,1.16953381e-01
1.17679504e-01,2.42507178e-06,7.24369684e-02,1.34039582e-01,1.17234804e-01
1.18779414e-01,3.36706050e-06,7.41631389e-02,1.37306180e-01,1.18367294e-01
1.20441373e-01,6.93434014e-06,7.59495950e-02,1.40964275e-01,1.20132423e-01
1.22202130e-01,1.66401611e-05,7.77951605e-02,1.32345279e-01,1.21915050e-01
1.19363265e-01,6.00508025e-06,7.19821010e-02,1.38514072e-01,1.19224280e-01
1.17255483e-01,6.86294337e-06,6.98994494e-02,1.37199136e-01,1.17136522e-01
1.14974081e-01,5.93866536e-06,6.75809239e-02,1.34883614e-01,1.14862025e-01
1.12952520e-01,3.91648662e-06,6.55233341e-02,1.33395344e-01,1.12813162e-01
1.11953214e-01,2.24395714e-06,6.44999172e-02,1.29166348e-01,1.11771830e-01
1.12266081e-01,1.55747338e-06,6.52034201e-02,1.27603931e-01,1.11969752e-01
1.13645999e-01,1.84434620e-06,6.74831543e-02,1.30205353e-01,1.13211240e-01
1.15940360e-01,3.55750567e-06,7.04143118e-02,1.36806916e-01,1.15552934e-01
1.18435096e-01,8.59941022e-06,7.32060395e-02,1.30191870e-01,1.18145442e-01
1.20712999e-01,2.12374399e-05,7.56241658e-02,1.28382029e-01,1.20449743e-01
1.18028202e-01,3.06456532e-06,6.99568123e-02,1.35012100e-01,1.17848812e-01
1.15048062e-01,2.90940381e-06,6.68157924e-02,1.33076703e-01,1.14891615e-01
1.11111049e-01,2.24925545e-06,6.26559513e-02,1.28770741e-01,1.10981239e-01
1.06725407e-01,1.32789806e-06,5.80749037e-02,1.23995333e-01,1.06579517e-01
1.03567392e-01,7.26630661e-07,5.48901648e-02,1.19781505e-01,1.03404262e-01
1.03597684e-01,6.35863356e-07,5.56538400e-02,1.18886193e-01,1.03350169e-01
1.07405746e-01,1.10868096e-06,6.02217716e-02,1.23873938e-01,1.07005069e-01
1.12186661e-01,2.78066280e-06,6.56405151e-02,1.29621406e-01,1.11832820e-01
1.16216250e-01,7.55753326e-06,7.01010945e-02,1.24475337e-01,1.15930039e-01
