SINDy,HANDI,PSE,gEDMD,SR3
1.54018961e-01,2.12555215e-05,1.15981456e-01,1.84488474e-01,1.54285710e-01
1.51744972e-01,2.42943361e-05,1.12717203e-01,1.84075866e-01,1.51936951e-01
1.50156183e-01,2.08303704e-05,1.10189076e-01,1.81679827e-01,1.50302929e-01
1.49213771e-01,1.35484443e-05,1.08578618e-01,1.78319777e-01,1.49268139e-01
1.49199526e-01,7.05360484e-06,1.08322705e-01,1.77898688e-01,1.49102008e-01
1.49220208e-01,3.63814369e-06,1.09627947e-01,1.67149726e-01,1.48856217e-01
1.48437020e-01,2.96093467e-06,1.12209920e-01,1.65762181e-01,1.47919254e-01
1.49569930e-01,4.40047165e-06,1.15447896e-01,1.72450474e-01,1.49250620e-01
1.52885456e-01,9.48301141e-06,1.18845050e-01,1.85279194e-01,1.52852093e-01
1.56660584e-01,2.36431159e-05,1.22464183e-01,1.59500221e-01,1.56684748e-01
1.50332737e-01,8.03681828e-06,1.11061228e-01,1.75349571e-01,1.50525022e-01
1.46913251e-01,8.99601168e-06,1.07155365e-01,1.76581548e-01,1.47101193e-01
1.43479665e-01,7.55966998e-06,1.02819602e-01,1.74548818e-01,1.43643922e-01
1.40738782e-01,4.72800307e-06,9.90394028e-02,1.66453355e-01,1.40816764e-01
1.39797132e-01,2.50030652e-06,9.72275631e-02,1.58696065e-01,1.39746364e-01
1.40327636e-01,1.65097935e-06,9.85723228e-02,1.54056929e-01,1.39984042e-01
1.41122621e-01,2.07591710e-06,1.02787639e-01,1.57962059e-01,1.40606042e-01
1.44470916e-01,4.41242436e-06,1.08268520e-01,1.73371354e-01,1.44208258e-01
1.49421230e-01,1.15280508e-05,1.13596673e-01,1.57491639e-01,1.49436733e-01
1.54159985e-01,3.00264197e-05,1.18318466e-01,1.47724992e-01,1.54254478e-01
1.47415880e-01,3.92736203e-06,1.07248069e-01,1.65103869e-01,1.47611982e-01
1.42189282e-01,3.51959338e-06,1.01384212e-01,1.61675954e-01,1.42391622e-01
1.35530699e-01,2.55153224e-06,9.36564404e-02,1.54419772e-01,1.35723186e-01
1.28718749e-01,1.36978839e-06,8.52971103e-02,1.46772356e-01,1.28804439e-01
1.24562504e-01,6.62495523e-07,7.96255587e-02,1.40369180e-01,1.24564943e-01
1.24924468e-01,5.63011544e-07,8.10175277e-02,1.37781081e-01,1.24651960e-01
1.29685227e-01,1.11697917e-06,8.92824306e-02,1.46329952e-01,1.29239393e-01
1.37913641e-01,3.25861925e-06,9.93249692e-02,1.55587575e-01,1.37728404e-01
1.45839563e-01,9.85662180e-06,1.07779663e-01,1.40205351e-01,1.45865311e-01
1.52375264e-01,2.72402486e-05,1.14259954e-01,1.23127789e-01,1.52425392e-01
1.47201484e-01,3.15219869e-06,1.04893031e-01,1.63484895e-01,1.47478220e-01
1.39925313e-01,1.88388157e-06,9.66444045e-02,1.55760450e-01,1.40180472e-01
1.28149150e-01,9.43599159e-07,8.40676860e-02,1.44711382e-01,1.28406783e-01
1.11784668e-01,3.19604479e-07,6.72205109e-02,1.27836366e-01,1.11840740e-01
9.71813370e-02,8.52113105e-08,5.19512353e-02,1.09689493e-01,9.72184629e-02
9.58598497e-02,9.43291240e-08,5.31796993e-02,1.07133436e-01,9.58006456e-02
1.13769700e-01,3.92447281e-07,7.12205701e-02,1.29757436e-01,1.13487990e-01
1.30818067e-01,1.70526963e-06,8.93147503e-02,1.47055791e-01,1.30706950e-01
1.42715118e-01,6.10986528e-06,1.01921328e-01,1.54926033e-01,1.42727956e-01
1.51064240e-01,1.84058146e-05,1.10319930e-01,1.60823785e-01,1.51090775e-01
1.49507085e-01,4.71327665e-06,1.04783479e-01,1.63264544e-01,1.49634786e-01
1.41028643e-01,1.80503761e-06,9.49181739e-02,1.53427305e-01,1.41073194e-01
1.26027564e-01,5.56340191e-07,7.83195427e-02,1.38749172e-01,1.26038817e-01
9.66873375e-02,8.25687143e-08,5.12978325e-02,1.09501216e-01,9.65713214e-02
5.00509601e-02,1.15618872e-09,1.75228739e-02,4.52166130e-02,5.03239852e-02
4.95723494e-02,2.37135758e-09,1.79198648e-02,4.31343137e-02,5.00658302e-02
9.88442565e-02,1.00139551e-07,5.33490948e-02,1.10792965e-01,9.86964911e-02
1.26390345e-01,7.65846248e-07,8.07343064e-02,1.40795277e-01,1.26292147e-01
1.41389984e-01,3.09507715e-06,9.70800612e-02,1.51953321e-01,1.41423930e-01
1.50531811e-01,9.73912717e-06,1.06887563e-01,1.58710058e-01,1.50635604e-01
1.50570828e-01,9.73912717e-06,1.06887563e-01,1.64971633e-01,1.50236658e-01
1.41373019e-01,3.09507715e-06,9.70800612e-02,1.54342223e-01,1.40948941e-01
1.26295825e-01,7.65846248e-07,8.07343064e-02,1.39005040e-01,1.25804150e-01
9.86926699e-02,1.00139551e-07,5.33490948e-02,1.10547881e-01,9.82414034e-02
4.96261324e-02,2.37135758e-09,1.79198648e-02,4.38913085e-02,4.95524467e-02
5.02456468e-02,1.15618872e-09,1.75228739e-02,4.33673928e-02,5.06896444e-02
9.70713349e-02,8.25687143e-08,5.12978325e-02,1.09933321e-01,9.72181590e-02
1.26290422e-01,5.56340191e-07,7.83195427e-02,1.39954103e-01,1.26389540e-01
1.41131291e-01,1.80503761e-06,9.49181739e-02,1.52955461e-01,1.41352509e-01
1.49563791e-01,4.71327665e-06,1.04783479e-01,1.60058128e-01,1.49858784e-01
1.50990939e-01,1.84058147e-05,1.10319930e-01,1.66963663e-01,1.50347807e-01
1.42517189e-01,6.10986528e-06,1.01921328e-01,1.57064438e-01,1.41851722e-01
