SINDy,HANDI,PSE,gEDMD,SR3
1.83599310e-01,2.69747463e-05,1.65119063e-01,2.07229936e-01,1.82695871e-01
1.78846282e-01,3.04464918e-05,1.59315680e-01,2.05565733e-01,1.77807476e-01
1.75097008e-01,2.55261899e-05,1.54798013e-01,2.02252699e-01,1.73966487e-01
1.72616950e-01,1.58996753e-05,1.51863480e-01,1.97929213e-01,1.71363844e-01
1.72354062e-01,7.67454643e-06,1.51293225e-01,1.99848259e-01,1.70934540e-01
1.73703084e-01,3.70910845e-06,1.53516150e-01,1.84777046e-01,1.72116876e-01
1.75161511e-01,3.30486460e-06,1.58105396e-01,1.88695760e-01,1.73931467e-01
1.78278683e-01,5.40816428e-06,1.63969537e-01,2.01092174e-01,1.77863358e-01
1.83393440e-01,1.19997437e-05,1.70136687e-01,2.10775280e-01,1.83657707e-01
1.89066330e-01,3.07350551e-05,1.76588142e-01,1.90881802e-01,1.89570821e-01
1.77484222e-01,9.82227527e-06,1.56614364e-01,1.96352415e-01,1.76559373e-01
1.70921265e-01,1.04972158e-05,1.49589107e-01,1.93859589e-01,1.69922723e-01
1.63985751e-01,8.43776521e-06,1.41908788e-01,1.88996298e-01,1.62900443e-01
1.58031710e-01,4.91138001e-06,1.35259146e-01,1.83005486e-01,1.56821376e-01
1.55486669e-01,2.31439115e-06,1.32063382e-01,1.69897324e-01,1.54136108e-01
1.57321249e-01,1.43416572e-06,1.34385014e-01,1.66314119e-01,1.55767354e-01
1.61944229e-01,2.02880050e-06,1.41783641e-01,1.77147894e-01,1.60832953e-01
1.68644706e-01,4.89298636e-06,1.51476770e-01,2.00464572e-01,1.68476031e-01
1.76231846e-01,1.39242350e-05,1.60892465e-01,1.82826746e-01,1.76727111e-01
1.83456441e-01,3.84333938e-05,1.69169753e-01,1.76789158e-01,1.84210168e-01
1.72167687e-01,4.67765749e-06,1.49882269e-01,1.84692100e-01,1.71351118e-01
1.62771117e-01,3.76048336e-06,1.39484569e-01,1.79589078e-01,1.61886304e-01
1.50859346e-01,2.45528522e-06,1.26122008e-01,1.66271980e-01,1.49862805e-01
1.38155270e-01,1.15375030e-06,1.12044461e-01,1.52856733e-01,1.36979796e-01
1.29459232e-01,4.64362753e-07,1.02758091e-01,1.41255342e-01,1.28212562e-01
1.30442094e-01,3.78108728e-07,1.05156920e-01,1.39877711e-01,1.29042944e-01
1.42288564e-01,9.27217378e-07,1.18981508e-01,1.57370692e-01,1.41511926e-01
1.56185530e-01,3.31698744e-06,1.36061417e-01,1.75158298e-01,1.56341858e-01
1.68414729e-01,1.14270306e-05,1.50618003e-01,1.63692363e-01,1.69091954e-01
1.78774391e-01,3.41390653e-05,1.61855539e-01,1.46207099e-01,1.79600687e-01
1.69593238e-01,3.45211296e-06,1.45587135e-01,1.78595648e-01,1.68987439e-01
1.56519502e-01,1.83096416e-06,1.31164601e-01,1.66099629e-01,1.55830246e-01
1.36791352e-01,7.52970042e-07,1.09958995e-01,1.47627490e-01,1.35970403e-01
1.10957171e-01,1.93819149e-07,8.30956319e-02,1.20729680e-01,1.09823747e-01
8.68352848e-02,3.70354963e-08,6.05468046e-02,9.24655965e-02,8.57097811e-02
8.47358885e-02,4.35427871e-08,6.25114422e-02,9.02757288e-02,8.38410828e-02
1.16091581e-01,2.63003364e-07,8.97874866e-02,1.29058527e-01,1.15925445e-01
1.42207119e-01,1.54147991e-06,1.19016781e-01,1.59199267e-01,1.42718522e-01
1.61062935e-01,6.63368709e-06,1.40263129e-01,1.73222560e-01,1.61910641e-01
1.74932316e-01,2.22120791e-05,1.54768438e-01,1.83573119e-01,1.75888569e-01
1.70604056e-01,4.95635142e-06,1.45161663e-01,1.75589529e-01,1.69869567e-01
1.55033090e-01,1.63946944e-06,1.28053457e-01,1.59699984e-01,1.54164506e-01
1.29148535e-01,3.91757417e-07,1.00500228e-01,1.35907242e-01,1.28189827e-01
8.34352344e-02,3.74132176e-08,5.94948714e-02,9.05006661e-02,8.23788661e-02
2.72076724e-02,3.41203573e-10,1.70795253e-02,2.39294680e-02,2.68149825e-02
2.76112383e-02,9.73620370e-10,1.75443530e-02,2.31516857e-02,2.77651453e-02
9.01856195e-02,5.11395228e-08,6.26640895e-02,9.69907886e-02,9.06444223e-02
1.32089129e-01,5.83755988e-07,1.04592238e-01,1.46723339e-01,1.32904402e-01
1.56978162e-01,3.02946849e-06,1.31757140e-01,1.67253113e-01,1.58058323e-01
1.73025394e-01,1.10171994e-05,1.48704152e-01,1.79872506e-01,1.74236054e-01
1.71753764e-01,1.10171994e-05,1.48704152e-01,1.78431445e-01,1.70495445e-01
1.55651734e-01,3.02946849e-06,1.31757140e-01,1.61026116e-01,1.54302205e-01
1.30687132e-01,5.83755988e-07,1.04592238e-01,1.37008296e-01,1.29351917e-01
