EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
7.68824180e-04,8.44689994e-01,6.09148715e-06,2.57079753e-01,1.66134277e+00,1.80879008e-07,8.40974408e-01
8.64734465e-04,8.49542626e-01,5.03843646e-06,2.39795444e-01,1.68546088e+00,2.06820757e-07,8.47380954e-01
9.63874569e-04,8.54204760e-01,9.12491079e-06,2.53575229e-01,1.60267995e+00,2.39323621e-07,8.53193253e-01
1.04568388e-03,8.57467224e-01,4.53442541e-06,2.80400179e-01,1.45682044e+00,2.75157201e-07,8.57246290e-01
1.08808429e-03,8.57266830e-01,1.17535733e-07,2.96215023e-01,1.40537015e+00,3.03079211e-07,8.57504781e-01
1.06466062e-03,8.52300669e-01,6.23061830e-06,3.03127834e-01,1.49574537e+00,3.09753112e-07,8.52645520e-01
9.54358630e-04,8.44644346e-01,2.56044641e-05,3.13050490e-01,1.61625736e+00,2.95210499e-07,8.44711853e-01
7.91086820e-04,8.39113592e-01,4.17325565e-05,3.19432247e-01,1.68306489e+00,2.74906375e-07,8.38602288e-01
6.73346815e-04,8.39161783e-01,2.99343448e-05,3.15992682e-01,1.68393395e+00,2.64890529e-07,8.38016412e-01
7.00914701e-04,8.44218374e-01,5.54598584e-06,3.33555907e-01,1.62544488e+00,2.72823419e-07,8.42719335e-01
8.15877763e-04,8.39568542e-01,3.13683580e-05,2.54592473e-01,1.69267423e+00,2.03180797e-07,8.36249199e-01
7.71161489e-04,8.57179110e-01,1.85739335e-06,2.48697483e-01,1.63829190e+00,2.22401722e-07,8.55244106e-01
7.44632369e-04,8.74360448e-01,1.32916414e-06,2.73831083e-01,1.43962049e+00,2.46297462e-07,8.73451673e-01
7.27162144e-04,8.89574647e-01,1.56616137e-06,3.18860405e-01,1.16966300e+00,2.75238602e-07,8.89372002e-01
7.19760950e-04,8.98490095e-01,5.58357871e-07,3.43885720e-01,1.03195381e+00,3.00860904e-07,8.98774292e-01
7.22435667e-04,8.96013482e-01,4.86554622e-08,3.41965004e-01,1.10978515e+00,3.07737817e-07,8.96579694e-01
7.07461563e-04,8.83643148e-01,1.27898482e-06,3.37673551e-01,1.32760942e+00,2.94427838e-07,8.84127361e-01
6.63856011e-04,8.69542361e-01,3.51404628e-06,3.35026245e-01,1.53084531e+00,2.80118666e-07,8.69601241e-01
6.59652899e-04,8.59136772e-01,1.67121404e-06,3.24698158e-01,1.65384379e+00,2.81274788e-07,8.58760807e-01
8.10093465e-04,8.51548403e-01,6.93276481e-06,3.25525495e-01,1.68912045e+00,3.02271121e-07,8.51092959e-01
1.01298203e-03,8.40607458e-01,4.16759514e-05,2.55480365e-01,1.68136203e+00,2.43960529e-07,8.37863900e-01
8.17583603e-04,8.68835148e-01,3.82237600e-06,2.65150261e-01,1.53210525e+00,2.56134814e-07,8.67329479e-01
6.81970718e-04,8.98129980e-01,9.00815122e-08,3.10428178e-01,1.20079459e+00,2.69847777e-07,8.97511972e-01
5.87152685e-04,9.27078831e-01,3.57899572e-08,3.91812935e-01,8.26598519e-01,2.87376564e-07,9.26968000e-01
5.32164349e-04,9.48192118e-01,1.32198176e-07,4.39043696e-01,6.31740920e-01,3.06773887e-07,9.48416566e-01
5.32204916e-04,9.47668463e-01,4.25848989e-08,4.13164414e-01,6.34330529e-01,3.11460211e-07,9.48334746e-01
5.59911616e-04,9.25782095e-01,4.11997803e-08,3.76018641e-01,8.47201809e-01,2.98761894e-07,9.26596308e-01
5.83818545e-04,8.99353512e-01,1.31646156e-07,3.55735640e-01,1.18418540e+00,2.92435980e-07,8.99851485e-01
6.63743274e-04,8.77108480e-01,1.86322877e-06,3.33209693e-01,1.46912323e+00,3.06124266e-07,8.77324115e-01
9.29864245e-04,8.57442341e-01,1.16157358e-05,3.14522606e-01,1.64309291e+00,3.40549229e-07,8.57791612e-01
1.23596204e-03,8.47220449e-01,2.43043813e-05,2.60855211e-01,1.61975790e+00,2.97425893e-07,8.45064076e-01
8.73955848e-04,8.84152729e-01,1.29094824e-06,2.90298220e-01,1.35559466e+00,3.03417664e-07,8.83136947e-01
6.39106301e-04,9.25491178e-01,3.85576433e-08,3.64915502e-01,8.81184283e-01,3.05873363e-07,9.25290560e-01
4.89456829e-04,9.72377397e-01,9.99018190e-07,5.16542051e-01,4.60809261e-01,3.06972538e-07,9.72489304e-01
