SINDy,HANDI,PSE,gEDMD,SR3
2.20427655e-02,7.22544320e-08,2.75763202e-02,8.56045968e-01,2.20431606e-02
1.97169871e-02,5.73329504e-08,2.72856787e-02,8.51930324e-01,1.97182869e-02
2.01056375e-02,3.08585147e-08,2.86758318e-02,8.45693193e-01,2.01065162e-02
2.09359707e-02,8.51002333e-09,3.13246460e-02,1.85201544e-01,2.09365793e-02
2.12788159e-02,2.23998331e-09,3.40000224e-02,7.97431192e-02,2.12801589e-02
2.09247571e-02,1.98993166e-09,3.49856358e-02,4.85409412e-02,2.09276185e-02
2.04626203e-02,2.52690592e-09,3.38632024e-02,4.17078449e-02,2.04662353e-02
1.99764618e-02,5.66701913e-09,3.24765576e-02,5.26208020e-02,1.99792944e-02
1.93332911e-02,1.08986974e-08,3.29632012e-02,8.87895254e-02,1.93345226e-02
2.27743575e-02,5.67781932e-09,3.59443290e-02,1.24574811e-01,2.27756896e-02
1.88600954e-02,1.37262811e-08,3.03768330e-02,8.30669757e-01,1.88600434e-02
1.92307495e-02,1.25982169e-08,3.21737491e-02,8.24469025e-01,1.92306350e-02
2.07876406e-02,1.20193768e-08,3.51948797e-02,1.98441030e-01,2.07869199e-02
2.29898644e-02,8.20579237e-09,3.89992320e-02,6.64941655e-02,2.29886803e-02
2.48751999e-02,5.06983735e-09,4.20171121e-02,4.55009700e-02,2.48749073e-02
2.52167248e-02,3.44749941e-09,4.21507819e-02,3.59705710e-02,2.52186357e-02
2.40813371e-02,1.97545914e-09,3.92131692e-02,3.45050816e-02,2.40844930e-02
2.18767889e-02,1.58811713e-09,3.58195058e-02,4.37917736e-02,2.18792130e-02
1.95035956e-02,2.30012712e-09,3.45404644e-02,1.23083827e-01,1.95047507e-02
2.01341933e-02,6.01522713e-09,3.59282625e-02,1.57117002e-01,2.01352853e-02
1.95994443e-02,1.12655077e-08,3.34061930e-02,9.55965302e-02,1.95994134e-02
2.17412625e-02,4.62332454e-09,3.72503290e-02,8.12384913e-02,2.17409821e-02
2.47407038e-02,7.23042781e-09,4.09209403e-02,4.80160000e-02,2.47398711e-02
2.72783075e-02,7.88565873e-09,4.32737718e-02,3.90257800e-02,2.72769788e-02
2.82496769e-02,6.60286017e-09,4.38696663e-02,3.46082170e-02,2.82490686e-02
2.81094696e-02,5.87696451e-09,4.35629062e-02,3.24787210e-02,2.81107428e-02
2.76383197e-02,5.10229665e-09,4.23163661e-02,3.22625748e-02,2.76404897e-02
2.47893426e-02,3.44646011e-09,3.96707823e-02,3.16408701e-02,2.47907335e-02
2.09544246e-02,4.08379166e-09,3.73587839e-02,4.84576790e-02,2.09550269e-02
2.04053162e-02,2.31144147e-08,3.69210941e-02,2.45848651e-01,2.04064363e-02
2.01620235e-02,1.42058354e-08,3.63689837e-02,3.95217319e-02,2.01616842e-02
2.39881820e-02,4.51860604e-09,4.17082333e-02,3.87351435e-02,2.39877437e-02
2.75628647e-02,5.79796510e-09,4.42047515e-02,3.57313437e-02,2.75623843e-02
2.52344179e-02,5.35244027e-09,3.96948988e-02,2.94368774e-02,2.52339994e-02
1.85203600e-02,3.34629318e-09,3.10517396e-02,1.92108762e-02,1.85201987e-02
1.82596457e-02,3.36370809e-09,3.09476870e-02,1.87926953e-02,1.82600570e-02
2.57238667e-02,5.36791908e-09,3.93739046e-02,2.94632025e-02,2.57248195e-02
2.74654810e-02,5.99739258e-09,4.30015362e-02,3.16478149e-02,2.74661540e-02
2.30147058e-02,6.34156821e-09,4.09142282e-02,3.25320447e-02,2.30151108e-02
2.10124788e-02,2.48974150e-08,3.83031009e-02,4.85119912e-02,2.10137490e-02
2.06254744e-02,1.39978546e-08,3.85300743e-02,3.60536058e-02,2.06248200e-02
2.50556348e-02,4.67303781e-09,4.42391800e-02,3.40607508e-02,2.50550885e-02
2.80443548e-02,5.22597318e-09,4.49191844e-02,3.31046909e-02,2.80438575e-02
1.80678680e-02,2.98126328e-09,3.12973587e-02,1.89232952e-02,1.80677915e-02
4.28375144e-03,6.15045865e-10,9.08912494e-03,3.65331592e-03,4.28375175e-03
4.33694108e-03,6.19779857e-10,9.12550334e-03,3.60484379e-03,4.33697213e-03
1.90732792e-02,3.09970641e-09,3.15489543e-02,1.95745937e-02,1.90737375e-02
