SINDy,HANDI,PSE,gEDMD,SR3
1.37810255e-01,8.14322159e-08,1.06432335e-01,7.31386357e-01,1.37810039e-01
1.35497881e-01,7.69975265e-08,1.05375584e-01,7.32023669e-01,1.35498417e-01
1.35338211e-01,6.37678396e-08,1.04867029e-01,7.32590133e-01,1.35338321e-01
1.35477777e-01,4.53444795e-08,1.04842328e-01,1.90531014e-01,1.35477543e-01
1.35415508e-01,3.41813787e-08,1.05124369e-01,1.58921431e-01,1.35415616e-01
1.35203154e-01,3.11923229e-08,1.05440588e-01,1.47280740e-01,1.35204221e-01
1.35191340e-01,3.01712310e-08,1.05672124e-01,1.44955353e-01,1.35193021e-01
1.35210362e-01,2.67543662e-08,1.06094551e-01,1.50543733e-01,1.35211697e-01
1.35037884e-01,2.39330393e-08,1.07137183e-01,1.64931352e-01,1.35038207e-01
1.38258798e-01,2.62194069e-08,1.08914164e-01,1.76956417e-01,1.38259111e-01
1.34824890e-01,5.01671158e-08,1.06544942e-01,7.22579137e-01,1.34824326e-01
1.34453948e-01,4.63283252e-08,1.05526985e-01,7.22342792e-01,1.34453299e-01
1.34508181e-01,4.66394470e-08,1.04345512e-01,1.93699960e-01,1.34507033e-01
1.34590286e-01,4.39331576e-08,1.03044726e-01,1.52321986e-01,1.34588774e-01
1.34700659e-01,3.99155014e-08,1.02041339e-01,1.42601105e-01,1.34699611e-01
1.34963886e-01,3.75606061e-08,1.02047626e-01,1.38533333e-01,1.34964061e-01
1.35378159e-01,3.47552287e-08,1.03092917e-01,1.39148244e-01,1.35379186e-01
1.35261938e-01,3.05232484e-08,1.04472557e-01,1.45079592e-01,1.35262782e-01
1.34549090e-01,2.93817677e-08,1.06007702e-01,1.74790598e-01,1.34549276e-01
1.35749974e-01,4.08767537e-08,1.07837064e-01,1.85466829e-01,1.35750044e-01
1.35121325e-01,4.82518900e-08,1.06452784e-01,1.68552539e-01,1.35120877e-01
1.35342326e-01,4.08080877e-08,1.04927810e-01,1.61132238e-01,1.35341592e-01
1.34630503e-01,4.22960899e-08,1.01452068e-01,1.44473385e-01,1.34629304e-01
1.31778909e-01,4.33167489e-08,9.56045410e-02,1.35395456e-01,1.31777330e-01
1.27810166e-01,4.15089997e-08,8.98630605e-02,1.28365995e-01,1.27808952e-01
1.27734070e-01,4.05822338e-08,8.98076505e-02,1.27318658e-01,1.27733726e-01
1.31964344e-01,4.00555656e-08,9.56673935e-02,1.32052153e-01,1.31964514e-01
1.34506599e-01,3.81308927e-08,1.01367787e-01,1.36232406e-01,1.34506586e-01
1.34528473e-01,3.92610278e-08,1.04794414e-01,1.46686450e-01,1.34528098e-01
1.35470669e-01,5.52402706e-08,1.07038306e-01,2.06600411e-01,1.35470595e-01
1.35178286e-01,4.82005984e-08,1.06224922e-01,1.44903041e-01,1.35177771e-01
1.35536215e-01,4.13164548e-08,1.03625269e-01,1.42021420e-01,1.35535510e-01
1.32086307e-01,4.11477414e-08,9.56736909e-02,1.34171216e-01,1.32085485e-01
1.17419456e-01,3.83541643e-08,7.89467875e-02,1.15843459e-01,1.17418548e-01
9.31789428e-02,3.09372040e-08,5.96011135e-02,8.95343808e-02,9.31782946e-02
9.30545023e-02,3.09262191e-08,5.97275735e-02,8.95963099e-02,9.30540861e-02
1.17724687e-01,3.83575076e-08,7.98710349e-02,1.15985176e-01,1.17724287e-01
1.31742904e-01,4.18416488e-08,9.62046103e-02,1.31558084e-01,1.31742390e-01
1.34482841e-01,4.31044897e-08,1.03471856e-01,1.37465605e-01,1.34482138e-01
1.35409073e-01,5.27378587e-08,1.06444570e-01,1.47060619e-01,1.35408883e-01
1.35172480e-01,4.46436840e-08,1.06039436e-01,1.42029763e-01,1.35171854e-01
1.35047530e-01,4.11020849e-08,1.02448672e-01,1.38037477e-01,1.35046829e-01
1.27765091e-01,3.98542821e-08,9.01877046e-02,1.27783395e-01,1.27764318e-01
9.28296699e-02,3.01385182e-08,5.96689207e-02,8.96534569e-02,9.28293050e-02
