SINDy,HANDI,PSE,gEDMD,SR3
7.95253275e-02,6.60324183e-08,1.02337116e-01,7.85350499e-01,7.95265041e-02
7.64785978e-02,5.79692530e-08,1.01859520e-01,7.84732412e-01,7.64811248e-02
7.74493875e-02,3.98807175e-08,1.03306528e-01,7.83440906e-01,7.74511908e-02
7.88870481e-02,2.01579187e-08,1.06167660e-01,2.35208966e-01,7.88882750e-02
7.94937602e-02,1.13397259e-08,1.09169714e-01,1.48156314e-01,7.94957428e-02
7.90733508e-02,9.49594965e-09,1.10606395e-01,1.17196352e-01,7.90772897e-02
7.83904076e-02,8.88137408e-09,1.09929713e-01,1.09746032e-01,7.83955674e-02
7.74139470e-02,8.28803780e-09,1.08832429e-01,1.21294187e-01,7.74183980e-02
7.59583005e-02,9.44538673e-09,1.09552977e-01,1.55397329e-01,7.59607855e-02
8.06910973e-02,8.53964080e-09,1.12769424e-01,1.85569467e-01,8.06936921e-02
7.52036090e-02,2.47422929e-08,1.05714768e-01,7.70168649e-01,7.52040247e-02
7.63213071e-02,2.24114543e-08,1.07414171e-01,7.68097137e-01,7.63216111e-02
7.88166318e-02,2.26087165e-08,1.10007417e-01,2.45333269e-01,7.88160502e-02
8.17313824e-02,1.96091015e-08,1.13011105e-01,1.35635930e-01,8.17301236e-02
8.40707830e-02,1.60502358e-08,1.15347161e-01,1.13555800e-01,8.40705202e-02
8.46256624e-02,1.39641152e-08,1.15818814e-01,1.02837824e-01,8.46280724e-02
8.34402438e-02,1.15931371e-08,1.14104965e-01,1.01431677e-01,8.34444485e-02
8.05675248e-02,8.95826837e-09,1.11751328e-01,1.12181857e-01,8.05712266e-02
7.68668945e-02,8.46693988e-09,1.11044188e-01,1.84192221e-01,7.68692073e-02
7.72972195e-02,1.59376331e-08,1.12695001e-01,2.11478346e-01,7.72994206e-02
7.69277680e-02,2.22545642e-08,1.09071541e-01,1.65202624e-01,7.69283176e-02
8.04107900e-02,1.60285606e-08,1.12477378e-01,1.51298055e-01,8.04108796e-02
8.42018977e-02,1.83900894e-08,1.14372872e-01,1.16862340e-01,8.42011698e-02
8.63591642e-02,1.93824533e-08,1.13219202e-01,1.04908895e-01,8.63577191e-02
8.62238491e-02,1.78255546e-08,1.10121733e-01,9.77803756e-02,8.62231518e-02
8.61268123e-02,1.69817843e-08,1.10061715e-01,9.53533418e-02,8.61282638e-02
8.69296460e-02,1.62610945e-08,1.13018559e-01,9.69722983e-02,8.69323496e-02
8.42677394e-02,1.42567925e-08,1.13959860e-01,9.77643444e-02,8.42698458e-02
7.92614246e-02,1.46297613e-08,1.13391800e-01,1.17407317e-01,7.92627374e-02
7.80968041e-02,3.06350271e-08,1.13548837e-01,2.74059565e-01,7.80988280e-02
7.81456478e-02,2.31132611e-08,1.12099163e-01,1.08501577e-01,7.81459223e-02
8.35906907e-02,1.62121391e-08,1.16198428e-01,1.07451623e-01,8.35906580e-02
8.71504269e-02,1.72051024e-08,1.14329150e-01,1.01740640e-01,8.71501851e-02
7.94520361e-02,1.56226340e-08,9.96737836e-02,8.70813464e-02,7.94516375e-02
6.13844518e-02,1.11452685e-08,7.77250466e-02,6.18604885e-02,6.13842357e-02
6.10033625e-02,1.11717823e-08,7.77816567e-02,6.15224893e-02,6.10038390e-02
7.98877995e-02,1.56371776e-08,1.00258591e-01,8.70580362e-02,7.98889681e-02
8.66035514e-02,1.76164600e-08,1.13937937e-01,9.61620048e-02,8.66045327e-02
8.19765262e-02,1.78253749e-08,1.15941320e-01,9.93011249e-02,8.19772821e-02
7.91940162e-02,2.95473813e-08,1.14606077e-01,1.17287685e-01,7.91959489e-02
7.89247786e-02,2.08303144e-08,1.14255441e-01,1.04037955e-01,7.89247471e-02
8.48293294e-02,1.61794891e-08,1.17961892e-01,1.01669502e-01,8.48292672e-02
8.64297599e-02,1.62782355e-08,1.11580726e-01,9.67149393e-02,8.64295585e-02
6.09092114e-02,1.05972107e-08,7.81504562e-02,6.17525892e-02,6.09092730e-02
1.63972462e-02,2.71945418e-09,2.39229372e-02,1.44791075e-02,1.63972799e-02
1.64459937e-02,2.72890326e-09,2.40355166e-02,1.43842521e-02,1.64461055e-02
6.20651504e-02,1.07402910e-08,7.90373981e-02,6.24605671e-02,6.20658219e-02
8.64083191e-02,1.66519730e-08,1.11732251e-01,9.47507733e-02,8.64096471e-02
8.38201756e-02,1.66268919e-08,1.17746157e-01,9.48124303e-02,8.38216010e-02
7.91740092e-02,2.25644929e-08,1.15063397e-01,1.00166914e-01,7.91763357e-02
7.93510423e-02,2.25644929e-08,1.15063397e-01,1.11692441e-01,7.93512585e-02
8.42512013e-02,1.66268920e-08,1.17746157e-01,1.03814850e-01,8.42518838e-02
8.64676075e-02,1.66519730e-08,1.11732251e-01,9.68845324e-02,8.64675917e-02
6.16880501e-02,1.07402910e-08,7.90373981e-02,6.22969381e-02,6.16877462e-02
1.64542663e-02,2.72890326e-09,2.40355166e-02,1.44641718e-02,1.64543089e-02
1.65825222e-02,2.71945418e-09,2.39229372e-02,1.44051664e-02,1.65825578e-02
6.15131501e-02,1.05972107e-08,7.81504562e-02,6.22269159e-02,6.15134558e-02
8.62090035e-02,1.62782355e-08,1.11580726e-01,9.41327222e-02,8.62106442e-02
8.40919126e-02,1.61794890e-08,1.17961892e-01,9.41655368e-02,8.40942005e-02
7.82778636e-02,2.08303144e-08,1.14255441e-01,9.56820520e-02,7.82804950e-02
7.86202207e-02,2.95473812e-08,1.14606077e-01,1.25412595e-01,7.86206587e-02
8.18578903e-02,1.78253749e-08,1.15941320e-01,1.09528854e-01,8.18591282e-02
8.64202072e-02,1.76164600e-08,1.13937937e-01,1.00211987e-01,8.64207461e-02
7.95347493e-02,1.56371775e-08,1.00258591e-01,8.66964435e-02,7.95342746e-02
6.11336783e-02,1.11717823e-08,7.77816567e-02,6.17813073e-02,6.11333540e-02
6.18617856e-02,1.11452685e-08,7.77250466e-02,6.20501878e-02,6.18621365e-02
7.96030979e-02,1.56226340e-08,9.96737836e-02,8.63270977e-02,7.96042811e-02
8.67043427e-02,1.72051024e-08,1.14329150e-01,9.48359370e-02,8.67063873e-02
8.28742480e-02,1.62121391e-08,1.16198428e-01,9.52413700e-02,8.28766851e-02
7.74331184e-02,2.31132611e-08,1.12099163e-01,9.81701807e-02,7.74354919e-02
7.70040791e-02,3.06350271e-08,1.13548837e-01,1.48128961e-01,7.70040727e-02
7.87770916e-02,1.46297613e-08,1.13391800e-01,1.16854703e-01,7.87774562e-02
8.39555638e-02,1.42567925e-08,1.13959860e-01,1.01724451e-01,8.39550915e-02
8.64743286e-02,1.62610944e-08,1.13018559e-01,9.71212581e-02,8.64731575e-02
8.57023131e-02,1.69817843e-08,1.10061715e-01,9.40167825e-02,8.57022087e-02
8.58234745e-02,1.78255546e-08,1.10121733e-01,9.35737730e-02,8.58256696e-02
8.58141496e-02,1.93824533e-08,1.13219202e-01,9.41241804e-02,8.58174542e-02
8.35796221e-02,1.83900894e-08,1.14372872e-01,9.32527165e-02,8.35825740e-02
7.97727662e-02,1.60285606e-08,1.12477378e-01,9.84251982e-02,7.97751918e-02
7.62955394e-02,2.22545642e-08,1.09071541e-01,1.07545432e-01,7.62976001e-02
7.63047526e-02,1.59376331e-08,1.12695001e-01,2.24233661e-01,7.63043923e-02
7.62816157e-02,8.46693988e-09,1.11044188e-01,1.39411621e-01,7.62806996e-02
8.01507610e-02,8.95826836e-09,1.11751328e-01,1.03468479e-01,8.01486004e-02
8.29003035e-02,1.15931371e-08,1.14104965e-01,9.52191663e-02,8.28979528e-02
8.39374836e-02,1.39641152e-08,1.15818814e-01,9.33915260e-02,8.39371944e-02
8.33432914e-02,1.60502358e-08,1.15347161e-01,9.37372364e-02,8.33458869e-02
8.10540103e-02,1.96091014e-08,1.13011105e-01,9.54939104e-02,8.10577277e-02
7.82092979e-02,2.26087164e-08,1.10007417e-01,9.93555524e-02,7.82124438e-02
7.57787006e-02,2.24114542e-08,1.07414171e-01,1.20956977e-01,7.57810949e-02
7.47244339e-02,2.47422929e-08,1.05714768e-01,1.34664619e-01,7.47266970e-02
8.43492546e-02,8.53964080e-09,1.12769424e-01,1.85761598e-01,8.43407433e-02
7.53309015e-02,9.44538672e-09,1.09552977e-01,1.49654603e-01,7.53300834e-02
7.66385161e-02,8.28803780e-09,1.08832429e-01,1.02460907e-01,7.66353430e-02
7.75225769e-02,8.88137408e-09,1.09929713e-01,9.22626374e-02,7.75186231e-02
7.82550898e-02,9.49594965e-09,1.10606395e-01,9.18061073e-02,7.82524888e-02
