SINDy,HANDI,PSE,gEDMD,SR3
2.15213868e-01,3.93703256e-06,1.65442049e-01,2.58013435e-01,2.16940393e-01
2.12314337e-01,1.41350717e-05,1.62297062e-01,2.39155086e-01,2.14439701e-01
2.11569035e-01,3.31032184e-05,1.63195766e-01,2.32945477e-01,2.14221731e-01
2.12813798e-01,4.82263810e-05,1.68047155e-01,2.38719819e-01,2.16121799e-01
2.01775635e-01,9.34685308e-06,1.51319879e-01,2.28218545e-01,2.03187493e-01
1.97138379e-01,1.70804898e-05,1.44834950e-01,2.15620182e-01,1.98889750e-01
1.97119968e-01,2.29575201e-05,1.45960711e-01,2.14860133e-01,1.99410261e-01
2.00950633e-01,3.26865146e-05,1.54310589e-01,2.25338076e-01,2.04144842e-01
2.08250686e-01,5.87831331e-06,1.62778633e-01,2.36975189e-01,2.08918285e-01
1.96169219e-01,5.75625759e-06,1.47846845e-01,2.15661884e-01,1.97108382e-01
1.81584079e-01,5.60463841e-06,1.29350750e-01,1.99683058e-01,1.82848145e-01
1.69737607e-01,4.89181279e-06,1.15272318e-01,1.84742817e-01,1.71289000e-01
1.69415151e-01,5.55925151e-06,1.16512542e-01,1.84532995e-01,1.71235136e-01
1.81543108e-01,1.14178049e-05,1.32494543e-01,2.02472040e-01,1.84553775e-01
1.95606090e-01,3.19708268e-05,1.51952203e-01,2.21130242e-01,1.99581434e-01
2.12291520e-01,2.61642832e-05,1.68931065e-01,2.25827714e-01,2.13181374e-01
2.00111744e-01,1.24017181e-05,1.55444058e-01,2.14543656e-01,2.01327732e-01
1.80070391e-01,4.61869373e-06,1.32287678e-01,1.94804773e-01,1.81599000e-01
1.49309428e-01,1.32100931e-06,9.91449096e-02,1.62349154e-01,1.50853267e-01
1.15443355e-01,4.29758685e-07,6.93013424e-02,1.20525149e-01,1.16056022e-01
1.13762715e-01,5.11032302e-07,7.02487392e-02,1.18863637e-01,1.13922974e-01
1.51364652e-01,2.51629062e-06,1.01752340e-01,1.67785874e-01,1.53928394e-01
1.81461102e-01,1.53870221e-05,1.35430980e-01,2.01505944e-01,1.85300898e-01
2.01550348e-01,6.23108714e-05,1.58946837e-01,2.25385003e-01,2.05852236e-01
2.15135508e-01,1.59715073e-04,1.73581577e-01,2.46460745e-01,2.19494377e-01
2.09849981e-01,6.54217787e-05,1.67497866e-01,2.21892883e-01,2.11673182e-01
1.94772427e-01,2.17064656e-05,1.50965519e-01,2.06467161e-01,1.96922717e-01
1.66645601e-01,4.14801758e-06,1.20661102e-01,1.79370899e-01,1.68768400e-01
1.11533315e-01,3.53700127e-07,7.16027732e-02,1.18536994e-01,1.11867223e-01
3.47336352e-02,2.31981067e-08,1.97658462e-02,2.95272909e-02,3.27314178e-02
3.43970221e-02,3.65112070e-08,1.99530050e-02,2.94993039e-02,3.33712684e-02
1.16833154e-01,5.31745616e-07,7.26358748e-02,1.24519175e-01,1.19093713e-01
1.69811392e-01,6.80368899e-06,1.21920178e-01,1.86627278e-01,1.73714221e-01
1.96711738e-01,3.81545079e-05,1.52235976e-01,2.11484208e-01,2.00983840e-01
2.11949162e-01,1.16869224e-04,1.69086815e-01,2.27116648e-01,2.16108455e-01
2.10297716e-01,1.19300289e-04,1.69086815e-01,2.22203928e-01,2.12694025e-01
1.94641879e-01,3.86929092e-05,1.52235976e-01,2.05248820e-01,1.97128113e-01
1.67310825e-01,6.88630097e-06,1.21920178e-01,1.78474852e-01,1.69528547e-01
1.14508644e-01,5.34396754e-07,7.26358748e-02,1.20584880e-01,1.15322894e-01
3.40553517e-02,3.65196617e-08,1.99530050e-02,2.94412997e-02,3.29628591e-02
3.52536192e-02,2.31860830e-08,1.97658462e-02,2.97916096e-02,3.40187700e-02
1.13341709e-01,3.51054037e-07,7.16027732e-02,1.23693001e-01,1.16002785e-01
1.68482605e-01,4.07006391e-06,1.20661102e-01,1.84020544e-01,1.72411543e-01
1.96059877e-01,2.13959943e-05,1.50965519e-01,2.08023916e-01,1.99931977e-01
2.10668531e-01,6.41607632e-05,1.67497866e-01,2.19968662e-01,2.14215316e-01
2.12974989e-01,1.62738757e-04,1.73581577e-01,2.25205540e-01,2.15464702e-01
1.99016324e-01,6.32833255e-05,1.58946837e-01,2.09395986e-01,2.01444775e-01
1.78452153e-01,1.56516383e-05,1.35430980e-01,1.88841100e-01,1.80675382e-01
1.48011761e-01,2.55999918e-06,1.01752340e-01,1.61062571e-01,1.49744849e-01
1.12033054e-01,5.10870583e-07,7.02487392e-02,1.20061684e-01,1.12984193e-01
