SINDy,HANDI,PSE,gEDMD,SR3
1.63605240e-01,4.68273145e-06,1.12782889e-01,1.95860491e-01,1.65364059e-01
1.61999238e-01,1.71979282e-05,1.11089331e-01,1.84235593e-01,1.63830605e-01
1.61551113e-01,3.39359272e-05,1.11628650e-01,1.80364999e-01,1.63484008e-01
1.62375440e-01,4.73049428e-05,1.14320970e-01,1.83002254e-01,1.64508162e-01
1.56063933e-01,1.30304990e-05,1.04644884e-01,1.78002753e-01,1.57742379e-01
1.53536859e-01,1.98322271e-05,1.01016313e-01,1.70799299e-01,1.55275077e-01
1.53466848e-01,2.51409415e-05,1.01694848e-01,1.70178602e-01,1.55294859e-01
1.55759113e-01,3.45020228e-05,1.06424052e-01,1.75544936e-01,1.57866259e-01
1.59145921e-01,9.72773088e-06,1.10946676e-01,1.82935139e-01,1.60664310e-01
1.52515329e-01,9.44481531e-06,1.02438857e-01,1.70801575e-01,1.54130321e-01
1.44463398e-01,8.45646624e-06,9.17638128e-02,1.61469272e-01,1.46172005e-01
1.37945419e-01,7.07960819e-06,8.35016096e-02,1.53048471e-01,1.39707545e-01
1.37737853e-01,7.78785689e-06,8.42719804e-02,1.53091637e-01,1.39433790e-01
1.44797542e-01,1.43472553e-05,9.36727287e-02,1.62773047e-01,1.46853126e-01
1.53240680e-01,3.43817345e-05,1.04875590e-01,1.73605111e-01,1.55756216e-01
1.61301725e-01,3.17016995e-05,1.14426165e-01,1.76795270e-01,1.63010256e-01
1.54585147e-01,1.71823932e-05,1.06711879e-01,1.70583915e-01,1.56460900e-01
1.43322235e-01,7.66798272e-06,9.33057108e-02,1.59525989e-01,1.45364044e-01
1.25595225e-01,2.74605215e-06,7.34074943e-02,1.40806365e-01,1.27630124e-01
1.05705701e-01,1.05763191e-06,5.43685098e-02,1.15581506e-01,1.07112129e-01
1.04798090e-01,1.16877268e-06,5.50102811e-02,1.14744536e-01,1.05645719e-01
1.27437013e-01,4.16429818e-06,7.50518897e-02,1.43228108e-01,1.29315561e-01
1.45314983e-01,1.83224228e-05,9.52127182e-02,1.63003883e-01,1.47851051e-01
1.56795162e-01,6.08377860e-05,1.08771309e-01,1.76802153e-01,1.59624472e-01
1.64311802e-01,1.40316281e-04,1.17049669e-01,1.88738345e-01,1.67221275e-01
1.60185940e-01,6.56963186e-05,1.13602325e-01,1.74775435e-01,1.62413149e-01
1.51933687e-01,2.56841374e-05,1.04139560e-01,1.66219034e-01,1.54343203e-01
1.36136174e-01,6.67148980e-06,8.64031995e-02,1.50900178e-01,1.38567544e-01
1.03511726e-01,9.96765138e-07,5.57500657e-02,1.14987880e-01,1.04943892e-01
4.75572440e-02,1.10022226e-07,1.79025258e-02,3.68082624e-02,4.50520563e-02
