epoch,step,train/align,train/loss,train/main,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
0,10,,,,,,5.3762287279823795e-05,3.683313843794167e-05,4.271234502084553e-05
0,10,0.0019735959358513355,0.0019776730332523584,4.076932327734539e-06,,,,,
1,21,,,,,,5.3653697250410914e-05,3.6713772715302184e-05,4.263955997885205e-05
1,21,0.005720141343772411,0.005721680819988251,1.5384702010123874e-06,,,,,
2,32,,,,,,5.474263889482245e-05,3.7908856029389426e-05,4.33699824498035e-05
2,32,0.00766485370695591,0.007666189223527908,1.3356025192479137e-06,,,,,
3,43,,,,,,5.791522562503815e-05,4.1390703700017184e-05,4.549801451503299e-05
3,43,0.04839078709483147,0.04839222505688667,1.4379114645635127e-06,,,,,
4,54,,,,,,6.414365634554997e-05,4.8226549552055076e-05,4.967569111613557e-05
4,54,0.010161744430661201,0.010163238272070885,1.494760113018856e-06,,,,,
5,65,,,,,,7.17784496373497e-05,5.6605796999065205e-05,5.479671017383225e-05
5,65,0.014423899352550507,0.014425154775381088,1.2579158692460624e-06,,,,,
6,76,,,,,,7.372770051006228e-05,5.874515773029998e-05,5.610415610135533e-05
6,76,1.5205531120300293,1.520554780960083,1.4764872275918606e-06,,,,,
7,87,,,,,,7.640874537173659e-05,6.168761319713667e-05,5.790246359538287e-05
7,87,0.5273048281669617,0.5273066163063049,1.7590336938155815e-06,,,,,
8,98,,,,,,7.9947873018682e-05,6.55714757158421e-05,6.0276430303929374e-05
8,98,0.05026833713054657,0.05027010291814804,1.766402306202508e-06,,,,,
9,109,,,,,,8.15217281342484e-05,6.729894812451676e-05,6.133203714853153e-05
9,109,0.09400800615549088,0.09400923550128937,1.232600880030077e-06,,,,,
10,120,,,,,,8.410281589021906e-05,7.013172580627725e-05,6.306330033112317e-05
10,120,0.006334163248538971,0.006335202604532242,1.0400108294561505e-06,,,,,
11,131,,,,,,8.565886673750356e-05,7.183961861301214e-05,6.410698551917449e-05
11,131,0.0004364871419966221,0.0004374029522296041,9.15774080567644e-07,,,,,
12,142,,,,,,8.613606769358739e-05,7.236302189994603e-05,6.442716403398663e-05
12,142,0.0010032027494162321,0.0010040410561487079,8.384215561818564e-07,,,,,
13,153,,,,,,8.764147787587717e-05,7.401540642604232e-05,6.543686322402209e-05
13,153,0.002664228668436408,0.0026650200597941875,7.911137913652055e-07,,,,,
14,164,,,,,,8.872158650774509e-05,7.52002015360631e-05,6.616153405047953e-05
14,164,0.0015883983578532934,0.0015891570365056396,7.586745027765573e-07,,,,,
15,175,,,,,,8.98498110473156e-05,7.643868593731895e-05,6.691818998660892e-05
15,175,0.002140617463737726,0.0021413578651845455,7.405540145555278e-07,,,,,
