SINDy,HANDI,PSE,gEDMD,SR3
3.46078900e-05,4.86605346e-08,1.46295121e-13,5.87441528e-04,2.45847747e-05
3.76065965e-05,4.21858054e-08,3.52058576e-14,1.46025566e-04,4.78646442e-05
3.98373953e-05,3.32125031e-08,2.27947799e-15,7.61351605e-05,5.45849397e-05
3.09606803e-05,2.30799365e-08,1.98034259e-15,3.81574257e-05,3.48699773e-05
1.93378765e-05,1.53562447e-08,1.55560271e-15,1.51712253e-05,1.80083008e-05
1.91411601e-05,1.52892111e-08,2.31602896e-15,1.50565736e-05,1.82000458e-05
3.07390244e-05,2.30409310e-08,1.98032879e-15,3.74507359e-05,3.57441838e-05
4.29207662e-05,3.34352689e-08,1.13193314e-15,6.60360604e-05,5.52560698e-05
4.72431746e-05,4.25304425e-08,2.53041105e-14,9.56713108e-05,4.65375696e-05
4.54235943e-05,4.80169281e-08,3.13176625e-13,4.60841924e-04,2.14416958e-05
4.50510931e-05,4.57737361e-08,1.10596268e-13,3.11938457e-04,2.77537727e-05
4.24095492e-05,3.88078941e-08,2.48140665e-14,9.80122023e-05,5.17710887e-05
3.57017215e-05,2.82019326e-08,1.38399034e-15,5.76627370e-05,4.72166990e-05
1.92944106e-05,1.49214194e-08,2.31602895e-15,1.57331166e-05,1.84808550e-05
4.50264278e-06,3.74132153e-09,6.79617835e-16,8.72392249e-07,3.09208847e-06
4.46747232e-06,3.71493073e-09,6.79617835e-16,8.87622566e-07,3.08992684e-06
1.93028921e-05,1.49110743e-08,1.55562153e-15,1.52374935e-05,1.89780928e-05
3.70568439e-05,2.83035374e-08,1.41751708e-15,5.60310083e-05,4.81733720e-05
4.67769207e-05,3.90124277e-08,1.12455857e-14,8.73648657e-05,5.20164524e-05
5.04319547e-05,4.57113855e-08,1.97651712e-13,3.48412814e-04,2.69068997e-05
5.04319547e-05,4.57113855e-08,1.97651712e-13,3.23660603e-04,2.68956933e-05
4.67769207e-05,3.90124277e-08,1.12456114e-14,9.33264016e-05,5.09420851e-05
3.70568439e-05,2.83035374e-08,1.41751331e-15,5.64593276e-05,4.72401850e-05
1.93028921e-05,1.49110742e-08,1.55560271e-15,1.59806763e-05,1.88659769e-05
4.46747232e-06,3.71493073e-09,6.79617835e-16,9.96589930e-07,3.18265929e-06
4.50264278e-06,3.74132153e-09,6.79617835e-16,8.38138450e-07,3.20909056e-06
1.92944106e-05,1.49214194e-08,2.31603780e-15,1.54403176e-05,1.92604641e-05
3.57017215e-05,2.82019325e-08,1.38398616e-15,5.55118373e-05,4.82815887e-05
4.24095492e-05,3.88078941e-08,2.48141228e-14,8.04150862e-05,5.17461120e-05
4.50510931e-05,4.57737361e-08,1.10596268e-13,3.26553772e-04,2.67349212e-05
4.54235943e-05,4.80169281e-08,3.13176633e-13,6.56749184e-04,2.12309116e-05
4.72431746e-05,4.25304426e-08,2.53039850e-14,1.30659441e-04,4.45390127e-05
4.29207662e-05,3.34352689e-08,1.13193951e-15,7.07880265e-05,5.38559238e-05
3.07390244e-05,2.30409310e-08,1.98033568e-15,3.85064762e-05,3.60744948e-05
1.91411601e-05,1.52892111e-08,2.31603780e-15,1.61153683e-05,1.91869026e-05
1.93378765e-05,1.53562447e-08,1.55562152e-15,1.55413128e-05,1.91605488e-05
3.09606803e-05,2.30799364e-08,1.98030814e-15,3.76270599e-05,3.63496642e-05
3.98373953e-05,3.32125031e-08,2.27946057e-15,6.05417309e-05,5.51815674e-05
3.76065965e-05,4.21858054e-08,3.52058575e-14,7.36043439e-05,4.67026950e-05
3.46078900e-05,4.86605346e-08,1.46295125e-13,3.87834384e-04,2.26642010e-05
3.65169118e-05,5.18785563e-08,6.91914885e-13,1.82588297e-03,1.40360449e-05
4.04156337e-05,4.84197196e-08,8.53619728e-14,2.86242748e-04,3.00352691e-05
4.23068821e-05,4.15668799e-08,1.22120446e-14,9.62249004e-05,4.99427930e-05
3.94423006e-05,3.43138299e-08,2.27946064e-15,6.69088096e-05,5.37179817e-05
3.53819497e-05,2.95854041e-08,1.38398616e-15,5.44955764e-05,4.75813174e-05
3.70053282e-05,2.96905711e-08,1.41751708e-15,5.27071560e-05,4.77833211e-05
4.29915226e-05,3.44265524e-08,1.13193949e-15,5.84845273e-05,5.45230350e-05
4.23543062e-05,4.14502562e-08,1.22119119e-14,5.64071634e-05,5.19908797e-05
3.33076551e-05,4.85733961e-08,7.72262491e-14,9.86453002e-05,3.34708331e-05
2.83321657e-05,5.43747300e-08,3.45674212e-13,6.72901827e-04,1.72354252e-05
3.65542249e-05,5.67804904e-08,8.58551743e-13,5.17701484e-03,1.18505786e-05
3.18790899e-05,5.56398127e-08,3.14136920e-13,9.07269379e-04,1.64469304e-05
3.32548420e-05,5.09693007e-08,7.72264707e-14,1.94031197e-04,3.05029401e-05
3.70855116e-05,4.58506131e-08,3.52059124e-14,8.78271234e-05,4.37499844e-05
4.19580271e-05,4.27590334e-08,2.48141227e-14,6.84434241e-05,4.98917495e-05
4.66320419e-05,4.29750572e-08,1.12455857e-14,6.19412096e-05,5.08731763e-05
4.70508015e-05,4.62646573e-08,2.53041111e-14,6.33003495e-05,4.53856813e-05
3.98756468e-05,5.14591861e-08,8.53617874e-14,1.00772453e-04,3.15016503e-05
3.11118054e-05,5.72433382e-08,3.14136841e-13,3.63405800e-04,1.76849112e-05
3.28536766e-05,6.25357885e-08,9.09265251e-13,1.86583793e-03,1.46032146e-05
7.12635496e-05,6.24560435e-08,7.55041044e-13,1.28794516e-02,4.52060141e-05
3.41821356e-05,6.36435519e-08,9.09265316e-13,3.20949723e-03,1.43444919e-05
2.83210449e-05,6.09149678e-08,3.45674153e-13,8.01630929e-04,1.53303979e-05
3.40313070e-05,5.73862342e-08,1.46295122e-13,2.76575784e-04,2.03120637e-05
4.45464556e-05,5.53351394e-08,1.10596268e-13,1.62217575e-04,2.48421104e-05
5.02451336e-05,5.57836338e-08,1.97651711e-13,1.63759147e-04,2.57098701e-05
4.50072734e-05,5.85860786e-08,3.13176632e-13,2.85988045e-04,2.08710359e-05
3.54392005e-05,6.28624037e-08,6.91914882e-13,7.49938235e-04,1.36673406e-05
3.45768712e-05,6.79119783e-08,8.58551742e-13,2.29841057e-03,1.08240280e-05
6.59861259e-05,7.30657324e-08,7.55041044e-13,6.85577709e-03,3.59934342e-05
