SINDy,HANDI,PSE,gEDMD,SR3
1.68261420e-04,1.16499503e-07,5.46187857e-13,2.99213458e-02,1.29468702e-04
1.26917994e-04,1.13875842e-07,6.35088377e-13,1.27326858e-02,9.80697753e-05
1.28542102e-04,1.10771257e-07,5.22659848e-13,5.22097675e-03,1.09403158e-04
1.43255970e-04,1.07760758e-07,2.72646716e-13,2.31539303e-03,1.29532878e-04
1.51519122e-04,1.05561980e-07,1.88464157e-13,1.22125840e-03,1.41289382e-04
1.44088800e-04,1.05060744e-07,1.13261540e-13,8.18137796e-04,1.40169665e-04
1.28189159e-04,1.06432727e-07,1.45882926e-13,7.34304279e-04,1.30289047e-04
1.18228325e-04,1.08768157e-07,2.87974255e-13,9.54819991e-04,1.15750347e-04
1.26920362e-04,1.10153819e-07,6.54520513e-13,1.91194738e-03,1.05019184e-04
1.74900663e-04,1.08162283e-07,5.46187857e-13,5.29893456e-03,1.24107311e-04
1.24673524e-04,1.09271472e-07,6.54520569e-13,7.64116339e-03,1.08763994e-04
1.22242395e-04,1.06275188e-07,2.68753609e-13,2.40436618e-03,1.17772164e-04
1.36428109e-04,1.02092398e-07,9.45008488e-14,8.99831737e-04,1.46828548e-04
1.47323953e-04,9.76601437e-08,3.56088328e-14,4.67382762e-04,1.71145731e-04
1.46582529e-04,9.45376789e-08,1.97032275e-14,3.24312246e-04,1.79771466e-04
1.39619680e-04,9.43595275e-08,3.22126860e-14,2.72695649e-04,1.80007662e-04
1.32387226e-04,9.73867695e-08,4.05992285e-14,2.59543965e-04,1.73669366e-04
1.26263183e-04,1.01881071e-07,8.46894708e-14,2.93534592e-04,1.50998490e-04
1.23565178e-04,1.05339800e-07,2.68753682e-13,5.52425979e-04,1.16112248e-04
1.30053690e-04,1.05291265e-07,6.35088378e-13,2.06033916e-03,9.38622858e-05
1.18091825e-04,1.03465724e-07,2.87974193e-13,2.17341583e-03,1.18617975e-04
1.26324431e-04,9.94715333e-08,8.46894099e-14,6.53499079e-04,1.50410153e-04
1.39796802e-04,9.30003587e-08,1.69652470e-14,3.25351624e-04,1.77792115e-04
1.37911603e-04,8.49432504e-08,4.34134406e-15,2.25559867e-04,1.72931422e-04
1.24633725e-04,7.84012503e-08,4.64824545e-15,1.76384073e-04,1.53192474e-04
1.21784540e-04,7.83709060e-08,4.64655067e-15,1.71697573e-04,1.53903158e-04
1.32109410e-04,8.50768941e-08,5.73637680e-15,1.99401896e-04,1.75105954e-04
1.39759966e-04,9.35410915e-08,1.69652206e-14,2.21150779e-04,1.78691237e-04
1.37317063e-04,9.99784565e-08,9.45010042e-14,3.03014656e-04,1.44252136e-04
1.30316500e-04,1.02261343e-07,5.22659848e-13,1.02942812e-03,1.03756084e-04
1.28951972e-04,9.92666145e-08,1.45882887e-13,8.87124905e-04,1.31174260e-04
1.33155006e-04,9.38795192e-08,4.05991558e-14,3.39453842e-04,1.71355947e-04
1.32669817e-04,8.36712630e-08,5.73639846e-15,2.17708224e-04,1.73079081e-04
1.06888592e-04,6.75230108e-08,8.12619601e-15,1.21522199e-04,1.18547281e-04
7.29728901e-05,5.06547203e-08,7.62503325e-15,5.36301880e-05,6.80933186e-05
7.25185393e-05,5.06382708e-08,8.11941425e-15,5.37142165e-05,6.86149430e-05
1.06528165e-04,6.76918969e-08,8.12616833e-15,1.21328889e-04,1.20588076e-04
1.37796577e-04,8.42590672e-08,4.34132295e-15,2.00466724e-04,1.74128279e-04
1.47665047e-04,9.47130540e-08,3.56089638e-14,2.57604575e-04,1.67343092e-04
1.43996482e-04,9.94040806e-08,2.72646716e-13,6.79956885e-04,1.22459750e-04
1.44742871e-04,9.72044412e-08,1.13261540e-13,5.71183679e-04,1.37715343e-04
1.40235786e-04,9.06856633e-08,3.22126861e-14,2.67270865e-04,1.75947874e-04
1.22205720e-04,7.67676838e-08,4.64655067e-15,1.74301256e-04,1.52316157e-04
7.27478666e-05,5.00317488e-08,8.11941423e-15,5.42624515e-05,6.82174626e-05
1.87536404e-05,1.50977902e-08,6.96836240e-15,3.58295168e-06,1.29425221e-05
1.86857658e-05,1.50849727e-08,6.96836240e-15,3.68929261e-06,1.30294943e-05
7.28705010e-05,5.01014665e-08,7.62507074e-15,5.46755878e-05,6.99958140e-05
