EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
2.83669544e+03,7.99962765e+00,3.21797584e+00,1.98858880e+01,6.74228427e+00,1.75795787e+00,6.35396148e+00
2.79469029e+03,3.11653368e+00,1.48636900e-01,9.93603789e+00,7.09786030e+00,3.90730320e-02,7.83972967e+00
2.41138365e+03,9.13167474e-01,1.17348179e-04,1.00252982e+01,1.89828642e+00,1.16591114e-04,8.65822841e-01
2.06702703e+03,8.83176343e-01,1.35058464e-03,9.62573616e+00,2.36004596e+00,4.36152587e-04,1.15907039e+00
1.56647234e+03,8.83777344e-01,1.69306049e-02,7.93223187e+00,2.27180538e+00,4.95350152e-03,1.16306957e+00
8.30348848e+02,7.87220376e-01,4.35007275e-03,7.46447297e+00,2.17557072e+00,1.75039630e-03,8.48074130e-01
7.22109063e+00,5.16817485e-01,4.14339590e-03,7.13360508e+00,1.65502688e+00,3.19928490e-03,8.91386419e-01
3.56803755e+05,8.18991476e+00,4.39673516e-02,8.39914936e+00,6.32342199e+00,2.01147415e-02,8.17594662e+00
2.86462149e+03,6.95305676e+00,2.22185515e+00,1.81044894e+01,8.35946288e+00,7.88629057e-01,4.24253139e+00
2.64431745e+03,8.21516362e+00,4.42574621e-02,7.25363567e+00,2.38211579e+00,1.34248969e-02,1.04315777e+00
2.38933241e+03,6.18380744e-01,3.27555940e-04,1.43666307e+00,1.33849374e+00,1.90866081e-04,5.96779698e-01
2.03210368e+03,7.77840994e-01,1.25549161e-04,8.08427764e+00,1.74758014e+00,1.19889741e-04,8.21503208e-01
1.49843038e+03,9.55381659e-01,2.50383939e-04,9.21472765e+00,1.91174222e+00,1.70372533e-04,9.20197860e-01
6.58304870e+02,5.87630600e-01,3.75962544e-04,8.18858440e+00,1.54985420e+00,3.72936821e-04,5.64767101e-01
1.10920663e+05,4.01125113e+00,7.41661502e-02,6.13939714e+00,1.22767636e+00,4.41954794e-02,3.19719736e+00
4.42464651e+05,5.21344689e+00,1.66521611e-04,1.13583365e+00,8.22183967e-01,2.46821463e-04,6.26439966e+00
5.56407731e+05,6.10311140e+00,6.40822801e-01,6.58139592e+00,6.40534377e+00,3.26953922e-01,6.98201117e+00
2.89346625e+03,5.93322045e+00,1.48541113e+00,1.60835634e+01,4.64335838e+00,8.81046451e-01,2.59499683e+00
