val/loss,val/step1,val/rollout_avg,epoch,step,train/loss,train/main,train/align,train/step1,train/rollout_avg
0.008972174488008022,0.0069994549266994,0.006575732491910458,0,0,,,,,
,,,0,0,0.0024514333344995975,0.0002036178921116516,0.0022478154860436916,,
0.008972174488008022,0.0069994549266994,0.006575732491910458,1,1,,,,,
,,,1,1,0.0022170236334204674,0.00031856982968747616,0.001898453920148313,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,2,2,,,,,
,,,2,2,0.00185806502122432,0.0001164504574262537,0.0017416145419701934,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,3,3,,,,,
,,,3,3,0.0021099033765494823,8.309772238135338e-05,0.002026805654168129,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,4,4,,,,,
,,,4,4,0.0018904930911958218,7.281013677129522e-05,0.0018176829908043146,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,5,5,,,,,
,,,5,5,0.0019265100127086043,5.6363536714343354e-05,0.0018701464869081974,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,6,6,,,,,
,,,6,6,0.0017635098192840815,5.968680125079118e-05,0.001703822985291481,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,7,7,,,,,
,,,7,7,0.0017167063197121024,6.339688115986064e-05,0.0016533094458281994,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,8,8,,,,,
,,,8,8,0.001780439168214798,5.30311262991745e-05,0.001727408031001687,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,9,9,,,,,
,,,9,9,0.0017429017461836338,4.2789048166014254e-05,0.0017001127125695348,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,10,10,,,,,
,,,10,10,0.001839561853557825,4.102492312085815e-05,0.0017985369777306914,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,11,11,,,,,
,,,11,11,0.0018451573560014367,4.25521211582236e-05,0.0018026052275672555,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,12,12,,,,,
,,,12,12,0.0018719325307756662,4.124535189475864e-05,0.0018306871643289924,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,13,13,,,,,
,,,13,13,0.0018444566521793604,3.7405981856863946e-05,0.0018070506630465388,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,14,14,,,,,
,,,14,14,0.0018423632718622684,3.3550542866578326e-05,0.0018088127253577113,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,15,15,,,,,
,,,15,15,0.0018152316333726048,3.0470457204501145e-05,0.0017847612034529448,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,16,16,,,,,
,,,16,16,0.0018700562650337815,2.8223254048498347e-05,0.0018418330000713468,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,17,17,,,,,
,,,17,17,0.0018448408227413893,2.7472584406496026e-05,0.0018173682037740946,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,18,18,,,,,
,,,18,18,0.0018534829141572118,2.822226997523103e-05,0.0018252606969326735,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,19,19,,,,,
,,,19,19,0.001866607111878693,2.8976472094655037e-05,0.001837630639784038,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,20,20,,,,,
,,,20,20,0.0018747876165434718,2.8735637897625566e-05,0.0018460520077496767,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,21,21,,,,,
,,,21,21,0.0018792650662362576,2.814199797285255e-05,0.001851123059168458,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,22,22,,,,,
,,,22,22,0.0018877408001571894,2.769163802440744e-05,0.0018600492039695382,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,23,23,,,,,
,,,23,23,0.0018761464161798358,2.6902169338427484e-05,0.001849244232289493,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,24,24,,,,,
,,,24,24,0.0018930877558887005,2.5812076273723505e-05,0.0018672756850719452,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,25,25,,,,,
,,,25,25,0.0019001939799636602,2.5189799998770468e-05,0.00187500414904207,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,26,26,,,,,
,,,26,26,0.001906243502162397,2.503841278667096e-05,0.0018812051275745034,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,27,27,,,,,
,,,27,27,0.0019251146586611867,2.4783710614428855e-05,0.0019003310007974505,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,28,28,,,,,
,,,28,28,0.0019365870393812656,2.4537264835089445e-05,0.0019120498327538371,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,29,29,,,,,
,,,29,29,0.001944993739016354,2.45976207224885e-05,0.0019203961128368974,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,30,30,,,,,
,,,30,30,0.0019535899627953768,2.4650415070937015e-05,0.0019289394840598106,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,31,31,,,,,
,,,31,31,0.001967587973922491,2.4472587028867565e-05,0.0019431154942139983,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,32,32,,,,,
,,,32,32,0.0019766977056860924,2.4343189579667524e-05,0.0019523545634001493,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,33,33,,,,,
,,,33,33,0.0019870372489094734,2.4359507733606733e-05,0.0019626778084784746,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,34,34,,,,,
,,,34,34,0.002002697205170989,2.4307202693307772e-05,0.0019783899188041687,,
0.008972174488008022,0.0069994549266994,0.006575731560587883,35,35,,,,,
,,,35,35,0.0020176032558083534,2.4173534256988205e-05,0.0019934296142309904,,
