EDMD,SINDy,HANDI,PSE,gEDMD,WSINDy,SR3
3.00020011,2.96389954,3.00022631,3.00000011,2.98348031,3.02289615,2.97022597
3.00020013,2.96391878,3.00022640,3.00000013,2.98347597,3.02289620,2.97024378
3.00020015,2.96394686,3.00022642,3.00000015,2.98346975,3.02289627,2.97026143
3.00020014,2.96397534,3.00022627,3.00000014,2.98346025,3.02289630,2.97027364
3.00020012,2.96398656,3.00022591,3.00000013,2.98345299,3.02289631,2.97027269
3.00020008,2.96396849,3.00022537,3.00000008,2.98345758,3.02289631,2.97025686
3.00020003,2.96393543,3.00022492,3.00000003,2.98347656,3.02289628,2.97023533
3.00020014,2.96391179,3.00022448,3.00000014,2.98349990,3.02289627,2.97021857
3.00020014,2.96390530,3.00022420,3.00000012,2.98351519,3.02289621,2.97020929
3.00020011,2.96391006,3.00022402,3.00000011,2.98351594,3.02289615,2.97020521
3.00020014,2.96388898,3.00022603,3.00000012,2.98349832,3.02289622,2.97022232
3.00020015,2.96389953,3.00022631,3.00000010,2.98350965,3.02289639,2.97024487
3.00020013,2.96392459,3.00022641,3.00000013,2.98352624,3.02289651,2.97027292
3.00020016,2.96396200,3.00022637,3.00000016,2.98354202,3.02289668,2.97030034
3.00020016,2.96398491,3.00022593,3.00000016,2.98355228,3.02289673,2.97030981
3.00020005,2.96396315,3.00022535,3.00000006,2.98356315,3.02289666,2.97029025
3.00020012,2.96392313,3.00022472,3.00000012,2.98357898,3.02289667,2.97025872
3.00020013,2.96390542,3.00022427,3.00000012,2.98359099,3.02289655,2.97023587
3.00020015,2.96390989,3.00022402,3.00000010,2.98359155,3.02289638,2.97022412
3.00020013,2.96392240,3.00022388,3.00000013,2.98357942,3.02289620,2.97021824
3.00020014,2.96388930,3.00022581,3.00000014,2.98352986,3.02289627,2.97021724
3.00020013,2.96388709,3.00022606,3.00000012,2.98356778,3.02289656,2.97024519
3.00020015,2.96389785,3.00022631,3.00000015,2.98363051,3.02289693,2.97028904
3.00020013,2.96393583,3.00022644,3.00000013,2.98371484,3.02289737,2.97034989
3.00020015,2.96397938,3.00022609,3.00000015,2.98378773,3.02289762,2.97039398
3.00020007,2.96395276,3.00022513,3.00000006,2.98380747,3.02289764,2.97036802
3.00020015,2.96390850,3.00022442,3.00000015,2.98377497,3.02289735,2.97030908
3.00020015,2.96390862,3.00022402,3.00000015,2.98372301,3.02289692,2.97026846
3.00020013,2.96392625,3.00022386,3.00000013,2.98367622,3.02289651,2.97024659
3.00020015,2.96394210,3.00022385,3.00000015,2.98363773,3.02289627,2.97023430
3.00020003,2.96390847,3.00022536,3.00000003,2.98356709,3.02289629,2.97021128
3.00020012,2.96389762,3.00022557,3.00000012,2.98363884,3.02289668,2.97024475
3.00020015,2.96388674,3.00022590,3.00000015,2.98378172,3.02289736,2.97031070
3.00020014,2.96389457,3.00022631,3.00000014,2.98406476,3.02289863,2.97044515
3.00020016,2.96395875,3.00022627,3.00000017,2.98447269,3.02290024,2.97063447
3.00020010,2.96392863,3.00022486,3.00000010,2.98452777,3.02290023,2.97059749
3.00020014,2.96390580,3.00022401,3.00000014,2.98416931,3.02289863,2.97042293
3.00020013,2.96393356,3.00022386,3.00000013,2.98389639,3.02289737,2.97032193
3.00020016,2.96395219,3.00022390,3.00000016,2.98375374,3.02289669,2.97027361
3.00020014,2.96396120,3.00022395,3.00000014,2.98367862,3.02289631,2.97024882
3.00020008,2.96394110,3.00022472,3.00000008,2.98359785,3.02289632,2.97020284
3.00020005,2.96393553,3.00022487,3.00000006,2.98369795,3.02289667,2.97024002
3.00020007,2.96392495,3.00022493,3.00000006,2.98392944,3.02289765,2.97032628
3.00020010,2.96390146,3.00022531,3.00000010,2.98459728,3.02290024,2.97057656
3.00020011,2.96388676,3.00022630,3.00000011,2.98680162,3.02290670,2.97138058
3.00020011,2.96389845,3.00022397,3.00000011,2.98696615,3.02290670,2.97134601
3.00020016,2.96394538,3.00022396,3.00000017,2.98470500,3.02290025,2.97060531
3.00020015,2.96396025,3.00022413,3.00000015,2.98402016,3.02289763,2.97037118
3.00020016,2.96396349,3.00022416,3.00000016,2.98378475,3.02289674,2.97028993
3.00020012,2.96396397,3.00022426,3.00000013,2.98368628,3.02289632,2.97025449
3.00020012,2.96396397,3.00022426,3.00000013,2.98360797,3.02289632,2.97018873
3.00020016,2.96396349,3.00022416,3.00000016,2.98371035,3.02289674,2.97022173
3.00020015,2.96396025,3.00022413,3.00000015,2.98394643,3.02289763,2.97030053
3.00020016,2.96394538,3.00022396,3.00000017,2.98462985,3.02290025,2.97053340
3.00020011,2.96389845,3.00022397,3.00000011,2.98690432,3.02290670,2.97129196
3.00020011,2.96388676,3.00022630,3.00000011,2.98684523,3.02290670,2.97137802
3.00020010,2.96390146,3.00022531,3.00000010,2.98461509,3.02290024,2.97059771
3.00020007,2.96392495,3.00022493,3.00000006,2.98396331,3.02289765,2.97036214
3.00020005,2.96393553,3.00022487,3.00000006,2.98374486,3.02289667,2.97028229
3.00020008,2.96394110,3.00022472,3.00000008,2.98365791,3.02289632,2.97024798
3.00020014,2.96396120,3.00022395,3.00000014,2.98358969,3.02289631,2.97016926
3.00020016,2.96395219,3.00022390,3.00000016,2.98366539,3.02289669,2.97019143
3.00020013,2.96393356,3.00022386,3.00000013,2.98381232,3.02289737,2.97023977
3.00020014,2.96390580,3.00022401,3.00000014,2.98410834,3.02289863,2.97035119
3.00020010,2.96392863,3.00022486,3.00000010,2.98455663,3.02290023,2.97056327
3.00020016,2.96395875,3.00022627,3.00000017,2.98456768,3.02290024,2.97063053
3.00020014,2.96389457,3.00022631,3.00000014,2.98410041,3.02289863,2.97044451
3.00020015,2.96388674,3.00022590,3.00000015,2.98380197,3.02289736,2.97031989
3.00020012,2.96389762,3.00022557,3.00000012,2.98366729,3.02289668,2.97026329
3.00020003,2.96390847,3.00022536,3.00000003,2.98361059,3.02289629,2.97023633
3.00020015,2.96394210,3.00022385,3.00000015,2.98355042,3.02289627,2.97015018
3.00020013,2.96392625,3.00022386,3.00000013,2.98359527,3.02289651,2.97016442
3.00020015,2.96390862,3.00022402,3.00000015,2.98366399,3.02289692,2.97019447
