EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
9.58542734e+00,2.92375800e-02,1.34588698e-02,2.57970551e+02,2.37677350e+00,5.38483987e-03,4.19753917e-01
1.02778859e+01,7.67608286e-02,3.93832587e-02,2.54547264e+02,2.66487724e-01,4.18354833e-03,3.08432675e-01
1.01350184e+01,2.05997638e-01,7.50387269e-02,2.46301749e+02,3.37604054e-02,2.24464186e-03,2.52926649e-01
9.93150600e+00,2.57224513e-01,9.32490313e-02,2.34293635e+02,3.85896298e-02,7.27558455e-04,2.01180186e-01
9.81284970e+00,2.03762111e-01,9.25944477e-02,2.20717985e+02,1.97521750e-02,1.29350745e-04,1.94127759e-01
9.72468053e+00,1.46262659e-01,7.82348304e-02,2.06745281e+02,1.79967823e-01,1.07611653e-03,2.72032267e-01
9.57783774e+00,1.18379430e-01,5.78919574e-02,1.93440562e+02,5.07049315e-01,1.43538966e-03,3.32899420e-01
9.30340361e+00,1.29579608e-01,5.50261082e-02,1.81439678e+02,1.09333826e+00,9.42854709e-03,3.96344239e-01
8.36884639e+00,9.91370507e-02,5.70907409e-02,1.68606336e+02,2.58750433e+00,4.64831788e-03,2.48297970e-01
6.14640447e+00,8.18234496e-01,1.81683637e-02,1.59230031e+02,8.68373199e-01,9.33916667e-03,1.27811131e+00
9.74389245e+00,3.67634906e-02,8.58864855e-03,1.66041292e+02,2.08845739e+00,1.60370796e-03,2.90355980e-01
1.03119470e+01,5.83123361e-02,4.38235876e-02,1.63955932e+02,1.52391249e-01,1.07629176e-03,1.87445259e-01
5.00874089e+00,1.81104065e-01,7.42563812e-02,1.57013588e+02,4.10098427e-02,5.76647837e-04,1.47022795e-01
4.78788953e+00,2.36833243e-01,9.22046426e-02,1.47321373e+02,4.32497325e-02,2.95000526e-04,8.57143311e-02
9.65625927e+00,1.90336255e-01,9.64313978e-02,1.36621281e+02,1.85620391e-02,1.12867555e-04,5.72861739e-02
9.62457547e+00,1.42281939e-01,8.82727515e-02,1.25729235e+02,2.98689069e-02,2.27685362e-04,1.08741819e-01
