epoch,step,train/align,train/loss,train/main,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
0,10,,,,,,7.159515371313319e-05,5.898918243474327e-05,5.389840589486994e-05
0,10,0.0004518711648415774,0.00045707676326856017,5.205587058298988e-06,,,,,
1,21,,,,,,6.539559399243444e-05,5.083292126073502e-05,5.01457107020542e-05
1,21,0.009868432767689228,0.009870556183159351,2.1226478565949947e-06,,,,,
2,32,,,,,,7.073380402289331e-05,5.7855624618241563e-05,5.3377108997665346e-05
2,32,0.003416194813326001,0.0034181822557002306,1.9869623884005705e-06,,,,,
3,43,,,,,,7.388160156551749e-05,6.199698691489175e-05,5.528250403585844e-05
3,43,0.013356235809624195,0.013357722200453281,1.4860528381177573e-06,,,,,
4,54,,,,,,8.166694169631228e-05,7.224027649499476e-05,5.999485438223928e-05
4,54,0.0005649873637594283,0.0005662254989147186,1.238098093381268e-06,,,,,
5,65,,,,,,8.71329684741795e-05,7.943064701976255e-05,6.330377073027194e-05
5,65,0.0005546578904613853,0.0005556580144912004,1.0000997008319246e-06,,,,,
6,76,,,,,,9.048127685673535e-05,8.383604290429503e-05,6.533046689582989e-05
6,76,0.0008099175174720585,0.0008107927860692143,8.752326721150894e-07,,,,,
7,87,,,,,,9.151653648586944e-05,8.51970398798585e-05,6.595742161152884e-05
7,87,0.00035601871786639094,0.00035687690251506865,8.582153441238916e-07,,,,,
8,98,,,,,,9.323358244728297e-05,8.745595550863072e-05,6.699679943267256e-05
8,98,0.00011651109525701031,0.00011732574057532474,8.146473078340932e-07,,,,,
9,109,,,,,,9.423809387953952e-05,8.877860818756744e-05,6.760451651643962e-05
9,109,0.0001590566971572116,0.00015981077740434557,7.540879209955165e-07,,,,,
10,120,,,,,,9.440007124794647e-05,8.899115346139297e-05,6.770272011635825e-05
10,120,0.0013141126837581396,0.0013148505240678787,7.378532131951943e-07,,,,,
11,131,,,,,,9.437979315407574e-05,8.896503277355805e-05,6.7690278228838e-05
11,131,0.002263612812384963,0.002264357404783368,7.446793119925132e-07,,,,,
12,142,,,,,,9.496213897364214e-05,8.973084186436608e-05,6.804288568673655e-05
12,142,0.000853538338560611,0.0008542855503037572,7.471711001016956e-07,,,,,
13,153,,,,,,9.512559336144477e-05,8.994550444185734e-05,6.814194784965366e-05
13,153,0.0005297887255437672,0.0005305384984239936,7.496101375181752e-07,,,,,
14,164,,,,,,9.523468179395422e-05,9.00883533176966e-05,6.820817361585796e-05
14,164,0.0004826370277442038,0.0004833695711567998,7.325466526708624e-07,,,,,
15,175,,,,,,9.481143933953717e-05,8.95318080438301e-05,6.795189256081358e-05
15,175,0.00032230428769253194,0.00032302257022820413,7.183112415987125e-07,,,,,
16,186,,,,,,9.396759560331702e-05,8.842124225338921e-05,6.744122947566211e-05
16,186,0.0024251346476376057,0.0024258506018668413,7.157581762839982e-07,,,,,
17,197,,,,,,9.459260036237538e-05,8.924474968807772e-05,6.781917181797326e-05
17,197,0.0034548097755759954,0.0034555448219180107,7.353116870945087e-07,,,,,
18,208,,,,,,9.521719766780734e-05,9.006623440654948e-05,6.819732516305521e-05
18,208,0.0008910712786018848,0.0008918477105908096,7.763857752252079e-07,,,,,
19,219,,,,,,9.51649562921375e-05,8.999813144328073e-05,6.816550740040839e-05
19,219,0.027091456577181816,0.027092251926660538,7.964084147715766e-07,,,,,
20,230,,,,,,9.511547250440344e-05,8.993110532173887e-05,6.813614163547754e-05
20,230,0.0017436565831303596,0.0017445216653868556,8.651857115182793e-07,,,,,
21,241,,,,,,9.577960008755326e-05,9.080611198442057e-05,6.853775994386524e-05
21,241,0.00046336607192642987,0.00046414294047281146,7.76897422838374e-07,,,,,
