EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
1.00000000e+00,9.97825378e-01,9.99977616e-01,2.60128664e-01,9.18991062e-01,9.99999774e-01,9.43387705e-01
1.00000000e+00,9.99557841e-01,9.99992688e-01,8.69728473e-01,9.00088781e-01,9.99999982e-01,9.99157871e-01
1.00000000e+00,9.99933081e-01,9.99993384e-01,9.31956800e-01,8.80625267e-01,9.99999986e-01,9.96179343e-01
1.00000000e+00,9.99860921e-01,9.99992520e-01,8.83888468e-01,8.91613866e-01,9.99999966e-01,9.94629940e-01
1.00000000e+00,9.99652695e-01,9.99994315e-01,8.20019650e-01,9.22164864e-01,9.99999964e-01,9.97116434e-01
1.00000000e+00,9.99734808e-01,9.99999380e-01,8.30418261e-01,9.54907990e-01,9.99999996e-01,9.96430391e-01
1.00000000e+00,9.99954154e-01,9.99999986e-01,6.44372595e-01,9.99857544e-01,9.99999995e-01,9.96162133e-01
1.00000000e+00,9.99749602e-01,9.99999894e-01,7.20650324e-01,9.99513118e-01,9.99999991e-01,9.99525896e-01
1.00000000e+00,9.98928246e-01,9.99998886e-01,4.45664163e-01,9.91453704e-01,9.99999959e-01,9.93223132e-01
1.00000000e+00,9.97196725e-01,9.99985135e-01,6.17126456e-03,9.87610536e-01,9.99999696e-01,9.04271588e-01
1.00000000e+00,9.97721525e-01,9.99981113e-01,2.82805908e-01,9.35260112e-01,9.99999786e-01,9.47857611e-01
1.00000000e+00,9.99559106e-01,9.99994172e-01,9.05921910e-01,9.26574350e-01,9.99999988e-01,9.99576880e-01
1.00000000e+00,9.99965098e-01,9.99994805e-01,9.61170863e-01,9.16873546e-01,9.99999992e-01,9.97901718e-01
1.00000000e+00,9.99903360e-01,9.99994562e-01,9.23815298e-01,9.25987973e-01,9.99999978e-01,9.97634006e-01
1.00000000e+00,9.99736732e-01,9.99997144e-01,8.87316197e-01,9.37647832e-01,9.99999985e-01,9.98382354e-01
1.00000000e+00,9.99918614e-01,9.99999810e-01,8.44527590e-01,9.87930066e-01,9.99999998e-01,9.98586923e-01
1.00000000e+00,9.99967083e-01,9.99999898e-01,8.24620620e-01,9.99762494e-01,9.99999996e-01,9.99601635e-01
1.00000000e+00,9.99764902e-01,9.99999847e-01,9.13166237e-01,9.98438132e-01,9.99999997e-01,9.99837961e-01
1.00000000e+00,9.98995069e-01,9.99998862e-01,6.71002608e-01,9.89908794e-01,9.99999978e-01,9.98126404e-01
1.00000000e+00,9.97091877e-01,9.99986451e-01,0.00000000e+00,9.89001003e-01,9.99999713e-01,9.15121038e-01
1.00000000e+00,9.97602624e-01,9.99983754e-01,2.87205409e-01,9.46976252e-01,9.99999794e-01,9.50400091e-01
1.00000000e+00,9.99539998e-01,9.99995327e-01,9.29453218e-01,9.46671786e-01,9.99999992e-01,9.99773881e-01
1.00000000e+00,9.99976528e-01,9.99995959e-01,9.81535635e-01,9.43828954e-01,9.99999996e-01,9.98993841e-01
1.00000000e+00,9.99928222e-01,9.99996273e-01,9.55798374e-01,9.47929491e-01,9.99999988e-01,9.99330668e-01
1.00000000e+00,9.99842207e-01,9.99998961e-01,9.33319062e-01,9.53634818e-01,9.99999996e-01,9.98725902e-01
1.00000000e+00,9.99980977e-01,9.99999953e-01,8.57230871e-01,9.99791794e-01,1.00000000e+00,9.98264343e-01
1.00000000e+00,9.99966878e-01,9.99999850e-01,9.72683441e-01,9.99930703e-01,9.99999998e-01,9.99689445e-01
1.00000000e+00,9.99815245e-01,9.99999654e-01,9.81142854e-01,9.95111355e-01,9.99999999e-01,9.99558419e-01
1.00000000e+00,9.99109089e-01,9.99998604e-01,8.16469089e-01,9.87893046e-01,9.99999988e-01,9.99590534e-01
1.00000000e+00,9.97066118e-01,9.99987245e-01,3.75234536e-02,9.85406325e-01,9.99999736e-01,9.26430994e-01
1.00000000e+00,9.97472162e-01,9.99985697e-01,2.70685076e-01,9.55567997e-01,9.99999794e-01,9.50823794e-01
1.00000000e+00,9.99498741e-01,9.99996269e-01,9.41721753e-01,9.61426272e-01,9.99999994e-01,9.99853088e-01
1.00000000e+00,9.99969947e-01,9.99996949e-01,9.93975864e-01,9.62687542e-01,9.99999998e-01,9.99551241e-01
1.00000000e+00,9.99946794e-01,9.99997721e-01,9.77417371e-01,9.61190273e-01,9.99999995e-01,9.99879597e-01
1.00000000e+00,9.99940787e-01,9.99999733e-01,9.47274232e-01,9.78822747e-01,9.99999998e-01,9.99339095e-01
1.00000000e+00,9.99996465e-01,9.99999991e-01,9.56388576e-01,9.99988275e-01,1.00000000e+00,9.99723326e-01
1.00000000e+00,9.99975724e-01,9.99999855e-01,9.95609917e-01,9.97106297e-01,9.99999999e-01,9.99479850e-01
1.00000000e+00,9.99870916e-01,9.99999208e-01,9.96011468e-01,9.89526305e-01,1.00000000e+00,9.99588520e-01
1.00000000e+00,9.99233403e-01,9.99998169e-01,8.93661355e-01,9.84655781e-01,9.99999993e-01,9.99892816e-01
1.00000000e+00,9.97112790e-01,9.99987478e-01,1.03159767e-01,9.80003274e-01,9.99999759e-01,9.36524371e-01
1.00000000e+00,9.97337277e-01,9.99987066e-01,2.32129939e-01,9.62202699e-01,9.99999790e-01,9.48861819e-01
1.00000000e+00,9.99433904e-01,9.99997062e-01,9.42721299e-01,9.71803729e-01,9.99999995e-01,9.99887181e-01
1.00000000e+00,9.99948912e-01,9.99997832e-01,9.99415248e-01,9.75117447e-01,9.99999999e-01,9.99714837e-01
1.00000000e+00,9.99966124e-01,9.99998867e-01,9.86581572e-01,9.72156066e-01,9.99999998e-01,9.99816206e-01
1.00000000e+00,9.99987969e-01,9.99999866e-01,9.60626214e-01,9.97742197e-01,9.99999999e-01,9.99265552e-01
