EDMD,SINDy,HANDI,PSE,gEDMD,WSINDy,SR3
0.00020747,0.14562794,0.00005032,0.00036805,0.08225362,0.00038846,0.04694919
0.00020978,0.14545851,0.00004739,0.00053158,0.08618928,0.00036881,0.04623124
0.00021264,0.14555797,0.00004903,0.00065552,0.08215515,0.00035014,0.04574752
0.00021486,0.14570036,0.00005025,0.00064903,0.08004629,0.00033673,0.04527913
0.00021587,0.14576639,0.00004977,0.00036067,0.07866758,0.00033266,0.04484500
0.00021593,0.14577105,0.00004938,0.00017341,0.07797691,0.00033856,0.04466791
0.00021568,0.14566982,0.00005061,0.00059503,0.07753221,0.00035053,0.04476298
0.00021576,0.14541066,0.00005338,0.00060851,0.07718539,0.00036369,0.04493957
0.00021607,0.14514088,0.00005752,0.00022470,0.07698352,0.00037535,0.04521542
0.00021656,0.14514680,0.00006207,0.00036805,0.07633637,0.00038493,0.04589864
0.00021074,0.14582997,0.00004892,0.00022470,0.08355895,0.00037942,0.04661763
0.00021159,0.14609792,0.00004238,0.00002670,0.08165214,0.00035931,0.04611148
0.00021271,0.14650626,0.00004143,0.00027907,0.08009570,0.00033772,0.04550199
0.00021329,0.14679217,0.00004152,0.00059574,0.07937548,0.00031936,0.04455067
0.00021316,0.14681988,0.00004172,0.00048767,0.07875945,0.00031107,0.04350876
0.00021309,0.14679457,0.00004371,0.00013739,0.07818744,0.00031624,0.04326342
0.00021398,0.14662412,0.00004713,0.00059749,0.07774572,0.00032987,0.04382619
0.00021527,0.14610827,0.00005103,0.00050210,0.07746865,0.00034454,0.04438940
0.00021666,0.14549801,0.00005505,0.00002670,0.07788426,0.00035738,0.04478422
0.00021793,0.14511609,0.00005884,0.00053158,0.07908412,0.00036775,0.04531900
0.00021307,0.14623939,0.00004721,0.00060851,0.08104613,0.00036760,0.04652062
0.00021257,0.14690176,0.00003847,0.00050210,0.08022687,0.00034695,0.04593807
0.00021173,0.14749832,0.00003545,0.00019855,0.07879290,0.00032194,0.04441855
0.00020945,0.14735777,0.00003431,0.00034752,0.07667996,0.00029540,0.04089776
0.00020658,0.14633688,0.00003438,0.00037460,0.07415554,0.00027822,0.03630267
0.00020661,0.14633945,0.00003844,0.00024511,0.07372460,0.00028251,0.03603651
0.00021009,0.14703920,0.00004343,0.00050061,0.07544045,0.00030127,0.03996838
0.00021374,0.14680875,0.00004723,0.00019855,0.07672830,0.00032113,0.04297380
0.00021640,0.14606048,0.00005034,0.00027907,0.07745294,0.00033775,0.04431717
0.00021841,0.14539447,0.00005340,0.00065552,0.08141616,0.00035107,0.04501276
