time,x,y,x1,y1,theta_left,theta_right,theta
41.84,56.0,170.0,99.0,167.0,6.531292449371197,5.386310423428785,6.553521175726242
41.86,60.0,171.0,102.0,165.0,9.94567019846263,7.575105947363539,9.573378125741922
41.88,62.0,171.0,104.0,164.0,11.681374787391018,8.992203151661194,11.27891316054761
41.9,64.0,171.0,106.0,163.0,13.432228973933855,10.375001815694965,12.966327820808772
41.92,64.0,171.0,106.0,163.0,13.432228973933855,10.375001815694965,12.966327820808772
41.94,63.0,171.0,106.0,163.0,12.555098899358189,10.375001815694965,12.546317860517082
41.96,61.0,171.0,104.0,164.0,10.811440651761979,8.992203151661194,10.85412285069815
41.98,58.0,170.0,101.0,165.0,8.228058536859926,6.853845880891036,8.283997120845791
42.0,54.0,169.0,97.0,167.0,4.8579123883575,3.8861151510795082,4.812920064479217
42.02,49.0,168.0,92.0,169.0,0.7913550032258385,0.0,0.43794658771933925
42.04,45.0,167.0,88.0,170.0,-2.3266023880515974,-3.236206574322745,-3.0593391167747637
42.06,41.0,165.0,84.0,171.0,-5.3124747434088455,-6.569020579415541,-6.526246339664075
42.08,37.0,163.0,80.0,171.0,-8.159323296577323,-9.979397068035627,-9.938290005608199
42.1,35.0,162.0,78.0,171.0,-9.529377484314121,-11.706862367476319,-11.616694112518882
42.12,33.0,161.0,76.0,171.0,-10.863571996805767,-13.445223373598688,-13.273289145570661
42.14,32.0,160.0,75.0,171.0,-11.517215726257174,-14.317518030178068,-14.092684152534957
42.16,33.0,160.0,75.0,171.0,-10.863571996805767,-14.317518030178068,-13.6837571013662
42.18,34.0,161.0,76.0,171.0,-10.200960887396189,-13.445223373598688,-12.861313926976273
42.2,36.0,163.0,78.0,172.0,-8.848826600154844,-11.706862367476319,-11.199043517129372
42.22,39.0,164.0,82.0,171.0,-6.753574035530992,-8.26583103645526,-8.240576506082238
42.24,43.0,166.0,86.0,170.0,-3.83656674890328,-4.89164924322208,-4.798163815253449
42.26,48.0,168.0,91.0,169.0,0.0,-0.7990831790321913,-0.4378237807823959
42.28,53.0,169.0,96.0,167.0,4.030723832031606,3.1240807737854546,3.939802299386704
42.3,57.0,170.0,99.0,166.0,7.376905826883034,5.386310423428785,6.987210112827042
42.32,60.0,171.0,103.0,165.0,9.94567019846263,8.287914731892258,10.00131196727915
42.34,63.0,171.0,105.0,163.0,12.555098899358189,9.687914061825701,12.125051900887819
42.36,64.0,171.0,106.0,163.0,13.432228973933855,10.375001815694965,12.966327820808772
42.38,64.0,171.0,106.0,163.0,13.432228973933855,10.375001815694965,12.966327820808772
42.4,64.0,171.0,106.0,163.0,13.432228973933855,10.375001815694965,12.966327820808772
42.42,61.0,171.0,104.0,164.0,10.811440651761979,8.992203151661194,10.85412285069815
42.44,58.0,170.0,100.0,166.0,8.228058536859926,6.124215973821951,7.852495573525322
42.46,53.0,170.0,96.0,167.0,4.030723832031606,3.1240807737854546,3.939802299386704
42.48,48.0,168.0,91.0,169.0,0.0,-0.7990831790321913,-0.4378237807823959
42.5,44.0,166.0,87.0,170.0,-3.0857859799995637,-4.061039294829973,-3.9299011857646535
42.52,40.0,165.0,83.0,171.0,-6.037414090060587,-7.41515931975575,-7.385313226882942
42.54,36.0,163.0,79.0,171.0,-8.848826600154844,-10.84157690677804,-10.780066708583348
42.56,34.0,162.0,76.0,171.0,-10.200960887396189,-13.445223373598688,-12.861313926976273
42.58,32.0,160.0,75.0,171.0,-11.517215726257174,-14.317518030178068,-14.092684152534957
42.6,32.0,160.0,74.0,171.0,-11.517215726257174,-15.1913585639718,-14.50003753718283
42.62,32.0,160.0,74.0,171.0,-11.517215726257174,-15.1913585639718,-14.50003753718283
42.64,34.0,161.0,76.0,171.0,-10.200960887396189,-13.445223373598688,-12.861313926976273
42.66,36.0,162.0,79.0,171.0,-8.848826600154844,-10.84157690677804,-10.780066708583348
42.68,39.0,164.0,82.0,171.0,-6.753574035530992,-8.26583103645526,-8.240576506082238
42.7,41.0,165.0,85.0,170.0,-5.3124747434088455,-5.72774465949459,-6.095399685473129
42.72,44.0,166.0,88.0,169.0,-3.0857859799995637,-3.236206574322745,-3.4948830775148707
42.74,47.0,167.0,91.0,169.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
42.76,50.0,168.0,93.0,168.0,1.590317548502103,0.7920570921623948,1.3140035827802683
42.78,51.0,169.0,95.0,168.0,2.396682742483886,2.3542820090047947,2.6277308047274786
42.8,53.0,169.0,96.0,167.0,4.030723832031606,3.1240807737854546,3.939802299386704
42.82,54.0,169.0,97.0,167.0,4.8579123883575,3.8861151510795082,4.812920064479217
42.84,54.0,169.0,97.0,167.0,4.8579123883575,3.8861151510795082,4.812920064479217
42.86,54.0,169.0,97.0,167.0,4.8579123883575,3.8861151510795082,4.812920064479217
42.88,53.0,169.0,97.0,167.0,4.030723832031606,3.8861151510795082,4.376554450125294
42.9,52.0,169.0,96.0,167.0,3.2102301543761875,3.1240807737854546,3.50271391633156
42.92,51.0,169.0,95.0,167.0,2.396682742483886,2.3542820090047947,2.6277308047274786
42.94,51.0,168.0,94.0,168.0,2.396682742483886,1.576881695154281,2.1899377149187362
42.96,50.0,168.0,94.0,168.0,1.590317548502103,1.576881695154281,1.752011599806155
42.98,49.0,168.0,93.0,168.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
43.0,48.0,168.0,92.0,168.0,0.0,0.0,0.0
43.02,48.0,167.0,91.0,169.0,0.0,-0.7990831790321913,-0.4378237807823959
43.04,47.0,167.0,91.0,169.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
43.06,47.0,167.0,91.0,169.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
43.08,47.0,167.0,90.0,169.0,-0.7835580546739713,-1.604971437897202,-1.3128988363757363
43.1,46.0,167.0,90.0,169.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
43.12,46.0,167.0,90.0,169.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
43.14,46.0,167.0,90.0,169.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
43.16,46.0,167.0,90.0,169.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
43.18,46.0,167.0,90.0,169.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
43.2,47.0,167.0,90.0,169.0,-0.7835580546739713,-1.604971437897202,-1.3128988363757363
43.22,47.0,167.0,91.0,169.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
43.24,47.0,168.0,91.0,169.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
43.26,48.0,168.0,91.0,169.0,0.0,-0.7990831790321913,-0.4378237807823959
43.28,48.0,168.0,92.0,168.0,0.0,0.0,0.0
43.3,49.0,168.0,92.0,168.0,0.7913550032258385,0.0,0.43794658771933925
43.32,49.0,168.0,93.0,168.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
43.34,49.0,168.0,93.0,168.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
43.36,49.0,168.0,93.0,168.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
43.38,49.0,168.0,93.0,168.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
43.4,49.0,167.0,93.0,168.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
43.42,48.0,167.0,92.0,168.0,0.0,0.0,0.0
43.44,48.0,167.0,92.0,168.0,0.0,0.0,0.0
43.46,48.0,167.0,92.0,168.0,0.0,0.0,0.0
43.48,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
43.5,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
43.52,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
43.54,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
43.56,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
43.58,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
43.6,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
43.62,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
43.64,48.0,167.0,91.0,168.0,0.0,-0.7990831790321913,-0.4378237807823959
43.66,48.0,167.0,92.0,168.0,0.0,0.0,0.0
43.68,48.0,167.0,92.0,168.0,0.0,0.0,0.0
43.7,48.0,167.0,92.0,168.0,0.0,0.0,0.0
43.72,49.0,167.0,92.0,168.0,0.7913550032258385,0.0,0.43794658771933925
43.74,49.0,167.0,92.0,168.0,0.7913550032258385,0.0,0.43794658771933925
43.76,49.0,167.0,92.0,168.0,0.7913550032258385,0.0,0.43794658771933925
43.78,49.0,167.0,92.0,168.0,0.7913550032258385,0.0,0.43794658771933925
43.8,49.0,167.0,92.0,168.0,0.7913550032258385,0.0,0.43794658771933925
43.82,48.0,167.0,92.0,168.0,0.0,0.0,0.0
43.84,48.0,167.0,92.0,168.0,0.0,0.0,0.0
43.86,48.0,167.0,92.0,168.0,0.0,0.0,0.0
43.88,48.0,167.0,92.0,168.0,0.0,0.0,0.0
43.9,48.0,167.0,91.0,168.0,0.0,-0.7990831790321913,-0.4378237807823959
43.92,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
43.94,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
43.96,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
43.98,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
44.0,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
44.02,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
44.04,48.0,167.0,91.0,168.0,0.0,-0.7990831790321913,-0.4378237807823959
44.06,48.0,167.0,91.0,168.0,0.0,-0.7990831790321913,-0.4378237807823959
44.08,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.1,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.12,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.14,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.16,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.18,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.2,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.22,48.0,167.0,91.0,168.0,0.0,-0.7990831790321913,-0.4378237807823959
44.24,48.0,167.0,91.0,168.0,0.0,-0.7990831790321913,-0.4378237807823959
44.26,48.0,166.0,91.0,168.0,0.0,-0.7990831790321913,-0.4378237807823959
44.28,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
44.3,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
44.32,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
44.34,48.0,167.0,91.0,168.0,0.0,-0.7990831790321913,-0.4378237807823959
44.36,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.38,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.4,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.42,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.44,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.46,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.48,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.5,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.52,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.54,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.56,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.58,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.6,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.62,48.0,167.0,91.0,168.0,0.0,-0.7990831790321913,-0.4378237807823959
44.64,48.0,167.0,91.0,168.0,0.0,-0.7990831790321913,-0.4378237807823959
44.66,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
44.68,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
44.7,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
44.72,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
44.74,48.0,167.0,91.0,168.0,0.0,-0.7990831790321913,-0.4378237807823959
44.76,48.0,167.0,91.0,168.0,0.0,-0.7990831790321913,-0.4378237807823959
44.78,48.0,167.0,91.0,168.0,0.0,-0.7990831790321913,-0.4378237807823959
44.8,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.82,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.84,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.86,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.88,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.9,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.92,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.94,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.96,48.0,167.0,92.0,168.0,0.0,0.0,0.0
44.98,48.0,167.0,92.0,168.0,0.0,0.0,0.0
45.0,48.0,167.0,92.0,168.0,0.0,0.0,0.0
45.02,48.0,167.0,92.0,168.0,0.0,0.0,0.0
45.04,48.0,167.0,91.0,168.0,0.0,-0.7990831790321913,-0.4378237807823959
45.06,48.0,167.0,91.0,168.0,0.0,-0.7990831790321913,-0.4378237807823959
45.08,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
45.1,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
45.12,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
45.14,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
45.16,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
45.18,47.0,167.0,91.0,168.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
45.2,49.0,168.0,92.0,168.0,0.7913550032258385,0.0,0.43794658771933925
45.22,52.0,168.0,95.0,167.0,3.2102301543761875,2.3542820090047947,3.0653398390135265
45.24,54.0,169.0,97.0,166.0,4.8579123883575,3.8861151510795082,4.812920064479217
45.26,55.0,169.0,98.0,166.0,5.691529161200897,4.640236553087444,5.684291843257536
45.28,56.0,169.0,99.0,166.0,6.531292449371197,5.386310423428785,6.553521175726242
45.3,56.0,169.0,99.0,166.0,6.531292449371197,5.386310423428785,6.553521175726242
45.32,55.0,169.0,98.0,166.0,5.691529161200897,4.640236553087444,5.684291843257536
45.34,53.0,169.0,97.0,167.0,4.030723832031606,3.8861151510795082,4.376554450125294
45.36,51.0,168.0,94.0,168.0,2.396682742483886,1.576881695154281,2.1899377149187362
45.38,48.0,167.0,92.0,168.0,0.0,0.0,0.0
45.4,46.0,166.0,90.0,169.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
45.42,44.0,166.0,88.0,169.0,-3.0857859799995637,-3.236206574322745,-3.4948830775148707
45.44,42.0,165.0,86.0,170.0,-4.578829920920938,-4.89164924322208,-5.231311338617636
45.46,41.0,164.0,84.0,170.0,-5.3124747434088455,-6.569020579415541,-6.526246339664075
45.48,40.0,164.0,84.0,170.0,-6.037414090060587,-6.569020579415541,-6.9562327567731534
45.5,40.0,164.0,84.0,170.0,-6.037414090060587,-6.569020579415541,-6.9562327567731534
45.52,40.0,164.0,84.0,170.0,-6.037414090060587,-6.569020579415541,-6.9562327567731534
45.54,42.0,165.0,85.0,170.0,-4.578829920920938,-5.72774465949459,-5.663739076254596
45.56,43.0,166.0,87.0,169.0,-3.83656674890328,-4.061039294829973,-4.364344335611166
45.58,45.0,166.0,89.0,169.0,-2.3266023880515974,-2.41742922562959,-2.6233187712859154
45.6,48.0,167.0,91.0,169.0,0.0,-0.7990831790321913,-0.4378237807823959
45.62,50.0,168.0,93.0,168.0,1.590317548502103,0.7920570921623948,1.3140035827802683
45.64,52.0,168.0,95.0,167.0,3.2102301543761875,2.3542820090047947,3.0653398390135265
45.66,53.0,169.0,97.0,167.0,4.030723832031606,3.8861151510795082,4.376554450125294
45.68,54.0,169.0,98.0,166.0,4.8579123883575,4.640236553087444,5.2488491067046725
45.7,55.0,169.0,98.0,166.0,5.691529161200897,4.640236553087444,5.684291843257536
45.72,55.0,169.0,98.0,166.0,5.691529161200897,4.640236553087444,5.684291843257536
45.74,54.0,169.0,97.0,167.0,4.8579123883575,3.8861151510795082,4.812920064479217
45.76,52.0,169.0,96.0,167.0,3.2102301543761875,3.1240807737854546,3.50271391633156
45.78,51.0,168.0,94.0,168.0,2.396682742483886,1.576881695154281,2.1899377149187362
45.8,49.0,168.0,92.0,169.0,0.7913550032258385,0.0,0.43794658771933925
45.82,47.0,167.0,91.0,169.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
45.84,45.0,167.0,89.0,170.0,-2.3266023880515974,-2.41742922562959,-2.6233187712859154
45.86,44.0,166.0,87.0,170.0,-3.0857859799995637,-4.061039294829973,-3.9299011857646535
45.88,43.0,166.0,86.0,170.0,-3.83656674890328,-4.89164924322208,-4.798163815253449
45.9,42.0,166.0,86.0,170.0,-4.578829920920938,-4.89164924322208,-5.231311338617636
45.92,42.0,166.0,86.0,170.0,-4.578829920920938,-4.89164924322208,-5.231311338617636
45.94,43.0,166.0,86.0,170.0,-3.83656674890328,-4.89164924322208,-4.798163815253449
45.96,44.0,166.0,87.0,170.0,-3.0857859799995637,-4.061039294829973,-3.9299011857646535
45.98,45.0,167.0,88.0,170.0,-2.3266023880515974,-3.236206574322745,-3.0593391167747637
46.0,47.0,167.0,90.0,169.0,-0.7835580546739713,-1.604971437897202,-1.3128988363757363
46.02,48.0,168.0,92.0,169.0,0.0,0.0,0.0
46.04,50.0,168.0,93.0,168.0,1.590317548502103,0.7920570921623948,1.3140035827802683
46.06,51.0,169.0,95.0,168.0,2.396682742483886,2.3542820090047947,2.6277308047274786
46.08,52.0,169.0,96.0,167.0,3.2102301543761875,3.1240807737854546,3.50271391633156
46.1,53.0,169.0,96.0,167.0,4.030723832031606,3.1240807737854546,3.939802299386704
46.12,53.0,169.0,97.0,167.0,4.030723832031606,3.8861151510795082,4.376554450125294
46.14,53.0,169.0,96.0,167.0,4.030723832031606,3.1240807737854546,3.939802299386704
46.16,52.0,169.0,96.0,167.0,3.2102301543761875,3.1240807737854546,3.50271391633156
46.18,51.0,168.0,95.0,168.0,2.396682742483886,2.3542820090047947,2.6277308047274786
46.2,50.0,168.0,94.0,168.0,1.590317548502103,1.576881695154281,1.752011599806155
46.22,48.0,168.0,92.0,169.0,0.0,0.0,0.0
46.24,47.0,167.0,91.0,169.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
46.26,46.0,167.0,90.0,169.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
46.28,45.0,166.0,88.0,170.0,-2.3266023880515974,-3.236206574322745,-3.0593391167747637
46.3,44.0,166.0,88.0,170.0,-3.0857859799995637,-3.236206574322745,-3.4948830775148707
46.32,44.0,166.0,88.0,170.0,-3.0857859799995637,-3.236206574322745,-3.4948830775148707
46.34,44.0,166.0,88.0,170.0,-3.0857859799995637,-3.236206574322745,-3.4948830775148707
46.36,45.0,166.0,88.0,170.0,-2.3266023880515974,-3.236206574322745,-3.0593391167747637
46.38,46.0,167.0,89.0,170.0,-1.5591451277961852,-2.41742922562959,-2.1868718377182685
46.4,47.0,167.0,91.0,169.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
46.42,48.0,168.0,92.0,169.0,0.0,0.0,0.0
46.44,50.0,168.0,93.0,169.0,1.590317548502103,0.7920570921623948,1.3140035827802683
46.46,51.0,169.0,94.0,168.0,2.396682742483886,1.576881695154281,2.1899377149187362
46.48,52.0,169.0,95.0,168.0,3.2102301543761875,2.3542820090047947,3.0653398390135265
46.5,52.0,169.0,95.0,168.0,3.2102301543761875,2.3542820090047947,3.0653398390135265
46.52,52.0,169.0,96.0,168.0,3.2102301543761875,3.1240807737854546,3.50271391633156
46.54,52.0,169.0,95.0,168.0,3.2102301543761875,2.3542820090047947,3.0653398390135265
46.56,51.0,169.0,95.0,168.0,2.396682742483886,2.3542820090047947,2.6277308047274786
46.58,50.0,169.0,94.0,168.0,1.590317548502103,1.576881695154281,1.752011599806155
46.6,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
46.62,48.0,168.0,92.0,169.0,0.0,0.0,0.0
46.64,47.0,168.0,90.0,170.0,-0.7835580546739713,-1.604971437897202,-1.3128988363757363
46.66,46.0,167.0,89.0,170.0,-1.5591451277961852,-2.41742922562959,-2.1868718377182685
46.68,45.0,167.0,89.0,170.0,-2.3266023880515974,-2.41742922562959,-2.6233187712859154
46.7,44.0,167.0,88.0,170.0,-3.0857859799995637,-3.236206574322745,-3.4948830775148707
46.72,44.0,167.0,88.0,170.0,-3.0857859799995637,-3.236206574322745,-3.4948830775148707
46.74,44.0,167.0,88.0,170.0,-3.0857859799995637,-3.236206574322745,-3.4948830775148707
46.76,45.0,167.0,89.0,170.0,-2.3266023880515974,-2.41742922562959,-2.6233187712859154
46.78,46.0,167.0,90.0,169.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
46.8,47.0,168.0,91.0,169.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
46.82,48.0,168.0,92.0,169.0,0.0,0.0,0.0
46.84,49.0,168.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
46.86,50.0,168.0,94.0,168.0,1.590317548502103,1.576881695154281,1.752011599806155
46.88,51.0,169.0,94.0,168.0,2.396682742483886,1.576881695154281,2.1899377149187362
46.9,51.0,169.0,95.0,168.0,2.396682742483886,2.3542820090047947,2.6277308047274786
46.92,51.0,169.0,95.0,168.0,2.396682742483886,2.3542820090047947,2.6277308047274786
46.94,51.0,169.0,95.0,168.0,2.396682742483886,2.3542820090047947,2.6277308047274786
46.96,51.0,169.0,95.0,168.0,2.396682742483886,2.3542820090047947,2.6277308047274786
46.98,50.0,169.0,94.0,169.0,1.590317548502103,1.576881695154281,1.752011599806155
47.0,50.0,168.0,93.0,169.0,1.590317548502103,0.7920570921623948,1.3140035827802683
47.02,49.0,168.0,92.0,169.0,0.7913550032258385,0.0,0.43794658771933925
47.04,48.0,168.0,92.0,169.0,0.0,0.0,0.0
47.06,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
47.08,46.0,168.0,90.0,170.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
47.1,46.0,168.0,90.0,170.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
47.12,46.0,168.0,89.0,170.0,-1.5591451277961852,-2.41742922562959,-2.1868718377182685
47.14,46.0,168.0,89.0,170.0,-1.5591451277961852,-2.41742922562959,-2.1868718377182685
47.16,46.0,168.0,90.0,170.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
47.18,46.0,168.0,90.0,170.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
47.2,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
47.22,48.0,168.0,91.0,169.0,0.0,-0.7990831790321913,-0.4378237807823959
47.24,48.0,169.0,92.0,169.0,0.0,0.0,0.0
47.26,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
47.28,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
47.3,50.0,169.0,93.0,169.0,1.590317548502103,0.7920570921623948,1.3140035827802683
47.32,50.0,169.0,93.0,169.0,1.590317548502103,0.7920570921623948,1.3140035827802683
47.34,50.0,169.0,93.0,169.0,1.590317548502103,0.7920570921623948,1.3140035827802683
47.36,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
47.38,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
47.4,48.0,169.0,92.0,169.0,0.0,0.0,0.0
47.42,48.0,168.0,92.0,169.0,0.0,0.0,0.0
47.44,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
47.46,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
47.48,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
47.5,46.0,168.0,90.0,170.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
47.52,47.0,168.0,90.0,170.0,-0.7835580546739713,-1.604971437897202,-1.3128988363757363
47.54,47.0,168.0,90.0,170.0,-0.7835580546739713,-1.604971437897202,-1.3128988363757363
47.56,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
47.58,48.0,168.0,91.0,170.0,0.0,-0.7990831790321913,-0.4378237807823959
47.6,48.0,168.0,92.0,169.0,0.0,0.0,0.0
47.62,49.0,168.0,92.0,169.0,0.7913550032258385,0.0,0.43794658771933925
47.64,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
47.66,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
47.68,50.0,169.0,93.0,169.0,1.590317548502103,0.7920570921623948,1.3140035827802683
47.7,50.0,169.0,93.0,169.0,1.590317548502103,0.7920570921623948,1.3140035827802683
47.72,50.0,169.0,93.0,169.0,1.590317548502103,0.7920570921623948,1.3140035827802683
47.74,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
47.76,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
47.78,49.0,168.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
47.8,48.0,168.0,92.0,169.0,0.0,0.0,0.0
47.82,48.0,168.0,92.0,170.0,0.0,0.0,0.0
47.84,48.0,168.0,91.0,170.0,0.0,-0.7990831790321913,-0.4378237807823959
47.86,48.0,168.0,91.0,170.0,0.0,-0.7990831790321913,-0.4378237807823959
47.88,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
47.9,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
47.92,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
47.94,48.0,168.0,91.0,170.0,0.0,-0.7990831790321913,-0.4378237807823959
47.96,48.0,168.0,92.0,170.0,0.0,0.0,0.0
47.98,48.0,168.0,92.0,170.0,0.0,0.0,0.0
48.0,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
48.02,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
48.04,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
48.06,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
48.08,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
48.1,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
48.12,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
48.14,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
48.16,48.0,169.0,92.0,170.0,0.0,0.0,0.0
48.18,48.0,169.0,92.0,170.0,0.0,0.0,0.0
