SINDy,HANDI,PSE,gEDMD,SR3
1.70613336e-01,9.99154701e-01,6.10699160e-01,0.00000000e+00,1.70531488e-01
1.79470785e-01,9.99114113e-01,6.14983984e-01,0.00000000e+00,1.79434357e-01
1.85937691e-01,9.99370827e-01,6.17706474e-01,0.00000000e+00,1.85909971e-01
1.90124546e-01,9.99696110e-01,6.18412234e-01,0.00000000e+00,1.90180157e-01
1.91769680e-01,9.99902157e-01,6.16524514e-01,0.00000000e+00,1.91904230e-01
1.92479792e-01,9.99972407e-01,6.12541849e-01,0.00000000e+00,1.92419323e-01
1.90026270e-01,9.99978835e-01,6.07295943e-01,0.00000000e+00,1.89587485e-01
1.80776590e-01,9.99946735e-01,6.02010015e-01,0.00000000e+00,1.80855128e-01
1.73435294e-01,9.99817926e-01,5.97123906e-01,0.00000000e+00,1.73520584e-01
1.64821474e-01,9.99547858e-01,5.91730422e-01,0.00000000e+00,1.64796449e-01
1.77364030e-01,9.99803563e-01,6.22101437e-01,0.00000000e+00,1.77221445e-01
1.89829907e-01,9.99701150e-01,6.32773116e-01,0.00000000e+00,1.89779174e-01
2.02305070e-01,9.99747305e-01,6.40954668e-01,0.00000000e+00,2.02260476e-01
2.12063511e-01,9.99860138e-01,6.45783120e-01,0.00000000e+00,2.12061492e-01
2.16917499e-01,9.99939985e-01,6.45964935e-01,3.41122012e-02,2.17026257e-01
2.18020481e-01,9.99965270e-01,6.40207488e-01,4.32311504e-02,2.17929498e-01
2.11060679e-01,9.99950265e-01,6.30265199e-01,4.71410679e-02,2.10699924e-01
1.96564202e-01,9.99876005e-01,6.19278150e-01,1.72886291e-02,1.96713340e-01
1.84242786e-01,9.99692187e-01,6.09306071e-01,0.00000000e+00,1.84286773e-01
1.72497237e-01,9.99401303e-01,6.00273034e-01,0.00000000e+00,1.72432352e-01
1.82041886e-01,9.99966346e-01,6.27879037e-01,2.44184644e-02,1.81547352e-01
1.99463921e-01,9.99907812e-01,6.46384468e-01,4.41122385e-02,1.99103003e-01
2.21953029e-01,9.99902619e-01,6.70024375e-01,6.26978642e-02,2.21779196e-01
2.44086786e-01,9.99939507e-01,6.88240320e-01,8.19274009e-02,2.43987521e-01
2.57494807e-01,9.99969500e-01,6.95427335e-01,9.40518244e-02,2.57517724e-01
2.60087150e-01,9.99973309e-01,6.87129182e-01,9.70136578e-02,2.59961571e-01
2.42747120e-01,9.99948390e-01,6.65391695e-01,8.71509297e-02,2.42650625e-01
2.16792883e-01,9.99874334e-01,6.42094069e-01,5.45156601e-02,2.16910793e-01
1.95391648e-01,9.99721952e-01,6.23503469e-01,0.00000000e+00,1.95358427e-01
1.78445200e-01,9.99514844e-01,6.09364306e-01,0.00000000e+00,1.78337023e-01
1.85462674e-01,9.99986004e-01,6.29292533e-01,2.33264048e-02,1.85214671e-01
2.07575958e-01,9.99964664e-01,6.52322496e-01,5.01126089e-02,2.07214962e-01
2.42116787e-01,9.99960607e-01,6.88944672e-01,8.43488843e-02,2.41594835e-01
2.91300788e-01,9.99977592e-01,7.42087600e-01,1.32786570e-01,2.90983973e-01
3.32453883e-01,9.99991610e-01,7.79251195e-01,1.78717173e-01,3.32220228e-01
3.40217745e-01,9.99990888e-01,7.68405567e-01,1.84606537e-01,3.39994359e-01
2.86504076e-01,9.99973095e-01,7.15012722e-01,1.29208261e-01,2.86826372e-01
2.37121851e-01,9.99927446e-01,6.68316175e-01,7.06806209e-02,2.37191877e-01
2.04671595e-01,9.99844361e-01,6.37813309e-01,3.92162191e-02,2.04611845e-01
1.82703687e-01,9.99751537e-01,6.17921875e-01,0.00000000e+00,1.82576017e-01
1.86423883e-01,9.99979601e-01,6.28277445e-01,2.14113864e-02,1.86218503e-01
