SINDy,HANDI,PSE,gEDMD,SR3
1.16740317e-01,2.96131536e-05,6.35193136e-02,1.36212178e-01,1.16723637e-01
1.09254471e-01,8.27919965e-06,5.86603224e-02,1.32401447e-01,1.09123310e-01
1.09533708e-01,4.52595949e-06,5.96340820e-02,1.32273517e-01,1.09411377e-01
1.12239176e-01,6.79036575e-06,6.15146050e-02,1.33093034e-01,1.12144900e-01
1.15327387e-01,1.82157837e-05,6.36356037e-02,1.36924994e-01,1.15144705e-01
1.15808934e-01,4.36271897e-06,6.25166043e-02,1.34164001e-01,1.15865298e-01
1.12524643e-01,1.32040265e-05,5.90800469e-02,1.31437084e-01,1.12551137e-01
1.08347386e-01,1.40025627e-05,5.46046845e-02,1.28276759e-01,1.08321141e-01
1.04239544e-01,8.38594729e-06,5.09068288e-02,1.25120675e-01,1.04167741e-01
1.01610909e-01,3.96818575e-06,4.95855613e-02,1.23322867e-01,1.01501866e-01
1.01637583e-01,3.43596269e-06,5.09276322e-02,1.23382716e-01,1.01516254e-01
1.06493565e-01,7.10038246e-06,5.49652214e-02,1.26367275e-01,1.06346395e-01
1.11291442e-01,1.83974670e-05,5.93854917e-02,1.32202676e-01,1.11126132e-01
1.14699280e-01,1.79713004e-06,6.21357552e-02,1.33832075e-01,1.14729902e-01
1.10602933e-01,4.61197861e-06,5.78670140e-02,1.29246637e-01,1.10647000e-01
1.04234055e-01,5.25560426e-06,5.11416115e-02,1.23169093e-01,1.04293440e-01
9.53186201e-02,2.85221833e-06,4.14800312e-02,1.14711539e-01,9.53242792e-02
8.76786862e-02,9.71129031e-07,3.43783665e-02,1.07260721e-01,8.76211201e-02
8.71329397e-02,1.07902209e-06,3.61841345e-02,1.07294341e-01,8.69974898e-02
9.83372089e-02,3.51003357e-06,4.58197593e-02,1.18343951e-01,9.81277497e-02
1.06976494e-01,1.01965650e-05,5.45347566e-02,1.28437444e-01,1.06848720e-01
1.12649220e-01,2.29496068e-05,6.02510651e-02,1.33946758e-01,1.12564044e-01
1.13773236e-01,2.54778181e-06,6.21937669e-02,1.34269627e-01,1.13816682e-01
1.09022207e-01,3.83238516e-06,5.74727174e-02,1.28922355e-01,1.09070109e-01
1.01170507e-01,2.89391390e-06,4.94678693e-02,1.20950728e-01,1.01236275e-01
8.61601391e-02,9.11019297e-07,3.53524812e-02,1.05815099e-01,8.62103239e-02
6.16927102e-02,2.39077860e-08,1.39567996e-02,7.29294045e-02,6.16820285e-02
6.36135853e-02,3.50337550e-08,1.48587811e-02,7.33808149e-02,6.34210486e-02
9.03428772e-02,1.03123092e-06,3.68841829e-02,1.10113387e-01,9.01616498e-02
1.03747530e-01,4.14896612e-06,5.05901769e-02,1.25282381e-01,1.03667839e-01
1.11112354e-01,8.60807813e-06,5.82507352e-02,1.31752141e-01,1.11080238e-01
1.15702228e-01,1.10022671e-05,6.28008351e-02,1.33747931e-01,1.15693359e-01
1.13747482e-01,1.10022671e-05,6.28008351e-02,1.34565572e-01,1.13878294e-01
