val/loss,val/step1,val/rollout_avg,epoch,step,train/loss,train/main,train/align,train/step1,train/rollout_avg
0.008903846144676208,0.006884476635605097,0.006731230299919844,0,0,,,,,
,,,0,0,0.0009943002369254827,0.00030492834048345685,0.0006893718964420259,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,1,1,,,,,
,,,1,1,0.0010422668419778347,0.00032002697116695344,0.0007222398417070508,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,2,2,,,,,
,,,2,2,0.0008946206071414053,0.0001976663916138932,0.0006969542009755969,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,3,3,,,,,
,,,3,3,0.0008708848617970943,0.0001999082596739754,0.0006709765875712037,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,4,4,,,,,
,,,4,4,0.0008935820660553873,0.00019996492483187467,0.0006936171557754278,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,5,5,,,,,
,,,5,5,0.0009053709800355136,0.0001839599572122097,0.0007214110228233039,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,6,6,,,,,
,,,6,6,0.0009336092043668032,0.00017245735216420144,0.0007611518376506865,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,7,7,,,,,
,,,7,7,0.000998418778181076,0.00017843104433268309,0.000819987675640732,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,8,8,,,,,
,,,8,8,0.0010661822743713856,0.0001767931826179847,0.0008893890772014856,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,9,9,,,,,
,,,9,9,0.0011278684251010418,0.0001747899514157325,0.0009530785027891397,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,10,10,,,,,
,,,10,10,0.001155777950771153,0.00016342489107046276,0.0009923530742526054,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,11,11,,,,,
,,,11,11,0.0011850070441141725,0.00016902746574487537,0.0010159795638173819,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,12,12,,,,,
,,,12,12,0.0011660234304144979,0.00016388831136282533,0.0010021351044997573,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,13,13,,,,,
,,,13,13,0.0011472615879029036,0.0001685467577772215,0.0009787147864699364,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,14,14,,,,,
,,,14,14,0.0011262738844379783,0.0001639142574276775,0.0009623595979064703,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,15,15,,,,,
,,,15,15,0.0011296244338154793,0.00016400641470681876,0.0009656180045567453,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,16,16,,,,,
,,,16,16,0.0011337378527969122,0.00016040167247410864,0.0009733361657708883,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,17,17,,,,,
,,,17,17,0.0011483262060210109,0.0001623317220946774,0.0009859944693744183,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,18,18,,,,,
,,,18,18,0.0011696708388626575,0.00016595843771938235,0.0010037124156951904,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,19,19,,,,,
,,,19,19,0.0011889649322256446,0.00016562787641305476,0.0010233370121568441,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,20,20,,,,,
,,,20,20,0.0012147080851718783,0.00015984765195753425,0.0010548604186624289,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,21,21,,,,,
,,,21,21,0.0012548471568152308,0.00016084665548987687,0.0010940005304291844,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,22,22,,,,,
,,,22,22,0.0012929252116009593,0.00015587222878821194,0.0011370530119165778,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,23,23,,,,,
,,,23,23,0.0013380713062360883,0.00016298680566251278,0.0011750845005735755,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,24,24,,,,,
,,,24,24,0.0013937691692262888,0.00016318341658916324,0.0012305857380852103,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,25,25,,,,,
,,,25,25,0.001451896852813661,0.00015780609101057053,0.0012940907618030906,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,26,26,,,,,
,,,26,26,0.001540463068522513,0.0001614828361198306,0.0013789802324026823,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,27,27,,,,,
,,,27,27,0.001622826443053782,0.0001667211327003315,0.0014561052666977048,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,28,28,,,,,
,,,28,28,0.0016958356136456132,0.0001684559101704508,0.0015273797325789928,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,29,29,,,,,
,,,29,29,0.0017466541612520814,0.0001622782292542979,0.0015843759756535292,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,30,30,,,,,
,,,30,30,0.0018020430579781532,0.00016284245066344738,0.0016392006073147058,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,31,31,,,,,
,,,31,31,0.0018667752156034112,0.00015976633585523814,0.0017070089234039187,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,32,32,,,,,
,,,32,32,0.0019405137281864882,0.00016662354755681008,0.0017738902242854238,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,33,33,,,,,
,,,33,33,0.0020492991898208857,0.00016953132580965757,0.001879767864011228,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,34,34,,,,,
,,,34,34,0.0021744954865425825,0.00017095029761549085,0.0020035451743751764,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,35,35,,,,,
,,,35,35,0.002344133099541068,0.00016433779092039913,0.0021797954104840755,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,36,36,,,,,
,,,36,36,0.002661048201844096,0.0001635884982533753,0.002497459761798382,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,37,37,,,,,
,,,37,37,0.00330700003542006,0.00017240674060303718,0.003134593367576599,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,38,38,,,,,
,,,38,38,0.004849573597311974,0.00018618763715494424,0.004663385916501284,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,39,39,,,,,
,,,39,39,0.007975398562848568,0.00017954815120901912,0.007795850280672312,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,40,40,,,,,
,,,40,40,0.014076121151447296,0.00019605499983299524,0.013880066573619843,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,41,41,,,,,
,,,41,41,0.014676528982818127,0.0001934916217578575,0.014483037404716015,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,42,42,,,,,
,,,42,42,0.014879628084599972,0.0001970923040062189,0.014682536013424397,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,43,43,,,,,
,,,43,43,0.014986400492489338,0.0001913612213684246,0.014795038849115372,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,44,44,,,,,
,,,44,44,0.015113746747374535,0.0001910760038299486,0.014922671020030975,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,45,45,,,,,
,,,45,45,0.015247904695570469,0.00019438126764725894,0.0150535237044096,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,46,46,,,,,
,,,46,46,0.015356427058577538,0.0001900223142001778,0.015166404657065868,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,47,47,,,,,
,,,47,47,0.01545158214867115,0.00019122831872664392,0.015260353684425354,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,48,48,,,,,
,,,48,48,0.015540503896772861,0.0001861357013694942,0.015354367904365063,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,49,49,,,,,
,,,49,49,0.015620779246091843,0.0001935982145369053,0.01542718056589365,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,50,50,,,,,
,,,50,50,0.015701930969953537,0.00019539694767445326,0.015506533905863762,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,51,51,,,,,
,,,51,51,0.015668176114559174,0.00019479611364658922,0.0154733806848526,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,52,52,,,,,
,,,52,52,0.015457598492503166,0.00018654878658708185,0.015271049924194813,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,53,53,,,,,
,,,53,53,0.015266342088580132,0.0001917623885674402,0.01507457997649908,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,54,54,,,,,
,,,54,54,0.014909407123923302,0.000189661790500395,0.014719745144248009,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,55,55,,,,,
,,,55,55,0.014457529410719872,0.0001923017407534644,0.014265228062868118,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,56,56,,,,,
,,,56,56,0.014072646386921406,0.0001819036406232044,0.01389074232429266,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,57,57,,,,,
,,,57,57,0.013737287372350693,0.00019656952645163983,0.013540717773139477,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,58,58,,,,,
,,,58,58,0.013230047188699245,0.0001928575074998662,0.013037189841270447,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,59,59,,,,,
,,,59,59,0.01256388146430254,0.00019329173665028065,0.01237059012055397,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,60,60,,,,,
,,,60,60,0.012235715053975582,0.00018783047562465072,0.012047884985804558,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,61,61,,,,,
,,,61,61,0.012173965573310852,0.0001893921144073829,0.011984573677182198,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,62,62,,,,,
,,,62,62,0.012252520769834518,0.00018722387903835624,0.012065296992659569,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,63,63,,,,,
,,,63,63,0.012573989108204842,0.00019125976541545242,0.012382728978991508,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,64,64,,,,,
,,,64,64,0.012799285352230072,0.00018808469758369029,0.012611201032996178,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,65,65,,,,,
,,,65,65,0.013007505796849728,0.0001878896728157997,0.012819616124033928,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,66,66,,,,,
,,,66,66,0.01312366034835577,0.00019715433882083744,0.012926505878567696,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,67,67,,,,,
,,,67,67,0.01310708001255989,0.00020319885516073555,0.012903881259262562,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,68,68,,,,,
,,,68,68,0.013125677593052387,0.00022242889099288732,0.012903248891234398,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,69,69,,,,,
,,,69,69,0.012911385856568813,0.0001956742344191298,0.012715711258351803,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,70,70,,,,,
,,,70,70,0.012859569862484932,0.00019517137843649834,0.012664398178458214,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,71,71,,,,,
,,,71,71,0.012780443765223026,0.00019671896006911993,0.012583725154399872,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,72,72,,,,,
,,,72,72,0.012858076021075249,0.0001933200837811455,0.012664755806326866,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,73,73,,,,,
,,,73,73,0.013023843057453632,0.00019454729044809937,0.012829295359551907,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,74,74,,,,,
,,,74,74,0.013390004634857178,0.00019933639850933105,0.01319066807627678,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,75,75,,,,,
,,,75,75,0.013769194483757019,0.0002000157255679369,0.013569178991019726,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,76,76,,,,,
,,,76,76,0.01413348875939846,0.00019726125174202025,0.013936227187514305,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,77,77,,,,,
,,,77,77,0.014418578706681728,0.00019437664013821632,0.014224202372133732,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,78,78,,,,,
,,,78,78,0.014549040235579014,0.000189810452866368,0.014359230175614357,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,79,79,,,,,
,,,79,79,0.014631188474595547,0.00018910772632807493,0.01444208063185215,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,80,80,,,,,
,,,80,80,0.01468127965927124,0.0001937112829182297,0.01448756828904152,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,81,81,,,,,
,,,81,81,0.014697189442813396,0.00018806237494572997,0.014509127475321293,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,82,82,,,,,
,,,82,82,0.014749502763152122,0.00021897605620324612,0.014530526474118233,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,83,83,,,,,
,,,83,83,0.014732188545167446,0.00019032413547392935,0.014541864395141602,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,84,84,,,,,
,,,84,84,0.014737581834197044,0.00018486796761862934,0.014552714303135872,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,85,85,,,,,
,,,85,85,0.014751153998076916,0.00019385105406399816,0.014557302929461002,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,86,86,,,,,
,,,86,86,0.014774100854992867,0.0002040000254055485,0.014570101164281368,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,87,87,,,,,
,,,87,87,0.014736355282366276,0.000191890329006128,0.014544464647769928,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,88,88,,,,,
,,,88,88,0.01461520791053772,0.0001981698296731338,0.014417038299143314,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,89,89,,,,,
,,,89,89,0.014448235742747784,0.00020626853802241385,0.014241967350244522,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,90,90,,,,,
,,,90,90,0.014028799720108509,0.00019855568825732917,0.013830243609845638,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,91,91,,,,,
,,,91,91,0.013497011736035347,0.00020553245849441737,0.013291479088366032,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,92,92,,,,,
,,,92,92,0.012618007138371468,0.00019757413247134537,0.012420432642102242,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,93,93,,,,,
,,,93,93,0.011946868151426315,0.00018156925216317177,0.01176529936492443,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,94,94,,,,,
,,,94,94,0.011688974685966969,0.00020672623941209167,0.011482248082756996,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,95,95,,,,,
,,,95,95,0.01188687514513731,0.00020780577324330807,0.011679069139063358,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,96,96,,,,,
,,,96,96,0.012339187785983086,0.0001929799182107672,0.012146207503974438,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,97,97,,,,,
,,,97,97,0.012680337764322758,0.0001919238711707294,0.012488413602113724,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,98,98,,,,,
,,,98,98,0.013083565980196,0.00018639571499079466,0.012897170148789883,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,99,99,,,,,
,,,99,99,0.01353255845606327,0.00019717302347999066,0.013335385359823704,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,100,100,,,,,
,,,100,100,0.013868572190403938,0.00020640227012336254,0.013662169687449932,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,101,101,,,,,
,,,101,101,0.013990016654133797,0.00021763179393019527,0.013772385194897652,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,102,102,,,,,
,,,102,102,0.01391830388456583,0.000209153673495166,0.01370915025472641,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,103,103,,,,,
,,,103,103,0.013774336315691471,0.00019918757607229054,0.013575148768723011,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,104,104,,,,,
,,,104,104,0.01368272490799427,0.0001920595532283187,0.013490665704011917,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,105,105,,,,,
,,,105,105,0.013583543710410595,0.0001906741235870868,0.013392869383096695,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,106,106,,,,,
,,,106,106,0.013397054746747017,0.00019678546232171357,0.01320026908069849,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,107,107,,,,,
,,,107,107,0.01314533781260252,0.0001894294109661132,0.012955908663570881,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,108,108,,,,,
,,,108,108,0.012882072478532791,0.000192633640835993,0.0126894386485219,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,109,109,,,,,
,,,109,109,0.012578779831528664,0.00019031483680009842,0.012388464994728565,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,110,110,,,,,
,,,110,110,0.01235860213637352,0.0001905806129798293,0.012168021872639656,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,111,111,,,,,
,,,111,111,0.012221857905387878,0.00019043777137994766,0.01203142013400793,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,112,112,,,,,
,,,112,112,0.012111642397940159,0.00020470919844228774,0.011906933039426804,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,113,113,,,,,
,,,113,113,0.011962143704295158,0.00019988718850072473,0.011762256734073162,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,114,114,,,,,
,,,114,114,0.011813514865934849,0.00020000209042336792,0.0116135124117136,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,115,115,,,,,
,,,115,115,0.011674313805997372,0.00018681293295230716,0.011487500742077827,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,116,116,,,,,
,,,116,116,0.01158363651484251,0.00020684953778982162,0.011376786977052689,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,117,117,,,,,
,,,117,117,0.011453069746494293,0.00019062167848460376,0.011262448504567146,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,118,118,,,,,
,,,118,118,0.011313493363559246,0.0001858559116953984,0.011127637699246407,,
0.008903846144676208,0.006884476635605097,0.006731230299919844,119,119,,,,,
,,,119,119,0.011202797293663025,0.0001966073177754879,0.01100618951022625,,
0.00030390164465643466,0.0002840915403794497,6.603371002711356e-05,120,120,,,,,
,,,120,120,0.0002676968288142234,,,0.00020866224076598883,0.0001967819407582283
0.00023434206377714872,0.00022654503118246794,2.5990124413510785e-05,121,121,,,,,
,,,121,121,0.00018149051174987108,,,0.00014740359620191157,0.00011362304212525487
0.0002079846744891256,0.00020109294564463198,2.2972435544943437e-05,122,122,,,,,
,,,122,122,0.00016814078844618052,,,0.00013976407353766263,9.458906424697489e-05
0.0002064595464617014,0.00019831155077554286,2.715999107749667e-05,123,123,,,,,
,,,123,123,0.00015791218902450055,,,0.0001274555834243074,0.00010152200411539525
0.00019421651086304337,0.0001867689425125718,2.482520358171314e-05,124,124,,,,,
,,,124,124,0.00015645212261006236,,,0.00012778064410667866,9.557158773532137e-05
0.00018467564950697124,0.00017754775763023645,2.3759645046084188e-05,125,125,,,,,
,,,125,125,0.00015052006347104907,,,0.00011989986523985863,0.00010206735169049352
0.00017992740322370082,0.00017250854580197483,2.4729537472012453e-05,126,126,,,,,
,,,126,126,0.00014301911869551986,,,0.0001125708149629645,0.00010149435547646135
0.00016577148926444352,0.00015881170111242682,2.319927079952322e-05,127,127,,,,,
,,,127,127,0.00014442895189858973,,,0.00011518166138557717,9.749096352607012e-05
0.0001507408160250634,0.0001444251392967999,2.1052246665931307e-05,128,128,,,,,
,,,128,128,0.0001320790033787489,,,0.00010612923506414518,8.649923256598413e-05
0.00013280367420520633,0.000127218576380983,1.8617003661347553e-05,129,129,,,,,
,,,129,129,0.00011567980982363224,,,9.375788795296103e-05,7.307306077564135e-05
0.00011755005834857002,0.00011252111289650202,1.676315332588274e-05,130,130,,,,,
,,,130,130,0.00010359207954024896,,,8.406616689171642e-05,6.508638034574687e-05
0.00010876323358388618,0.00010399561142548919,1.5892062947386876e-05,131,131,,,,,
,,,131,131,9.430652426090091e-05,,,7.646798621863127e-05,5.946178862359375e-05
0.00010511312575545162,0.00010034657316282392,1.5888506823102944e-05,132,132,,,,,
,,,132,132,9.766330185811967e-05,,,8.212686225306243e-05,5.1788141718134284e-05
0.00010088795534102246,9.624749509384856e-05,1.5468194760615006e-05,133,133,,,,,
,,,133,133,8.518776303390041e-05,,,7.058511255308986e-05,4.867550887865946e-05
9.704891999717802e-05,9.2501359176822e-05,1.5158532733039465e-05,134,134,,,,,
,,,134,134,8.223911572713405e-05,,,6.922060128999874e-05,4.3395044485805556e-05
9.564313950249925e-05,9.095708810491487e-05,1.5620178601238877e-05,135,135,,,,,
,,,135,135,7.909417035989463e-05,,,6.598618347197771e-05,4.3693285988410935e-05
9.477903950028121e-05,8.993168012239039e-05,1.615786095499061e-05,136,136,,,,,
,,,136,136,7.312447269214317e-05,,,5.997115658828989e-05,4.384437852422707e-05
9.376081288792193e-05,8.882275869837031e-05,1.6460187907796353e-05,137,137,,,,,
,,,137,137,7.372938853222877e-05,,,6.090211900300346e-05,4.275756873539649e-05
9.168862015940249e-05,8.680396422278136e-05,1.628219433769118e-05,138,138,,,,,
,,,138,138,7.167538569774479e-05,,,5.9448459069244564e-05,4.0756407543085515e-05
8.883106056600809e-05,8.407972927670926e-05,1.583776065672282e-05,139,139,,,,,
,,,139,139,7.567718421341851e-05,,,6.39090285403654e-05,3.92271758755669e-05
8.702206832822412e-05,8.23953960207291e-05,1.5422236174345016e-05,140,140,,,,,
,,,140,140,6.143780774436891e-05,,,5.1248804084025323e-05,3.39633334078826e-05
8.569857163820416e-05,8.111463102977723e-05,1.5279803847079165e-05,141,141,,,,,
,,,141,141,6.296981882769614e-05,,,5.3176201618043706e-05,3.2645402825437486e-05
8.501115371473134e-05,8.042201079661027e-05,1.5297151549020782e-05,142,142,,,,,
,,,142,142,6.400226266123354e-05,,,5.4197815188672394e-05,3.268147702328861e-05
8.445467392448336e-05,7.985273259691894e-05,1.533979593659751e-05,143,143,,,,,
,,,143,143,6.018640851834789e-05,,,5.0846389058278874e-05,3.113339698757045e-05
8.387057459913194e-05,7.927403930807486e-05,1.5321791579481214e-05,144,144,,,,,
,,,144,144,5.736294042435475e-05,,,4.8546942707616836e-05,2.9386657843133435e-05
8.283598435809836e-05,7.828445814084262e-05,1.5171763152466156e-05,145,145,,,,,
,,,145,145,5.8584122598404065e-05,,,4.9784408474806696e-05,2.9332382837310433e-05
8.150256326189265e-05,7.702887523919344e-05,1.4912285223545041e-05,146,146,,,,,
,,,146,146,5.756324389949441e-05,,,4.913155862595886e-05,2.8105618184781633e-05
8.035906648728997e-05,7.594908674946055e-05,1.4699935491080396e-05,147,147,,,,,
,,,147,147,5.4579988500336185e-05,,,4.6497028961312026e-05,2.694319664442446e-05
7.990992162376642e-05,7.550469308625907e-05,1.4684090274386108e-05,148,148,,,,,
,,,148,148,5.214776683715172e-05,,,4.450222695595585e-05,2.548512929934077e-05
7.979242946021259e-05,7.536773046012968e-05,1.4749004549230449e-05,149,149,,,,,
,,,149,149,5.4974887461867183e-05,,,4.768056169268675e-05,2.4314413167303428e-05
8.010259625734761e-05,7.562088285339996e-05,1.4939053471607622e-05,150,150,,,,,
,,,150,150,5.197918289923109e-05,,,4.4901131332153454e-05,2.3593507648911327e-05
8.098987746052444e-05,7.641016418347135e-05,1.526569940324407e-05,151,151,,,,,
