SINDy,HANDI,PSE,gEDMD,SR3
9.47468894e-01,9.99999598e-01,9.51801079e-01,2.44501287e-01,9.48322087e-01
9.50489943e-01,9.99999501e-01,9.50048724e-01,0.00000000e+00,9.50933314e-01
9.49921429e-01,9.99999603e-01,9.49434078e-01,4.95613422e-01,9.49952801e-01
9.48312894e-01,9.99999724e-01,9.48990722e-01,6.82324178e-01,9.48028344e-01
9.47205159e-01,9.99999786e-01,9.48307065e-01,7.93681949e-01,9.46823500e-01
9.47387680e-01,9.99999801e-01,9.46457582e-01,8.53757858e-01,9.47084283e-01
9.48693137e-01,9.99999794e-01,9.43142611e-01,8.71149637e-01,9.48446893e-01
9.50574874e-01,9.99999786e-01,9.40548491e-01,8.50644656e-01,9.50334039e-01
9.51672231e-01,9.99999808e-01,9.42611356e-01,7.75995768e-01,9.51688846e-01
9.47371429e-01,9.99999844e-01,9.51801079e-01,6.13450230e-01,9.48429997e-01
9.51385677e-01,9.99999736e-01,9.42611356e-01,4.68517395e-01,9.51372265e-01
9.50091724e-01,9.99999697e-01,9.43304883e-01,7.30445749e-01,9.49977366e-01
9.47264900e-01,9.99999738e-01,9.47352636e-01,8.52582083e-01,9.47094125e-01
9.44531367e-01,9.99999790e-01,9.52700020e-01,8.97167826e-01,9.44344116e-01
9.42983636e-01,9.99999815e-01,9.57098297e-01,9.15852978e-01,9.42827094e-01
9.42749879e-01,9.99999815e-01,9.57408122e-01,9.23645143e-01,9.42600080e-01
9.43777011e-01,9.99999805e-01,9.52413493e-01,9.23536709e-01,9.43537248e-01
9.46641220e-01,9.99999795e-01,9.45556374e-01,9.10929325e-01,9.46305123e-01
9.50338056e-01,9.99999810e-01,9.43304883e-01,8.52670686e-01,9.50166634e-01
9.50655727e-01,9.99999862e-01,9.50048724e-01,6.64933427e-01,9.51214499e-01
9.50184892e-01,9.99999763e-01,9.40548491e-01,8.05511054e-01,9.49947304e-01
9.46393359e-01,9.99999765e-01,9.45556374e-01,8.86593914e-01,9.46155383e-01
9.42822464e-01,9.99999797e-01,9.56276528e-01,9.19150146e-01,9.42803431e-01
9.42274059e-01,9.99999834e-01,9.68344696e-01,9.31684165e-01,9.42620495e-01
9.44238503e-01,9.99999855e-01,9.76846741e-01,9.39016843e-01,9.44862245e-01
9.44277056e-01,9.99999855e-01,9.77575450e-01,9.40030532e-01,9.44843909e-01
