SINDy,HANDI,PSE,gEDMD,SR3
1.58335545e-03,6.82723150e-08,3.96875812e-03,2.27962153e-01,1.51200657e-03
1.22799969e-03,9.35152614e-08,4.46222374e-03,3.19497056e-01,1.22579909e-03
1.29021715e-03,6.60974254e-08,4.78552266e-03,1.33126831e-01,1.33565058e-03
1.47531913e-03,3.75372173e-08,5.08596527e-03,7.08981144e-02,1.56268713e-03
1.61065655e-03,2.35288023e-08,5.37264891e-03,3.70067187e-02,1.71561689e-03
1.58963378e-03,1.90627112e-08,5.76187458e-03,2.04133335e-02,1.68399822e-03
1.43671695e-03,2.00018010e-08,6.32450163e-03,1.59789273e-02,1.51583031e-03
1.23330947e-03,2.36072167e-08,6.66406254e-03,2.13410543e-02,1.30018716e-03
1.11832227e-03,2.79925624e-08,5.97614671e-03,4.32983727e-02,1.15132764e-03
1.59668302e-03,5.76174781e-08,3.96875812e-03,9.92478385e-02,1.49950855e-03
1.14677115e-03,3.07273696e-08,5.97614671e-03,1.40103587e-01,1.19189349e-03
1.28051546e-03,3.65969209e-08,6.16925177e-03,5.40843453e-02,1.34176284e-03
1.61799932e-03,2.73435555e-08,5.72555247e-03,1.99995300e-02,1.69888242e-03
1.99862948e-03,1.72433642e-08,5.05096239e-03,9.75572963e-03,2.09863551e-03
2.23450753e-03,1.28946106e-08,4.45861721e-03,6.14993632e-03,2.34324003e-03
2.26045929e-03,1.27077973e-08,4.39291975e-03,4.76893212e-03,2.37089017e-03
2.08589051e-03,1.47109595e-08,5.10550488e-03,4.69933740e-03,2.19833299e-03
1.68829668e-03,1.77791692e-08,6.11268224e-03,6.93115449e-03,1.79082331e-03
1.25618097e-03,1.91836478e-08,6.16925177e-03,2.05959177e-02,1.31589947e-03
1.21046378e-03,2.71570409e-08,4.46222374e-03,7.83128882e-02,1.18319575e-03
1.27382040e-03,2.25650279e-08,6.66406254e-03,3.16108667e-02,1.34376518e-03
1.71911690e-03,2.04823635e-08,6.11268224e-03,1.16481748e-02,1.80654813e-03
2.25271384e-03,1.49644397e-08,4.56941324e-03,5.46874970e-03,2.33672565e-03
2.49161456e-03,9.57758799e-09,2.97181288e-03,3.81500173e-03,2.55035405e-03
2.41644892e-03,7.17626536e-09,1.94938361e-03,3.12043705e-03,2.45693897e-03
2.40981997e-03,7.14487307e-09,1.82224189e-03,2.98181703e-03,2.46062347e-03
2.51079212e-03,8.84383765e-09,2.78333352e-03,3.28532084e-03,2.59267412e-03
2.23291740e-03,1.18217095e-08,4.56941324e-03,3.91421891e-03,2.32772549e-03
1.59006028e-03,1.30413906e-08,5.72555247e-03,9.96290904e-03,1.65415427e-03
1.26012812e-03,1.07609289e-08,4.78552266e-03,9.67272289e-02,1.26192124e-03
1.46717132e-03,1.99554464e-08,6.32450163e-03,9.34965166e-03,1.53127281e-03
2.10883690e-03,1.44450324e-08,5.10550488e-03,4.99319562e-03,2.19324112e-03
2.52975662e-03,9.77039953e-09,2.78333352e-03,3.54628732e-03,2.58034277e-03
2.08247685e-03,5.69342943e-09,9.86937145e-04,2.34130273e-03,2.06276402e-03
1.35061598e-03,3.36204725e-09,2.91159056e-04,1.26504739e-03,1.31482396e-03
1.33719401e-03,3.21071571e-09,2.63873123e-04,1.25333382e-03,1.31151789e-03
2.08579988e-03,5.15898558e-09,9.86937145e-04,2.33454333e-03,2.09511959e-03
2.49672211e-03,8.35958500e-09,2.97181288e-03,3.32200835e-03,2.55498341e-03
1.97226544e-03,1.09300039e-08,5.05096239e-03,5.71356134e-03,2.02688150e-03
1.44053815e-03,1.07633382e-08,5.08596527e-03,5.78917400e-02,1.46055351e-03
1.58796135e-03,1.78877214e-08,5.76187458e-03,5.10570012e-03,1.63798310e-03
2.25736600e-03,1.12998602e-08,4.39291975e-03,3.60951038e-03,2.32366807e-03
2.42702095e-03,7.00139361e-09,1.82224189e-03,2.97507335e-03,2.44085047e-03
1.34625390e-03,3.40020702e-09,2.63873123e-04,1.25842453e-03,1.29700164e-03
