SINDy,HANDI,PSE,gEDMD,SR3
3.54917075e-04,6.33116896e-08,7.97572207e-04,2.30376746e-01,2.79037678e-04
1.49305443e-04,8.94043065e-08,1.10766194e-03,3.20099592e-01,1.39549034e-04
1.35688884e-04,6.19759768e-08,1.38561984e-03,1.28201904e-01,1.42690197e-04
1.82715685e-04,3.55449591e-08,1.67569945e-03,6.59964751e-02,2.06578456e-04
2.31474216e-04,2.21243745e-08,1.92941214e-03,3.23004344e-02,2.65988984e-04
2.27860535e-04,1.67121876e-08,2.17652233e-03,1.60081864e-02,2.57909918e-04
1.85078257e-04,1.72541157e-08,2.48004570e-03,1.18221164e-02,2.06221149e-04
1.45242029e-04,2.33483800e-08,2.61218602e-03,1.71365620e-02,1.59979120e-04
1.33727458e-04,3.83295259e-08,2.02918986e-03,4.01750088e-02,1.38751332e-04
3.59104378e-04,1.04163580e-07,7.97572207e-04,1.04841997e-01,2.90033308e-04
1.44043160e-04,2.28390364e-08,2.02918986e-03,1.27555406e-01,1.54326995e-04
1.34612361e-04,2.63718340e-08,2.33343922e-03,4.51401672e-02,1.46303012e-04
2.25232594e-04,1.80780881e-08,2.26224346e-03,1.41725834e-02,2.44503521e-04
3.86654820e-04,1.00807010e-08,2.04625832e-03,5.60811759e-03,4.19822426e-04
4.98349208e-04,6.68702973e-09,1.79450769e-03,2.84894215e-03,5.41545295e-04
5.09757927e-04,6.52707471e-09,1.72575834e-03,1.89006317e-03,5.57685181e-04
4.27835164e-04,8.53010487e-09,2.03656534e-03,1.90233568e-03,4.78008817e-04
2.58793801e-04,1.27693983e-08,2.51041854e-03,3.69965760e-03,3.00222188e-04
1.27182289e-04,1.96125048e-08,2.33343922e-03,1.62150400e-02,1.43117339e-04
1.37699670e-04,4.64445774e-08,1.10766194e-03,7.62082726e-02,1.16844482e-04
1.57616415e-04,1.31496850e-08,2.61218602e-03,2.27373106e-02,1.70006038e-04
2.73621188e-04,1.11064468e-08,2.51041854e-03,6.50230177e-03,2.93343823e-04
5.10807123e-04,7.04087485e-09,1.82759530e-03,2.16594578e-03,5.35011774e-04
6.48334734e-04,3.61176353e-09,1.14787850e-03,1.23045813e-03,6.65334213e-04
6.38100671e-04,2.29717485e-09,7.11639313e-04,9.11818386e-04,6.50191406e-04
6.32594101e-04,2.29929757e-09,6.18057430e-04,8.42208051e-04,6.51858818e-04
6.56248310e-04,3.24306725e-09,9.99036590e-04,9.80736563e-04,6.93471124e-04
5.00340572e-04,5.30855526e-09,1.82759530e-03,1.43210846e-03,5.46059541e-04
2.14034798e-04,7.16760938e-09,2.26224346e-03,6.56662402e-03,2.40161877e-04
1.27115593e-04,1.06201058e-08,1.38561984e-03,9.50917142e-02,1.22646948e-04
1.95658809e-04,9.33955496e-09,2.48004570e-03,4.39614428e-03,2.02579912e-04
4.39651478e-04,6.58374238e-09,2.03656534e-03,1.71621629e-03,4.61204488e-04
6.65963379e-04,3.70946104e-09,9.99036590e-04,1.04006643e-03,6.80278821e-04
5.43364668e-04,1.71020475e-09,3.14584055e-04,6.31394504e-04,5.32587686e-04
3.28674452e-04,8.42706448e-10,8.62445405e-05,3.16123842e-04,3.16122116e-04
3.20909119e-04,7.58737900e-10,6.91443568e-05,3.09979051e-04,3.12075522e-04
5.47190305e-04,1.37275058e-09,3.14584055e-04,6.36500912e-04,5.49752926e-04
6.53142206e-04,2.65574674e-09,1.14787850e-03,1.03571961e-03,6.81267715e-04
3.72476673e-04,3.75062896e-09,2.04625832e-03,2.92576684e-03,4.00364779e-04
1.71987733e-04,3.38184628e-09,1.67569945e-03,5.64112659e-02,1.79439166e-04
2.26996165e-04,7.67571202e-09,2.17652233e-03,1.79982687e-03,2.28103774e-04
5.07220354e-04,4.62618284e-09,1.72575834e-03,9.32718091e-04,5.22835205e-04
6.42468879e-04,2.24439325e-09,6.18057430e-04,8.15014308e-04,6.46422305e-04
3.25807964e-04,8.87360063e-10,6.91443568e-05,3.12369532e-04,3.11864080e-04
6.19202890e-05,1.93697182e-10,9.21941279e-07,3.43406173e-05,5.87477426e-05
6.07343201e-05,1.56796385e-10,9.21941279e-07,3.46389838e-05,5.84429341e-05
3.34045672e-04,7.66953309e-10,8.62445405e-05,3.20100630e-04,3.29819981e-04
6.47555912e-04,1.85816558e-09,7.11639313e-04,8.62005849e-04,6.66158128e-04
4.85177375e-04,3.57647686e-09,1.79450769e-03,1.69935103e-03,5.09578595e-04
2.21230122e-04,5.68851540e-09,1.92941214e-03,2.02609847e-02,2.32244586e-04
2.21230122e-04,5.68851540e-09,1.92941214e-03,2.24033850e-03,2.20309322e-04
4.85177375e-04,3.57647686e-09,1.79450769e-03,8.03142307e-04,4.94199495e-04
6.47555912e-04,1.85816558e-09,7.11639313e-04,7.72168373e-04,6.50356255e-04
3.34045672e-04,7.66953287e-10,8.62445405e-05,3.18395580e-04,3.23702768e-04
6.07343201e-05,1.56796385e-10,9.21941279e-07,3.43748739e-05,5.89131521e-05
6.19202890e-05,1.93697182e-10,9.21941279e-07,3.26794396e-05,6.07066629e-05
3.25807964e-04,8.87360070e-10,6.91443568e-05,3.15018159e-04,3.25488648e-04
6.42468879e-04,2.24439323e-09,6.18057430e-04,7.98403070e-04,6.60666165e-04
5.07220354e-04,4.62618286e-09,1.72575834e-03,1.14944834e-03,5.22405133e-04
2.26996165e-04,7.67571202e-09,2.17652233e-03,9.01867744e-03,2.30458031e-04
1.71987733e-04,3.38184628e-09,1.67569945e-03,4.40179505e-03,1.70507372e-04
3.72476673e-04,3.75062893e-09,2.04625832e-03,1.04936303e-03,3.73359567e-04
6.53142206e-04,2.65574674e-09,1.14787850e-03,7.77402756e-04,6.54456821e-04
5.47190305e-04,1.37275054e-09,3.14584055e-04,6.12547115e-04,5.44212036e-04
3.20909119e-04,7.58737906e-10,6.91443568e-05,3.12490542e-04,3.20297031e-04
3.28674452e-04,8.42706472e-10,8.62445405e-05,3.13637735e-04,3.29595122e-04
5.43364668e-04,1.71020475e-09,3.14584055e-04,6.13245273e-04,5.49514278e-04
6.65963379e-04,3.70946107e-09,9.99036590e-04,7.36411128e-04,6.80466465e-04
4.39651478e-04,6.58374237e-09,2.03656534e-03,8.71296358e-04,4.41532253e-04
1.95658809e-04,9.33955496e-09,2.48004570e-03,6.02876322e-03,1.90386320e-04
1.27115593e-04,1.06201058e-08,1.38561984e-03,9.49136019e-03,1.24002958e-04
2.14034798e-04,7.16760939e-09,2.26224346e-03,1.97398665e-03,2.07871989e-04
5.00340572e-04,5.30855527e-09,1.82759530e-03,7.17096627e-04,4.85003650e-04
6.56248310e-04,3.24306724e-09,9.99036590e-04,7.10905149e-04,6.47902128e-04
6.32594101e-04,2.29929756e-09,6.18057430e-04,7.10757583e-04,6.35908577e-04
6.38100671e-04,2.29717485e-09,7.11639313e-04,6.97264632e-04,6.45003640e-04
6.48334734e-04,3.61176352e-09,1.14787850e-03,6.48473339e-04,6.53889825e-04
5.10807123e-04,7.04087482e-09,1.82759530e-03,5.36904994e-04,5.13560158e-04
2.73621188e-04,1.11064468e-08,2.51041854e-03,1.16940666e-03,2.69404103e-04
1.57616415e-04,1.31496849e-08,2.61218602e-03,7.30547916e-03,1.53724954e-04
1.37699670e-04,4.64445773e-08,1.10766194e-03,2.19552040e-02,1.29607557e-04
1.27182289e-04,1.96125048e-08,2.33343922e-03,4.70126457e-03,1.28514721e-04
2.58793801e-04,1.27693983e-08,2.51041854e-03,1.05753402e-03,2.37689926e-04
4.27835164e-04,8.53010487e-09,2.03656534e-03,5.07178701e-04,3.98956253e-04
5.09757927e-04,6.52707472e-09,1.72575834e-03,4.98358038e-04,4.90918830e-04
4.98349208e-04,6.68702973e-09,1.79450769e-03,5.26652745e-04,4.86681354e-04
3.86654820e-04,1.00807010e-08,2.04625832e-03,6.25396031e-04,3.76916826e-04
2.25232594e-04,1.80780881e-08,2.26224346e-03,1.23395666e-03,2.19130933e-04
1.34612361e-04,2.63718340e-08,2.33343922e-03,3.82370590e-03,1.31687186e-04
1.44043160e-04,2.28390364e-08,2.02918986e-03,1.66064550e-02,1.42735958e-04
3.59104378e-04,1.04163580e-07,7.97572207e-04,3.88193516e-02,4.11304615e-04
1.33727458e-04,3.83295259e-08,2.02918986e-03,1.06749005e-02,1.43153797e-04
1.45242029e-04,2.33483801e-08,2.61218602e-03,2.84737703e-03,1.49295245e-04
1.85078257e-04,1.72541157e-08,2.48004570e-03,1.39843880e-03,1.71631080e-04
2.27860535e-04,1.67121876e-08,2.17652233e-03,1.39407754e-03,2.07116498e-04
2.31474216e-04,2.21243745e-08,1.92941214e-03,1.99526572e-03,2.11064378e-04
1.82715685e-04,3.55449591e-08,1.67569945e-03,3.35235862e-03,1.66017197e-04
1.35688884e-04,6.19759769e-08,1.38561984e-03,6.62537696e-03,1.23225537e-04
1.49305443e-04,8.94043065e-08,1.10766194e-03,1.67998934e-02,1.41710035e-04
3.54917075e-04,6.33116896e-08,7.97572207e-04,5.33346121e-02,4.15732199e-04
