SINDy,HANDI,PSE,gEDMD,SR3
1.33144203e-02,3.85607514e-08,7.03510519e-03,1.52949517e-02,1.32289397e-02
1.15391294e-02,2.91901338e-08,3.24426740e-03,1.15709638e-02,1.12536171e-02
8.62092610e-03,2.14601396e-08,1.23473837e-03,7.39885792e-03,8.24043059e-03
8.59381175e-03,2.11621392e-08,1.18658244e-03,7.37918292e-03,8.23112834e-03
1.15453120e-02,2.82676269e-08,3.24426740e-03,1.15517288e-02,1.12999893e-02
1.32523734e-02,3.64951082e-08,7.26324228e-03,1.48793785e-02,1.31661915e-02
1.26785414e-02,4.18879800e-08,1.08528798e-02,1.87308736e-02,1.26512060e-02
1.17781231e-02,4.20640650e-08,1.17039703e-02,6.23219300e-02,1.17326983e-02
1.20600914e-02,5.17465260e-08,1.22851939e-02,1.85367448e-02,1.20643642e-02
1.31240121e-02,4.17480389e-08,9.77261584e-03,1.60199441e-02,1.31114716e-02
1.28095226e-02,3.30951323e-08,5.14526539e-03,1.37780818e-02,1.26387923e-02
8.60962638e-03,2.15040830e-08,1.18658244e-03,7.39346064e-03,8.21111288e-03
2.43157188e-03,7.11419844e-09,3.16048955e-05,1.30513462e-03,2.24029545e-03
2.42642566e-03,6.93319317e-09,3.16048955e-05,1.30252965e-03,2.24290027e-03
8.63501432e-03,2.11169265e-08,1.23473837e-03,7.41502387e-03,8.28916983e-03
1.28111826e-02,3.24560622e-08,5.31246615e-03,1.37195477e-02,1.26582015e-02
1.30383642e-02,4.04922149e-08,9.84370450e-03,1.67488181e-02,1.29750025e-02
1.20475675e-02,4.81000806e-08,1.18608340e-02,3.55209935e-02,1.20020190e-02
1.20475675e-02,4.81000806e-08,1.18608340e-02,1.80814697e-02,1.20409015e-02
1.30383642e-02,4.04922149e-08,9.84370450e-03,1.55651736e-02,1.30107955e-02
1.28111826e-02,3.24560622e-08,5.31246615e-03,1.36392802e-02,1.26322103e-02
8.63501432e-03,2.11169264e-08,1.23473837e-03,7.40490004e-03,8.24146495e-03
2.42642566e-03,6.93319317e-09,3.16048955e-05,1.30663162e-03,2.23901835e-03
2.43157188e-03,7.11419844e-09,3.16048955e-05,1.29565529e-03,2.24999168e-03
8.60962638e-03,2.15040830e-08,1.18658244e-03,7.40426622e-03,8.26751027e-03
1.28095226e-02,3.30951322e-08,5.14526539e-03,1.35528064e-02,1.26494038e-02
1.31240121e-02,4.17480390e-08,9.77261584e-03,1.56995142e-02,1.30323213e-02
1.20600914e-02,5.17465260e-08,1.22851939e-02,2.54407351e-02,1.19813619e-02
1.17781231e-02,4.20640650e-08,1.17039703e-02,2.02987758e-02,1.17695144e-02
1.26785414e-02,4.18879800e-08,1.08528798e-02,1.60575792e-02,1.26504763e-02
1.32523734e-02,3.64951082e-08,7.26324228e-03,1.45777091e-02,1.31217661e-02
1.15453120e-02,2.82676267e-08,3.24426740e-03,1.14908159e-02,1.12559169e-02
8.59381175e-03,2.11621392e-08,1.18658244e-03,7.39244427e-03,8.23029435e-03
8.62092610e-03,2.14601397e-08,1.23473837e-03,7.38837775e-03,8.26647968e-03
1.15391294e-02,2.91901338e-08,3.24426740e-03,1.14650078e-02,1.12776762e-02
1.33144203e-02,3.85607514e-08,7.03510519e-03,1.41667227e-02,1.31785935e-02
1.29358116e-02,4.64102839e-08,1.09186228e-02,1.50626419e-02,1.28248538e-02
1.18307450e-02,5.35613731e-08,1.30458069e-02,2.18701968e-02,1.17172228e-02
1.14163965e-02,3.45063214e-08,1.16022432e-02,2.56279121e-02,1.13972385e-02
1.20423367e-02,4.29731954e-08,1.20798258e-02,1.76018765e-02,1.19982843e-02
1.30858543e-02,4.18769858e-08,1.00322576e-02,1.52354119e-02,1.29731074e-02
1.32848664e-02,3.68607140e-08,7.03510519e-03,1.43647593e-02,1.31118668e-02
1.27855109e-02,3.32904737e-08,5.14526539e-03,1.34163788e-02,1.25821376e-02
1.27943568e-02,3.33483496e-08,5.31246615e-03,1.33357504e-02,1.25982135e-02
1.32450945e-02,3.80653570e-08,7.26324228e-03,1.39779969e-02,1.30915741e-02
1.31192639e-02,4.66567148e-08,1.00322576e-02,1.41549805e-02,1.30078208e-02
1.22999297e-02,5.38513514e-08,1.24919741e-02,1.52700568e-02,1.21987979e-02
1.14299705e-02,5.44067808e-08,1.36410223e-02,2.25695549e-02,1.13238505e-02
1.13219384e-02,3.16124797e-08,1.14612141e-02,3.64747098e-02,1.13129903e-02
1.13948275e-02,4.36945204e-08,1.30085740e-02,2.12384296e-02,1.13334125e-02
1.22430587e-02,4.70994775e-08,1.24919741e-02,1.60110112e-02,1.21216217e-02
1.29002454e-02,4.47356447e-08,1.09186228e-02,1.46187056e-02,1.27474809e-02
1.31359184e-02,4.23680919e-08,9.77261584e-03,1.43555257e-02,1.29879569e-02
1.30822834e-02,4.25018112e-08,9.84370450e-03,1.42710467e-02,1.29466802e-02
1.27271598e-02,4.80728256e-08,1.08528798e-02,1.43008574e-02,1.26083860e-02
1.20999566e-02,6.01123218e-08,1.20798258e-02,1.50701536e-02,1.20098634e-02
1.14513478e-02,6.95252136e-08,1.30085740e-02,1.84796469e-02,1.13877960e-02
1.11544529e-02,6.05352469e-08,1.31677022e-02,3.01141935e-02,1.11099911e-02
1.20755136e-02,3.57417600e-08,1.10591399e-02,4.80274788e-02,1.22620432e-02
1.10887038e-02,4.41093012e-08,1.31677022e-02,2.70932952e-02,1.10713658e-02
1.13404900e-02,4.90629502e-08,1.36410223e-02,1.81786978e-02,1.12495471e-02
1.17722506e-02,4.73516405e-08,1.30458069e-02,1.54008593e-02,1.16444678e-02
1.20717849e-02,4.57053073e-08,1.22851939e-02,1.51261400e-02,1.19405029e-02
1.21136640e-02,4.91558055e-08,1.18608340e-02,1.58680912e-02,1.19887778e-02
1.18594966e-02,6.33511654e-08,1.17039703e-02,1.74437099e-02,1.17477174e-02
1.14904216e-02,9.10159552e-08,1.16022432e-02,2.09495999e-02,1.14130605e-02
1.13599772e-02,1.14521516e-07,1.14612141e-02,2.99808485e-02,1.13463070e-02
1.20531506e-02,9.22736144e-08,1.10591399e-02,5.38373452e-02,1.21826082e-02
