val/loss,val/step1,val/rollout_avg,epoch,step,train/loss,train/main,train/align,train/step1,train/rollout_avg
,,,40,40,0.00013321201549842954,8.709474059287459e-06,0.00012450253416318446,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,41,41,,,,,
,,,41,41,0.00017498292436357588,9.071431122720242e-06,0.00016591149324085563,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,42,42,,,,,
,,,42,42,0.00021413103968370706,8.73661156219896e-06,0.0002053944335784763,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,43,43,,,,,
,,,43,43,0.00024072562518995255,9.4110610007192e-06,0.00023131456691771746,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,44,44,,,,,
,,,44,44,0.00023718844749964774,8.440430065093096e-06,0.00022874801652505994,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,45,45,,,,,
,,,45,45,0.0002351680741412565,8.975733180704992e-06,0.000226192336413078,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,46,46,,,,,
,,,46,46,0.00023375653836410493,9.799166036827955e-06,0.00022395736596081406,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,47,47,,,,,
,,,47,47,0.00023144332226365805,8.73947465152014e-06,0.0002227038494311273,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,48,48,,,,,
,,,48,48,0.0002316885074833408,1.0183970516663976e-05,0.00022150453878566623,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,49,49,,,,,
,,,49,49,0.00022873739362694323,1.0263115655106958e-05,0.00021847427706234157,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,50,50,,,,,
,,,50,50,0.0002238944434793666,1.0881414709729142e-05,0.00021301303058862686,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,51,51,,,,,
,,,51,51,0.00021526982891373336,1.0015406587626785e-05,0.00020525441505014896,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,52,52,,,,,
,,,52,52,0.00020901898096781224,9.411084647581447e-06,0.0001996078935917467,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,53,53,,,,,
,,,53,53,0.00020487788424361497,1.1361288670741487e-05,0.00019351659284438938,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,54,54,,,,,
,,,54,54,0.0001970242301467806,1.1301235645078123e-05,0.0001857229945017025,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,55,55,,,,,
,,,55,55,0.0001881357020465657,1.0560549526417162e-05,0.00017757515888661146,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,56,56,,,,,
,,,56,56,0.00017794102313928306,1.1527615242812317e-05,0.00016641340334899724,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,57,57,,,,,
,,,57,57,0.00016306826728396118,1.0540897164901253e-05,0.00015252736920956522,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,58,58,,,,,
,,,58,58,0.00015267620619852096,1.074630745279137e-05,0.00014192989328876138,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,59,59,,,,,
,,,59,59,0.0001448880648240447,1.065517426468432e-05,0.00013423289055936038,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,60,60,,,,,
,,,60,60,0.0001450085110263899,1.7066018699551933e-05,0.00012794249050784856,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,61,61,,,,,
,,,61,61,0.000142172648338601,1.900412462418899e-05,0.00012316853099036962,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,62,62,,,,,
,,,62,62,0.00012190663255751133,1.0492255569261033e-05,0.00011141437425976619,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,63,63,,,,,
,,,63,63,0.00011455552885308862,1.357721794192912e-05,0.00010097830818267539,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,64,64,,,,,
,,,64,64,9.974296699510887e-05,9.544618478685152e-06,9.019835124490783e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,65,65,,,,,
,,,65,65,9.888962813420221e-05,1.5859963241382502e-05,8.30296630738303e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,66,66,,,,,
,,,66,66,9.008456254377961e-05,1.2638068255910184e-05,7.744649337837473e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,67,67,,,,,
,,,67,67,8.474342030240223e-05,1.23859417726635e-05,7.235747762024403e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,68,68,,,,,
,,,68,68,8.351192809641361e-05,1.4119700608716812e-05,6.93922265782021e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,69,69,,,,,
,,,69,69,7.855959847802296e-05,1.1225929483771324e-05,6.733366899425164e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,70,70,,,,,
,,,70,70,8.12279904494062e-05,1.410139066138072e-05,6.712660251650959e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,71,71,,,,,
,,,71,71,8.49812786327675e-05,1.8345726857660338e-05,6.663554813712835e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,72,72,,,,,
,,,72,72,7.870369881857187e-05,1.1187482414243277e-05,6.751621549483389e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,73,73,,,,,
,,,73,73,8.771235297899693e-05,1.822132253437303e-05,6.94910268066451e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,74,74,,,,,
,,,74,74,8.800093200989068e-05,1.610092840564903e-05,7.190000178525224e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,75,75,,,,,
,,,75,75,8.666279609315097e-05,1.1620754776231479e-05,7.50420440454036e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,76,76,,,,,
,,,76,76,9.528921509627253e-05,1.8187833120464347e-05,7.710138015681878e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,77,77,,,,,
,,,77,77,9.51087786233984e-05,1.6052797946031205e-05,7.905597885837778e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,78,78,,,,,
,,,78,78,9.79810647550039e-05,1.542693098599557e-05,8.255413558799773e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,79,79,,,,,
,,,79,79,0.00010321350418962538,1.987305768125225e-05,8.334044832736254e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,80,80,,,,,
,,,80,80,9.4397779321298e-05,1.1993600310233887e-05,8.240417810156941e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,81,81,,,,,
,,,81,81,9.536254219710827e-05,1.2849067388742696e-05,8.251347753684968e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,82,82,,,,,
,,,82,82,9.978871094062924e-05,1.5231134966597892e-05,8.455757779302076e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,83,83,,,,,
,,,83,83,9.772926568984985e-05,1.2386622074700426e-05,8.534264634363353e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,84,84,,,,,
,,,84,84,0.00010396361903985962,1.876524584076833e-05,8.519837138010189e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,85,85,,,,,
,,,85,85,0.00010456046584295109,2.0485951608861797e-05,8.407451241509989e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,86,86,,,,,
,,,86,86,9.752873302204534e-05,1.5549061572528444e-05,8.19796696305275e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,87,87,,,,,
,,,87,87,9.693171887192875e-05,1.58337479660986e-05,8.109796908684075e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,88,88,,,,,
,,,88,88,9.072118700714782e-05,1.2430908100213856e-05,7.829027890693396e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,89,89,,,,,
,,,89,89,8.600337605457753e-05,1.0649570867826696e-05,7.535380427725613e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,90,90,,,,,
,,,90,90,8.79341532709077e-05,1.550926754134707e-05,7.242488936753944e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,91,91,,,,,
,,,91,91,8.02176509751007e-05,9.294030860473868e-06,7.092361920513213e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,92,92,,,,,
,,,92,92,8.827049896353856e-05,1.8464881577529013e-05,6.980561738600954e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,93,93,,,,,
,,,93,93,8.357053593499586e-05,1.36053195092245e-05,6.996521551627666e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,94,94,,,,,
,,,94,94,8.794478344498202e-05,1.7985652448260225e-05,6.99591328157112e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,95,95,,,,,
,,,95,95,8.165642793755978e-05,1.0187390216742642e-05,7.146903953980654e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,96,96,,,,,
,,,96,96,8.713153511052951e-05,1.2749573215842247e-05,7.438196189468727e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,97,97,,,,,
,,,97,97,9.017237607622519e-05,1.357348810415715e-05,7.659888797206804e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,98,98,,,,,
,,,98,98,9.191616845782846e-05,1.2951039025210775e-05,7.896513125160709e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,99,99,,,,,
,,,99,99,9.926991333486512e-05,1.7999625924858265e-05,8.127028559101745e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,100,100,,,,,
,,,100,100,9.578422759659588e-05,1.1991223800578155e-05,8.379300561500713e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,101,101,,,,,
,,,101,101,9.80617551249452e-05,1.3480251254804898e-05,8.458150114165619e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,102,102,,,,,
,,,102,102,9.94007641565986e-05,1.4369368727784604e-05,8.5031395428814e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,103,103,,,,,
,,,103,103,9.578076424077153e-05,9.52635036810534e-06,8.625441114418209e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,104,104,,,,,
,,,104,104,0.0001019475021166727,1.4913358427293133e-05,8.703414641786367e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,105,105,,,,,
,,,105,105,9.922398021444678e-05,1.2875601896666922e-05,8.634838013676926e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,106,106,,,,,
,,,106,106,9.861391299637035e-05,1.3446260709315538e-05,8.516765228705481e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,107,107,,,,,
,,,107,107,9.897854761220515e-05,1.6031872291932814e-05,8.294667350128293e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,108,108,,,,,
,,,108,108,9.061930904863402e-05,1.0117443707713392e-05,8.050186443142593e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,109,109,,,,,
,,,109,109,8.816608169581741e-05,1.011378026305465e-05,7.805230416124687e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,110,110,,,,,
,,,110,110,8.419331425102428e-05,8.335155143868178e-06,7.58581591071561e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,111,111,,,,,
,,,111,111,8.752608846407384e-05,1.3750225662079174e-05,7.377586007351056e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,112,112,,,,,
,,,112,112,8.149195491569117e-05,9.219525963999331e-06,7.227242895169184e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,113,113,,,,,
,,,113,113,8.037185034481809e-05,9.322223377239425e-06,7.104962423909456e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,114,114,,,,,
,,,114,114,7.847775123082101e-05,8.524308213964105e-06,6.995344301685691e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,115,115,,,,,
,,,115,115,7.740524597465992e-05,8.647656613902654e-06,6.875758845126256e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,116,116,,,,,
,,,116,116,7.654292858205736e-05,9.084184057428502e-06,6.745874270563945e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,117,117,,,,,
,,,117,117,7.402689516311511e-05,8.014508239284623e-06,6.601238419534639e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,118,118,,,,,
,,,118,118,7.377816655207425e-05,9.013834642246366e-06,6.476433190982789e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,119,119,,,,,
,,,119,119,7.618102245032787e-05,1.2669057468883693e-05,6.351196498144418e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,120,120,,,,,
,,,120,120,7.249780173879117e-05,1.0420320904813707e-05,6.207748083397746e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,121,121,,,,,
,,,121,121,7.059761992422864e-05,1.0166847459913697e-05,6.043077519279905e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,122,122,,,,,
,,,122,122,6.778078386560082e-05,8.984984560811426e-06,5.87958020332735e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,123,123,,,,,
,,,123,123,6.543334166053683e-05,8.079798135440797e-06,5.7353547163074836e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,124,124,,,,,
,,,124,124,6.483578908955678e-05,8.770785825618077e-06,5.606500417343341e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,125,125,,,,,
,,,125,125,6.337519153021276e-05,8.469529348076321e-06,5.490566400112584e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,126,126,,,,,
,,,126,126,6.275847408687696e-05,8.970131602836773e-06,5.3788342484040186e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,127,127,,,,,
,,,127,127,6.090780516387895e-05,8.104029802780133e-06,5.280377445160411e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,128,128,,,,,
,,,128,128,6.0554542869795114e-05,8.654976227262523e-06,5.189956573303789e-05,,
0.008998715318739414,0.007042673882097006,0.006520136725157499,129,129,,,,,
,,,129,129,5.953884101472795e-05,8.383131898881402e-06,5.1155708206351846e-05,,
7.596116483910009e-05,7.27491860743612e-05,1.0706604371080175e-05,130,130,,,,,
,,,130,130,0.00031922594644129276,,,0.00023468084691558033,0.0002818169305101037
7.014235598035157e-05,6.73093818477355e-05,9.443257113161962e-06,131,131,,,,,
,,,131,131,0.0002613729448057711,,,0.00019343110034242272,0.00022647283913102
6.483389006461948e-05,6.213578308233991e-05,8.993700248538516e-06,132,132,,,,,
,,,132,132,0.0003727568546310067,,,0.0002706688246689737,0.0003402934526093304
6.943519838387147e-05,6.64259641780518e-05,1.0030787962023169e-05,133,133,,,,,
,,,133,133,0.00034647167194634676,,,0.000249396834988147,0.00032358276075683534
8.072757918853313e-05,7.72995626903139e-05,1.142672681453405e-05,134,134,,,,,
,,,134,134,0.00034323782892897725,,,0.0002492904895916581,0.0003131577977910638
7.54008287913166e-05,7.224682485684752e-05,1.0513340384932235e-05,135,135,,,,,
,,,135,135,0.00024339111405424774,,,0.00017758402100298554,0.0002193569380324334
7.093980821082368e-05,6.79594450048171e-05,9.934539775713347e-06,136,136,,,,,
,,,136,136,0.00022059906041249633,,,0.00015902511950116605,0.00020524646970443428
6.428868800867349e-05,6.157721509225667e-05,9.038232747116126e-06,137,137,,,,,
,,,137,137,0.00021714124886784703,,,0.00016299674462061375,0.00018048167112283409
6.209633284015581e-05,5.949260594206862e-05,8.679091479280032e-06,138,138,,,,,
,,,138,138,0.00017419998766854405,,,0.00013103442324791104,0.0001438852195860818
6.198837945703417e-05,5.9399022575234994e-05,8.631178388895933e-06,139,139,,,,,
,,,139,139,0.00015945485210977495,,,0.0001201863051392138,0.00013089514686726034
6.588032556464896e-05,6.313654739642516e-05,9.145919648290146e-06,140,140,,,,,
,,,140,140,0.0001241756253875792,,,9.217498154612258e-05,0.00010666879825294018
7.376309076789767e-05,7.070154242683202e-05,1.0205167200183496e-05,141,141,,,,,
,,,141,141,0.0001200910410261713,,,8.951690688263625e-05,0.00010191377805313095
7.87712269811891e-05,7.549636939074844e-05,1.0916197425103746e-05,142,142,,,,,
,,,142,142,0.00011568087938940153,,,8.617487765150145e-05,9.835333185037598e-05
7.918485789559782e-05,7.588179141748697e-05,1.1010226444341242e-05,143,143,,,,,
,,,143,143,0.00011311014532111585,,,8.548952609999105e-05,9.206871618516743e-05
7.52204141463153e-05,7.20742391422391e-05,1.048725243890658e-05,144,144,,,,,
,,,144,144,0.00010452850256115198,,,7.789550727466121e-05,8.877665095496923e-05
7.034387090243399e-05,6.739451055182144e-05,9.831211173150223e-06,145,145,,,,,
,,,145,145,8.635343692731112e-05,,,6.0890619351994246e-05,8.48760682856664e-05
6.541500624734908e-05,6.266280252020806e-05,9.174023944069631e-06,146,146,,,,,
,,,146,146,8.679999154992402e-05,,,6.509222293971106e-05,7.235922385007143e-05
6.21832805336453e-05,5.955397500656545e-05,8.764361155044753e-06,147,147,,,,,
,,,147,147,6.751254113623872e-05,,,5.0268314225832e-05,5.74807490920648e-05
6.048109207767993e-05,5.790973955299705e-05,8.571176294935867e-06,148,148,,,,,
,,,148,148,5.8878071286017075e-05,,,4.4102780520915985e-05,4.9250964366365224e-05
6.0539980040630326e-05,5.795242032036185e-05,8.625198461231776e-06,149,149,,,,,
,,,149,149,5.362671072361991e-05,,,3.993434438598342e-05,4.564122355077416e-05
6.200859206728637e-05,5.934518776484765e-05,8.878016160451807e-06,150,150,,,,,
,,,150,150,5.623777906293981e-05,,,4.271956640877761e-05,4.506070399656892e-05
6.366653542499989e-05,6.092361218179576e-05,9.143075658357702e-06,151,151,,,,,
,,,151,151,5.24794559169095e-05,,,3.955181091441773e-05,4.30921463703271e-05
6.482527533080429e-05,6.2026665546e-05,9.328704436484259e-06,152,152,,,,,
,,,152,152,4.838435415877029e-05,,,3.656621265690774e-05,3.9393802580889314e-05
6.540638423757628e-05,6.257704080780968e-05,9.431150829186663e-06,153,153,,,,,
,,,153,153,4.1474151657894254e-05,,,3.1295443477574736e-05,3.3929027267731726e-05
6.509033846668899e-05,6.227068661246449e-05,9.398848305863794e-06,154,154,,,,,
,,,154,154,3.979868415626697e-05,,,2.993919224536512e-05,3.2864973036339507e-05
6.445780309149995e-05,6.166149978525937e-05,9.321013749286067e-06,155,155,,,,,
,,,155,155,3.9052069041645154e-05,,,2.997582487296313e-05,3.025414298463147e-05
6.371402560034767e-05,6.094631680753082e-05,9.225695066561457e-06,156,156,,,,,
,,,156,156,3.5656059480970725e-05,,,2.7248217520536855e-05,2.8026137442793697e-05
6.324696005322039e-05,6.049559669918381e-05,9.17122270038817e-06,157,157,,,,,
,,,157,157,3.415624814806506e-05,,,2.649071393534541e-05,2.5551780709065497e-05
6.2378981965594e-05,5.966276876279153e-05,9.054047040990554e-06,158,158,,,,,
,,,158,158,3.104305505985394e-05,,,2.414941081951838e-05,2.297881837876048e-05
6.166079401737079e-05,5.897433220525272e-05,8.954869372246321e-06,159,159,,,,,
,,,159,159,2.892898555728607e-05,,,2.2375257685780525e-05,2.1845755327376537e-05
6.088083682698198e-05,5.8227651607012376e-05,8.843949217407499e-06,160,160,,,,,
,,,160,160,3.0024817533558235e-05,,,2.367261731706094e-05,2.1174002540647052e-05
6.0643404140137136e-05,5.800006692879833e-05,8.811130101094022e-06,161,161,,,,,
,,,161,161,2.8231388569111004e-05,,,2.2003241610946134e-05,2.0760486222570762e-05
6.065376510377973e-05,5.8009634813060984e-05,8.813762178760953e-06,162,162,,,,,
,,,162,162,2.8048478270648047e-05,,,2.209937883890234e-05,1.983033143915236e-05
6.088796362746507e-05,5.8233668823959306e-05,8.84764904185431e-06,163,163,,,,,
,,,163,163,2.674100142030511e-05,,,2.121246507158503e-05,1.8428454495733604e-05
6.134329305496067e-05,5.866908031748608e-05,8.91405034053605e-06,164,164,,,,,
,,,164,164,2.433377449051477e-05,,,1.9142038581776433e-05,1.7305785149801522e-05
6.192419095896184e-05,5.9224483266007155e-05,8.999023521027993e-06,165,165,,,,,
,,,165,165,2.468096135999076e-05,,,1.9567263734643348e-05,1.7045660570147447e-05
6.21674771537073e-05,5.945672819507308e-05,9.03582895261934e-06,166,166,,,,,
,,,166,166,2.443215635139495e-05,,,1.9287263057776727e-05,1.7149643099401146e-05
6.23512823949568e-05,5.963244620943442e-05,9.062798199011013e-06,167,167,,,,,
,,,167,167,2.4577735530328937e-05,,,1.937642809934914e-05,1.7337690223939717e-05
6.231734005268663e-05,5.959991904092021e-05,9.058066098077688e-06,168,168,,,,,
,,,168,168,2.4285007384605706e-05,,,1.9238608729210682e-05,1.6821328244986944e-05
6.208126433193684e-05,5.937423702562228e-05,9.023422535392456e-06,169,169,,,,,
,,,169,169,2.250218494737055e-05,,,1.7734379071043804e-05,1.589268504176289e-05
6.180622585816309e-05,5.911121843382716e-05,8.983348379842937e-06,170,170,,,,,
,,,170,170,2.2618763978243805e-05,,,1.8082118913298473e-05,1.512214930698974e-05
6.176019815029576e-05,5.9067046095151454e-05,8.977172910817899e-06,171,171,,,,,
,,,171,171,2.244402639917098e-05,,,1.798998528101947e-05,1.4846804333501495e-05
6.197978655109182e-05,5.927660095039755e-05,9.010621397465002e-06,172,172,,,,,
,,,172,172,2.2274327420745976e-05,,,1.7808291886467487e-05,1.4886782992107328e-05
6.214121822267771e-05,5.943023643339984e-05,9.036600204126444e-06,173,173,,,,,
,,,173,173,2.1892949007451534e-05,,,1.7537888197693974e-05,1.4516866031044628e-05
