epoch,step,train/align,train/loss,train/main,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
0,10,,,,,,5.550276910071261e-05,4.03888407163322e-05,4.338611688581295e-05
0,10,0.0004762475728057325,0.00048430319293402135,8.055574653553776e-06,,,,,
1,21,,,,,,5.276422234601341e-05,3.731039396370761e-05,4.1571107431082055e-05
1,21,0.0003106695949099958,0.00031241722172126174,1.747595547385572e-06,,,,,
2,32,,,,,,5.5502154282294214e-05,4.038828774355352e-05,4.3385665776440874e-05
2,32,0.00020141355344094336,0.00020251028763595968,1.0967212347168243e-06,,,,,
3,43,,,,,,5.858241274836473e-05,4.3850912334164605e-05,4.5427135773934424e-05
3,43,0.00026444951072335243,0.00026533438358455896,8.848678589856718e-07,,,,,
4,54,,,,,,6.352981290547177e-05,4.941214865539223e-05,4.8706169764045626e-05
4,54,0.002790091559290886,0.0027909274213016033,8.356673220077937e-07,,,,,
5,65,,,,,,7.111670129233971e-05,5.7940920669352636e-05,5.373442400014028e-05
5,65,0.02271587960422039,0.02271690033376217,1.018276179820532e-06,,,,,
6,76,,,,,,8.049705502344295e-05,6.848548946436495e-05,5.995140963932499e-05
6,76,0.000282925640931353,0.0002840651723090559,1.139526261795254e-06,,,,,
7,87,,,,,,8.522508142050356e-05,7.380096212727949e-05,6.308478623395786e-05
7,87,0.7594325542449951,0.7594336867332458,1.1379980833226e-06,,,,,
8,98,,,,,,9.61580517468974e-05,8.609118958702311e-05,7.03306941431947e-05
8,98,0.0002889275492634624,0.00029070905293338,1.7815279989008559e-06,,,,,
9,109,,,,,,9.490519732935354e-05,8.468209853162989e-05,6.95005728630349e-05
9,109,0.020514899864792824,0.02051590010523796,1.000917109195143e-06,,,,,
10,120,,,,,,9.986457735067233e-05,9.025674808071926e-05,7.27875521988608e-05
10,120,0.00019661754777189344,0.00019746771431528032,8.501841080033046e-07,,,,,
11,131,,,,,,0.00010070225835079327,9.119940659729764e-05,7.334243855439126e-05
11,131,0.0005006491555832326,0.0005013691261410713,7.199401466095878e-07,,,,,
12,142,,,,,,0.00010015330917667598,9.058141586137936e-05,7.297888078028336e-05
12,142,0.0009421218419447541,0.0009427791810594499,6.572979600605322e-07,,,,,
13,153,,,,,,9.83318459475413e-05,8.853492181515321e-05,7.17713701305911e-05
13,153,0.011023950763046741,0.011024590581655502,6.399515086741303e-07,,,,,
14,164,,,,,,0.00010013140854425728,9.055789996637031e-05,7.296404510270804e-05
14,164,0.0002159385330742225,0.00021662251674570143,6.839690627202799e-07,,,,,
15,175,,,,,,0.00010052690777229145,9.10015805857256e-05,7.322643796214834e-05
15,175,0.001198811107315123,0.0011994697852060199,6.584979246326839e-07,,,,,
16,186,,,,,,0.00010160147212445736,9.220986248692498e-05,7.393850683001801e-05
16,186,0.00401899591088295,0.004019630141556263,6.339232641039416e-07,,,,,
17,197,,,,,,0.00010079094499815255,9.12987015908584e-05,7.340133015532047e-05
17,197,0.0033535906113684177,0.003354213899001479,6.228278834896628e-07,,,,,
18,208,,,,,,0.0001009316838462837,9.145688090939075e-05,7.349461520789191e-05
18,208,4.579336382448673e-05,4.641222767531872e-05,6.188597012624086e-07,,,,,
19,219,,,,,,0.00010078526247525588,9.12920295377262e-05,7.339764124481007e-05
19,219,6.839261531829834,6.83926248550415,6.98223175277235e-07,,,,,
20,230,,,,,,9.92559507722035e-05,8.957327372627333e-05,7.238396938191727e-05
20,230,0.00011563476437004283,0.00011717867892002687,1.5439114804394194e-06,,,,,
21,241,,,,,,0.0001036704852594994,9.453598613617942e-05,7.530969014624134e-05
21,241,0.00011913152411580086,0.00012018051347695291,1.0489783335287939e-06,,,,,
22,252,,,,,,0.00010225793812423944,9.294738993048668e-05,7.437372551066801e-05
22,252,0.0004095832700841129,0.0004103163373656571,7.330401672334119e-07,,,,,
23,263,,,,,,0.00010266408207826316,9.340552060166374e-05,7.464241934940219e-05
23,263,0.0005946126184426248,0.0005952302017249167,6.176130682433723e-07,,,,,
24,274,,,,,,0.00010310375364497304,9.389941988047212e-05,7.493393059121445e-05
24,274,0.000829253054689616,0.0008298312895931304,5.781857339570706e-07,,,,,
25,285,,,,,,0.00010265191667713225,9.339100506622344e-05,7.463461224688217e-05
25,285,0.0001089122670236975,0.00010947993723675609,5.676785121977446e-07,,,,,
26,296,,,,,,0.00010314130486221984,9.394028165843338e-05,7.495922909583896e-05
26,296,0.006625824607908726,0.006626383867114782,5.599634391728614e-07,,,,,
27,307,,,,,,0.00010334733087802306,9.417246474185959e-05,7.50956023694016e-05
27,307,0.0004160263342782855,0.0004165845166426152,5.581956088462903e-07,,,,,
28,318,,,,,,0.00010333544196328148,9.41582111408934e-05,7.508798444177955e-05
28,318,0.0009463190799579024,0.0009468738571740687,5.547054797716555e-07,,,,,
29,329,,,,,,0.0001027510515996255,9.350146865472198e-05,7.470061245840043e-05
29,329,0.0009703356772661209,0.0009708877187222242,5.520735726349812e-07,,,,,
30,340,,,,,,0.00010316851694369689,9.397169196745381e-05,7.497700426029041e-05
30,340,0.0019036656012758613,0.00190421671140939,5.511448648576334e-07,,,,,
31,351,,,,,,0.0001023096265271306,9.300545207224786e-05,7.44079879950732e-05
31,351,4.202771186828613,4.202772617340088,5.858943836756225e-07,,,,,
32,362,,,,,,0.00010279472189722583,9.355008660349995e-05,7.472969446098432e-05
32,362,0.0016583653632551432,0.001659029396250844,6.641175218646822e-07,,,,,
33,373,,,,,,0.00010319262946723029,9.399889677297324e-05,7.499296043533832e-05
33,373,0.0011508762836456299,0.001151484902948141,6.083834023229429e-07,,,,,
