EDMD,SINDy,HANDI,PSE,gEDMD,WSINDy,SR3
3.00020180,1.73012807,3.00021227,2.00128931,inf,2.98845843,1.73265520
3.00020183,1.72979630,3.00021101,2.00130888,inf,2.98846075,1.73145085
3.00020267,1.72723738,3.00020946,2.00095331,inf,2.98846466,1.72792650
3.00020435,1.72216615,3.00020779,2.00012368,1.70789890,2.98846971,1.72194452
3.00020642,1.71742434,3.00020620,1.99909834,1.70715144,2.98847404,1.71660142
3.00020799,1.71717848,3.00020509,1.99863777,1.70978263,2.98847488,1.71596649
3.00020827,1.72282690,3.00020459,1.99919514,-0.00000021,2.98847160,1.72112207
3.00020744,1.72956958,3.00020488,2.00018358,-0.00000001,2.98846610,1.72726112
3.00020622,1.73357530,3.00020579,2.00089894,1.71006286,2.98846076,1.73082330
3.00020487,1.73485071,3.00020696,2.00123975,1.70923428,2.98845655,1.73182142
3.00020207,1.72882491,3.00021348,2.00107494,1.71588349,2.98845740,1.73218975
3.00020167,1.73001814,3.00021228,2.00130341,1.71576961,2.98845847,1.73269881
3.00020202,1.72986535,3.00021059,2.00122787,1.71294449,2.98846172,1.73158792
3.00020356,1.72655731,3.00020850,2.00049259,1.70814228,2.98846747,1.72708061
3.00020616,1.72006650,3.00020644,1.99922615,1.70679830,2.98847350,1.71956029
3.00020816,1.71661635,3.00020505,1.99866384,1.70920639,2.98847457,1.71550497
3.00020813,1.72347895,3.00020473,1.99960667,1.71078101,2.98846927,1.72175903
3.00020663,1.73172326,3.00020558,2.00076996,-0.00000012,2.98846221,1.72925147
3.00020500,1.73476646,3.00020702,2.00128983,1.70986653,2.98845656,1.73180179
3.00020367,1.73404470,3.00020856,2.00138998,1.70942089,2.98845315,1.73070783
3.00020304,1.72514910,3.00021477,2.00046996,1.71286466,2.98845786,1.72937622
3.00020214,1.72694304,3.00021383,2.00087623,1.71571313,2.98845740,1.73083635
3.00020162,1.72900033,3.00021220,2.00128189,1.71331222,2.98845857,1.73227975
3.00020242,1.73017507,3.00020969,2.00101832,1.71023346,2.98846371,1.73230136
3.00020551,1.72576562,3.00020688,1.99947142,1.70713528,2.98847230,1.72619939
3.00020813,1.71662640,3.00020495,1.99878033,1.70799024,2.98847357,1.71566746
3.00020721,1.72479108,3.00020530,2.00037643,1.71084032,2.98846484,1.72297042
3.00020510,1.73394046,3.00020718,2.00131583,1.71032045,2.98845661,1.73119447
3.00020334,1.73421473,3.00020918,2.00132660,1.70891332,2.98845213,1.73094082
3.00020221,1.73077194,3.00021076,2.00111491,1.70694775,2.98845025,1.72703921
3.00020463,1.71965996,3.00021590,1.99944853,1.71573330,2.98846090,1.72448347
3.00020368,1.72003968,3.00021539,1.99974312,1.71587542,2.98845927,1.72484764
3.00020235,1.72094312,3.00021434,2.00038646,1.71595576,2.98845774,1.72562939
3.00020135,1.72390676,3.00021190,2.00121030,1.71570344,2.98845867,1.72821626
3.00020389,1.72985487,3.00020776,2.00006600,1.71183952,2.98846909,1.73266511
3.00020794,1.71794750,3.00020537,1.99927940,1.70697395,2.98847042,1.71722713
3.00020505,1.72837607,3.00020752,2.00126911,1.71085966,2.98845655,1.72636433
3.00020261,1.73467316,3.00021041,2.00106528,1.70903103,2.98845081,1.73147474
3.00020145,1.73006437,3.00021224,2.00052736,1.70490330,2.98844941,1.72636395
3.00020083,1.72494438,3.00021330,2.00016089,1.70301306,2.98844921,1.72082696
3.00020617,1.71548605,3.00021619,1.99864807,1.71219510,2.98846641,1.72043750
3.00020585,1.71517574,3.00021611,1.99866917,1.71186161,2.98846557,1.72008735
3.00020523,1.71549440,3.00021590,1.99877150,1.71132336,2.98846396,1.72033531
3.00020364,1.71696052,3.00021500,1.99925106,1.71090163,2.98846098,1.72177201
3.00019995,1.71838023,3.00021013,2.00071124,1.70271677,2.98845933,1.72313375
3.00020406,1.71931236,3.00020953,2.00073465,1.69643792,2.98845657,1.71887707
3.00020087,1.73472174,3.00021325,2.00006826,1.71026887,2.98844985,1.73180917
3.00020032,1.72885800,3.00021458,1.99941975,1.70573089,2.98845011,1.72490828
3.00020011,1.72252942,3.00021507,1.99912263,1.70299932,2.98845056,1.71836134
3.00020005,1.71948350,3.00021539,1.99896882,1.70325553,2.98845087,1.71512151
3.00020664,1.71649687,3.00021534,1.99896882,1.71131733,2.98847232,1.72121295
3.00020641,1.71953660,3.00021503,1.99912263,1.71177327,2.98847296,1.72401631
3.00020601,1.72587309,3.00021454,1.99941975,1.71237507,2.98847386,1.73011997
3.00020453,1.73260632,3.00021323,2.00006826,1.70944453,2.98847488,1.73608291
3.00019818,1.72072732,3.00020954,2.00073465,1.69407550,2.98846776,1.72125499
3.00020205,1.72148644,3.00021009,2.00071124,1.69192617,2.98845591,1.71718675
3.00020128,1.72004964,3.00021492,1.99925106,1.70316642,2.98845700,1.71557825
3.00020061,1.71844522,3.00021586,1.99877150,1.70295876,2.98845549,1.71402109
3.00020045,1.71805508,3.00021617,1.99866917,1.70329673,2.98845468,1.71363496
3.00020027,1.71831903,3.00021616,1.99864807,inf,2.98845414,1.71391134
3.00020513,1.72187936,3.00021328,2.00016089,1.71226973,2.98847570,1.72626493
3.00020407,1.72719410,3.00021222,2.00052736,1.71168636,2.98847603,1.73123399
3.00020206,1.73225293,3.00021041,2.00106528,1.70974026,2.98847513,1.73594069
3.00019833,1.72744747,3.00020758,2.00126911,1.70679299,2.98846964,1.73018856
3.00019492,1.71922388,3.00020543,1.99927940,1.70363009,2.98845325,1.71997651
3.00019857,1.73264734,3.00020775,2.00006600,1.70044233,2.98844623,1.73001530
3.00020196,1.72672469,3.00021170,2.00121030,1.70259605,2.98845422,1.72296380
3.00020196,1.72374335,3.00021402,2.00038646,1.70336114,2.98845704,1.71967758
3.00020160,1.72283251,3.00021523,1.99974312,1.70356173,2.98845710,1.71865277
3.00020119,1.72237833,3.00021578,1.99944853,inf,2.98845664,1.71820110
3.00020258,1.72780679,3.00021083,2.00111491,1.70993302,2.98847569,1.73187621
3.00020082,1.73165662,3.00020927,2.00132660,1.70900392,2.98847407,1.73540066
3.00019832,1.73207866,3.00020723,2.00131583,1.70744375,2.98846986,1.73544306
3.00019567,1.72424734,3.00020539,2.00037643,1.70704394,2.98846108,1.72676370
3.00019488,1.71765033,3.00020502,1.99878033,1.70481849,2.98844912,1.71879194
3.00019718,1.72793220,3.00020690,1.99947142,1.70077999,2.98844451,1.72724561
