epoch,step,train/align,train/loss,train/main,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
0,10,,,,,,3.818078403128311e-05,3.2953939808066934e-05,2.829460208886303e-05
0,10,0.731433629989624,0.7314454913139343,1.1881269529112615e-05,,,,,
1,21,,,,,,3.621186624513939e-05,3.068279329454526e-05,2.7007028620573692e-05
1,21,18.08831214904785,18.088315963745117,5.789475835626945e-06,,,,,
2,32,,,,,,3.6518104025162756e-05,3.1036684958962724e-05,2.720709380810149e-05
2,32,2.161098003387451,2.1611039638519287,5.874841463082703e-06,,,,,
3,43,,,,,,3.691275560413487e-05,3.148994073853828e-05,2.7465772291179746e-05
3,43,1.23677396774292,1.2367782592773438,4.18392210121965e-06,,,,,
4,54,,,,,,3.7073132261866704e-05,3.167337490594946e-05,2.7571115424507298e-05
4,54,1.0338289737701416,1.0338324308395386,3.578580162866274e-06,,,,,
5,65,,,,,,3.718480365932919e-05,3.180117346346378e-05,2.764445343927946e-05
5,65,179.2341766357422,179.2341766357422,3.7397521737148054e-06,,,,,
6,76,,,,,,3.8006914110155776e-05,3.274646223871969e-05,2.818297616613563e-05
6,76,0.3681107759475708,0.3681260943412781,1.5321083992603235e-05,,,,,
7,87,,,,,,3.7280591641319916e-05,3.1910723919281736e-05,2.7707379558705725e-05
7,87,4.883737564086914,4.883742809295654,5.4174192882783245e-06,,,,,
8,98,,,,,,3.76532188965939e-05,3.233844836358912e-05,2.7951680749538355e-05
8,98,5.892165184020996,5.8921685218811035,3.5818143260257784e-06,,,,,
9,109,,,,,,3.772213312913664e-05,3.2417254260508344e-05,2.799695539579261e-05
9,109,2.6590373516082764,2.659040689468384,3.2139405448106118e-06,,,,,
10,120,,,,,,3.7700683606090024e-05,3.239300713175908e-05,2.7982778192381375e-05
10,120,0.8348676562309265,0.8348705768585205,3.0094149678916438e-06,,,,,
11,131,,,,,,3.786079105339013e-05,3.257752541685477e-05,2.808753379213158e-05
11,131,0.4673268795013428,0.46732988953590393,2.959353423648281e-06,,,,,
12,142,,,,,,3.783473948715255e-05,3.254767943872139e-05,2.807043529173825e-05
12,142,2.2280080318450928,2.228010892868042,2.872889353966457e-06,,,,,
13,153,,,,,,3.789873153436929e-05,3.262169047957286e-05,2.811222293530591e-05
13,153,0.31126317381858826,0.3112660050392151,2.807533519444405e-06,,,,,
14,164,,,,,,3.806283348239958e-05,3.281097815488465e-05,2.8219539672136307e-05
14,164,2.4650299549102783,2.4650328159332275,2.7489759304444306e-06,,,,,
15,175,,,,,,3.7987912946846336e-05,3.272485628258437e-05,2.8170456062071025e-05
15,175,0.3589456379413605,0.35894837975502014,2.735908765316708e-06,,,,,
16,186,,,,,,3.796615419560112e-05,3.269939043093473e-05,2.81563352473313e-05
16,186,0.5482286810874939,0.548231303691864,2.6816494482773123e-06,,,,,
17,197,,,,,,3.8226011383812875e-05,3.2998494134517387e-05,2.832646350725554e-05
17,197,2.7416515350341797,2.7416539192199707,2.642126901264419e-06,,,,,
18,208,,,,,,3.809855115832761e-05,3.285146158304997e-05,2.8243111955816858e-05
18,208,0.26302123069763184,0.26302382349967957,2.605804638733389e-06,,,,,
19,219,,,,,,3.8170994230313227e-05,3.293469490017742e-05,2.8290583941270597e-05
19,219,1.0078564882278442,1.0078589916229248,2.5875249320961302e-06,,,,,
20,230,,,,,,3.8299913285300136e-05,3.3082767913583666e-05,2.8375081456033513e-05
20,230,0.46372535824775696,0.4637278914451599,2.555759010647307e-06,,,,,
21,241,,,,,,3.827222462859936e-05,3.3050535421352834e-05,2.835706436599139e-05
21,241,0.9918729662895203,0.9918755292892456,2.5048655061254976e-06,,,,,
22,252,,,,,,3.843247759505175e-05,3.3234540751436725e-05,2.8462116461014375e-05
22,252,0.1282249391078949,0.12822742760181427,2.4972623577923514e-06,,,,,
23,263,,,,,,3.8605321606155485e-05,3.3432745112804696e-05,2.85754995275056e-05
23,263,0.21538066864013672,0.2153831422328949,2.4771404696366517e-06,,,,,
24,274,,,,,,3.86534484277945e-05,3.3487584005342796e-05,2.860717177100014e-05
24,274,0.40549618005752563,0.4054986238479614,2.464950512148789e-06,,,,,
25,285,,,,,,3.8677186239510775e-05,3.3514355891384184e-05,2.8622878744499758e-05
25,285,0.14616958796977997,0.14617203176021576,2.4521730210835813e-06,,,,,
26,296,,,,,,3.874246613122523e-05,3.3589309168746695e-05,2.8665672289207578e-05
26,296,0.21134410798549652,0.21134652197360992,2.4262460556201404e-06,,,,,
27,307,,,,,,3.878873394569382e-05,3.3642172638792545e-05,2.8696082154056057e-05
27,307,0.14388640224933624,0.14388881623744965,2.422621037112549e-06,,,,,
28,318,,,,,,3.874346293741837e-05,3.358975664013997e-05,2.866653449018486e-05
28,318,0.16658781468868256,0.16659021377563477,2.404927499810583e-06,,,,,
29,329,,,,,,3.8783626223448664e-05,3.363575888215564e-05,2.8692898922599852e-05
29,329,0.10760785639286041,0.10761025547981262,2.3964998945302796e-06,,,,,
30,340,,,,,,3.870478758472018e-05,3.3544813049957156e-05,2.8641343305935152e-05
30,340,0.129141166806221,0.12914355099201202,2.3771899577695876e-06,,,,,
31,351,,,,,,3.871015724143945e-05,3.355083390488289e-05,2.8644906706176698e-05
31,351,0.11851242184638977,0.11851480603218079,2.3792601950844983e-06,,,,,
32,362,,,,,,3.8637834222754464e-05,3.346768789924681e-05,2.8597520213224925e-05
