epoch,step,train/align,train/loss,train/main,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
0,10,,,,,,0.0002698622120078653,0.0002924042637459934,0.00018214090960100293
0,10,131.09988403320312,131.09991455078125,2.8431351893232204e-05,,,,,
1,21,,,,,,0.00022014805290382355,0.00023842984228394926,0.00014861910312902182
1,21,4.427315711975098,4.427331447601318,1.5656052710255608e-05,,,,,
2,32,,,,,,0.00020295810827519745,0.00021957667195238173,0.00013708509504795074
2,32,95.2418212890625,95.24182891845703,1.2285828233871143e-05,,,,,
3,43,,,,,,0.00020908325677737594,0.00022625144629273564,0.00014120781270321459
3,43,5.236299991607666,5.236311435699463,1.1936020200664643e-05,,,,,
4,54,,,,,,0.00021258171182125807,0.00022999432985670865,0.00014358339831233025
4,54,5.627676010131836,5.627686023712158,1.0583073162706569e-05,,,,,
5,65,,,,,,0.00020306051010265946,0.0002194880653405562,0.00013721406867261976
5,65,97.93861389160156,97.93861389160156,9.375016816193238e-06,,,,,
6,76,,,,,,0.0002093812363455072,0.00022637442452833056,0.00014146891771815717
6,76,1359.92578125,1359.92578125,9.560624675941654e-06,,,,,
7,87,,,,,,0.00020650406077038497,0.0002231945691164583,0.00013954569294583052
7,87,11.251609802246094,11.251619338989258,1.0273070074617863e-05,,,,,
8,98,,,,,,0.00020038084767293185,0.0002165193436667323,0.00013542505621444434
8,98,3.5598888397216797,3.5598978996276855,8.792856533546e-06,,,,,
9,109,,,,,,0.00019748542399611324,0.00021333798940759152,0.0001334840344497934
9,109,21.136768341064453,21.136775970458984,7.727004231128376e-06,,,,,
10,120,,,,,,0.0001975699997274205,0.00021340655803214759,0.00013354804832488298
10,120,4.461461544036865,4.4614691734313965,7.372173968178686e-06,,,,,
11,131,,,,,,0.00019611991592682898,0.00021181385091040283,0.00013257574755698442
11,131,162.47488403320312,162.47488403320312,7.231652034533909e-06,,,,,
12,142,,,,,,0.00019984245591331273,0.00021589854441117495,0.00013507289986591786
12,142,2.1789262294769287,2.1789333820343018,7.2787388489814475e-06,,,,,
13,153,,,,,,0.00019881354819517583,0.00021477529662661254,0.00013438095629680902
13,153,39.28493118286133,39.284934997558594,7.104431915649911e-06,,,,,
14,164,,,,,,0.00019796661217696965,0.00021384052524808794,0.00013381443568505347
14,164,145.47402954101562,145.4740447998047,7.030316737655085e-06,,,,,
15,175,,,,,,0.00019601703388616443,0.00021169193496461958,0.00013250944903120399
15,175,10.673465728759766,10.673471450805664,7.036138867988484e-06,,,,,
16,186,,,,,,0.00019580405205488205,0.0002114000089932233,0.00013238404062576592
16,186,10.390242576599121,10.390250205993652,6.816220320615685e-06,,,,,
17,197,,,,,,0.00019415367569308728,0.00020950095495209098,0.00013130338629707694
17,197,75.38199615478516,75.38201141357422,6.643072083534207e-06,,,,,
18,208,,,,,,0.0001975601917365566,0.00021322720567695796,0.00013359200966078788
18,208,287.9266357421875,287.9266357421875,6.6402390075381845e-06,,,,,
19,219,,,,,,0.00019533700833562762,0.00021079991711303592,0.00013209703320171684
19,219,360.03411865234375,360.03411865234375,6.701501206407556e-06,,,,,
20,230,,,,,,0.0001915637985803187,0.00020655618573073298,0.00012959694140590727
20,230,12.873148918151855,12.873154640197754,6.734272574249189e-06,,,,,
21,241,,,,,,0.00018775867647491395,0.00020236043201293796,0.00012705053086392581
21,241,6.0451250076293945,6.045130252838135,6.485606718342751e-06,,,,,
22,252,,,,,,0.00018151743279304355,0.00019557637278921902,0.0001228445180458948
22,252,9395.8466796875,9395.8466796875,6.882455181767e-06,,,,,
23,263,,,,,,0.00017133820801973343,0.00018440558051224798,0.00011601654841797426
23,263,14.534475326538086,14.53448486328125,8.338207408087328e-06,,,,,
24,274,,,,,,0.00016469279944431037,0.00017704143829178065,0.00011158035340486094
24,274,5.394847393035889,5.3948540687561035,7.252291197801242e-06,,,,,
25,285,,,,,,0.00016518509073648602,0.00017743765783961862,0.0001119537846534513
25,285,42.92792510986328,42.92793655395508,6.407637101801811e-06,,,,,
26,296,,,,,,0.00016733570373617113,0.00017965947336051613,0.00011343785445205867
26,296,11.605020523071289,11.605027198791504,5.976266947982367e-06,,,,,
27,307,,,,,,0.00016864933422766626,0.00018075353000313044,0.0001144232737715356
27,307,4.598302364349365,4.598308086395264,5.887093720957637e-06,,,,,
28,318,,,,,,0.00016638083616271615,0.0001781294122338295,0.00011294199794065207
28,318,16.695220947265625,16.695228576660156,5.522830633708509e-06,,,,,
29,329,,,,,,0.00016697560204192996,0.00017871531599666923,0.00011336101306369528
29,329,3.0668087005615234,3.066814422607422,5.5249220167752355e-06,,,,,
30,340,,,,,,0.0001688059710431844,0.0001806416257750243,0.00011461348185548559
30,340,95.65422821044922,95.65424346923828,5.400138888944639e-06,,,,,
31,351,,,,,,0.00016923017392400652,0.00018104123591911048,0.00011491778423078358
31,351,752.6242065429688,752.6242065429688,5.556264113693032e-06,,,,,
32,362,,,,,,0.00016535111353732646,0.00017684877093415707,0.00011229648225707933
32,362,35.03238296508789,35.032386779785156,5.6678636610740796e-06,,,,,
33,373,,,,,,0.0001608542079338804,0.00017199573630932719,0.00010925548122031614
33,373,1.999360203742981,1.9993655681610107,5.38316953679896e-06,,,,,
34,384,,,,,,0.00016114498430397362,0.00017240153101738542,0.00010942450899165124
34,384,5.8214263916015625,5.821432113647461,5.271073860058095e-06,,,,,
35,395,,,,,,0.00015990786778274924,0.00017079895769711584,0.00010866819502552971
35,395,12.389810562133789,12.389816284179688,4.93142533741775e-06,,,,,
