epoch,step,train/align,train/loss,train/main,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
0,10,,,,,,6.904044130351394e-05,5.2779978432226926e-05,5.320644413586706e-05
0,10,1.9781898260116577,1.9782259464263916,3.6126086342846975e-05,,,,,
1,21,,,,,,6.292936450336128e-05,4.7955756599549204e-05,4.8542638978688046e-05
1,21,10.42081356048584,10.420825958251953,1.1822698070318438e-05,,,,,
2,32,,,,,,6.295626371866092e-05,4.79769914818462e-05,4.856316081713885e-05
2,32,1.772128939628601,1.7721370458602905,8.254204658442177e-06,,,,,
3,43,,,,,,6.283909169724211e-05,4.78848087368533e-05,4.847364834859036e-05
3,43,13.87276554107666,13.872772216796875,6.005972409184324e-06,,,,,
4,54,,,,,,6.2719096604269e-05,4.779022128786892e-05,4.8382025852333754e-05
4,54,50.39556884765625,50.39556884765625,5.1104589147144e-06,,,,,
5,65,,,,,,6.236675835680217e-05,4.751215601572767e-05,4.811311009689234e-05
5,65,0.6942316889762878,0.6942358613014221,4.082523901161039e-06,,,,,
6,76,,,,,,6.286986899795011e-05,4.790935054188594e-05,4.84970623801928e-05
6,76,0.41565820574760437,0.41566145420074463,3.2656339499226306e-06,,,,,
7,87,,,,,,6.265423871809617e-05,4.773911496158689e-05,4.8332512960769236e-05
7,87,1.35407292842865,1.3540757894515991,2.903813538068789e-06,,,,,
8,98,,,,,,6.248269346542656e-05,4.760373485623859e-05,4.820157482754439e-05
8,98,0.9310334324836731,0.9310361742973328,2.836461590050021e-06,,,,,
9,109,,,,,,6.281914102146402e-05,4.78692636534106e-05,4.8458368837600574e-05
9,109,14.6266450881958,14.626646041870117,2.882982926166733e-06,,,,,
10,120,,,,,,6.265100819291547e-05,4.7736608394188806e-05,4.833002822124399e-05
10,120,53.77731704711914,53.777320861816406,3.064473730773898e-06,,,,,
11,131,,,,,,6.253354513319209e-05,4.7643829020671546e-05,4.824039569939487e-05
11,131,31.735759735107422,31.735759735107422,3.072075287491316e-06,,,,,
12,142,,,,,,6.279094668570906e-05,4.7847039240878075e-05,4.843683200306259e-05
12,142,0.4189969003200531,0.4189998209476471,2.900116896853433e-06,,,,,
13,153,,,,,,6.291580211836845e-05,4.794556662091054e-05,4.853213613387197e-05
13,153,1.2749680280685425,1.2749706506729126,2.704484586502076e-06,,,,,
14,164,,,,,,6.29084970569238e-05,4.7939833166310564e-05,4.852654819842428e-05
14,164,6.397477149963379,6.397480487823486,2.5565634587110253e-06,,,,,
15,175,,,,,,6.26221954007633e-05,4.771401290781796e-05,4.830798934563063e-05
15,175,55.354766845703125,55.354766845703125,2.5236608962586615e-06,,,,,
16,186,,,,,,6.232588202692568e-05,4.748007995658554e-05,4.808185258298181e-05
16,186,1.7347253561019897,1.7347277402877808,2.57101419265382e-06,,,,,
17,197,,,,,,6.202983058756217e-05,4.724662721855566e-05,4.785583951161243e-05
17,197,18.69025993347168,18.690261840820312,2.5950369035854237e-06,,,,,
18,208,,,,,,6.206043326528743e-05,4.727068153442815e-05,4.7879224439384416e-05
18,208,2.3504137992858887,2.3504161834716797,2.566855528129963e-06,,,,,
19,219,,,,,,6.222275987965986e-05,4.7398854803759605e-05,4.8003101255744696e-05
19,219,20.73050880432129,20.730510711669922,2.48686069426185e-06,,,,,
20,230,,,,,,6.226358527783304e-05,4.7431076382054016e-05,4.803426418220624e-05
20,230,63.34600067138672,63.346004486083984,2.567431920397212e-06,,,,,
21,241,,,,,,6.202443910297006e-05,4.724252357846126e-05,4.785168493981473e-05
21,241,11.801350593566895,11.801353454589844,2.7709504593076417e-06,,,,,
22,252,,,,,,6.166684033814818e-05,4.696023097494617e-05,4.757877468364313e-05
22,252,1.2210396528244019,1.221042275428772,2.683437514860998e-06,,,,,
23,263,,,,,,6.152890273369849e-05,4.6851422666804865e-05,4.747347702505067e-05
23,263,2.9380884170532227,2.938091278076172,2.5216074845957337e-06,,,,,
24,274,,,,,,6.130549445515499e-05,4.6675108023919165e-05,4.730295768240467e-05
24,274,2.0326366424560547,2.032639265060425,2.419968950562179e-06,,,,,
25,285,,,,,,6.098817539168522e-05,4.642469502869062e-05,4.706076651928015e-05
25,285,2.501537322998047,2.501539707183838,2.382009597567958e-06,,,,,
26,296,,,,,,6.107862282078713e-05,4.6496166760334745e-05,4.712977533927187e-05
26,296,0.6584705114364624,0.6584728360176086,2.3619129478902323e-06,,,,,
27,307,,,,,,6.0942769778193906e-05,4.638897007680498e-05,4.7026074753375724e-05
27,307,0.3516329526901245,0.35163530707359314,2.3421284822688904e-06,,,,,
28,318,,,,,,6.091360410209745e-05,4.636593803297728e-05,4.700381759903394e-05
28,318,0.3498639464378357,0.3498663306236267,2.3425379822583636e-06,,,,,
29,329,,,,,,6.081811443436891e-05,4.6290570026030764e-05,4.6930941607570276e-05
29,329,0.3703877925872803,0.3703900873661041,2.3496249923482537e-06,,,,,
30,340,,,,,,6.0746755480067804e-05,4.623424320016056e-05,4.687648106482811e-05
30,340,0.3951735496520996,0.39517590403556824,2.345302164030727e-06,,,,,
31,351,,,,,,6.075840428820811e-05,4.624355642590672e-05,4.688533954322338e-05
31,351,0.3883773684501648,0.3883797228336334,2.3626364509254927e-06,,,,,
32,362,,,,,,6.0550239140866324e-05,4.6079243475105613e-05,4.6726469008717686e-05
32,362,0.38706737756729126,0.3870697021484375,2.3653797143197153e-06,,,,,
33,373,,,,,,6.050427691661753e-05,4.6043001930229366e-05,4.669137342716567e-05
33,373,0.386023610830307,0.38602596521377563,2.375978510826826e-06,,,,,
34,384,,,,,,6.015927283442579e-05,4.577071013045497e-05,4.642806015908718e-05
34,384,0.38660928606987,0.3866116404533386,2.381410013185814e-06,,,,,
35,395,,,,,,6.0223879700060934e-05,4.5821692765457556e-05,4.64773693238385e-05
35,395,0.39527204632759094,0.39527440071105957,2.3898767267382937e-06,,,,,
36,406,,,,,,6.001187284709886e-05,4.565438939607702e-05,4.631555566447787e-05
36,406,0.40101441740989685,0.40101680159568787,2.3799912014510483e-06,,,,,
37,417,,,,,,5.9924339439021423e-05,4.558535511023365e-05,4.624873326974921e-05
37,417,0.4050731062889099,0.4050755202770233,2.3970430902409134e-06,,,,,
38,428,,,,,,5.986612814012915e-05,4.5539451093645766e-05,4.620429172064178e-05
38,428,0.4043903350830078,0.4043927490711212,2.3982727270777104e-06,,,,,
39,439,,,,,,5.945055454503745e-05,4.521144728641957e-05,4.58871218143031e-05
39,439,0.409292072057724,0.4092945158481598,2.396003992544138e-06,,,,,
40,450,,,,,,5.95113197050523e-05,4.52594285889063e-05,4.5933487854199484e-05
40,450,0.41333693265914917,0.4133393168449402,2.4031610337260645e-06,,,,,
41,461,,,,,,5.9492751461220905e-05,4.524484393186867e-05,4.5919299736851826e-05
41,461,0.4203603267669678,0.4203627109527588,2.3956174572958844e-06,,,,,
42,472,,,,,,5.930787301622331e-05,4.509904101723805e-05,4.5778160711051896e-05
42,472,0.4304080605506897,0.4304105043411255,2.38836400967557e-06,,,,,
43,483,,,,,,5.916529335081577e-05,4.498640919337049e-05,4.5669370592804626e-05
43,483,0.42961373925209045,0.42961618304252625,2.4075968667602865e-06,,,,,
44,494,,,,,,5.8993515267502517e-05,4.485090903472155e-05,4.55382360087242e-05
44,494,0.4259980618953705,0.42600035667419434,2.4015871531446464e-06,,,,,
45,505,,,,,,5.897764640394598e-05,4.483840166358277e-05,4.552612517727539e-05
45,505,0.43237927556037903,0.43238168954849243,2.390758709225338e-06,,,,,
46,516,,,,,,5.901885742787272e-05,4.487101614358835e-05,4.5557553676189855e-05
46,516,0.424521267414093,0.42452365159988403,2.362249233556213e-06,,,,,
47,527,,,,,,5.8889592764899135e-05,4.4768949010176584e-05,4.545889896689914e-05
47,527,0.39733096957206726,0.3973333239555359,2.374003543081926e-06,,,,,
48,538,,,,,,5.89876581216231e-05,4.484639794100076e-05,4.553373219096102e-05
48,538,0.3825531303882599,0.3825555443763733,2.356050345042604e-06,,,,,
49,549,,,,,,5.885496284463443e-05,4.474164597922936e-05,4.543246541288681e-05
49,549,0.4083446264266968,0.4083470404148102,2.3590073396917433e-06,,,,,
50,560,,,,,,5.887085717404261e-05,4.475424429983832e-05,4.5444583520293236e-05
50,560,0.4008568823337555,0.40085920691490173,2.34771209761675e-06,,,,,
51,571,,,,,,5.884734491701238e-05,4.4735712435794994e-05,4.542663009488024e-05
51,571,0.39091822504997253,0.39092057943344116,2.3421966943715233e-06,,,,,
52,582,,,,,,5.8883273595711216e-05,4.4764004996977746e-05,4.545406409306452e-05
52,582,0.3939953148365021,0.3939976692199707,2.3349200546363136e-06,,,,,
53,593,,,,,,5.881135439267382e-05,4.4707241613650694e-05,4.539918154478073e-05
53,593,0.4003531336784363,0.4003554880619049,2.3423251604981488e-06,,,,,
54,604,,,,,,5.887225779588334e-05,4.4755386625183746e-05,4.54456421721261e-05
54,604,0.36547210812568665,0.3654744625091553,2.3498951122746803e-06,,,,,
55,615,,,,,,5.8765577705344185e-05,4.467117105377838e-05,4.536422056844458e-05
55,615,0.3696010410785675,0.36960339546203613,2.3641218831471633e-06,,,,,
56,626,,,,,,5.876663635717705e-05,4.4672015064861625e-05,4.536503183771856e-05
56,626,0.35980215668678284,0.3598044812679291,2.36099094763631e-06,,,,,
57,637,,,,,,5.8658388297772035e-05,4.45865371148102e-05,4.5282431528903544e-05
57,637,0.36401423811912537,0.3640166223049164,2.3665058961341856e-06,,,,,
58,648,,,,,,5.871803659829311e-05,4.463369623408653e-05,4.532792809186503e-05
58,648,0.3804377615451813,0.3804401457309723,2.3580687411595136e-06,,,,,
59,659,,,,,,5.861270255991258e-05,4.4550517486641183e-05,4.524754695012234e-05
59,659,0.3690811097621918,0.3690834641456604,2.3387228793581016e-06,,,,,
60,670,,,,,,5.8660953072831035e-05,4.4588628952624276e-05,4.528436693362892e-05
60,670,0.37202227115631104,0.37202462553977966,2.3414140741806477e-06,,,,,
61,681,,,,,,5.860824239789508e-05,4.454695590538904e-05,4.5244152715895325e-05
61,681,0.3512345552444458,0.35123690962791443,2.346529754504445e-06,,,,,
62,692,,,,,,5.859607699676417e-05,4.4537431676872075e-05,4.5234846766106784e-05
62,692,0.3462483882904053,0.3462507426738739,2.3444606540579116e-06,,,,,
63,703,,,,,,5.8458845160203055e-05,4.4428976252675056e-05,4.51301530119963e-05
63,703,0.3537331819534302,0.35373544692993164,2.3355612484010635e-06,,,,,
