epoch,step,train/align,train/loss,train/main,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
0,10,,,,,,5.343414159142412e-05,4.2142368329223245e-05,4.0791434003040195e-05
0,10,0.08246481418609619,0.08248007297515869,1.5254652680596337e-05,,,,,
1,21,,,,,,5.365157630876638e-05,4.234798325342126e-05,4.0947183151729405e-05
1,21,0.11769086867570877,0.11769881099462509,7.953713065944612e-06,,,,,
2,32,,,,,,5.6788903748383746e-05,4.5333341404329985e-05,4.318890205468051e-05
2,32,0.1294390708208084,0.1294449269771576,5.867294476047391e-06,,,,,
3,43,,,,,,5.7598437706474215e-05,4.610366158885881e-05,4.3767340685008094e-05
3,43,1.3761943578720093,1.3761988878250122,4.664654625230469e-06,,,,,
4,54,,,,,,5.828210123581812e-05,4.6755740186199546e-05,4.4255379179958254e-05
4,54,0.12254058569669724,0.12254491448402405,4.315068508731201e-06,,,,,
5,65,,,,,,5.888288433197886e-05,4.7328754590125754e-05,4.4684260501526296e-05
5,65,0.05449112877249718,0.0544947050511837,3.575109303710633e-06,,,,,
6,76,,,,,,6.010466313455254e-05,4.8491841880604625e-05,4.55571134807542e-05
6,76,0.08374813199043274,0.08375133574008942,3.2042592010839144e-06,,,,,
7,87,,,,,,6.039570507709868e-05,4.8768830311018974e-05,4.576505671138875e-05
7,87,0.08248993009328842,0.08249296993017197,3.048082817258546e-06,,,,,
8,98,,,,,,5.9486057580215856e-05,4.79029695270583e-05,4.511516453931108e-05
8,98,1.4287372827529907,1.428740382194519,3.066060571654816e-06,,,,,
9,109,,,,,,5.8874946262221783e-05,4.7321049351012334e-05,4.467862891033292e-05
9,109,0.056638237088918686,0.056641511619091034,3.2712525808165083e-06,,,,,
10,120,,,,,,5.932472777203657e-05,4.774907938553952e-05,4.500000432017259e-05
10,120,0.031194208189845085,0.031197210773825645,3.0014361982466653e-06,,,,,
11,131,,,,,,6.027120616636239e-05,4.8649493692209944e-05,4.567635915009305e-05
11,131,0.3164706528186798,0.3164735436439514,2.8620547709579114e-06,,,,,
12,142,,,,,,6.012293306412175e-05,4.8507878091186285e-05,4.557057036436163e-05
12,142,0.32107657194137573,0.32107940316200256,2.7998451059829677e-06,,,,,
13,153,,,,,,6.0149213823024184e-05,4.853257996728644e-05,4.558944419841282e-05
13,153,0.1064332127571106,0.10643600672483444,2.7859152851306135e-06,,,,,
14,164,,,,,,6.0182574088685215e-05,4.856409941567108e-05,4.56133384432178e-05
14,164,0.15162120759487152,0.1516239494085312,2.739835281317937e-06,,,,,
15,175,,,,,,5.9723166486946866e-05,4.8126828914973885e-05,4.5285119995241985e-05
15,175,0.5830846428871155,0.5830873847007751,2.770525270534563e-06,,,,,
16,186,,,,,,5.997693006065674e-05,4.836792504647747e-05,4.5466549636330456e-05
16,186,0.7809435129165649,0.7809463143348694,2.763449174381094e-06,,,,,
17,197,,,,,,6.003949965815991e-05,4.8427144065499306e-05,4.551136225927621e-05
17,197,0.10780899226665497,0.10781173408031464,2.745952542682062e-06,,,,,
18,208,,,,,,5.995530227664858e-05,4.834683932131156e-05,4.545124465948902e-05
18,208,0.06820568442344666,0.06820835918188095,2.681611249499838e-06,,,,,
19,219,,,,,,5.985221287119202e-05,4.824905045097694e-05,4.537749555311166e-05
19,219,0.5270171165466309,0.5270197987556458,2.627862841109163e-06,,,,,
20,230,,,,,,5.977457112749107e-05,4.817520311917178e-05,4.5322009100345895e-05
20,230,0.21106815338134766,0.21107074618339539,2.6141626676690066e-06,,,,,
21,241,,,,,,6.00907405896578e-05,4.847608579439111e-05,4.554791667032987e-05
21,241,0.031955208629369736,0.031957779079675674,2.565575414337218e-06,,,,,
22,252,,,,,,6.0258615121711046e-05,4.863600042881444e-05,4.566781353787519e-05
22,252,0.015456123277544975,0.015458661131560802,2.5373421976837562e-06,,,,,
23,263,,,,,,5.951536513748579e-05,4.7928362619131804e-05,4.513685780693777e-05
23,263,267.5527648925781,267.5527648925781,2.732991788434447e-06,,,,,
24,274,,,,,,5.913103086641058e-05,4.756250564241782e-05,4.486228135647252e-05
24,274,0.07017842680215836,0.07018143683671951,3.0151265946187777e-06,,,,,
25,285,,,,,,5.979686829959974e-05,4.819590685656294e-05,4.5338096242630854e-05
25,285,0.06053776293992996,0.060540467500686646,2.7035002858610824e-06,,,,,
26,296,,,,,,5.964981755823828e-05,4.805538628716022e-05,4.523319148574956e-05
26,296,0.03720724582672119,0.03720982000231743,2.577000259407214e-06,,,,,
27,307,,,,,,5.9710444475058466e-05,4.8113208322320133e-05,4.527647979557514e-05
27,307,0.010684804990887642,0.010687318630516529,2.513345862098504e-06,,,,,
28,318,,,,,,5.980340574751608e-05,4.82017858303152e-05,4.534286563284695e-05
28,318,0.01130697038024664,0.011309439316391945,2.4682240109541453e-06,,,,,
29,329,,,,,,5.9672620409401134e-05,4.807751611224376e-05,4.524936593952589e-05
29,329,0.010644814930856228,0.010647292248904705,2.4769685751380166e-06,,,,,
30,340,,,,,,5.97131802351214e-05,4.8116358811967075e-05,4.527826968114823e-05
30,340,0.010284031741321087,0.010286487638950348,2.4556395601393888e-06,,,,,
31,351,,,,,,5.984892413835041e-05,4.824545612791553e-05,4.537528002401814e-05
31,351,0.009963185526430607,0.009965638630092144,2.4528019366698572e-06,,,,,
32,362,,,,,,5.97148718952667e-05,4.8117934056790546e-05,4.527948840404861e-05
