epoch,step,train/align,train/loss,train/main,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
37,417,0.00036806741263717413,0.0003691195452120155,1.0521789590711705e-06,,,,,
38,428,,,,,,6.325939466478303e-05,5.277577292872593e-05,4.742665987578221e-05
38,428,0.0007063225493766367,0.0007073645829223096,1.041985569827375e-06,,,,,
39,439,,,,,,6.350606417981908e-05,5.3230280173011124e-05,4.7536977945128456e-05
39,439,0.000691140943672508,0.0006921786698512733,1.0377533499195124e-06,,,,,
40,450,,,,,,6.344387657009065e-05,5.311624408932403e-05,4.750900552608073e-05
40,450,0.004364396445453167,0.004365432076156139,1.035408558891504e-06,,,,,
41,461,,,,,,6.360539555316791e-05,5.341380165191367e-05,4.758125578518957e-05
41,461,0.00038210456841625273,0.000383141974452883,1.0374731118645286e-06,,,,,
42,472,,,,,,6.339634273899719e-05,5.30286124558188e-05,4.7487767005804926e-05
42,472,0.0006366486777551472,0.000637682678643614,1.0339605296394438e-06,,,,,
43,483,,,,,,6.342534470604733e-05,5.308203981257975e-05,4.7500729124294594e-05
43,483,0.0003629283746704459,0.00036396022187545896,1.0318848353563226e-06,,,,,
44,494,,,,,,6.327751179924235e-05,5.280940604279749e-05,4.743468525703065e-05
44,494,0.001284322701394558,0.0012853516964241862,1.0289838883181801e-06,,,,,
45,505,,,,,,6.232780287973583e-05,5.105923264636658e-05,4.7010023990878835e-05
45,505,11.897303581237793,11.89730453491211,1.4221755009202752e-06,,,,,
46,516,,,,,,0.00011380808427929878,0.00014592637307941914,7.003017526585609e-05
46,516,0.00020660398877225816,0.0011333225993439555,0.0009267186396755278,,,,,
47,527,,,,,,9.348031744593754e-05,0.0001084685354726389,6.0939757531741634e-05
47,527,0.0001182764972327277,0.0006394099909812212,0.0005211334791965783,,,,,
48,538,,,,,,6.800056871725246e-05,6.15145472693257e-05,4.9546200898475945e-05
48,538,0.0002619199804030359,0.00034546616370789707,8.354618330486119e-05,,,,,
49,549,,,,,,5.931348277954385e-05,4.550506855593994e-05,4.566195639199577e-05
49,549,0.00026648916536942124,0.00029255327535793185,2.6064091798616573e-05,,,,,
50,560,,,,,,6.6112530475948e-05,5.8035115216625854e-05,4.870198608841747e-05
50,560,0.008097581565380096,0.008108939975500107,1.1358536539773922e-05,,,,,
51,571,,,,,,6.221950025064871e-05,5.086206874693744e-05,4.6960874897195026e-05
51,571,0.0009431419894099236,0.0009503861656412482,7.244126209116075e-06,,,,,
52,582,,,,,,6.233444582903758e-05,5.1073824579361826e-05,4.7012290451675653e-05
52,582,0.0032713948749005795,0.0032767103984951973,5.316016085998854e-06,,,,,
53,593,,,,,,6.323539128061384e-05,5.273330316413194e-05,4.7415393055416644e-05
53,593,0.007066992577165365,0.007071503438055515,4.511367023951607e-06,,,,,
54,604,,,,,,6.299880624283105e-05,5.229750968283042e-05,4.7309553337981924e-05
54,604,0.00649025896564126,0.006494298577308655,4.039718987769447e-06,,,,,
55,615,,,,,,6.261043017730117e-05,5.1582093874458224e-05,4.713580710813403e-05
55,615,0.1255093812942505,0.1255132555961609,3.8856296669109724e-06,,,,,
56,626,,,,,,6.275490886764601e-05,5.184760084375739e-05,4.7200624976539984e-05
56,626,0.002682412276044488,0.0026866199914366007,4.207327492622426e-06,,,,,
57,637,,,,,,6.276625208556652e-05,5.18698179803323e-05,4.7205303417285904e-05
57,637,0.020222513005137444,0.02022675983607769,4.246522621542681e-06,,,,,
58,648,,,,,,6.306174327619374e-05,5.241380858933553e-05,4.733760579256341e-05
58,648,0.01297975704073906,0.012984010390937328,4.252396138326731e-06,,,,,
59,659,,,,,,6.311318429652601e-05,5.250773756415583e-05,4.736087066703476e-05
59,659,0.007004356477409601,0.007008360233157873,4.004019501735456e-06,,,,,
60,670,,,,,,6.303243571892381e-05,5.2359602705109864e-05,4.732455636258237e-05
60,670,0.1693505048751831,0.1693543642759323,3.86991541745374e-06,,,,,
61,681,,,,,,6.303843838395551e-05,5.2370047342265025e-05,4.732743036583997e-05
61,681,0.0141850421205163,0.014189299196004868,4.2589649638102856e-06,,,,,
62,692,,,,,,6.28585767117329e-05,5.203908585826866e-05,4.7246856411220506e-05
62,692,0.00612261425703764,0.006126938387751579,4.324344445194583e-06,,,,,
63,703,,,,,,6.279860099311918e-05,5.1928029279224575e-05,4.722019366454333e-05
63,703,0.020064838230609894,0.020068859681487083,4.0214067666966e-06,,,,,
64,714,,,,,,6.291520548984408e-05,5.214287375565618e-05,4.72723477287218e-05
64,714,0.6668845415115356,0.6668885946273804,4.0591075958218426e-06,,,,,
65,725,,,,,,6.264558032853529e-05,5.1646202336996794e-05,4.715172326541506e-05
65,725,0.0390947125852108,0.03909968212246895,4.973472641722765e-06,,,,,
66,736,,,,,,6.262648093979806e-05,5.161100853001699e-05,4.71431776531972e-05
66,736,0.009140603244304657,0.009145833551883698,5.231158866081387e-06,,,,,
67,747,,,,,,6.243966345209628e-05,5.1266964874230325e-05,4.705956598627381e-05
67,747,0.009736583568155766,0.00974130630493164,4.722675839730073e-06,,,,,
68,758,,,,,,6.272314203670248e-05,5.1789527788059786e-05,4.718628406408243e-05
68,758,0.011184037663042545,0.01118823979049921,4.201788215141278e-06,,,,,
69,769,,,,,,6.281131936702877e-05,5.195145058678463e-05,4.722587618744001e-05
69,769,0.005116631276905537,0.005120488349348307,3.8575121834583115e-06,,,,,
70,780,,,,,,6.259241490624845e-05,5.154831160325557e-05,4.7127919970080256e-05
70,780,0.0426369272172451,0.042640477418899536,3.5482053135638125e-06,,,,,
71,791,,,,,,6.296294304775074e-05,5.223160405876115e-05,4.7293455281760544e-05
71,791,0.13174644112586975,0.13174980878829956,3.3443118354625767e-06,,,,,
72,802,,,,,,6.314136408036575e-05,5.256028089206666e-05,4.737327617476694e-05
72,802,0.005882844794541597,0.00588616356253624,3.319370307508507e-06,,,,,
73,813,,,,,,6.289184238994494e-05,5.21009205840528e-05,4.726156112155877e-05
73,813,0.025296157225966454,0.02529941499233246,3.261859092162922e-06,,,,,
74,824,,,,,,6.2874736613594e-05,5.206852074479684e-05,4.725417966255918e-05
74,824,0.015313060954213142,0.015316203236579895,3.1419540391652845e-06,,,,,
75,835,,,,,,6.296197534538805e-05,5.2230032451916486e-05,4.7292964154621586e-05
75,835,0.01687023974955082,0.016873305663466454,3.067809757340001e-06,,,,,
76,846,,,,,,6.291750469245017e-05,5.214747943682596e-05,4.727325722342357e-05
76,846,0.35114991664886475,0.3511528968811035,2.9941497814434115e-06,,,,,
77,857,,,,,,6.29237838438712e-05,5.215885539655574e-05,4.7276127588702366e-05
77,857,0.016929054632782936,0.016932182013988495,3.1276103982236236e-06,,,,,
78,868,,,,,,6.296583887888119e-05,5.223701009526849e-05,4.729473585030064e-05
78,868,0.0650315061211586,0.06503461301326752,3.115172148682177e-06,,,,,
79,879,,,,,,6.310617027338594e-05,5.2495674026431516e-05,4.735746551887132e-05
79,879,0.020316433161497116,0.02031945437192917,3.020158601430012e-06,,,,,
80,890,,,,,,6.296482752077281e-05,5.223452899372205e-05,4.7294466639868915e-05
80,890,0.074955053627491,0.07495792210102081,2.877256520150695e-06,,,,,
81,901,,,,,,6.296878564171493e-05,5.224190681474283e-05,4.729621286969632e-05
81,901,0.011030751280486584,0.011033603921532631,2.851872295650537e-06,,,,,
82,912,,,,,,6.295822822721675e-05,5.222282197792083e-05,4.7291377995861694e-05
82,912,0.007909954525530338,0.007912779226899147,2.8244253371667583e-06,,,,,
83,923,,,,,,6.284417759161443e-05,5.201206658966839e-05,4.724055906990543e-05
83,923,0.08488813787698746,0.08489087969064713,2.7437602057034383e-06,,,,,
84,934,,,,,,6.295157072599977e-05,5.221042374614626e-05,4.728843487100676e-05
84,934,0.2985099256038666,0.2985127568244934,2.831389565471909e-06,,,,,
85,945,,,,,,6.299244705587626e-05,5.2285322453826666e-05,4.7306850319728255e-05
85,945,0.00611524935811758,0.006118416786193848,3.1673748708271887e-06,,,,,
86,956,,,,,,6.278940418269485e-05,5.1911491027567536e-05,4.7215959057211876e-05
86,956,0.009980464354157448,0.009983609430491924,3.1446165849047247e-06,,,,,
87,967,,,,,,6.296636274782941e-05,5.2238065109122545e-05,4.7294943215092644e-05
87,967,0.022638240829110146,0.022641215473413467,2.9744417133770185e-06,,,,,
88,978,,,,,,6.306540308287367e-05,5.2419884013943374e-05,4.7339435695903376e-05
88,978,0.01291947066783905,0.012922265566885471,2.7946146019530715e-06,,,,,
89,989,,,,,,6.290787132456899e-05,5.2130024414509535e-05,4.726886618300341e-05
89,989,0.02419351600110531,0.02419624663889408,2.7319804303260753e-06,,,,,
90,1000,,,,,,6.279123044805601e-05,5.191428499529138e-05,4.721694131148979e-05
90,1000,0.1723734587430954,0.1723760962486267,2.640977982082404e-06,,,,,
91,1011,,,,,,6.280131492530927e-05,5.193341348785907e-05,4.7221288696164265e-05
91,1011,0.010385327972471714,0.01038803905248642,2.710277158257668e-06,,,,,
92,1022,,,,,,6.295432831393555e-05,5.2215462346794084e-05,4.7289686335716397e-05
92,1022,0.007244416046887636,0.007247080095112324,2.6643438104656525e-06,,,,,
93,1033,,,,,,6.283255788730457e-05,5.199053339310922e-05,4.723539313999936e-05
93,1033,0.008598092943429947,0.008600668050348759,2.575606458776747e-06,,,,,
94,1044,,,,,,6.29707210464403e-05,5.2245468395994976e-05,4.7297082346631214e-05
94,1044,0.003908676560968161,0.003911205101758242,2.5289702989539364e-06,,,,,
95,1055,,,,,,6.288911390583962e-05,5.209481969359331e-05,4.726066254079342e-05
95,1055,0.0053768702782690525,0.005379374139010906,2.5035317321453476e-06,,,,,
96,1066,,,,,,6.27711633569561e-05,5.18776651006192e-05,4.72078645543661e-05
96,1066,0.011147518642246723,0.011149932630360126,2.4137825676007196e-06,,,,,
97,1077,,,,,,6.284779374254867e-05,5.20194043929223e-05,4.724197060568258e-05
97,1077,2.042710781097412,2.0427134037017822,2.5615738650230924e-06,,,,,
98,1088,,,,,,6.290745659498498e-05,5.212876567384228e-05,4.726882616523653e-05
98,1088,2.090254783630371,2.0902583599090576,3.467236183496425e-06,,,,,
99,1099,,,,,,6.268842844292521e-05,5.1725008233916014e-05,4.717092451755889e-05
99,1099,0.015466158278286457,0.015470193699002266,4.037254257127643e-06,,,,,
100,1110,,,,,,6.27392073511146e-05,5.1818475185427815e-05,4.7193669161060825e-05
100,1110,0.03522276505827904,0.035226643085479736,3.877571998600615e-06,,,,,
101,1121,,,,,,6.278739601839334e-05,5.190773663343862e-05,4.721507502836175e-05
101,1121,0.006011274177581072,0.0060147312469780445,3.456233571341727e-06,,,,,
102,1132,,,,,,6.278851651586592e-05,5.190980664337985e-05,4.7215573431458324e-05
102,1132,0.16002531349658966,0.1600283980369568,3.0906667234376073e-06,,,,,
103,1143,,,,,,6.274737097555771e-05,5.183366738492623e-05,4.719727439805865e-05
103,1143,0.0046834335662424564,0.004686335101723671,2.9014795472903643e-06,,,,,
104,1154,,,,,,6.29913411103189e-05,5.22834925504867e-05,4.730629007099196e-05
104,1154,0.013344935141503811,0.01334771141409874,2.77670028481225e-06,,,,,
105,1165,,,,,,6.279470835579559e-05,5.192065873416141e-05,4.721850564237684e-05
105,1165,0.07494746893644333,0.07495009899139404,2.628685024319566e-06,,,,,
106,1176,,,,,,6.295560888247564e-05,5.221737228566781e-05,4.729039574158378e-05
106,1176,0.008062589913606644,0.008065161295235157,2.5724227725731907e-06,,,,,
107,1187,,,,,,6.286358984652907e-05,5.204786066315137e-05,4.724922837340273e-05
107,1187,0.06895839422941208,0.06896087527275085,2.4881660465325695e-06,,,,,
108,1198,,,,,,6.289444718277082e-05,5.2104613132542e-05,4.7263067244784907e-05
108,1198,0.00948515348136425,0.009487631730735302,2.477451516824658e-06,,,,,
109,1209,,,,,,6.306509749265388e-05,5.2419305575313047e-05,4.7339312004623935e-05
109,1209,0.02855347841978073,0.02855590358376503,2.426106902930769e-06,,,,,
110,1220,,,,,,6.290947931120172e-05,5.2132814744254574e-05,4.726963379653171e-05
110,1220,0.03223665803670883,0.03223903477191925,2.37385665968759e-06,,,,,
111,1231,,,,,,6.292779289651662e-05,5.2166124078212306e-05,4.727795749204233e-05
111,1231,0.19758324325084686,0.1975855976343155,2.360410690016579e-06,,,,,
112,1242,,,,,,6.297094660112634e-05,5.224574852036312e-05,4.7297220589825884e-05
112,1242,0.05117962881922722,0.05118200555443764,2.3768611754348967e-06,,,,,
113,1253,,,,,,6.298589141806588e-05,5.227330620982684e-05,4.73038962809369e-05
113,1253,0.007831372320652008,0.00783380214124918,2.428836978651816e-06,,,,,
114,1264,,,,,,6.304466660367325e-05,5.2381179557414725e-05,4.7330315283034e-05
114,1264,0.023120872676372528,0.023123251274228096,2.377533746766858e-06,,,,,
115,1275,,,,,,6.311474135145545e-05,5.251095717540011e-05,4.73614563816227e-05
115,1275,0.04612301290035248,0.04612528160214424,2.265513785459916e-06,,,,,
116,1286,,,,,,6.312644836725667e-05,5.2532126574078575e-05,4.736681148642674e-05
116,1286,0.05562782287597656,0.055630069226026535,2.250175384688191e-06,,,,,
117,1297,,,,,,6.30040667601861e-05,5.230690658208914e-05,4.731199442176148e-05
117,1297,0.33808815479278564,0.33809036016464233,2.2116469153843354e-06,,,,,
118,1308,,,,,,6.306337309069932e-05,5.2415765821933746e-05,4.733864625450224e-05
118,1308,0.053282711654901505,0.05328494310379028,2.2399472072720528e-06,,,,,
119,1319,,,,,,6.320451211649925e-05,5.2676030463771895e-05,4.740169970318675e-05
119,1319,0.01519071590155363,0.015192897990345955,2.184143340855371e-06,,,,,
120,1330,,,,,,6.316287908703089e-05,5.259946556179784e-05,4.738304050988518e-05
120,1330,0.005019060336053371,0.005021205171942711,2.1445905531436438e-06,,,,,
121,1341,,,,,,6.313783524092287e-05,5.255301221041009e-05,4.737193012260832e-05
121,1341,0.10603552311658859,0.10603761672973633,2.100244728353573e-06,,,,,
122,1352,,,,,,6.316069629974663e-05,5.2594983571907505e-05,4.738219649880193e-05
122,1352,0.01039073709398508,0.010392826050519943,2.0886056972813094e-06,,,,,
123,1363,,,,,,6.308231968432665e-05,5.2450617658905685e-05,4.7347130021080375e-05
123,1363,0.0172909963876009,0.017293047159910202,2.054526476058527e-06,,,,,
124,1374,,,,,,6.325281719909981e-05,5.276503361528739e-05,4.742330202134326e-05
124,1374,0.013388444669544697,0.013390453532338142,2.009954869208741e-06,,,,,
125,1385,,,,,,6.327486335067078e-05,5.2805909945163876e-05,4.743309546029195e-05
125,1385,0.23945969343185425,0.23946169018745422,1.993135356315179e-06,,,,,
126,1396,,,,,,6.327054143184796e-05,5.279783727019094e-05,4.743119279737584e-05
126,1396,0.03339220955967903,0.0333942286670208,2.0246070562279783e-06,,,,,
127,1407,,,,,,6.329547613859177e-05,5.2844101446680725e-05,4.744224133901298e-05
127,1407,0.019543258473277092,0.019545285031199455,2.0279737782402663e-06,,,,,
128,1418,,,,,,6.331587064778432e-05,5.288160900818184e-05,4.745138721773401e-05
128,1418,0.010551613755524158,0.010553627274930477,2.0146731003478635e-06,,,,,
129,1429,,,,,,6.327701703412458e-05,5.2809715270996094e-05,4.74340959044639e-05
129,1429,0.012308758683502674,0.012310724705457687,1.9672672806336777e-06,,,,,
130,1440,,,,,,6.327260780381039e-05,5.280167897581123e-05,4.743210956803523e-05
130,1440,0.007228457368910313,0.0072303880006074905,1.930620328494115e-06,,,,,
131,1451,,,,,,6.324140122160316e-05,5.2744107961189e-05,4.741817610920407e-05
131,1451,0.03518461436033249,0.0351865291595459,1.915551820275141e-06,,,,,
132,1462,,,,,,6.330941687338054e-05,5.286879968480207e-05,4.7448778786929324e-05
132,1462,0.013554411008954048,0.013556326739490032,1.9149006220686715e-06,,,,,
133,1473,,,,,,6.3376959587913e-05,5.2993356803199276e-05,4.747895218315534e-05
133,1473,0.011353892274200916,0.011355781927704811,1.8914332713393378e-06,,,,,
134,1484,,,,,,6.339961691992357e-05,5.303596117300913e-05,4.7488818381680176e-05
134,1484,0.011514192447066307,0.011516090482473373,1.8987716430274304e-06,,,,,
135,1495,,,,,,6.334127829177305e-05,5.292785135679878e-05,4.746291961055249e-05
135,1495,0.028105340898036957,0.02810721844434738,1.878334728644404e-06,,,,,
136,1506,,,,,,6.338799721561372e-05,5.30136312590912e-05,4.7483903472311795e-05
136,1506,0.05153382942080498,0.051535699516534805,1.8642465420271037e-06,,,,,
137,1517,,,,,,6.338627281365916e-05,5.301135024637915e-05,4.748285937239416e-05
137,1517,0.008176406845450401,0.008178277872502804,1.8701374528973247e-06,,,,,
138,1528,,,,,,6.332644261419773e-05,5.2900468290317804e-05,4.745630212710239e-05
138,1528,0.010252587497234344,0.010254450142383575,1.8625378288561478e-06,,,,,
139,1539,,,,,,6.343435234157369e-05,5.309954212862067e-05,4.750448715640232e-05
139,1539,0.04255441203713417,0.04255625233054161,1.8413333009448252e-06,,,,,
140,1550,,,,,,6.342221604427323e-05,5.3076957556186244e-05,4.749912113766186e-05
140,1550,0.9120705127716064,0.912072479724884,1.8801936221279902e-06,,,,,
141,1561,,,,,,6.348858732962981e-05,5.319949923432432e-05,4.752874519908801e-05
141,1561,0.0052334899082779884,0.005235718097537756,2.227669483545469e-06,,,,,
142,1572,,,,,,6.333242345135659e-05,5.2911174861947075e-05,4.745906335301697e-05
142,1572,0.012710458599030972,0.012712814845144749,2.35540187532024e-06,,,,,
143,1583,,,,,,6.356348603731021e-05,5.333766239346005e-05,4.756219277624041e-05
143,1583,0.05174056440591812,0.05174284428358078,2.2793051357439253e-06,,,,,
144,1594,,,,,,6.353186472551897e-05,5.3279090934665874e-05,4.7548135626129806e-05
144,1594,0.026912448927760124,0.026914602145552635,2.155711854356923e-06,,,,,
145,1605,,,,,,6.35038668406196e-05,5.322748620528728e-05,4.753562097903341e-05
145,1605,0.018352432176470757,0.018354536965489388,2.1059129267086973e-06,,,,,
146,1616,,,,,,6.352718628477305e-05,5.3270672651706263e-05,4.7545985580654815e-05
146,1616,0.005910692736506462,0.005912720691412687,2.027507434831932e-06,,,,,
147,1627,,,,,,6.351096089929342e-05,5.324087032931857e-05,4.753870234708302e-05
147,1627,0.011132258921861649,0.011134233325719833,1.974212864297442e-06,,,,,
148,1638,,,,,,6.347931048367172e-05,5.318219700711779e-05,4.7524656110908836e-05
148,1638,4.987881183624268,4.9878830909729,2.0055315417266684e-06,,,,,
149,1649,,,,,,6.341883272398263e-05,5.307106039253995e-05,4.749751678900793e-05
149,1649,0.011563208885490894,0.011565606109797955,2.3977863747859374e-06,,,,,
150,1660,,,,,,6.340923573588952e-05,5.305335434968583e-05,4.749323124997318e-05
150,1660,0.007860908284783363,0.007863357663154602,2.450727834002464e-06,,,,,
151,1671,,,,,,6.35367541690357e-05,5.3287934861145914e-05,4.755037298309617e-05
151,1671,0.10177117586135864,0.10177358239889145,2.4065293473540805e-06,,,,,
152,1682,,,,,,6.334291538223624e-05,5.2930514357285574e-05,4.746375998365693e-05
152,1682,0.0737949088215828,0.07379718124866486,2.280595026604715e-06,,,,,
153,1693,,,,,,6.343788118101656e-05,5.310596679919399e-05,4.7506095143035054e-05
153,1693,0.4869094789028168,0.4869116246700287,2.204531483585015e-06,,,,,
154,1704,,,,,,6.349496106849983e-05,5.321148637449369e-05,4.75315100629814e-05
154,1704,0.003657383844256401,0.0036595750134438276,2.1908620055910433e-06,,,,,
155,1715,,,,,,6.344917346723378e-05,5.312717257766053e-05,4.751101732836105e-05
155,1715,0.018222659826278687,0.01822480373084545,2.1403084247140214e-06,,,,,
156,1726,,,,,,6.337349623208866e-05,5.298744872561656e-05,4.7477260523010045e-05
156,1726,0.003878143150359392,0.0038802113849669695,2.0679174213000806e-06,,,,,
157,1737,,,,,,6.347974704112858e-05,5.318312832969241e-05,4.752480526803993e-05
157,1737,0.015619613230228424,0.015621648170053959,2.034913450188469e-06,,,,,
158,1748,,,,,,6.350803596433252e-05,5.3234620281727985e-05,4.753765097120777e-05
158,1748,0.008572160266339779,0.008574127219617367,1.967021717064199e-06,,,,,
159,1759,,,,,,6.34806347079575e-05,5.31849691469688e-05,4.752513996209018e-05
159,1759,0.14004172384738922,0.14004366099834442,1.9437943592492957e-06,,,,,
160,1770,,,,,,6.341548578348011e-05,5.306469029164873e-05,4.7496072511421517e-05
160,1770,0.05909479036927223,0.05909670516848564,1.921620423672721e-06,,,,,
161,1781,,,,,,6.344151915982366e-05,5.311251152306795e-05,4.750775406137109e-05
161,1781,0.023581573739647865,0.02358347177505493,1.9017958265976631e-06,,,,,
162,1792,,,,,,6.347998714772984e-05,5.318330295267515e-05,4.752499080495909e-05
162,1792,0.07325679808855057,0.07325869053602219,1.8927604514829e-06,,,,,
163,1803,,,,,,6.347116141114384e-05,5.3167470468906686e-05,4.7520916268695146e-05
163,1803,1.6658645868301392,1.6658663749694824,1.8812704638548894e-06,,,,,
164,1814,,,,,,6.352853233693168e-05,5.327306644176133e-05,4.754660767503083e-05
164,1814,0.1041288748383522,0.104130819439888,1.9349815829627914e-06,,,,,
165,1825,,,,,,6.347841554088518e-05,5.318037074175663e-05,4.7524295951006934e-05
165,1825,0.005381389521062374,0.005383350420743227,1.960450845217565e-06,,,,,
166,1836,,,,,,6.345641304505989e-05,5.3140240197535604e-05,4.751434244099073e-05
166,1836,0.18155957758426666,0.18156151473522186,1.9512137896526838e-06,,,,,
167,1847,,,,,,6.349501200020313e-05,5.32110316271428e-05,4.753170287585817e-05
