SINDy,HANDI,PSE,gEDMD,SR3
1.32202773e-01,1.75350272e-06,9.66933912e-02,1.57038278e-01,1.33073281e-01
1.30478449e-01,1.84163934e-06,9.40975741e-02,1.47504245e-01,1.31109230e-01
1.29364296e-01,1.78568874e-06,9.15903280e-02,1.40169079e-01,1.30120555e-01
1.28671962e-01,1.64878843e-06,8.95221069e-02,1.38765738e-01,1.29463912e-01
1.28544173e-01,1.54394280e-06,8.82809741e-02,1.39637095e-01,1.29335147e-01
1.28485723e-01,1.59152078e-06,8.82790437e-02,1.41408901e-01,1.29244689e-01
1.28426569e-01,1.88703766e-06,8.95735314e-02,1.44441787e-01,1.29130261e-01
1.28786426e-01,2.41457095e-06,9.15397171e-02,1.50611543e-01,1.29475041e-01
1.29623635e-01,3.02327928e-06,9.33039790e-02,1.66132313e-01,1.30359691e-01
1.31653848e-01,3.53923468e-06,9.48567867e-02,1.75238976e-01,1.32687001e-01
