SINDy,HANDI,PSE,gEDMD,SR3
1.18586193e-01,2.52107769e-07,6.48772735e-02,1.16114430e-01,1.18830577e-01
1.22161681e-01,3.45723809e-07,6.96748891e-02,1.21089273e-01,1.22299142e-01
1.23956765e-01,4.60879016e-07,7.19241226e-02,1.27671238e-01,1.24052416e-01
1.24122653e-01,1.97765194e-06,7.19148013e-02,1.22948077e-01,1.24176204e-01
1.21879835e-01,7.40631233e-07,6.90606490e-02,1.19937057e-01,1.21961952e-01
1.16357984e-01,2.67002811e-07,6.19327070e-02,1.14384238e-01,1.16368877e-01
9.56677271e-02,1.19869667e-07,4.51015356e-02,9.05082103e-02,9.46338964e-02
2.67259623e-02,3.56198701e-08,1.69685979e-02,2.37238297e-02,2.23562394e-02
2.67593871e-02,3.39961291e-08,1.69677403e-02,2.34433123e-02,2.26522197e-02
9.57044646e-02,1.25456761e-07,4.50473213e-02,9.08092753e-02,9.54930969e-02
1.15871609e-01,2.45980008e-07,6.16654740e-02,1.13579167e-01,1.16103206e-01
1.21438757e-01,3.87224693e-07,6.87040806e-02,1.20715237e-01,1.21569134e-01
1.23723314e-01,5.27189703e-07,7.15431078e-02,1.27851140e-01,1.23801681e-01
1.24049214e-01,1.49554465e-06,7.15431078e-02,1.24278889e-01,1.24063816e-01
1.21703317e-01,6.08505509e-07,6.87040806e-02,1.20151376e-01,1.21747193e-01
1.16062087e-01,2.55199959e-07,6.16654740e-02,1.13656789e-01,1.16056123e-01
9.57433558e-02,1.22742766e-07,4.50473213e-02,9.03870540e-02,9.48446897e-02
2.67336158e-02,3.40459997e-08,1.69677403e-02,2.35923747e-02,2.24987175e-02
2.66815591e-02,3.62344048e-08,1.69685979e-02,2.35477914e-02,2.28486781e-02
9.53839753e-02,1.39560661e-07,4.51015356e-02,9.10515102e-02,9.52215938e-02
1.16054950e-01,3.02447966e-07,6.19327070e-02,1.13319991e-01,1.16209243e-01
1.21583415e-01,5.18943809e-07,6.90606490e-02,1.20782187e-01,1.21661075e-01
1.23798454e-01,7.34794088e-07,7.19148013e-02,1.28534060e-01,1.23830256e-01
1.24233214e-01,1.02423970e-06,7.19241226e-02,1.26554427e-01,1.24219143e-01
1.22354466e-01,5.02947871e-07,6.96748891e-02,1.21734160e-01,1.22376687e-01
1.18672810e-01,2.78202423e-07,6.48772735e-02,1.16338425e-01,1.18729149e-01
1.10119247e-01,1.81352780e-07,5.58463849e-02,1.07202414e-01,1.10058689e-01
9.54059912e-02,1.30705110e-07,4.50287629e-02,9.03421280e-02,9.48411102e-02
9.54328693e-02,1.43138803e-07,4.49919942e-02,9.03226029e-02,9.50818397e-02
1.10052315e-01,2.40598128e-07,5.58882675e-02,1.07116343e-01,1.10159880e-01
1.18810652e-01,4.39914435e-07,6.53199188e-02,1.15548668e-01,1.18902697e-01
1.22361160e-01,7.26057076e-07,7.03367953e-02,1.21261636e-01,1.22397905e-01
1.24112227e-01,1.01341667e-06,7.26798267e-02,1.29224729e-01,1.24112242e-01
1.24731261e-01,7.38421426e-07,7.31464374e-02,1.31020577e-01,1.24712551e-01
1.23504113e-01,4.81039306e-07,7.15442289e-02,1.24543714e-01,1.23522432e-01
1.21572631e-01,3.50555219e-07,6.88550964e-02,1.19735149e-01,1.21642894e-01
1.18755013e-01,2.80371736e-07,6.50739200e-02,1.16091698e-01,1.18829704e-01
1.16019315e-01,2.57336188e-07,6.15994318e-02,1.12958885e-01,1.16084593e-01
1.15777959e-01,2.98480970e-07,6.13936143e-02,1.12494007e-01,1.15832657e-01
1.18389575e-01,4.36654233e-07,6.47718420e-02,1.15191973e-01,1.18435810e-01
1.21364703e-01,6.98358227e-07,6.88809778e-02,1.18320876e-01,1.21407908e-01
1.23341370e-01,1.04158013e-06,7.17838613e-02,1.22390992e-01,1.23372679e-01
1.24634316e-01,1.36116617e-06,7.35306435e-02,1.30274216e-01,1.24646402e-01
1.25499519e-01,8.21869746e-07,7.48910568e-02,1.36541641e-01,1.25491339e-01
1.24644424e-01,7.02450353e-07,7.34798346e-02,1.28135253e-01,1.24666688e-01
1.23523572e-01,6.01744414e-07,7.17046123e-02,1.22178145e-01,1.23589699e-01
1.22364209e-01,5.22601952e-07,6.98074967e-02,1.19788335e-01,1.22431217e-01
1.21625241e-01,4.99275526e-07,6.83405544e-02,1.18773737e-01,1.21686391e-01
1.21485920e-01,5.72851595e-07,6.81218158e-02,1.18740655e-01,1.21531761e-01
1.22033307e-01,7.79454306e-07,6.93833288e-02,1.20027260e-01,1.22056361e-01
1.23118748e-01,1.11412092e-06,7.13567850e-02,1.22241542e-01,1.23144702e-01
1.24241818e-01,1.50077692e-06,7.30806248e-02,1.26265713e-01,1.24283346e-01
1.25255913e-01,1.82368007e-06,7.44091382e-02,1.33697032e-01,1.25305308e-01
1.26967771e-01,1.22176928e-06,7.64695029e-02,1.33139790e-01,1.27136044e-01
1.25725282e-01,1.27378482e-06,7.47773248e-02,1.27716615e-01,1.25717963e-01
1.24831660e-01,1.23746673e-06,7.31230189e-02,1.23558816e-01,1.24878300e-01
1.24172875e-01,1.14834945e-06,7.17305075e-02,1.22471194e-01,1.24234585e-01
1.23904378e-01,1.08276517e-06,7.08669967e-02,1.22586444e-01,1.23970556e-01
1.23860576e-01,1.12306481e-06,7.08239392e-02,1.23412466e-01,1.23920819e-01
1.23998353e-01,1.33292897e-06,7.16605577e-02,1.25165778e-01,1.24043081e-01
1.24455554e-01,1.69778995e-06,7.29884130e-02,1.28769120e-01,1.24505085e-01
1.25192361e-01,2.11050359e-06,7.42382026e-02,1.37844967e-01,1.25278705e-01
1.26545675e-01,2.44667169e-06,7.53597599e-02,1.43453256e-01,1.26803826e-01
