epoch,step,train/align,train/loss,train/main,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
0,10,,,,,,0.00021231008577160537,0.00017770379781723022,0.00015899894060567021
0,10,1.7025610208511353,1.7025831937789917,2.2170706870383583e-05,,,,,
1,21,,,,,,0.00019102264195680618,0.00015940952289383858,0.00014319978072308004
1,21,0.31353628635406494,0.3135504126548767,1.4115742487774696e-05,,,,,
2,32,,,,,,0.0001787836226867512,0.00014962381101213396,0.00013389646483119577
2,32,0.4579070210456848,0.4579181671142578,1.1204348993487656e-05,,,,,
3,43,,,,,,0.0001692172372713685,0.00014180027937982231,0.00012667715782299638
3,43,0.6411486864089966,0.6411583423614502,9.689071703178342e-06,,,,,
4,54,,,,,,0.00017456908244639635,0.00014641326561104506,0.00013064511585980654
4,54,0.34615758061408997,0.3461666405200958,9.020402103487868e-06,,,,,
5,65,,,,,,0.00016901119670365006,0.00014197087148204446,0.00012641993816941977
5,65,32.25258255004883,32.25259017944336,8.630806405562907e-06,,,,,
6,76,,,,,,0.0001660108973737806,0.00013952549488749355,0.00012415322999004275
6,76,2.298013210296631,2.2980239391326904,1.0619754903018475e-05,,,,,
7,87,,,,,,0.00016620797396171838,0.00013968220446258783,0.0001243033038917929
7,87,0.4239899516105652,0.42399924993515015,9.268103895010427e-06,,,,,
8,98,,,,,,0.00016714449157007039,0.00014038044901099056,0.00012503034668043256
8,98,0.3235453963279724,0.3235536813735962,8.257905392383691e-06,,,,,
9,109,,,,,,0.00016992894234135747,0.0001426245435141027,0.00012714156764559448
9,109,1.9663087129592896,1.9663162231445312,7.784233275742736e-06,,,,,
10,120,,,,,,0.00017117770039476454,0.0001435665471944958,0.00012810775660909712
10,120,0.2648462951183319,0.2648538649082184,7.533946700277738e-06,,,,,
11,131,,,,,,0.0001701688306638971,0.00014267511141952127,0.00012736630742438138
11,131,0.4101616442203522,0.4101690351963043,7.3400565270276275e-06,,,,,
12,142,,,,,,0.0001721059816190973,0.0001443463406758383,0.00012880208669230342
12,142,0.41244858503341675,0.4124557077884674,7.14670659363037e-06,,,,,
13,153,,,,,,0.0001708510535536334,0.00014328607358038425,0.00012786521983798593
13,153,0.5320239067077637,0.5320308208465576,6.9283137236197945e-06,,,,,
14,164,,,,,,0.00017019727965816855,0.00014268704399000853,0.00012739116209559143
14,164,1.1920357942581177,1.192042589187622,6.8670765358547214e-06,,,,,
15,175,,,,,,0.00017310342809651047,0.00014517857925966382,0.00012954983685631305
