EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
8.40103073e-13,2.01693004e-04,3.57611285e-08,8.40103073e-13,1.89435338e-02,2.09561622e-11,1.82813317e-04
1.01714229e-12,1.38978115e-04,1.03835125e-08,1.01714229e-12,1.24719798e-02,1.12504876e-11,1.32042710e-04
1.38526849e-12,9.02897193e-05,2.86359544e-09,1.38526849e-12,6.85535214e-03,5.33225009e-12,8.92277424e-05
1.24359861e-12,5.39144627e-05,5.10088413e-09,1.24359861e-12,2.96787795e-03,2.41402299e-12,5.51148563e-05
1.48644472e-12,2.79625191e-05,1.02758809e-08,1.48644467e-12,1.01246978e-03,1.02959634e-12,2.96564283e-05
1.58092041e-12,1.17776250e-05,1.31047677e-08,1.58092040e-12,5.22323275e-04,9.37261562e-13,1.30425851e-05
1.04119780e-12,6.15415018e-06,1.15725492e-08,1.04119780e-12,3.48940019e-04,1.25570119e-12,6.74385758e-06
1.07131250e-12,4.50424573e-06,1.09237757e-08,1.07131250e-12,1.14791017e-03,4.28101639e-12,5.21344373e-06
1.21384785e-12,2.41594723e-05,1.93474639e-08,1.21384785e-12,8.28815318e-03,1.27464448e-11,2.51986167e-05
8.40103073e-13,2.25721048e-04,3.66905213e-08,8.40103073e-13,2.77478005e-02,2.09561622e-11,2.22173898e-04
1.21384782e-12,2.06297045e-05,1.82714459e-08,1.21384782e-12,5.15088883e-03,1.27464447e-11,1.79402414e-05
5.34457363e-13,1.88747491e-05,6.47020431e-09,5.34457363e-13,2.97057777e-03,4.58307134e-12,1.69773898e-05
7.76044894e-13,2.28233292e-05,5.54441632e-09,7.76044895e-13,1.37218590e-03,2.60821607e-12,2.24023017e-05
4.28159836e-13,2.78007773e-05,9.26397815e-09,4.28159836e-13,4.63569930e-04,1.14276136e-12,2.81797421e-05
1.80255029e-13,3.11361151e-05,1.31145978e-08,1.80255030e-13,1.18439932e-04,6.06421398e-13,3.18056876e-05
9.29420237e-14,2.66889276e-05,1.50728302e-08,9.29420236e-14,1.47387722e-04,3.30551792e-13,2.76122730e-05
2.26005437e-13,1.42415548e-05,1.37033929e-08,2.26005437e-13,1.96543115e-04,4.91593932e-13,1.51231735e-05
6.49619648e-13,6.41065117e-06,8.73477078e-09,6.49619651e-13,4.09403734e-04,2.14737032e-12,7.10151756e-06
5.34457338e-13,2.01193599e-05,5.73669529e-09,5.34457338e-13,4.44473051e-03,4.58307119e-12,2.10583160e-05
1.01714229e-12,1.48112069e-04,9.41452457e-09,1.01714229e-12,1.79896356e-02,1.12504876e-11,1.47407407e-04
1.07131252e-12,4.53811629e-06,1.07227958e-08,1.07131252e-12,2.69595408e-03,4.28101646e-12,5.87544713e-06
6.49619544e-13,6.89920889e-06,9.52653579e-09,6.49619542e-13,1.38127729e-03,2.14737003e-12,6.32316580e-06
1.13902653e-13,2.18302042e-05,1.27239937e-08,1.13902654e-13,5.50490538e-04,4.91609368e-13,2.21649540e-05
1.77702901e-14,3.77312916e-05,1.64046475e-08,1.77702901e-14,1.53837306e-04,1.65433854e-13,3.81366648e-05
3.83858714e-15,5.09475535e-05,1.75257766e-08,3.83858715e-15,3.82888741e-05,1.21802306e-13,5.04256174e-05
2.24004732e-15,5.65248471e-05,1.70158335e-08,2.24004732e-15,5.53681841e-05,9.38728215e-14,5.58582626e-05
6.25797878e-15,4.08231650e-05,1.68152172e-08,6.25797877e-15,1.16045668e-04,5.91855358e-14,4.11091127e-05
1.13902555e-13,2.13879578e-05,1.24698939e-08,1.13902556e-13,1.12166274e-04,4.91609106e-13,2.21804243e-05
7.76045214e-13,2.27608909e-05,5.44801014e-09,7.76045211e-13,2.11110585e-03,2.60821691e-12,2.37657752e-05
1.38526849e-12,9.26814503e-05,2.40577034e-09,1.38526849e-12,1.09727663e-02,5.33225009e-12,9.27515842e-05
1.04119780e-12,6.18068368e-06,1.22884533e-08,1.04119780e-12,4.01544120e-03,1.25570119e-12,6.84554742e-06
2.26005436e-13,1.54544161e-05,1.43794614e-08,2.26005437e-13,1.81942493e-03,4.91593931e-13,1.54710581e-05
6.25797879e-15,4.10925283e-05,1.69176728e-08,6.25797878e-15,5.88017283e-04,5.91855358e-14,4.23148395e-05
