EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
2.55042910e-12,1.53847676e-03,7.90778284e-08,2.55042910e-12,9.86180025e-03,4.53721642e-11,1.47504923e-03
2.42609478e-12,1.50888850e-03,7.15792021e-08,2.42609478e-12,6.67873446e-03,3.06853462e-11,1.47801895e-03
2.20929121e-12,1.47465091e-03,7.21836726e-08,2.20929121e-12,3.43196211e-03,2.01820148e-11,1.46496410e-03
1.99056214e-12,1.42864299e-03,7.55198408e-08,1.99056214e-12,1.15615113e-03,1.39721677e-11,1.43163363e-03
2.20738541e-12,1.35472762e-03,7.82823356e-08,2.20738540e-12,4.76423552e-04,1.13653514e-11,1.36474804e-03
2.56562885e-12,1.24132282e-03,7.87240799e-08,2.56562885e-12,8.50264585e-04,1.12758040e-11,1.25430048e-03
2.11892268e-12,1.11894606e-03,7.72650305e-08,2.11892268e-12,7.17043990e-04,1.22596288e-11,1.13158725e-03
2.23234187e-12,1.06493218e-03,7.69580741e-08,2.23234187e-12,5.21589365e-04,1.84013876e-11,1.07547646e-03
2.54668182e-12,1.17141739e-03,7.87314412e-08,2.54668182e-12,4.76152601e-03,3.07628017e-11,1.17916181e-03
2.55042910e-12,1.56336080e-03,7.84877020e-08,2.55042910e-12,1.75114220e-02,4.53721642e-11,1.56541219e-03
2.54668178e-12,1.16414375e-03,7.87597427e-08,2.54668178e-12,1.84310836e-03,3.07628016e-11,1.12462822e-03
1.69022509e-12,1.28201803e-03,7.48994761e-08,1.69022509e-12,1.12722708e-03,1.94352566e-11,1.26512356e-03
1.86028071e-12,1.41345107e-03,7.69544972e-08,1.86028071e-12,5.59208219e-04,1.45502716e-11,1.41146390e-03
1.33134393e-12,1.54418863e-03,8.11480278e-08,1.33134393e-12,3.94318947e-04,1.00119319e-11,1.54986935e-03
1.08684099e-12,1.62889202e-03,8.45920740e-08,1.08684099e-12,6.98853926e-04,7.78287556e-12,1.63814202e-03
9.18640717e-13,1.59261733e-03,8.52840280e-08,9.18640717e-13,1.17648095e-03,6.76022640e-12,1.60473519e-03
1.32482843e-12,1.43306824e-03,8.25845272e-08,1.32482843e-12,1.07381274e-03,8.50540806e-12,1.44727949e-03
1.90528426e-12,1.28278375e-03,7.80621018e-08,1.90528426e-12,3.41711877e-04,1.33332381e-11,1.29755375e-03
1.69022501e-12,1.27982950e-03,7.41541555e-08,1.69022501e-12,2.36616891e-03,1.94352563e-11,1.29450856e-03
2.42609478e-12,1.51175493e-03,7.10293232e-08,2.42609478e-12,1.13681985e-02,3.06853462e-11,1.52470056e-03
2.23234191e-12,1.07080692e-03,7.66743754e-08,2.23234191e-12,1.21691990e-03,1.84013877e-11,1.04566643e-03
1.90528406e-12,1.28937958e-03,7.85419747e-08,1.90528406e-12,9.53994041e-04,1.33332375e-11,1.28300023e-03
9.49499056e-13,1.57095705e-03,8.43131123e-08,9.49499057e-13,8.77038908e-04,7.89332589e-12,1.57565791e-03
4.91523365e-13,1.90072364e-03,9.22130119e-08,4.91523365e-13,9.77470280e-04,4.96746400e-12,1.90600035e-03
2.45968539e-13,2.18420239e-03,9.85997495e-08,2.45968539e-13,1.16804678e-03,3.45422577e-12,2.18349771e-03
2.29274464e-13,2.20700484e-03,9.84682755e-08,2.29274464e-13,1.38252887e-03,3.18866619e-12,2.20585691e-03
4.09884701e-13,1.90662078e-03,9.24186214e-08,4.09884702e-13,1.38633747e-03,4.27419979e-12,1.91280686e-03
9.49498709e-13,1.56556257e-03,8.41040534e-08,9.49498709e-13,5.55012395e-04,7.89332488e-12,1.57858462e-03
1.86028144e-12,1.40620901e-03,7.67356528e-08,1.86028144e-12,9.43031557e-04,1.45502737e-11,1.42318456e-03
2.20929121e-12,1.46874460e-03,7.20432543e-08,2.20929121e-12,6.69302049e-03,2.01820148e-11,1.48645233e-03
2.11892268e-12,1.13455671e-03,7.74198741e-08,2.11892268e-12,2.67062566e-03,1.22596288e-11,1.11886468e-03
1.32482843e-12,1.44332204e-03,8.28706897e-08,1.32482843e-12,1.80113424e-03,8.50540806e-12,1.44450128e-03
4.09884701e-13,1.90861191e-03,9.24612788e-08,4.09884701e-13,1.33481284e-03,4.27419979e-12,1.91569767e-03
8.42057435e-14,2.56934182e-03,1.08403465e-07,8.42057434e-14,1.12589553e-03,1.72047926e-12,2.56311703e-03
2.75160479e-13,3.26045440e-03,1.27982576e-07,2.75160479e-13,9.56541946e-04,6.18981738e-13,3.22381326e-03
2.03399277e-13,3.30365687e-03,1.27745066e-07,2.03399277e-13,9.14330684e-04,6.50164482e-13,3.26163160e-03
8.42057434e-14,2.57859868e-03,1.08696829e-07,8.42057435e-14,1.36460480e-03,1.72047926e-12,2.56280072e-03
4.91523711e-13,1.89890720e-03,9.22384192e-08,4.91523711e-13,9.01410013e-04,4.96746513e-12,1.90399093e-03
1.33134162e-12,1.53853580e-03,8.12448315e-08,1.33134162e-12,4.12687604e-04,1.00119255e-11,1.55404777e-03
1.99056214e-12,1.42682264e-03,7.53158529e-08,1.99056214e-12,3.93050796e-03,1.39721677e-11,1.44502892e-03
2.56562901e-12,1.25911485e-03,7.88501287e-08,2.56562901e-12,1.77778955e-03,1.12758044e-11,1.25033589e-03
9.18640716e-13,1.60193345e-03,8.53360939e-08,9.18640716e-13,1.11739098e-03,6.76022639e-12,1.60572617e-03
2.29274465e-13,2.20805235e-03,9.81970810e-08,2.29274465e-13,9.59999628e-04,3.18866619e-12,2.20719419e-03
2.03399422e-13,3.29755734e-03,1.26677175e-07,2.03399421e-13,1.02303070e-03,6.50164364e-13,3.25669337e-03
7.15609308e-13,4.81451448e-03,2.04508128e-07,7.15609309e-13,7.15673823e-04,4.08856719e-13,4.67904432e-03
7.15609041e-13,4.83791856e-03,2.06246109e-07,7.15609041e-13,3.76384819e-04,4.08856574e-13,4.70265876e-03
2.75160479e-13,3.27501038e-03,1.27828063e-07,2.75160479e-13,1.12725655e-03,6.18981738e-13,3.22701007e-03
2.45968819e-13,2.18578443e-03,9.84810764e-08,2.45968819e-13,1.03172527e-03,3.45422700e-12,2.17993594e-03
1.08684099e-12,1.63089187e-03,8.46456939e-08,1.08684099e-12,3.33590203e-04,7.78287555e-12,1.64283241e-03
2.20738541e-12,1.36436583e-03,7.80702650e-08,2.20738540e-12,2.88822133e-03,1.13653514e-11,1.38054340e-03
2.20738571e-12,1.36436583e-03,7.80702650e-08,2.20738570e-12,7.58743125e-04,1.13653521e-11,1.36101894e-03
1.08684100e-12,1.63089187e-03,8.46456939e-08,1.08684100e-12,4.47850928e-04,7.78287558e-12,1.63449631e-03
2.45968685e-13,2.18578443e-03,9.84810764e-08,2.45968685e-13,5.97359374e-04,3.45422641e-12,2.17745378e-03
2.75160480e-13,3.27501038e-03,1.27828063e-07,2.75160480e-13,1.18505549e-03,6.18981738e-13,3.21928287e-03
7.15609044e-13,4.83791856e-03,2.06246109e-07,7.15609044e-13,7.69641739e-04,4.08856576e-13,4.69084602e-03
7.15609045e-13,4.81451448e-03,2.04508128e-07,7.15609045e-13,4.28071865e-04,4.08856576e-13,4.66884960e-03
2.03399278e-13,3.29755734e-03,1.26677175e-07,2.03399277e-13,1.24677557e-03,6.50164482e-13,3.23738368e-03
2.29274628e-13,2.20805235e-03,9.81970810e-08,2.29274627e-13,7.80672106e-04,3.18866688e-12,2.19662290e-03
9.18640286e-13,1.60193345e-03,8.53360939e-08,9.18640286e-13,4.37619630e-04,6.76022529e-12,1.61125059e-03
