EDMD,SINDy,HANDI,PSE,gEDMD,WSINDy,SR3
0.00023033,1.43912647,0.00226281,0.09440539,5.91130601,0.02841910,1.43354041
0.00023540,1.44323310,0.00226921,0.09352108,5.92294356,0.02831458,1.43763832
0.00026677,1.44794148,0.00230228,0.09227030,5.93625770,0.02819017,1.44232960
0.00030617,1.45246989,0.00234901,0.09087932,5.94905517,0.02806347,1.44782301
0.00033903,1.45540564,0.00239473,0.08991004,1.40274285,0.02796584,1.45424396
0.00035897,1.45543215,0.00243245,0.08989057,1.40394416,0.02793309,1.45500969
0.00036294,1.45255094,0.00246512,0.09071792,1.40123752,0.02797774,1.45213043
0.00034869,1.44806606,0.00249813,0.09191015,1.39690152,0.02807597,1.44764474
0.00031631,1.44339370,0.00253385,0.09310493,1.39230907,0.02819178,1.44297278
0.00026757,1.43932528,0.00257185,0.09413271,1.38824378,0.02830197,1.43890442
0.00033094,1.44320350,0.00227467,0.09333342,5.92294315,0.02827020,1.43759826
0.00033763,1.44997639,0.00228417,0.09207398,5.94213654,0.02810860,1.44435204
0.00037260,1.45887185,0.00232449,0.09016061,5.96734436,0.02789872,1.45322650
0.00041435,1.46885833,0.00238061,0.08774212,1.41308946,0.02766707,1.46319245
0.00044381,1.47623784,0.00243222,0.08573103,1.42427669,0.02748888,1.47308788
0.00045566,1.47627675,0.00247226,0.08570347,1.42442602,0.02746618,1.47585057
0.00045107,1.46896484,0.00250875,0.08764046,1.41737333,0.02761573,1.46853988
0.00042983,1.45902407,0.00254693,0.09001827,1.40770987,0.02784173,1.45860010
0.00039204,1.45016401,0.00258560,0.09196057,1.39901592,0.02805505,1.44974182
0.00033800,1.44343279,0.00262196,0.09333016,1.39230610,0.02822682,1.44301241
0.00041187,1.44788148,0.00229329,0.09207025,1.39071008,0.02812079,1.44225564
0.00041363,1.45884280,0.00230022,0.09023699,1.40142482,0.02786926,1.45318749
0.00044517,1.47616622,0.00233929,0.08727896,1.41827013,0.02748336,1.47046798
0.00048259,1.50108202,0.00239372,0.08305488,1.44244900,0.02695581,1.49531213
0.00050367,1.52480204,0.00243767,0.07860320,1.47147604,0.02646809,1.51896582
0.00050787,1.52484850,0.00247980,0.07841192,1.47162418,0.02645416,1.52411712
0.00050240,1.50120675,0.00254255,0.08297075,1.44880566,0.02694269,1.50077491
0.00048401,1.47634478,0.00260837,0.08737217,1.42465923,0.02748535,1.47591893
0.00044854,1.45905877,0.00266086,0.09027377,1.40777926,0.02787800,1.45863404
0.00039389,1.44813920,0.00269830,0.09205343,1.39704407,0.02813823,1.44771787
0.00047400,1.45237227,0.00232355,0.09069796,1.39496571,0.02799166,1.44673460
0.00046540,1.46879161,0.00232121,0.08794893,1.41099697,0.02762592,1.46310438
0.00048360,1.50104630,0.00233995,0.08311809,1.44226767,0.02693077,1.49526890
0.00050027,1.56885316,0.00234422,0.07533142,1.50699670,0.02557514,1.56282705
0.00048863,1.67949757,0.00227515,0.06475678,1.60587861,0.02358213,1.67264905
0.00049133,1.67940112,0.00231129,0.06400978,1.61469560,0.02357693,1.67456188
0.00051483,1.56895503,0.00252544,0.07549360,1.51405228,0.02561090,1.56849309
0.00051561,1.50124995,0.00267680,0.08341137,1.44894672,0.02698370,1.50081529
0.00048947,1.46904802,0.00275494,0.08794609,1.41755700,0.02767531,1.46862244
0.00043794,1.45267148,0.00279328,0.09055467,1.40148620,0.02804479,1.45224736
0.00052020,1.45526236,0.00236949,0.08964726,1.39751018,0.02791553,1.44929564
0.00049848,1.47611375,0.00235742,0.08597711,1.41784227,0.02746440,1.46941065
0.00049889,1.52457357,0.00234129,0.07876503,1.46483695,0.02644632,1.51756209
0.00047507,1.67789789,0.00220431,0.06416411,1.60700614,0.02355186,1.67485236
0.00028716,1.83750644,0.00140476,0.03261646,1.01973655,0.01379164,0.96642398
0.00030773,1.83546715,0.00140248,0.03264158,0.99620074,0.01382154,1.01897611
0.00050064,1.67929695,0.00244910,0.06503064,1.61464197,0.02361940,1.67867226
0.00053359,1.52495955,0.00275348,0.07903282,1.47198569,0.02650449,1.52452261
0.00051879,1.47643425,0.00285393,0.08596068,1.42478060,0.02751247,1.47600778
0.00047381,1.45561665,0.00288961,0.08955558,1.40436036,0.02796890,1.45519374
0.00055766,1.45486739,0.00242822,0.08955558,1.39711932,0.02791596,1.44942192
0.00052371,1.47488421,0.00241597,0.08596068,1.41741585,0.02747586,1.47295404
0.00051209,1.52188962,0.00238891,0.07903282,1.46437522,0.02647129,1.52476202
