EDMD,SINDy,HANDI,PSE,gEDMD,WSINDy,SR3
3.00019780,2.08905123,3.00022278,2.01439942,-0.00000106,3.00430927,2.08650279
3.00019711,2.08938362,3.00021997,2.01428776,-0.00000105,3.00430752,2.08554866
3.00019621,2.09139636,3.00021718,2.01444653,-0.00000153,3.00430448,2.08610911
3.00019524,2.09543315,3.00021539,2.01506000,-0.00000072,3.00430092,2.08869859
3.00019459,2.10062906,3.00021569,2.01595931,2.02982911,3.00429908,2.09280909
3.00019490,2.10420596,3.00021844,2.01658237,2.02763009,3.00430090,2.09592302
3.00019602,2.10324543,3.00022280,2.01668927,2.02716899,3.00430480,2.09488581
3.00019743,2.09919333,3.00022729,2.01653487,2.02706482,3.00430820,2.09062858
3.00019873,2.09528021,3.00023084,2.01638592,2.02706472,3.00430983,2.08628435
3.00019968,2.09280103,3.00023328,2.01631475,2.02711053,3.00430988,2.08342781
3.00019817,2.09011565,3.00022600,2.01470214,0.00000146,3.00430984,2.08877960
3.00019777,2.08920215,3.00022283,2.01440617,-0.00000085,3.00430925,2.08703930
3.00019686,2.08914202,3.00021913,2.01421472,-0.00000094,3.00430679,2.08567289
3.00019565,2.09148393,3.00021593,2.01444801,2.03097260,3.00430242,2.08615332
3.00019465,2.09743527,3.00021545,2.01535010,2.02820470,3.00429925,2.09018714
3.00019507,2.10366393,3.00021899,2.01632047,2.02729260,3.00430148,2.09543303
3.00019665,2.10311656,3.00022484,2.01658900,2.02710347,3.00430649,2.09474465
3.00019840,2.09777067,3.00022987,2.01639819,2.02782017,3.00430954,2.08906431
3.00019970,2.09346418,3.00023319,2.01625547,2.02724455,3.00430983,2.08419191
3.00020050,2.09183965,3.00023522,2.01627054,2.02707813,3.00430888,2.08220041
3.00019857,2.09288058,3.00023003,2.01533525,2.03440620,3.00430868,2.09256133
3.00019833,2.09182941,3.00022706,2.01501250,2.03384085,3.00430968,2.09123873
3.00019779,2.09039939,3.00022272,2.01451956,2.03325918,3.00430919,2.08924227
3.00019642,2.08900603,3.00021755,2.01398580,2.03155867,3.00430523,2.08642179
3.00019487,2.09164922,3.00021521,2.01425324,2.02871787,3.00429985,2.08616582
3.00019529,2.10182962,3.00022004,2.01569242,2.02729238,3.00430256,2.09373307
3.00019778,2.10285808,3.00022797,2.01633314,2.02741335,3.00430866,2.09450258
3.00019969,2.09558472,3.00023311,2.01615329,2.03043770,3.00430974,2.08667105
3.00020071,2.09199760,3.00023569,2.01617818,2.03190833,3.00430829,2.08242443
3.00020114,2.09235795,3.00023686,2.01641115,2.02940295,3.00430673,2.08264556
3.00019843,2.09601727,3.00023439,2.01618751,2.03375131,3.00430508,2.09605691
3.00019860,2.09591497,3.00023248,2.01607670,2.03374310,3.00430689,2.09596880
3.00019851,2.09576252,3.00022892,2.01572343,2.03372608,3.00430898,2.09584515
3.00019790,2.09478468,3.00022231,2.01471271,2.03362893,3.00430900,2.09484917
3.00019549,2.09067286,3.00021513,2.01280386,2.03180705,3.00430170,2.08992655
3.00019624,2.09629782,3.00022266,2.01402972,2.02710746,3.00430510,2.08898960
3.00019983,2.10156472,3.00023291,2.01568092,2.02781181,3.00430948,2.09320377
3.00020106,2.09266161,3.00023640,2.01587785,2.03231806,3.00430709,2.08333540
3.00020133,2.09238733,3.00023745,2.01632595,2.03279654,3.00430505,2.08265768
3.00020130,2.09487175,3.00023776,2.01673618,2.03279278,3.00430397,2.08551691
3.00019752,2.09678580,3.00023779,2.01684733,2.03422910,3.00430018,2.09652768
3.00019771,2.09635864,3.00023729,2.01681444,2.03423859,3.00430099,2.09592915
3.00019804,2.09488532,3.00023620,2.01649574,2.03469293,3.00430232,2.09406330
3.00019865,2.09072706,3.00023296,2.01512376,2.03502237,3.00430525,2.08946429
3.00019861,2.04838482,3.00021947,2.00951756,2.06778289,3.00430785,2.03724601
3.00020050,2.04785681,3.00023235,2.00902463,2.06674294,3.00430759,2.03416486
3.00020161,2.09607048,3.00023719,2.01445694,2.03122742,3.00430402,2.08721380
3.00020122,2.09253622,3.00023753,2.01600249,2.03225735,3.00430289,2.08274935
3.00020095,2.09634875,3.00023746,2.01670975,2.03135305,3.00430252,2.08730387
3.00020079,2.09884666,3.00023743,2.01699566,2.03222321,3.00430244,2.09066253
3.00019634,2.09400285,3.00023897,2.01699566,2.03640242,3.00429695,2.09325439
3.00019623,2.09162444,3.00023881,2.01670975,2.03662054,3.00429688,2.09062089
3.00019609,2.08810524,3.00023846,2.01600249,2.03760573,3.00429709,2.08717003
3.00019585,2.09323077,3.00023710,2.01445694,2.03710483,3.00429825,2.09306125
3.00019767,2.04999408,3.00023024,2.00902463,2.06765558,3.00430442,2.03286208
3.00019995,2.04982510,3.00021959,2.00951756,2.06797644,3.00430822,2.03145045
3.00019918,2.09537265,3.00023154,2.01512376,2.02829463,3.00430667,2.08615329
3.00019946,2.09972394,3.00023422,2.01649574,2.02771546,3.00430499,2.09186784
3.00019974,2.10124931,3.00023517,2.01681444,2.02805349,3.00430428,2.09443019
3.00019975,2.10169601,3.00023567,2.01684733,2.03018555,3.00430389,2.09541709
3.00019543,2.09024350,3.00023734,2.01673618,2.03805148,3.00429742,2.08930944
3.00019532,2.08800557,3.00023596,2.01632595,2.03807598,3.00429864,2.08715210
3.00019533,2.08895809,3.00023308,2.01587785,2.03770500,3.00430124,2.08866049
3.00019650,2.09988992,3.00022688,2.01568092,2.03303990,3.00430585,2.09911530
3.00020062,2.09776173,3.00021671,2.01402972,2.02592838,3.00430712,2.09431587
3.00020182,2.09494477,3.00021499,2.01280386,2.02748803,3.00430537,2.09172490
3.00019920,2.09953890,3.00022300,2.01471271,2.02622622,3.00431001,2.09550953
3.00019862,2.10057968,3.00022854,2.01572343,2.02602519,3.00430975,2.09618139
3.00019871,2.10074235,3.00023133,2.01607670,2.02607850,3.00430820,2.09626012
3.00019894,2.10084117,3.00023287,2.01618751,2.02771288,3.00430695,2.09630213
3.00019521,2.08800801,3.00023374,2.01641115,2.03663027,3.00430044,2.08718391
3.00019544,2.08800384,3.00023086,2.01617818,2.03701666,3.00430290,2.08748348
3.00019630,2.09246688,3.00022629,2.01615329,2.03591446,3.00430613,2.09224565
3.00019826,2.10146845,3.00021985,2.01633314,2.03139331,3.00430841,2.10040980
3.00020122,2.10241737,3.00021410,2.01569242,2.02644036,3.00430638,2.09951549
3.00020204,2.09404067,3.00021405,2.01425324,2.02772467,3.00430458,2.09064103
3.00020033,2.09258936,3.00021863,2.01398580,2.02798642,3.00430787,2.08949624
3.00019904,2.09453915,3.00022361,2.01451956,2.02717489,3.00431031,2.09142404
3.00019860,2.09621773,3.00022719,2.01501250,2.02629858,3.00431046,2.09292148
3.00019856,2.09739858,3.00022955,2.01533525,2.02632476,3.00430961,2.09390179
3.00019559,2.08774625,3.00022963,2.01627054,2.03240838,3.00430371,2.08713013
3.00019621,2.08983495,3.00022604,2.01625547,2.03425626,3.00430619,2.08948892
3.00019755,2.09504444,3.00022150,2.01639819,2.03418499,3.00430824,2.09470473
3.00019953,2.10176925,3.00021665,2.01658900,2.03058821,3.00430826,2.10064205
3.00020143,2.10378975,3.00021348,2.01632047,2.02668755,3.00430597,2.10132644
3.00020203,2.09883245,3.00021358,2.01535010,2.02702315,3.00430439,2.09551225
3.00020106,2.09394568,3.00021656,2.01444801,2.02814533,3.00430618,2.09057728
3.00019984,2.09238513,3.00022034,2.01421472,2.02778788,3.00430892,2.08921280
3.00019904,2.09293385,3.00022380,2.01440617,2.02665036,3.00431043,2.08987075
3.00019865,2.09415853,3.00022646,2.01470214,2.02606768,3.00431065,2.09107441
3.00019622,2.08926264,3.00022599,2.01631475,2.03312138,3.00430613,2.08882922
3.00019715,2.09212549,3.00022244,2.01638592,2.03366188,3.00430793,2.09175587
3.00019854,2.09682646,3.00021852,2.01653487,2.03300950,3.00430869,2.09632050
3.00020021,2.10194901,3.00021511,2.01668927,2.02950273,3.00430770,2.10077533
3.00020155,2.10406487,3.00021314,2.01658237,2.02653435,3.00430568,2.10185645
3.00020205,2.10150502,3.00021339,2.01595931,2.02703197,3.00430435,2.09845319
3.00020145,2.09717790,3.00021544,2.01506000,2.02814009,3.00430533,2.09378897
3.00020048,2.09389792,3.00021831,2.01444653,2.02757253,3.00430753,2.09052432
3.00019962,2.09248940,3.00022126,2.01428776,2.02600345,3.00430945,2.08927005
3.00019901,2.09267587,3.00022389,2.01439942,2.02675167,3.00431043,2.08965182
