epoch,step,train/align,train/loss,train/main,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
0,10,,,,,,3.1724815926281735e-05,5.8178778999717906e-05,1.4271181498770602e-05
0,10,0.6053352355957031,0.6053537726402283,1.858713039837312e-05,,,,,
1,21,,,,,,3.1293406209442765e-05,5.709112883778289e-05,1.4166066648613196e-05
1,21,1.8606868982315063,1.8606926202774048,5.958505425951444e-06,,,,,
2,32,,,,,,3.0254002922447398e-05,5.4456650104839355e-05,1.3917006072006188e-05
2,32,2.106504201889038,2.1065080165863037,3.551130703272065e-06,,,,,
3,43,,,,,,3.0517498089466244e-05,5.512744246516377e-05,1.3979267350805458e-05
3,43,3.8227012157440186,3.8227040767669678,2.5354822810186306e-06,,,,,
4,54,,,,,,3.071457103942521e-05,5.5626944231335074e-05,1.4026485587237403e-05
4,54,1.1897622346878052,1.189764380455017,2.0821516955038533e-06,,,,,
5,65,,,,,,3.09368442685809e-05,5.619033254333772e-05,1.4079740140005015e-05
5,65,0.6103526949882507,0.6103545427322388,1.7431465266781743e-06,,,,,
6,76,,,,,,3.083117553615011e-05,5.592200250248425e-05,1.405457078362815e-05
6,76,2.941075325012207,2.9410767555236816,1.5365848184956121e-06,,,,,
7,87,,,,,,3.0862669518683106e-05,5.6001848861342296e-05,1.4062114132684655e-05
7,87,1.6417802572250366,1.6417816877365112,1.5410389551107073e-06,,,,,
8,98,,,,,,3.086166543653235e-05,5.599956421065144e-05,1.4061797628528439e-05
8,98,1.2964504957199097,1.2964520454406738,1.4869883671053685e-06,,,,,
9,109,,,,,,3.056514105992392e-05,5.524761581909843e-05,1.3990856132295448e-05
9,109,4.180272579193115,4.18027400970459,1.3942691339252633e-06,,,,,
10,120,,,,,,3.0434261134359986e-05,5.491531192092225e-05,1.3959668649476953e-05
10,120,0.929968535900116,0.9299699068069458,1.3846520232618786e-06,,,,,
11,131,,,,,,3.058141010114923e-05,5.528946712729521e-05,1.3994570508657489e-05
11,131,1.2646678686141968,1.2646692991256714,1.2903454944535042e-06,,,,,
12,142,,,,,,3.0119057555566542e-05,5.4116579121910036e-05,1.3884084182791412e-05
12,142,165.6920928955078,165.6920928955078,1.3708619235330843e-06,,,,,
13,153,,,,,,3.153923898935318e-05,5.772249642177485e-05,1.4222491699911188e-05
13,153,5.129741668701172,5.129756450653076,1.535500086902175e-05,,,,,
14,164,,,,,,4.038188490085304e-05,8.018509834073484e-05,1.6326353943441063e-05
14,164,3.0011708736419678,3.002134084701538,0.0009634559391997755,,,,,
15,175,,,,,,3.4864326153183356e-05,6.61836311337538e-05,1.5009238268248737e-05
15,175,10.492719650268555,10.493705749511719,0.000986071303486824,,,,,
16,186,,,,,,3.29206304741092e-05,6.123533967183903e-05,1.455002620787127e-05
16,186,5216.736328125,5216.736328125,0.00019227548909839243,,,,,
17,197,,,,,,3.1233848858391866e-05,5.695327490684576e-05,1.4147864931146614e-05
17,197,1.1532185077667236,1.1532831192016602,6.471644155681133e-05,,,,,
18,208,,,,,,3.0996416171547025e-05,5.635055640595965e-05,1.4091250704950653e-05
18,208,472.51861572265625,472.51861572265625,2.2961199647397734e-05,,,,,
19,219,,,,,,3.0358944059116766e-05,5.4732987337047234e-05,1.3939046766608953e-05
19,219,75.80911254882812,75.80912780761719,1.438982963009039e-05,,,,,
20,230,,,,,,3.0174240237101912e-05,5.4264612117549405e-05,1.3894853509555105e-05
20,230,1.3405412435531616,1.3405516147613525,1.0267342986480799e-05,,,,,
21,241,,,,,,2.9905433621024713e-05,5.358225098461844e-05,1.383075777994236e-05
21,241,0.7196193337440491,0.719627320766449,7.925232239358593e-06,,,,,
22,252,,,,,,2.977457916131243e-05,5.3250107157509774e-05,1.3799546650261618e-05
22,252,10.499034881591797,10.499042510986328,6.556447260663845e-06,,,,,
23,263,,,,,,2.95872196147684e-05,5.27742195117753e-05,1.3754954125033692e-05
23,263,1.521409034729004,1.5214149951934814,5.8178193285129964e-06,,,,,
24,274,,,,,,2.9562294002971612e-05,5.2710780437337235e-05,1.3749059689871501e-05
24,274,36.90497589111328,36.90497970581055,5.241516191745177e-06,,,,,
25,285,,,,,,2.955152012873441e-05,5.2683120884466916e-05,1.3746582226303872e-05
25,285,23.476383209228516,23.476388931274414,5.1262404667795636e-06,,,,,
26,296,,,,,,2.9541643016273156e-05,5.265743675408885e-05,1.3744412171945442e-05
26,296,1.0910710096359253,1.0910762548446655,5.285517545416951e-06,,,,,
27,307,,,,,,2.9564031137851998e-05,5.2714018238475546e-05,1.3749825484410394e-05
27,307,1.8035944700241089,1.80359947681427,5.1146494115528185e-06,,,,,
28,318,,,,,,2.950999441964086e-05,5.257666271063499e-05,1.3736994333157782e-05
28,318,539.4754638671875,539.4754638671875,4.7342200559796765e-06,,,,,
29,329,,,,,,2.952296199509874e-05,5.2609444537665695e-05,1.3740130270889495e-05
29,329,1.4155827760696411,1.4155879020690918,5.009250799048459e-06,,,,,
30,340,,,,,,2.9542114134528674e-05,5.265787694952451e-05,1.3744751413469203e-05
30,340,3.8377857208251953,3.8377909660339355,4.945272848999593e-06,,,,,
31,351,,,,,,2.95648023893591e-05,5.271520058158785e-05,1.3750241123489104e-05
31,351,7.013985633850098,7.013990879058838,4.515459750109585e-06,,,,,
32,362,,,,,,2.957133256131783e-05,5.273146234685555e-05,1.3751892765867524e-05
32,362,4.756954669952393,4.756959915161133,4.294226982892724e-06,,,,,
33,373,,,,,,2.965217390737962e-05,5.2936353313270956e-05,1.3771268640994094e-05
33,373,14.185091972351074,14.185097694396973,4.145313596382039e-06,,,,,
34,384,,,,,,2.967953696497716e-05,5.300554767018184e-05,1.3777871572528966e-05
34,384,1.7316322326660156,1.73163640499115,4.057734713569516e-06,,,,,
35,395,,,,,,2.9760838515358046e-05,5.321177013684064e-05,1.3797308383800555e-05
35,395,4.6994242668151855,4.699428081512451,3.914418357453542e-06,,,,,
36,406,,,,,,2.978567499667406e-05,5.327461622073315e-05,1.3803289220959414e-05
36,406,24.52353858947754,24.523544311523438,3.7704751321143704e-06,,,,,
37,417,,,,,,2.9804004952893592e-05,5.3320931328926235e-05,1.3807723007630557e-05
37,417,3.186337947845459,3.1863417625427246,3.6932169678038917e-06,,,,,
38,428,,,,,,2.9866703698644415e-05,5.3479907364817336e-05,1.3822732398693915e-05
38,428,33.85157012939453,33.8515739440918,3.590799224184593e-06,,,,,
39,439,,,,,,2.9913464459241368e-05,5.3598370868712664e-05,1.3833951925334986e-05
39,439,1.652986764907837,1.6529902219772339,3.5577470498537878e-06,,,,,
40,450,,,,,,2.9966884540044703e-05,5.373371095629409e-05,1.384676852467237e-05
40,450,0.7763262987136841,0.7763298749923706,3.469939201750094e-06,,,,,
41,461,,,,,,2.9985081710037775e-05,5.377969500841573e-05,1.3851172298018355e-05
41,461,594.7474975585938,594.7474975585938,3.498491196296527e-06,,,,,
42,472,,,,,,2.9910615921835415e-05,5.359055649023503e-05,1.3833451703249011e-05
42,472,0.5757682919502258,0.575772762298584,4.478034952626331e-06,,,,,
43,483,,,,,,2.9832250220351852e-05,5.339152630767785e-05,1.3814789781463332e-05
43,483,0.7838238477706909,0.7838286757469177,4.781280495080864e-06,,,,,
44,494,,,,,,2.9774984795949422e-05,5.324599624145776e-05,1.380118374072481e-05
44,494,0.7145152688026428,0.7145198583602905,4.555893156066304e-06,,,,,
45,505,,,,,,2.974508606712334e-05,5.316985334502533e-05,1.3794126971333753e-05
45,505,0.5497477650642395,0.5497520565986633,4.254817667970201e-06,,,,,
46,516,,,,,,2.9710148737649433e-05,5.3081072110217065e-05,1.378582510369597e-05
46,516,0.5641428232192993,0.5641467571258545,3.966066287830472e-06,,,,,
47,527,,,,,,2.9692730095121078e-05,5.303665966494009e-05,1.3781732377537992e-05
47,527,0.5831741094589233,0.5831778645515442,3.7184067878115457e-06,,,,,
48,538,,,,,,2.968214721477125e-05,5.300958946463652e-05,1.3779271284874994e-05
48,538,0.6043255925178528,0.6043291687965393,3.553273927536793e-06,,,,,
49,549,,,,,,2.9676702979486436e-05,5.299561235005967e-05,1.3778018001175951e-05
49,549,0.6243361830711365,0.6243395805358887,3.3838600757007953e-06,,,,,
50,560,,,,,,2.9665854526683688e-05,5.296783274388872e-05,1.3775505976809654e-05
50,560,0.7309979796409607,0.7310011982917786,3.2358134376409e-06,,,,,
51,571,,,,,,2.965408748423215e-05,5.29378121427726e-05,1.377274384140037e-05
51,571,0.6965817213058472,0.6965848803520203,3.1490783385379473e-06,,,,,
52,582,,,,,,2.9615855964948423e-05,5.2840634452877566e-05,1.3763665265287273e-05
52,582,0.6889845728874207,0.6889876127243042,3.052128249692032e-06,,,,,
53,593,,,,,,2.9613298465847038e-05,5.2833995141554624e-05,1.376309955958277e-05
53,593,0.8037580251693726,0.8037610650062561,2.9951095257274574e-06,,,,,
54,604,,,,,,2.9573637220892124e-05,5.273321221466176e-05,1.3753673556493595e-05
54,604,0.7249523401260376,0.7249553203582764,2.96622192763607e-06,,,,,
55,615,,,,,,2.9528888262575492e-05,5.261952173896134e-05,1.3743029739998747e-05
55,615,0.7727086544036865,0.7727115154266357,2.924919044744456e-06,,,,,
56,626,,,,,,2.9504593840101734e-05,5.255776341073215e-05,1.3737264453084208e-05
56,626,0.6882490515708923,0.6882519721984863,2.8903662041557254e-06,,,,,
57,637,,,,,,2.9492155590560287e-05,5.252606570138596e-05,1.3734334061155096e-05
57,637,0.7306826114654541,0.7306854724884033,2.9088789688103134e-06,,,,,
58,648,,,,,,2.9441105652949773e-05,5.239638267084956e-05,1.3722190487897024e-05
58,648,0.8413435816764832,0.8413464426994324,2.860101176338503e-06,,,,,
59,659,,,,,,2.9392167562036775e-05,5.227203291724436e-05,1.371055441268254e-05
59,659,0.8682675361633301,0.8682703375816345,2.8393878892529756e-06,,,,,
60,670,,,,,,2.934012809419073e-05,5.213989788899198e-05,1.3698158909392077e-05
60,670,0.7266855835914612,0.7266883850097656,2.8351016680971952e-06,,,,,
61,681,,,,,,2.9288805308169685e-05,5.20095054525882e-05,1.3685951671504881e-05
61,681,0.6877020001411438,0.6877049207687378,2.829649019986391e-06,,,,,
62,692,,,,,,2.9210328648332506e-05,5.181024607736617e-05,1.3667254279425833e-05
