EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
4.27810151e+00,inf,4.32243324e-02,inf,inf,6.38429902e+00,3.03698297e-02
inf,1.67090989e-01,4.38192606e-02,2.62198981e-01,inf,2.35902104e-01,inf
