EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
inf,1.40618492e+00,2.61548983e-02,3.15066684e+00,inf,inf,2.42778940e+00
inf,1.76304203e+01,3.44589009e-02,2.67975857e+00,inf,1.79399093e+00,2.17694850e+00
