EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
3.43544447e-02,2.90368311e-02,4.33242260e-05,6.70348013e+00,4.62130319e-02,4.56397704e-06,3.05852022e-02
2.15900807e-02,3.12122842e-02,5.79464387e-05,6.40771240e+00,1.17504409e-02,4.56625306e-06,3.14469708e-02
2.16075680e-02,1.82129565e-02,3.26042494e-05,4.31436457e+00,3.91066132e-02,1.58490447e-06,1.91576668e-02
1.88862175e-02,9.86781582e-03,2.35021485e-05,2.45813548e+00,3.38651236e-02,5.42041152e-07,1.06533482e-02
1.89280087e-02,4.18104593e-03,1.58214411e-05,1.12743149e+00,2.86619057e-02,3.76247746e-07,4.77697621e-03
2.07401119e-02,1.40018835e-03,9.72036018e-06,3.13187922e-01,2.32991392e-02,1.83254319e-07,1.35560465e-03
3.45305636e-03,8.94112416e-03,6.61192093e-05,4.83749913e-01,2.03886657e-02,9.57558388e-07,1.26338913e-02
2.44579765e-02,1.88502850e-03,5.93692466e-06,4.08118997e-03,1.77137296e-02,8.78129403e-10,4.62807154e-04
1.75517840e-02,9.75855130e-04,3.61096247e-05,2.70528167e-02,1.14518795e-02,5.23897265e-07,1.13355647e-02
3.16848913e-03,6.28018939e-04,4.29161767e-05,3.66568161e-01,3.39896320e-02,2.04096317e-06,1.85220643e-03
3.09429955e-02,6.19036486e-03,6.23647212e-06,1.85706476e-01,1.19550117e-02,2.12136241e-07,2.56889789e-03
4.20085783e-02,1.52284388e-02,1.42918624e-05,8.39318553e-01,6.51008071e-03,1.58187074e-07,8.84774249e-03
