EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
9.72359623e-01,9.99924517e-01,9.99985803e-01,0.00000000e+00,9.89446184e-01,9.99999166e-01,9.99309718e-01
9.87070108e-01,9.99863023e-01,9.99993292e-01,8.77025616e-02,9.99373534e-01,9.99999254e-01,9.99397775e-01
0.00000000e+00,9.99687529e-01,9.99997014e-01,1.58361416e-01,9.99724801e-01,9.99999523e-01,9.99559060e-01
0.00000000e+00,9.99619128e-01,9.99997227e-01,2.16210212e-01,9.99660774e-01,9.99999824e-01,9.99696255e-01
0.00000000e+00,9.99726521e-01,9.99992018e-01,2.65838242e-01,9.99871466e-01,9.99999945e-01,9.99627637e-01
0.00000000e+00,9.99810487e-01,9.99967219e-01,3.08950341e-01,9.99946471e-01,9.99999926e-01,9.99248572e-01
0.00000000e+00,9.99815289e-01,9.99919300e-01,3.49521534e-01,9.97035415e-01,9.99990204e-01,9.98998301e-01
0.00000000e+00,9.99806561e-01,9.99920765e-01,3.91419900e-01,0.00000000e+00,9.99959863e-01,9.98686907e-01
0.00000000e+00,9.99736158e-01,9.99982760e-01,4.26133381e-01,0.00000000e+00,9.99955432e-01,9.99236831e-01
0.00000000e+00,9.97981811e-01,9.99964282e-01,4.57339561e-01,9.96112060e-01,9.99993060e-01,9.97233244e-01
9.76413339e-01,9.99912475e-01,9.99984223e-01,3.42376823e-01,9.90634983e-01,9.99999773e-01,9.99534668e-01
0.00000000e+00,9.99901137e-01,9.99992524e-01,4.14020180e-01,9.99630574e-01,9.99999835e-01,9.99656202e-01
0.00000000e+00,9.99731643e-01,9.99996532e-01,4.68949264e-01,9.99860463e-01,9.99999872e-01,9.99778055e-01
0.00000000e+00,9.99647122e-01,9.99997178e-01,5.14616961e-01,9.99875162e-01,9.99999888e-01,9.99902381e-01
0.00000000e+00,9.99741220e-01,9.99994769e-01,5.53888867e-01,9.99893692e-01,9.99999948e-01,9.99919729e-01
0.00000000e+00,9.99816393e-01,9.99982270e-01,5.87038785e-01,9.99930759e-01,9.99999964e-01,9.99747857e-01
0.00000000e+00,9.99826247e-01,9.99957443e-01,6.17161290e-01,9.99946989e-01,9.99998932e-01,9.99281414e-01
0.00000000e+00,9.99838806e-01,9.99960373e-01,6.46788335e-01,9.99927741e-01,9.99993916e-01,9.99160570e-01
0.00000000e+00,9.99650834e-01,9.99985809e-01,6.66916550e-01,9.99613883e-01,9.99992174e-01,9.99438224e-01
0.00000000e+00,9.98548112e-01,9.99960076e-01,6.99044741e-01,9.99974964e-01,9.99999708e-01,9.98316905e-01
9.79563455e-01,9.99872800e-01,9.99982702e-01,6.13220936e-01,9.92069662e-01,9.99999967e-01,9.99748686e-01
0.00000000e+00,9.99923407e-01,9.99991599e-01,6.66692112e-01,9.99771282e-01,9.99999982e-01,9.99844470e-01
0.00000000e+00,9.99776988e-01,9.99995629e-01,7.06249168e-01,9.99962345e-01,9.99999984e-01,9.99897409e-01
0.00000000e+00,9.99691518e-01,9.99996523e-01,7.40159689e-01,9.99937012e-01,9.99999974e-01,9.99865409e-01
0.00000000e+00,9.99767700e-01,9.99995819e-01,7.69196425e-01,9.99961103e-01,9.99999969e-01,9.99667517e-01
0.00000000e+00,9.99811089e-01,9.99990774e-01,7.92059916e-01,9.99914749e-01,9.99999962e-01,9.99859580e-01
0.00000000e+00,9.99820446e-01,9.99979186e-01,8.11745621e-01,9.99923385e-01,9.99999934e-01,9.99851709e-01
0.00000000e+00,9.99867380e-01,9.99979560e-01,8.29606497e-01,9.99875135e-01,9.99999322e-01,9.99833346e-01
0.00000000e+00,9.99645554e-01,9.99982617e-01,8.40679960e-01,9.99776879e-01,9.99999608e-01,9.99437097e-01
0.00000000e+00,9.98966037e-01,9.99958192e-01,8.68121096e-01,9.99347461e-01,9.99999962e-01,9.99065007e-01
9.82242024e-01,9.99795947e-01,9.99981865e-01,8.11239644e-01,9.93601782e-01,9.99999980e-01,9.99901648e-01
0.00000000e+00,9.99927014e-01,9.99990492e-01,8.45937138e-01,9.99844009e-01,9.99999944e-01,9.99931365e-01
0.00000000e+00,9.99828068e-01,9.99993689e-01,8.70642185e-01,9.99939890e-01,9.99999941e-01,9.99915590e-01
0.00000000e+00,9.99751433e-01,9.99994096e-01,8.93023677e-01,9.99545224e-01,9.99999960e-01,9.99567012e-01
0.00000000e+00,9.99820486e-01,9.99994770e-01,9.12709811e-01,9.99496717e-01,9.99999978e-01,9.98453612e-01
0.00000000e+00,9.99787179e-01,9.99994576e-01,9.24597518e-01,9.99959332e-01,9.99999967e-01,9.99114735e-01
0.00000000e+00,9.99794042e-01,9.99989609e-01,9.33963739e-01,9.99932792e-01,9.99999963e-01,9.99767662e-01
0.00000000e+00,9.99894777e-01,9.99985593e-01,9.41359480e-01,9.99924507e-01,9.99999965e-01,9.99892240e-01
0.00000000e+00,9.99738363e-01,9.99979023e-01,9.47900522e-01,9.99963604e-01,9.99999979e-01,9.99615629e-01
0.00000000e+00,9.99275763e-01,9.99958121e-01,9.64117000e-01,9.98161565e-01,9.99999946e-01,9.99567313e-01
9.83841225e-01,9.99675715e-01,9.99981036e-01,9.35798511e-01,9.95093710e-01,9.99999972e-01,9.99930364e-01
0.00000000e+00,9.99905229e-01,9.99989035e-01,9.52097749e-01,9.99893733e-01,9.99999949e-01,9.99913277e-01
0.00000000e+00,9.99874711e-01,9.99990628e-01,9.62751434e-01,9.99902504e-01,9.99999950e-01,9.99868475e-01
0.00000000e+00,9.99767544e-01,9.99989824e-01,9.72377033e-01,9.99443643e-01,9.99999951e-01,9.99280810e-01
0.00000000e+00,9.99798120e-01,9.99983549e-01,9.85399708e-01,9.96939792e-01,9.99999853e-01,9.96873296e-01
0.00000000e+00,9.99695989e-01,9.99994497e-01,9.86014818e-01,9.99424119e-01,9.99999980e-01,9.97740835e-01
9.94229386e-01,9.99749228e-01,9.99991909e-01,9.85723743e-01,9.99917669e-01,9.99999962e-01,9.99407553e-01
0.00000000e+00,9.99898549e-01,9.99985711e-01,9.85056873e-01,9.99965547e-01,9.99999975e-01,9.99812976e-01
0.00000000e+00,9.99844560e-01,9.99979402e-01,9.85736376e-01,9.99971675e-01,9.99999979e-01,9.99820999e-01
0.00000000e+00,9.99506141e-01,9.99959228e-01,9.86737158e-01,9.96699342e-01,9.99999980e-01,9.99856036e-01
9.84787463e-01,9.99506141e-01,9.99979886e-01,9.86737158e-01,9.96502040e-01,9.99999978e-01,9.99789199e-01
0.00000000e+00,9.99844560e-01,9.99986795e-01,9.85736376e-01,9.99943474e-01,9.99999979e-01,9.99796754e-01
0.00000000e+00,9.99898549e-01,9.99987921e-01,9.85056873e-01,9.99960554e-01,9.99999975e-01,9.99802741e-01
0.00000000e+00,9.99749228e-01,9.99989487e-01,9.85723743e-01,9.99936858e-01,9.99999962e-01,9.99415985e-01
0.00000000e+00,9.99695989e-01,9.99988333e-01,9.86014818e-01,9.99448454e-01,9.99999980e-01,9.97776057e-01
9.96320439e-01,9.99798120e-01,9.99982245e-01,9.85399708e-01,9.96882633e-01,9.99999855e-01,9.96852255e-01
