EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
9.58103516e-01,9.97176855e-01,9.96002967e-01,0.00000000e+00,9.93198586e-01,9.97707629e-01,9.96610001e-01
9.99619722e-01,9.97671207e-01,9.99333728e-01,4.42298357e-02,9.99268644e-01,9.98869228e-01,9.97595124e-01
9.99720128e-01,9.96919059e-01,9.99940325e-01,9.21634574e-02,9.99754810e-01,9.99534846e-01,9.97648829e-01
9.99727153e-01,9.96812683e-01,9.99974050e-01,1.31529814e-01,9.99660623e-01,9.99870214e-01,9.97893614e-01
9.99732725e-01,9.97296843e-01,9.99883876e-01,1.65176300e-01,9.99908535e-01,9.99961815e-01,9.98137885e-01
9.99520506e-01,9.97741021e-01,9.99848810e-01,1.95824730e-01,9.99688436e-01,9.99954126e-01,9.98199421e-01
9.99336352e-01,9.97788094e-01,9.99919785e-01,2.26382183e-01,9.98960668e-01,9.99906478e-01,9.98105683e-01
9.98190827e-01,9.97653862e-01,9.99864274e-01,2.58500246e-01,9.97887533e-01,9.99842744e-01,9.97927912e-01
9.92817431e-01,9.98457190e-01,9.99983582e-01,2.89777712e-01,9.93715406e-01,9.98495771e-01,9.98633855e-01
9.93844955e-01,9.98114324e-01,9.99987823e-01,3.33413155e-01,9.95643966e-01,9.98150996e-01,9.95825389e-01
9.98762796e-01,9.98139401e-01,9.97212416e-01,3.58370091e-01,9.94125350e-01,9.99514453e-01,9.97404003e-01
9.99747957e-01,9.98134341e-01,9.99592361e-01,3.97009770e-01,9.99630470e-01,9.99734233e-01,9.98201633e-01
9.99483188e-01,9.97276381e-01,9.99950966e-01,4.34871715e-01,9.99589744e-01,9.99914393e-01,9.98306533e-01
9.99406837e-01,9.97156308e-01,9.99984431e-01,4.65787903e-01,9.99501884e-01,9.99981339e-01,9.98676003e-01
9.99515384e-01,9.97560117e-01,9.99948725e-01,4.91906898e-01,9.99743774e-01,9.99990595e-01,9.98955657e-01
9.99663720e-01,9.97963940e-01,9.99917164e-01,5.15362416e-01,9.99864496e-01,9.99980430e-01,9.98826870e-01
9.99603953e-01,9.98080355e-01,9.99899761e-01,5.38307065e-01,9.99752697e-01,9.99968375e-01,9.98551728e-01
9.98452288e-01,9.98003044e-01,9.99962050e-01,5.61814202e-01,9.99319621e-01,9.99909614e-01,9.98375275e-01
9.94540775e-01,9.99032246e-01,9.99978066e-01,5.85448691e-01,9.99755383e-01,9.99351407e-01,9.99408203e-01
9.94999077e-01,9.98654231e-01,9.99986597e-01,6.21122651e-01,9.99505485e-01,9.99299672e-01,9.96465985e-01
9.97446509e-01,9.98866800e-01,9.98186539e-01,6.37477284e-01,9.95032373e-01,9.99936615e-01,9.98432546e-01
9.99760994e-01,9.98493033e-01,9.99782868e-01,6.68262198e-01,9.99782933e-01,9.99970976e-01,9.98924710e-01
9.99414042e-01,9.97664679e-01,9.99961165e-01,6.95980391e-01,9.99744200e-01,9.99987828e-01,9.98977397e-01
9.98915363e-01,9.97573868e-01,9.99988675e-01,7.18632705e-01,9.99858127e-01,9.99991198e-01,9.99410434e-01
