EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
1.44650902e+01,7.30839563e-01,1.36655204e+00,1.88052005e+02,2.46384206e+00,8.42729849e-01,1.04816782e+00
1.50473357e-01,5.29375075e-01,2.14832700e-01,1.74319039e+02,2.66119151e-01,4.00005002e-01,7.15445115e-01
7.61673531e-02,6.71701470e-01,1.90116215e-02,1.64000041e+02,6.64025594e-02,1.61397554e-01,6.28034227e-01
7.71479181e-02,6.96836834e-01,1.01759218e-02,1.54016788e+02,9.30597569e-02,4.70561935e-02,5.51493183e-01
9.32257982e-02,5.72308909e-01,3.78494471e-02,1.43876991e+02,2.58616872e-02,1.52837048e-02,4.82122547e-01
2.20530391e-01,5.07578490e-01,5.68534854e-02,1.34813115e+02,1.40014510e-01,2.20470416e-02,5.23603429e-01
3.31969569e-01,5.40914994e-01,3.65207859e-02,1.26591378e+02,4.09020634e-01,5.39249389e-02,5.93982297e-01
8.39565604e-01,5.94612013e-01,7.68566672e-02,1.18498869e+02,8.24776253e-01,9.02856135e-02,6.47671841e-01
2.86140227e+00,4.12008090e-01,8.68401509e-03,1.11447841e+02,2.65546318e+00,7.04298345e-01,4.93602198e-01
2.04148324e+00,1.03372122e+00,3.42032199e-03,1.10893857e+02,1.40468393e+00,6.17849849e-01,1.85740572e+00
5.07229947e-01,4.67488429e-01,1.05881053e+00,1.21970718e+02,2.11750122e+00,1.91654172e-01,8.37783865e-01
8.56350528e-02,3.51399499e-01,1.25018096e-01,1.11423056e+02,1.41553853e-01,9.09742946e-02,4.79600807e-01
1.34407698e-01,5.51195386e-01,1.75411731e-02,1.03892943e+02,1.10880646e-01,3.25710316e-02,4.31117834e-01
1.61698652e-01,6.01531306e-01,4.09146150e-03,9.60445686e+01,1.41049136e-01,7.81652726e-03,3.33032675e-01
1.24166512e-01,4.73792529e-01,1.82432618e-02,8.76386838e+01,6.86666940e-02,3.64404300e-03,2.37011435e-01
1.20488382e-01,4.13967985e-01,3.01783192e-02,8.04081963e+01,5.32279701e-02,8.87869050e-03,2.96474458e-01
1.72607434e-01,4.27964112e-01,4.47089205e-02,7.41054532e+01,1.00861785e-01,1.54456004e-02,4.21510906e-01
6.63411466e-01,4.81178707e-01,1.83340638e-02,6.82252662e+01,2.85303615e-01,5.27432076e-02,4.90200443e-01
2.11937801e+00,2.54802569e-01,1.20569573e-02,6.37502073e+01,1.04791296e-01,2.99872498e-01,2.58031786e-01
1.64089091e+00,7.40868915e-01,6.17391829e-03,6.26671109e+01,1.34191195e-01,2.36490681e-01,1.49964917e+00
9.96232005e-01,2.48189817e-01,6.87119724e-01,7.03645377e+01,1.79117961e+00,2.78811381e-02,4.96114218e-01
7.33649587e-02,2.21245481e-01,6.93749067e-02,6.28936721e+01,8.95263222e-02,1.16056155e-02,2.38949963e-01
1.74008976e-01,4.77052782e-01,1.38900322e-02,5.80695860e+01,7.27401479e-02,5.05676869e-03,2.55044795e-01
3.33196512e-01,5.20251609e-01,5.29979160e-03,5.22654844e+01,3.75279128e-02,3.17321367e-03,1.37724618e-01
3.18276226e-01,3.65625873e-01,8.45084866e-03,4.55486097e+01,1.96934171e-02,2.60490355e-03,4.71628342e-02
1.26206433e-01,3.34712711e-01,1.48401603e-02,4.02278048e+01,5.13534445e-02,3.90209217e-03,7.63912806e-02
1.17479579e-01,3.71235729e-01,2.57009274e-02,3.59504182e+01,3.89603997e-02,5.31671425e-03,1.78777048e-01
4.57352528e-01,3.73711967e-01,2.61801194e-02,3.21879111e+01,3.19422919e-02,1.11811543e-02,2.09562289e-01
1.40653058e+00,1.69295595e-01,2.69290588e-02,2.98909232e+01,7.59754004e-02,6.91259415e-02,2.40993729e-01
1.53470643e+00,4.78154648e-01,2.92614488e-03,2.83432947e+01,3.69567002e-02,6.14695174e-02,1.01338527e+00
1.15670692e+00,1.04254308e-01,3.74936255e-01,3.32079285e+01,1.45171670e+00,2.10048044e-03,1.58077776e-01
8.03255615e-02,1.37572665e-01,3.00647546e-02,2.86655550e+01,6.82602469e-02,3.85188853e-03,7.93801200e-02
1.67257141e-01,3.78612594e-01,1.18847616e-02,2.61106501e+01,2.68953741e-02,5.53809540e-03,1.07668936e-01
1.24133107e+00,4.16213899e-01,4.19641762e-03,2.23223136e+01,8.89042785e-02,2.64191138e-03,3.98102320e-02
1.26424039e+00,2.43464703e-01,5.62541806e-03,1.74566108e+01,5.22491629e-01,2.68145613e-03,1.51954516e-01
3.75097028e-01,2.78689308e-01,6.07739069e-03,1.41982574e+01,8.15280960e-02,2.30867111e-03,8.60064992e-02
1.65646620e-01,3.55346301e-01,1.21653211e-02,1.20202742e+01,4.52499658e-02,3.81988555e-03,5.63679154e-02
4.16472686e-01,3.14410189e-01,1.78238413e-02,1.03292418e+01,3.88171632e-02,4.93081085e-03,6.66666629e-02
9.36200896e-01,1.08590432e-01,3.61116906e-02,9.48618902e+00,3.07172366e-02,5.36256514e-03,2.27526919e-01
2.05981969e+00,2.62848474e-01,5.36022659e-03,8.11481661e+00,2.23838405e-01,7.73253159e-03,5.26440574e-01
1.18376438e+00,6.92654496e-02,1.87285834e-01,1.04791154e+01,1.11002449e+00,4.36297057e-03,3.93616655e-02
7.90934252e-02,9.57023746e-02,9.71706650e-03,8.57366839e+00,4.78910179e-02,7.76660694e-03,3.89894689e-02
2.68145906e-01,3.26377524e-01,6.51231349e-03,7.57489872e+00,3.00289123e-02,1.11568314e-02,5.27572220e-02
1.50975778e+00,4.24486960e-01,4.82024466e-03,5.81041123e+00,1.20951177e-01,3.35635635e-03,6.14206811e-02
1.29906496e+00,2.04055459e-01,7.88253457e-03,3.42900689e+00,2.07260169e+00,1.54120518e-02,6.85557213e-01
1.40821585e+00,2.83916736e-01,1.07878216e-02,2.23486540e+00,1.06479746e+00,2.78743130e-03,4.42261066e-01
1.38003494e+00,3.89224916e-01,4.92110799e-03,2.17628359e+00,3.15122755e-02,5.36110086e-03,6.48028118e-02
4.67691727e-01,3.00642293e-01,1.78964855e-02,2.27040068e+00,3.01193309e-02,9.89258438e-03,4.41799394e-02
8.09102397e-01,9.01184870e-02,2.68796474e-02,2.33935384e+00,2.64470741e-02,7.75710680e-03,1.19583587e-01
1.07148181e+01,1.29917351e-01,1.22060815e-02,2.13658702e+00,5.13534686e-01,3.33790189e-03,1.75958672e-01
1.12824971e+00,1.29917351e-01,6.97977120e-02,2.13658702e+00,7.61627178e-01,3.40174475e-03,1.98926677e-01
8.79594676e-02,9.01184870e-02,4.93357246e-03,2.33935384e+00,3.74419842e-02,7.56575929e-03,1.20521272e-01
3.08042277e-01,3.00642293e-01,5.51362092e-03,2.27040068e+00,2.83329780e-02,9.84744796e-03,4.47257157e-02
1.47344190e+00,3.89224916e-01,6.79578084e-03,2.17628359e+00,3.21694225e-02,5.37877206e-03,6.47308671e-02
1.40663480e+00,2.83916736e-01,4.40445866e-03,2.23486540e+00,1.07255774e+00,2.81566126e-03,4.41690727e-01
1.28714667e+00,2.04055459e-01,1.00314828e-02,3.42900689e+00,2.02516577e+00,1.55972813e-02,6.88632732e-01
1.49186622e+00,4.24486960e-01,1.15232461e-02,5.81041123e+00,1.19438596e-01,3.35979510e-03,6.15506836e-02
3.79696149e-01,3.26377524e-01,1.91697214e-02,7.57489872e+00,3.28984531e-02,1.14454716e-02,5.23001924e-02
1.01571786e+00,9.57023746e-02,2.33262599e-02,8.57366839e+00,2.30720377e-02,8.03893355e-03,3.97121166e-02
1.11205426e+01,6.92654496e-02,3.74462994e-02,1.04791154e+01,8.25417170e-01,4.29454950e-03,4.01720163e-02
1.01364451e+00,2.62848474e-01,2.05709807e-02,8.11481661e+00,4.02017399e-01,7.56280498e-03,5.56765975e-01
