EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
9.99995656e-01,9.17242427e-01,9.99999391e-01,1.00000000e+00,0.00000000e+00,9.99999966e-01,9.17934822e-01
9.99996256e-01,9.17131925e-01,9.99999832e-01,1.00000000e+00,3.62997700e-01,9.99999968e-01,9.17551894e-01
9.99996450e-01,9.16919729e-01,9.99999797e-01,1.00000000e+00,6.45245954e-01,9.99999971e-01,9.17129738e-01
9.99996445e-01,9.16803044e-01,9.99999813e-01,1.00000000e+00,7.99851978e-01,9.99999976e-01,9.16870761e-01
9.99996381e-01,9.17209327e-01,9.99999916e-01,1.00000000e+00,8.55400441e-01,9.99999979e-01,9.17206603e-01
9.99996426e-01,9.18520639e-01,9.99999985e-01,1.00000000e+00,8.31092254e-01,9.99999981e-01,9.18517512e-01
9.99996844e-01,9.20351827e-01,9.99999878e-01,1.00000000e+00,7.22582522e-01,9.99999981e-01,9.20409010e-01
9.99997678e-01,9.21399788e-01,9.99999555e-01,1.00000000e+00,5.37805054e-01,9.99999980e-01,9.21562530e-01
9.99998455e-01,9.20288333e-01,9.99999301e-01,1.00000000e+00,3.04329387e-01,9.99999977e-01,9.20586493e-01
9.99998758e-01,9.16241375e-01,9.99999409e-01,1.00000000e+00,4.90399212e-02,9.99999969e-01,9.16697956e-01
9.99994685e-01,9.21065404e-01,9.99998995e-01,1.00000000e+00,2.26922598e-01,9.99999976e-01,9.21575045e-01
9.99996177e-01,9.17717757e-01,9.99999815e-01,1.00000000e+00,5.78954759e-01,9.99999977e-01,9.18028074e-01
9.99996959e-01,9.14207944e-01,9.99999969e-01,1.00000000e+00,8.10897859e-01,9.99999979e-01,9.14363232e-01
9.99997387e-01,9.10858017e-01,9.99999979e-01,1.00000000e+00,9.17777530e-01,9.99999981e-01,9.10908891e-01
9.99997618e-01,9.08689945e-01,9.99999979e-01,1.00000000e+00,9.55478244e-01,9.99999983e-01,9.08673005e-01
9.99997688e-01,9.09180347e-01,9.99999983e-01,1.00000000e+00,9.55990592e-01,9.99999983e-01,9.09102730e-01
9.99997769e-01,9.12286839e-01,9.99999981e-01,1.00000000e+00,9.15059469e-01,9.99999983e-01,9.12163039e-01
9.99998062e-01,9.15723219e-01,9.99999924e-01,1.00000000e+00,8.09030620e-01,9.99999981e-01,9.15600778e-01
9.99998340e-01,9.17369175e-01,9.99999853e-01,1.00000000e+00,6.33487952e-01,9.99999978e-01,9.17291586e-01
9.99998119e-01,9.16646904e-01,9.99999815e-01,1.00000000e+00,4.01405168e-01,9.99999971e-01,9.16631315e-01
9.99993457e-01,9.21829147e-01,9.99999313e-01,1.00000000e+00,4.56158448e-01,9.99999980e-01,9.22168760e-01
9.99995894e-01,9.15806139e-01,9.99999875e-01,1.00000000e+00,7.66468640e-01,9.99999981e-01,9.16001418e-01
9.99997147e-01,9.08960816e-01,9.99999977e-01,1.00000000e+00,9.28729216e-01,9.99999983e-01,9.09071404e-01
9.99997823e-01,9.01604597e-01,9.99999977e-01,1.00000000e+00,9.82099714e-01,9.99999984e-01,9.01723238e-01
9.99998224e-01,8.95725123e-01,9.99999963e-01,1.00000000e+00,9.93801289e-01,9.99999985e-01,8.95920507e-01
9.99998353e-01,8.95533359e-01,9.99999969e-01,1.00000000e+00,9.94287459e-01,9.99999985e-01,8.95697940e-01
9.99998286e-01,9.01686594e-01,9.99999978e-01,1.00000000e+00,9.84697442e-01,9.99999984e-01,9.01658173e-01
9.99998264e-01,9.09003424e-01,9.99999976e-01,1.00000000e+00,9.38837093e-01,9.99999983e-01,9.08821992e-01
9.99998097e-01,9.14032267e-01,9.99999963e-01,1.00000000e+00,8.28318906e-01,9.99999980e-01,9.13794443e-01
9.99997043e-01,9.16631722e-01,9.99999860e-01,1.00000000e+00,6.47400231e-01,9.99999974e-01,9.16377940e-01
9.99992712e-01,9.20456454e-01,9.99999825e-01,1.00000000e+00,6.62999126e-01,9.99999982e-01,9.20634439e-01
9.99995904e-01,9.12180026e-01,9.99999976e-01,1.00000000e+00,8.99025016e-01,9.99999983e-01,9.12243952e-01
9.99997452e-01,9.01666211e-01,9.99999982e-01,1.00000000e+00,9.84668883e-01,9.99999985e-01,9.01702128e-01
9.99998229e-01,8.88180029e-01,9.99999950e-01,1.00000000e+00,9.97203407e-01,9.99999986e-01,8.88370405e-01
9.99998684e-01,8.74281625e-01,9.99999842e-01,1.00000000e+00,9.97224577e-01,9.99999988e-01,8.74911631e-01
9.99998803e-01,8.73670234e-01,9.99999817e-01,1.00000000e+00,9.97162652e-01,9.99999987e-01,8.74507516e-01
9.99998616e-01,8.88086488e-01,9.99999898e-01,1.00000000e+00,9.97161913e-01,9.99999986e-01,8.88423872e-01
9.99998388e-01,9.01724045e-01,9.99999957e-01,1.00000000e+00,9.82238014e-01,9.99999984e-01,9.01656394e-01
