EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
3.19702926e-06,4.19707019e-02,9.26132029e-07,3.19221837e-12,1.17709517e+00,4.88882751e-08,4.13851108e-02
2.58278108e-06,4.20139386e-02,3.01539411e-07,2.92382845e-12,7.18707373e-01,4.55723836e-08,4.16514124e-02
2.37624181e-06,4.21341690e-02,3.00311579e-07,2.84111080e-12,3.77843589e-01,3.97143935e-08,4.19435959e-02
2.36941334e-06,4.21821168e-02,2.58039034e-07,2.52607313e-12,1.99859677e-01,3.26602059e-08,4.21084974e-02
2.42126371e-06,4.18294895e-02,1.16819305e-07,2.74522818e-12,1.37735305e-01,2.67464656e-08,4.18142562e-02
2.37385540e-06,4.07817100e-02,1.69247123e-08,3.17965753e-12,1.64021975e-01,2.37906943e-08,4.07674884e-02
1.99676092e-06,3.93471646e-02,1.40884422e-07,2.74034130e-12,2.86789472e-01,2.35306857e-08,3.92849552e-02
1.30640045e-06,3.85456482e-02,5.69328340e-07,2.86271231e-12,5.04696941e-01,2.54160926e-08,3.83995339e-02
7.72816839e-07,3.94603042e-02,9.61745462e-07,3.08015024e-12,7.90322896e-01,3.17217868e-08,3.92036077e-02
6.13477296e-07,4.27932942e-02,9.33936728e-07,3.19221837e-12,1.11297730e+00,4.62815031e-08,4.23979450e-02
4.10769594e-06,3.88448621e-02,1.32123869e-06,3.08015023e-12,8.87951135e-01,3.22582870e-08,3.84209976e-02
2.65179149e-06,4.14737163e-02,2.55640841e-07,2.25116644e-12,4.56075977e-01,3.01790191e-08,4.12029520e-02
1.93170882e-06,4.42478299e-02,4.53130576e-08,2.43979165e-12,1.86909326e-01,2.71112134e-08,4.41002693e-02
1.55765011e-06,4.69104616e-02,2.78918291e-08,1.85228928e-12,7.13375620e-02,2.34088612e-08,4.68488827e-02
1.36021220e-06,4.86452800e-02,2.71563483e-08,1.56617455e-12,3.33415916e-02,2.03541046e-08,4.86414164e-02
1.28802596e-06,4.82490725e-02,2.13696241e-08,1.38716551e-12,3.26208622e-02,1.92552904e-08,4.82961318e-02
1.20558242e-06,4.57506419e-02,1.79932127e-08,1.87253743e-12,7.33796275e-02,2.00575557e-08,4.58342221e-02
9.74804231e-07,4.30183706e-02,9.50708562e-08,2.48837651e-12,1.88295524e-01,2.27174845e-08,4.30985977e-02
7.78433816e-07,4.17495914e-02,2.20564336e-07,2.25116651e-12,3.90819475e-01,2.94216212e-08,4.17923963e-02
9.17874951e-07,4.24070263e-02,3.34459495e-07,2.92382845e-12,6.70667238e-01,4.32215031e-08,4.23988185e-02
5.29658111e-06,3.82121430e-02,8.57994321e-07,2.86271231e-12,6.04188104e-01,2.47299042e-08,3.79268793e-02
2.90044491e-06,4.29577646e-02,1.48619047e-07,2.48837628e-12,2.36721874e-01,2.23984326e-08,4.27795099e-02
1.76692353e-06,4.84368257e-02,2.17028552e-08,1.41566305e-12,5.98200735e-02,2.00011454e-08,4.83244134e-02
1.20290412e-06,5.43745136e-02,2.32330407e-08,8.27408562e-13,9.75583670e-03,1.74832595e-08,5.42551915e-02
8.91396242e-07,5.91554867e-02,4.11310667e-08,4.97097510e-13,1.91772845e-03,1.54268927e-08,5.89723931e-02
7.79131682e-07,5.93381822e-02,3.72688331e-08,5.15279949e-13,1.80602617e-03,1.51960575e-08,5.91812039e-02
8.01516285e-07,5.43209937e-02,2.47225538e-08,7.34755154e-13,7.64051557e-03,1.68677166e-08,5.43261821e-02
8.06473503e-07,4.83934228e-02,2.43058991e-08,1.41566392e-12,4.94036074e-02,2.00219468e-08,4.85238591e-02
9.21326242e-07,4.43850001e-02,5.61812469e-08,2.43979211e-12,1.67035877e-01,2.62805444e-08,4.45595005e-02
1.77268549e-06,4.23637279e-02,2.22771071e-07,2.84111080e-12,3.74776699e-01,3.77464354e-08,4.25502842e-02
6.03163844e-06,3.92687618e-02,2.02802466e-07,2.74034130e-12,3.56625364e-01,2.26084866e-08,3.91112240e-02
2.88480897e-06,4.58443721e-02,2.15445710e-08,1.87253743e-12,9.02431748e-02,1.94475498e-08,4.57730506e-02
1.50935051e-06,5.43461937e-02,1.97532803e-08,7.34755153e-13,7.64588238e-03,1.65473734e-08,5.42966953e-02
8.89209925e-07,6.52483827e-02,6.07323461e-08,2.13972017e-13,2.48671715e-03,1.38731305e-08,6.50689405e-02
