SINDy,HANDI,PSE,gEDMD,SR3
5.31484079e-02,1.82564042e-06,2.11627393e-02,1.98636972e-01,5.27210027e-02
5.11070943e-02,4.54098064e-07,2.16637613e-02,2.29102683e-01,5.09664538e-02
5.13453543e-02,1.25610760e-07,2.16837770e-02,1.69543069e-01,5.14139208e-02
5.20730503e-02,6.78367115e-08,2.17870682e-02,3.75848455e-01,5.22627777e-02
5.28528895e-02,8.05818573e-08,2.21342872e-02,4.07106063e-01,5.30605866e-02
5.31824937e-02,1.35662078e-07,2.28724231e-02,3.68229463e-01,5.33515240e-02
5.26222647e-02,2.55172905e-07,2.38376809e-02,4.30021786e-01,5.27482338e-02
5.12585215e-02,5.02824294e-07,2.40193173e-02,4.14048459e-01,5.13253822e-02
5.01492213e-02,9.85509645e-07,2.24372543e-02,4.03596235e-01,5.00498405e-02
5.27226242e-02,1.88669549e-06,1.94851810e-02,2.25629666e-01,5.19707118e-02
5.04195876e-02,9.56288637e-07,2.36949926e-02,1.82979638e-01,5.01550668e-02
5.14654371e-02,2.01943866e-07,2.33141629e-02,2.85523950e-01,5.12525044e-02
5.33910382e-02,4.24971342e-08,2.17108497e-02,8.31258041e-02,5.33075461e-02
5.51883672e-02,1.57614949e-08,1.98691602e-02,7.20357655e-02,5.52120042e-02
5.63843207e-02,1.28750356e-08,1.85998503e-02,6.99056304e-02,5.64650688e-02
5.66874007e-02,1.84966226e-08,1.89436248e-02,6.94653131e-02,5.67989791e-02
5.58763835e-02,3.68460995e-08,2.10576301e-02,6.89602789e-02,5.60165654e-02
5.07878581e-02,4.60478658e-07,2.00044090e-02,3.92978467e-01,5.03563510e-02
5.13175936e-02,4.87301885e-07,2.39323307e-02,3.45570753e-01,5.13251817e-02
5.38428265e-02,8.53220237e-08,2.20702312e-02,7.91404099e-02,5.38071982e-02
5.65758066e-02,1.36070703e-08,1.80328733e-02,6.94417805e-02,5.65770076e-02
5.74885381e-02,3.34273908e-09,1.35526005e-02,6.71533856e-02,5.74642989e-02
5.63913434e-02,1.57806842e-09,1.04755202e-02,6.41323677e-02,5.63317641e-02
5.63337471e-02,2.04155481e-09,1.06585540e-02,6.36916940e-02,5.63022853e-02
5.75987897e-02,4.66192497e-09,1.45997257e-02,6.56082482e-02,5.76519616e-02
5.65494049e-02,1.39495220e-08,1.95613625e-02,6.42692114e-02,5.66497210e-02
5.24791408e-02,2.46619874e-07,2.27845721e-02,7.35002555e-02,5.26534587e-02
5.58532096e-02,3.59019214e-08,1.94821012e-02,6.73581147e-02,5.59166886e-02
5.76322566e-02,4.52952842e-09,1.29692318e-02,6.67263397e-02,5.76141233e-02
5.20696413e-02,4.50773514e-10,6.26561179e-03,5.69609980e-02,5.19757412e-02
4.05342565e-02,2.02187123e-09,2.53926821e-03,3.99258606e-02,4.06167216e-02
4.04049782e-02,1.56445348e-09,2.61047614e-03,3.99668370e-02,4.05666292e-02
5.20722566e-02,4.67141625e-10,7.09368620e-03,5.70473354e-02,5.21669733e-02
5.74757715e-02,3.47895390e-09,1.46984971e-02,6.50399445e-02,5.75712846e-02
5.29038701e-02,1.31217522e-07,2.15160100e-02,6.43300582e-02,5.30795008e-02
5.65921501e-02,1.80920831e-08,1.77794739e-02,6.55558143e-02,5.65898201e-02
5.64026056e-02,2.03743047e-09,9.88024039e-03,6.36187094e-02,5.62633315e-02
4.04707695e-02,1.54527315e-09,2.39585832e-03,4.00214284e-02,4.05106511e-02
1.20501503e-02,4.67133782e-09,6.58973393e-05,8.76778831e-03,1.22989604e-02
1.20343563e-02,4.67109311e-09,7.19100027e-05,8.74295689e-03,1.23154299e-02
4.05477867e-02,1.99751837e-09,2.66753717e-03,4.01746435e-02,4.08796363e-02
5.63065005e-02,1.61582048e-09,1.06496361e-02,6.36675587e-02,5.64061159e-02
5.61257922e-02,1.27928140e-08,1.81571320e-02,7.83000821e-02,5.60782406e-02
5.25776242e-02,7.84653392e-08,2.08017456e-02,6.27148257e-02,5.27316416e-02
5.62763654e-02,1.27928140e-08,1.81571320e-02,6.51690618e-02,5.62347596e-02
5.64549753e-02,1.61582047e-09,1.06496361e-02,6.34045253e-02,5.63006567e-02
4.05879235e-02,1.99751837e-09,2.66753717e-03,4.00290133e-02,4.06807732e-02
1.20337732e-02,4.67109311e-09,7.19100027e-05,8.74648267e-03,1.23089924e-02
1.20483314e-02,4.67133782e-09,6.58973393e-05,8.75263880e-03,1.23722065e-02
4.04184325e-02,1.54527317e-09,2.39585832e-03,4.02697889e-02,4.08027947e-02
5.62378893e-02,2.03743046e-09,9.88024039e-03,6.35347831e-02,5.63244435e-02
5.64543533e-02,1.80920831e-08,1.77794739e-02,7.12233228e-02,5.63426316e-02
5.18383837e-02,6.68635771e-08,2.04884288e-02,6.63659678e-02,5.19975323e-02
5.50403144e-02,1.58982447e-08,1.99159401e-02,6.65853667e-02,5.50272484e-02
5.74406344e-02,3.47895390e-09,1.46984971e-02,6.60495986e-02,5.73481773e-02
5.19989759e-02,4.67141626e-10,7.09368620e-03,5.67431958e-02,5.19918905e-02
4.03475271e-02,1.56445350e-09,2.61047614e-03,4.00668847e-02,4.06190864e-02
4.04766940e-02,2.02187122e-09,2.53926821e-03,3.99779213e-02,4.07977242e-02
5.19444269e-02,4.50773514e-10,6.26561179e-03,5.67091963e-02,5.21008571e-02
5.74473866e-02,4.52952843e-09,1.29692318e-02,6.48983366e-02,5.74577392e-02
5.57169741e-02,3.59019214e-08,1.94821012e-02,6.96909449e-02,5.55270635e-02
5.10587210e-02,1.25316534e-07,2.02564393e-02,7.96312661e-02,5.11932139e-02
5.30449279e-02,4.27844291e-08,2.16348835e-02,7.07078449e-02,5.30197297e-02
5.62448183e-02,1.39495220e-08,1.95613625e-02,6.68627499e-02,5.61473631e-02
5.73057576e-02,4.66192495e-09,1.45997257e-02,6.50496015e-02,5.71859709e-02
5.60977286e-02,2.04155480e-09,1.06585540e-02,6.27180579e-02,5.60175677e-02
5.61661245e-02,1.57806843e-09,1.04755202e-02,6.25761711e-02,5.61109668e-02
5.72304249e-02,3.34273908e-09,1.35526005e-02,6.43399901e-02,5.71445259e-02
5.62842176e-02,1.36070703e-08,1.80328733e-02,6.41250107e-02,5.61230990e-02
5.35534331e-02,8.53220237e-08,2.20702312e-02,6.95077068e-02,5.32662026e-02
5.08297225e-02,4.60478658e-07,2.00044090e-02,2.01847923e-01,5.09485619e-02
5.09477217e-02,2.04515309e-07,2.26030608e-02,8.47531991e-02,5.08939424e-02
5.33314272e-02,8.69117601e-08,2.30032583e-02,6.81846689e-02,5.32220145e-02
5.54431393e-02,3.68460995e-08,2.10576301e-02,6.47563125e-02,5.53197841e-02
5.63003962e-02,1.84966226e-08,1.89436248e-02,6.44622182e-02,5.61639904e-02
5.60185312e-02,1.28750356e-08,1.85998503e-02,6.34093115e-02,5.58326301e-02
5.48133280e-02,1.57614949e-08,1.98691602e-02,6.26594722e-02,5.45607497e-02
5.29437237e-02,4.24971342e-08,2.17108497e-02,6.45781337e-02,5.26832126e-02
5.08938194e-02,2.01943866e-07,2.33141629e-02,8.09181209e-02,5.06946699e-02
5.35341805e-02,1.88669549e-06,1.94851810e-02,1.75598485e-01,5.40313738e-02
4.99681528e-02,9.85509645e-07,2.24372543e-02,1.26485382e-01,4.99624025e-02
5.08528055e-02,5.02824294e-07,2.40193173e-02,7.78859884e-02,5.07736984e-02
5.21706706e-02,2.55172905e-07,2.38376809e-02,6.73247101e-02,5.20886628e-02
5.27403473e-02,1.35662078e-07,2.28724231e-02,6.40608038e-02,5.26461431e-02
5.24296857e-02,8.05818573e-08,2.21342872e-02,6.15468667e-02,5.23097013e-02
5.16327407e-02,6.78367116e-08,2.17870682e-02,6.20283836e-02,5.15521822e-02
5.07731698e-02,1.25610761e-07,2.16837770e-02,7.08942649e-02,5.08857920e-02
