SINDy,HANDI,PSE,gEDMD,SR3
7.39809952e-01,9.99995420e-01,9.20524950e-01,3.97919448e-01,7.40905057e-01
7.46014791e-01,9.99998854e-01,9.19287788e-01,3.35614833e-01,7.46282084e-01
7.45815091e-01,9.99999682e-01,9.19515408e-01,4.57652062e-01,7.45465325e-01
7.44233724e-01,9.99999825e-01,9.19485471e-01,5.87738128e-02,7.43521663e-01
7.42378316e-01,9.99999789e-01,9.18634390e-01,9.45386089e-02,7.41596014e-01
7.41489606e-01,9.99999648e-01,9.16437733e-01,6.62781823e-02,7.40795838e-01
7.42761503e-01,9.99999347e-01,9.13407414e-01,0.00000000e+00,7.42171586e-01
7.46119683e-01,9.99998725e-01,9.12613767e-01,3.60567896e-02,7.45684417e-01
7.48770922e-01,9.99997517e-01,9.17010167e-01,6.71988428e-02,7.48807241e-01
7.41048412e-01,9.99995268e-01,9.25611179e-01,5.04993254e-01,7.42937389e-01
7.47931954e-01,9.99997590e-01,9.13233445e-01,4.28939181e-01,7.48548493e-01
7.45684522e-01,9.99999490e-01,9.14817798e-01,2.19808250e-01,7.46123873e-01
7.41280067e-01,9.99999893e-01,9.20127884e-01,6.58173049e-01,7.41323417e-01
7.37499979e-01,9.99999959e-01,9.26237164e-01,6.87948340e-01,7.37212075e-01
7.35174556e-01,9.99999965e-01,9.30497019e-01,6.94784791e-01,7.34697182e-01
7.34400504e-01,9.99999950e-01,9.29445703e-01,6.96334208e-01,7.33821692e-01
7.35716466e-01,9.99999904e-01,9.22672987e-01,6.96637883e-01,7.35060287e-01
7.40299494e-01,9.99999779e-01,9.16336918e-01,0.00000000e+00,7.39705173e-01
7.46290185e-01,9.99999484e-01,9.16997354e-01,0.00000000e+00,7.46136460e-01
7.46972161e-01,9.99998839e-01,9.24317077e-01,1.15950408e-01,7.47950495e-01
7.45877436e-01,9.99998764e-01,9.12839151e-01,1.07981688e-01,7.45716202e-01
7.40040731e-01,9.99999783e-01,9.19080200e-01,6.68135741e-01,7.39973399e-01
7.34674612e-01,9.99999966e-01,9.32202309e-01,6.96152954e-01,7.34460083e-01
7.35572526e-01,9.99999990e-01,9.47223189e-01,7.06828983e-01,7.35340820e-01
7.41981935e-01,9.99999993e-01,9.57938979e-01,7.19345045e-01,7.41727722e-01
7.42204956e-01,9.99999992e-01,9.57342470e-01,7.20770918e-01,7.41840749e-01
7.35391131e-01,9.99999987e-01,9.43965317e-01,7.11329756e-01,7.34876076e-01
7.34826418e-01,9.99999965e-01,9.27642619e-01,7.10099036e-01,7.34251700e-01
7.41712667e-01,9.99999893e-01,9.20473533e-01,0.00000000e+00,7.41515042e-01
7.46655882e-01,9.99999683e-01,9.23867640e-01,0.00000000e+00,7.47370751e-01
7.43094027e-01,9.99999369e-01,9.16550042e-01,6.81630738e-01,7.42474075e-01
7.35712621e-01,9.99999907e-01,9.27485159e-01,7.00429463e-01,7.35372905e-01
7.35232088e-01,9.99999988e-01,9.49120805e-01,7.08145218e-01,7.35025802e-01
7.60117812e-01,9.99999994e-01,9.73078956e-01,7.46814014e-01,7.59812144e-01
8.06653990e-01,9.99999982e-01,9.87941203e-01,8.11331511e-01,8.05288304e-01
8.07049324e-01,9.99999984e-01,9.87687116e-01,8.11165388e-01,8.05378105e-01
7.60182607e-01,9.99999994e-01,9.70332830e-01,7.46557397e-01,7.59214532e-01
7.35693854e-01,9.99999990e-01,9.43797642e-01,7.12662110e-01,7.35055689e-01
