SINDy,HANDI,PSE,gEDMD,SR3
1.68440071e-02,2.71603810e-06,1.23962916e-02,1.90942356e-01,1.66217850e-02
1.52695946e-02,6.82728110e-07,1.30605672e-02,2.36901443e-01,1.52674615e-02
1.54278461e-02,1.93025377e-07,1.32909809e-02,1.50407378e-01,1.55714361e-02
1.59945740e-02,1.03107527e-07,1.36099276e-02,4.81316100e-01,1.62241129e-02
1.66214609e-02,1.20599100e-07,1.41176482e-02,6.34977184e-01,1.68614857e-02
1.68772758e-02,2.02757266e-07,1.48896671e-02,4.74212497e-01,1.70806567e-02
1.64177539e-02,3.81321505e-07,1.57643561e-02,6.29499564e-01,1.65736150e-02
1.53621233e-02,7.50285522e-07,1.57681073e-02,6.00684745e-01,1.54518281e-02
1.45452322e-02,1.46793121e-06,1.39632777e-02,5.90531877e-01,1.44958214e-02
1.64887380e-02,2.80747004e-06,1.09394561e-02,4.05961800e-01,1.59409156e-02
1.47585127e-02,1.42448780e-06,1.50795571e-02,1.68268216e-01,1.46548527e-02
1.55379829e-02,3.09838573e-07,1.50556047e-02,3.28795659e-01,1.54690929e-02
1.71106541e-02,6.84470781e-08,1.38871096e-02,4.16860807e-02,1.71388877e-02
1.87260090e-02,2.48886937e-08,1.25424249e-02,3.10450998e-02,1.88373445e-02
1.98544520e-02,1.98975621e-08,1.16636226e-02,2.89790638e-02,2.00058401e-02
2.00913473e-02,2.89409120e-08,1.20324760e-02,2.83281920e-02,2.02595199e-02
1.92619978e-02,5.80942628e-08,1.38203539e-02,2.77188081e-02,1.94425795e-02
1.50246553e-02,6.92890361e-07,1.16180366e-02,6.04496081e-01,1.47236546e-02
1.54239677e-02,7.27413416e-07,1.55886780e-02,4.24288180e-01,1.55167186e-02
1.74705487e-02,1.33335982e-07,1.43075937e-02,3.74257508e-02,1.75359197e-02
2.00227566e-02,2.20988189e-08,1.11289578e-02,2.81903701e-02,2.01157162e-02
2.14462687e-02,4.97782615e-09,7.82111898e-03,2.71121950e-02,2.15028536e-02
2.12750334e-02,2.23490778e-09,5.74390548e-03,2.56772582e-02,2.12785163e-02
2.12195517e-02,3.08544269e-09,5.93499233e-03,2.53241258e-02,2.12361783e-02
2.15155073e-02,7.28661172e-09,8.86950768e-03,2.57526975e-02,2.16095709e-02
1.99839024e-02,2.27430395e-08,1.27421513e-02,2.37579299e-02,2.01152537e-02
1.63241236e-02,3.68881379e-07,1.47060435e-02,3.14233345e-02,1.65430340e-02
1.92589422e-02,5.66380931e-08,1.23031598e-02,2.60369840e-02,1.93954963e-02
2.15558252e-02,7.05355300e-09,7.37934902e-03,2.66918316e-02,2.16095396e-02
1.93031479e-02,3.88185428e-10,2.99758876e-03,2.22023457e-02,1.92436363e-02
1.40015873e-02,3.58713433e-10,1.03702936e-03,1.41110865e-02,1.39745133e-02
1.39011895e-02,1.68141303e-10,1.09984481e-03,1.41211681e-02,1.39148769e-02
1.92981455e-02,4.17490486e-10,3.70763634e-03,2.22265652e-02,1.93542674e-02
2.14224252e-02,5.21272212e-09,9.03327329e-03,2.52550839e-02,2.15318164e-02
1.66732465e-02,1.96431563e-07,1.36362349e-02,2.29098089e-02,1.68854586e-02
2.00211605e-02,2.83773201e-08,1.10581637e-02,2.45500579e-02,2.00868407e-02
2.12788758e-02,3.08642284e-09,5.35084429e-03,2.52321472e-02,2.12004871e-02
1.39441334e-02,1.61225697e-10,9.57243679e-04,1.41542519e-02,1.38749466e-02
3.49941856e-03,1.15913387e-09,1.74294133e-05,2.51223196e-03,3.52387508e-03
3.48780447e-03,1.15884072e-09,2.09782213e-05,2.51110185e-03,3.52743937e-03
1.40041161e-02,3.47212941e-10,1.15515068e-03,1.42479657e-02,1.41118985e-02
2.12030963e-02,2.31233486e-09,6.03708305e-03,2.52850466e-02,2.12855205e-02
1.96407750e-02,1.98528651e-08,1.14491910e-02,3.74763869e-02,1.96173267e-02
1.64192871e-02,1.17749235e-07,1.29589166e-02,2.17011807e-02,1.66023826e-02
1.97675051e-02,1.98528651e-08,1.14491910e-02,2.42237215e-02,1.97840026e-02
2.13265134e-02,2.31233484e-09,6.03708305e-03,2.50849285e-02,2.12167842e-02
1.40320444e-02,3.47212945e-10,1.15515068e-03,1.41551084e-02,1.39819737e-02
3.48756236e-03,1.15884072e-09,2.09782213e-05,2.51777615e-03,3.52099019e-03
3.49878020e-03,1.15913387e-09,1.74294133e-05,2.50941228e-03,3.55150271e-03
1.39124278e-02,1.61225704e-10,9.57243679e-04,1.43165078e-02,1.40424186e-02
2.11494938e-02,3.08642283e-09,5.35084429e-03,2.52600029e-02,2.12051854e-02
1.99112766e-02,2.83773201e-08,1.10581637e-02,2.97142448e-02,1.98218232e-02
1.58292805e-02,1.02082619e-07,1.25146161e-02,2.51528058e-02,1.60051705e-02
1.86077763e-02,2.52388226e-08,1.28150487e-02,2.53345384e-02,1.86359090e-02
2.14012220e-02,5.21272212e-09,9.03327329e-03,2.61475734e-02,2.13391124e-02
1.92458963e-02,4.17490489e-10,3.70763634e-03,2.20079450e-02,1.91953141e-02
1.38670799e-02,1.68141310e-10,1.09984481e-03,1.41758696e-02,1.39095754e-02
1.39704889e-02,3.58713429e-10,1.03702936e-03,1.41189176e-02,1.40401935e-02
1.92197756e-02,3.88185432e-10,2.99758876e-03,2.20215185e-02,1.92760684e-02
2.14142314e-02,7.05355302e-09,7.37934902e-03,2.52441585e-02,2.14057795e-02
1.91593748e-02,5.66380931e-08,1.23031598e-02,2.80841046e-02,1.89974416e-02
1.52282325e-02,1.93250483e-07,1.20754817e-02,3.78030762e-02,1.53796065e-02
1.68482333e-02,6.92195814e-08,1.40142536e-02,2.88837804e-02,1.68630856e-02
1.97466792e-02,2.27430395e-08,1.27421513e-02,2.57461877e-02,1.96801185e-02
2.12818420e-02,7.28661170e-09,8.86950768e-03,2.52862474e-02,2.11746111e-02
2.10402513e-02,3.08544268e-09,5.93499233e-03,2.45565284e-02,2.09407038e-02
2.11102088e-02,2.23490779e-09,5.74390548e-03,2.44487156e-02,2.10211954e-02
2.12536330e-02,4.97782615e-09,7.82111898e-03,2.47510993e-02,2.11509496e-02
1.98045046e-02,2.20988188e-08,1.11289578e-02,2.34981945e-02,1.96519555e-02
1.72648072e-02,1.33335982e-07,1.43075937e-02,2.77545765e-02,1.70218066e-02
1.50673104e-02,6.92890361e-07,1.16180366e-02,1.96695496e-01,1.52052300e-02
1.51630550e-02,3.14112107e-07,1.45104239e-02,4.24903311e-02,1.51606880e-02
1.70732917e-02,1.35923146e-07,1.53443723e-02,2.64493339e-02,1.70058436e-02
1.89273138e-02,5.80942628e-08,1.38203539e-02,2.36976500e-02,1.88257459e-02
1.97909489e-02,2.89409120e-08,1.20324760e-02,2.36985214e-02,1.96621652e-02
1.95771519e-02,1.98975621e-08,1.16636226e-02,2.28432490e-02,1.94002685e-02
1.84515274e-02,2.48886937e-08,1.25424249e-02,2.20790407e-02,1.82227817e-02
1.67928692e-02,6.84470781e-08,1.38871096e-02,2.35680856e-02,1.65635878e-02
1.51410169e-02,3.09838573e-07,1.50556047e-02,3.88178353e-02,1.49620486e-02
1.71351676e-02,2.80747004e-06,1.09394561e-02,1.58089849e-01,1.75708515e-02
1.44355863e-02,1.46793121e-06,1.39632777e-02,9.11937973e-02,1.44695465e-02
1.50904774e-02,7.50285522e-07,1.57681073e-02,3.54614649e-02,1.50587677e-02
1.61020937e-02,3.81321505e-07,1.57643561e-02,2.56653090e-02,1.60493206e-02
1.65644896e-02,2.02757266e-07,1.48896671e-02,2.29350834e-02,1.64853699e-02
1.63268281e-02,1.20599100e-07,1.41176482e-02,2.10189769e-02,1.62163677e-02
1.56952330e-02,1.03107527e-07,1.36099276e-02,2.16559426e-02,1.56079566e-02
1.50371267e-02,1.93025377e-07,1.32909809e-02,2.95351034e-02,1.50892014e-02
