epoch,step,train/align,train/loss,train/main,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
0,1,,,,,,0.00014792672300245613,0.00030238364706747234,5.7211622333852574e-05
0,1,0.024842312559485435,0.025692179799079895,0.0008498656679876149,,,,,
1,3,,,,,,0.00013873499119654298,0.0002847004507202655,5.3324845794122666e-05
1,3,0.022909125313162804,0.023585543036460876,0.0006764185382053256,,,,,
2,5,,,,,,0.00012974280980415642,0.00027051629149354994,4.858791726292111e-05
2,5,0.02146846614778042,0.022153593599796295,0.0006851268699392676,,,,,
3,7,,,,,,0.0001267273328267038,0.00026430853176862,4.74347616545856e-05
3,7,0.02138964645564556,0.02197975665330887,0.0005901108961552382,,,,,
4,9,,,,,,0.00012439690181054175,0.00026007468113675714,4.637448728317395e-05
4,9,0.020760027691721916,0.021398695185780525,0.000638666795566678,,,,,
5,11,,,,,,0.00012306989810895175,0.0002572568191681057,4.589284799294546e-05
5,11,0.019155992195010185,0.019808951765298843,0.000652958988212049,,,,,
6,13,,,,,,0.0001222033315571025,0.0002543700684327632,4.589231321006082e-05
6,13,0.018653040751814842,0.01920774206519127,0.0005546999163925648,,,,,
7,15,,,,,,0.0001213253490277566,0.00025097245816141367,4.6033608668949455e-05
7,15,0.01920745149254799,0.01978258788585663,0.000575138779822737,,,,,
8,17,,,,,,0.00012028844503220171,0.00024717103224247694,4.6137134631862864e-05
8,17,0.020142098888754845,0.02076205238699913,0.0006199537892825902,,,,,
9,19,,,,,,0.00011933387577300891,0.0002445316349621862,4.597438601194881e-05
9,19,0.021509170532226562,0.022276081144809723,0.000766908866353333,,,,,
10,21,,,,,,0.00011888596054632217,0.00024304464750457555,4.597257066052407e-05
10,21,0.022260621190071106,0.02281107008457184,0.0005504483124241233,,,,,
11,23,,,,,,0.0001199068283312954,0.000244428199948743,4.657835597754456e-05
11,23,0.022701343521475792,0.023302115499973297,0.0006007722695358098,,,,,
12,25,,,,,,0.00012100501044187695,0.0002465704164933413,4.703388549387455e-05
12,25,0.024673346430063248,0.025305407121777534,0.0006320622633211315,,,,,
13,27,,,,,,0.00012166336091468111,0.00024811853654682636,4.722779704025015e-05
13,27,0.02629566751420498,0.026901766657829285,0.000606099609285593,,,,,
14,29,,,,,,0.00012310297461226583,0.00025099475169554353,4.780454037245363e-05
14,29,0.02674262598156929,0.027296002954244614,0.0005533795920200646,,,,,
15,31,,,,,,0.00012346591392997652,0.0002518927794881165,4.789808008354157e-05
15,31,0.026315098628401756,0.027019767090678215,0.0007046677637845278,,,,,
16,33,,,,,,0.00012286758283153176,0.00025106314569711685,4.754864130518399e-05
16,33,0.025784287601709366,0.02638953924179077,0.0006052511162124574,,,,,
17,35,,,,,,0.00012051756493747234,0.00024783884873613715,4.616591104422696e-05
17,35,0.026195423677563667,0.02682812698185444,0.0006327039445750415,,,,,
18,37,,,,,,0.0001179553655674681,0.000244331662543118,4.465585880097933e-05
18,37,0.02852766029536724,0.029055019840598106,0.0005273572169244289,,,,,
19,39,,,,,,0.00011515988444443792,0.00023990232148207724,4.3189185817027465e-05
19,39,0.030350809916853905,0.030955104157328606,0.000604292843490839,,,,,
20,41,,,,,,0.00011259852908551693,0.00023576691455673426,4.1868446714943275e-05
20,41,0.03234151378273964,0.033006176352500916,0.0006646628607995808,,,,,
21,43,,,,,,0.00011115390952909365,0.00023287421208806336,4.129163789912127e-05
21,43,0.03381585329771042,0.034331370145082474,0.0005155145190656185,,,,,
22,45,,,,,,0.00010998560901498422,0.00022984741372056305,4.103138417121954e-05
22,45,0.03421149402856827,0.035086218267679214,0.0008747256360948086,,,,,
23,47,,,,,,0.00010974877659464255,0.00022827941575087607,4.1264935134677216e-05
23,47,0.03208543732762337,0.032712001353502274,0.0006265667616389692,,,,,
24,49,,,,,,0.00010996811033692211,0.00022803552565164864,4.155745409661904e-05
24,49,0.029291652143001556,0.030023273080587387,0.000731620704755187,,,,,
25,51,,,,,,0.00011007472494384274,0.00022702381829731166,4.19675707235001e-05
25,51,0.03137865662574768,0.03198889270424843,0.0006102377665229142,,,,,
26,53,,,,,,0.00010922436194960028,0.00022382973111234605,4.207544043310918e-05
26,53,0.04221971705555916,0.042920175939798355,0.0007004602230153978,,,,,
27,55,,,,,,0.00010812777327373624,0.00022081579663790762,4.1883031371980906e-05
27,55,0.041784148663282394,0.04246728867292404,0.0006831394857726991,,,,,
28,57,,,,,,0.00010725155880209059,0.00021904901950620115,4.1536844946676865e-05
28,57,0.039938490837812424,0.04061145707964897,0.000672970141749829,,,,,
29,59,,,,,,0.00010546085832174867,0.0002158495335606858,4.070598879479803e-05
29,59,0.03874221444129944,0.039407894015312195,0.000665682484395802,,,,,
30,61,,,,,,0.00010356006532674655,0.00021320961241144687,3.9597187424078584e-05
30,61,0.037812016904354095,0.038428664207458496,0.0006166492239572108,,,,,
31,63,,,,,,0.00010235975787509233,0.00021198319154791534,3.876479604514316e-05
31,63,0.03728348761796951,0.03790111094713211,0.0006176260649226606,,,,,
32,65,,,,,,0.00010170077439397573,0.00021178675524424762,3.8164740544743836e-05
32,65,0.03695817291736603,0.037564728409051895,0.0006065582856535912,,,,,
33,67,,,,,,0.00010224913421552628,0.00021313461184035987,3.8308746297843754e-05
33,67,0.03671455383300781,0.03727954626083374,0.0005649895174428821,,,,,
34,69,,,,,,0.00010367885988671333,0.00021538410510402173,3.906363053829409e-05
34,69,0.03662744536995888,0.03734099119901657,0.0007135431515052915,,,,,
35,71,,,,,,0.00010375645069871098,0.00021685942192561924,3.8698624848620966e-05
35,71,0.03736867383122444,0.038150984793901443,0.0007823136984370649,,,,,
36,73,,,,,,0.00010342695895815268,0.0002174383553210646,3.819544144789688e-05
36,73,0.03749917820096016,0.038130614906549454,0.0006314375204965472,,,,,
37,75,,,,,,0.00010334004036849365,0.0002169283980038017,3.8261525332927704e-05
37,75,0.037078507244586945,0.03763607516884804,0.0005575704271905124,,,,,
38,77,,,,,,0.00010304768511559814,0.00021564928465522826,3.835290772258304e-05
38,77,0.036443088203668594,0.037046708166599274,0.0006036200793460011,,,,,
39,79,,,,,,0.00010212567576672882,0.00021216945606283844,3.8474838220281526e-05
39,79,0.035737745463848114,0.03636884689331055,0.0006311000324785709,,,,,
40,81,,,,,,0.00010087164992000908,0.00020839797798544168,3.835226016235538e-05
40,81,0.03547373414039612,0.03616064041852951,0.0006869029020890594,,,,,
41,83,,,,,,9.917367424350232e-05,0.00020378906629048288,3.803695653914474e-05
41,83,0.03570640832185745,0.03652774915099144,0.0008213421679101884,,,,,
42,85,,,,,,9.844246960710734e-05,0.00020060614042449743,3.8260634028119966e-05
42,85,0.038750626146793365,0.039373546838760376,0.000622923020273447,,,,,
43,87,,,,,,9.840021084528416e-05,0.0001997986837523058,3.8460602809209377e-05
43,87,0.04058874025940895,0.04119345173239708,0.0006047143251635134,,,,,
44,89,,,,,,9.822349238675088e-05,0.00019989647262264043,3.8254554965533316e-05
44,89,0.039681144058704376,0.04030214250087738,0.0006210020510479808,,,,,
45,91,,,,,,9.834207594394684e-05,0.0002017817460000515,3.780755287152715e-05
45,91,0.03919997811317444,0.03973987698554993,0.0005399021320044994,,,,,
46,93,,,,,,9.851192589849234e-05,0.0002031500916928053,3.7566896935459226e-05
46,93,0.038119565695524216,0.03884269669651985,0.0007231292547658086,,,,,
47,95,,,,,,9.900233999360353e-05,0.00020528523600660264,3.741675755009055e-05
47,95,0.036498185247182846,0.03726283460855484,0.0007646472076885402,,,,,
48,97,,,,,,9.933316323440522e-05,0.00020637255511246622,3.742139597306959e-05
48,97,0.035293642431497574,0.03594078868627548,0.0006471511442214251,,,,,
49,99,,,,,,9.939564915839583e-05,0.0002066767483484,3.7392623198684305e-05
49,99,0.03514654561877251,0.0355544276535511,0.0004078795900568366,,,,,
50,101,,,,,,9.870164649328217e-05,0.00020567220053635538,3.699998342199251e-05
50,101,0.034820377826690674,0.035480279475450516,0.0006598991458304226,,,,,
51,103,,,,,,9.807567403186113e-05,0.0002055643853964284,3.64063453162089e-05
51,103,0.034383174031972885,0.03502330929040909,0.0006401360151357949,,,,,
52,105,,,,,,9.724081610329449e-05,0.00020477089856285602,3.5809545806841925e-05
52,105,0.034048907458782196,0.03479423001408577,0.0007453247671946883,,,,,
53,107,,,,,,9.638744086259976e-05,0.0002028940652962774,3.551922054612078e-05
53,107,0.034084342420101166,0.034669894725084305,0.0005855489289388061,,,,,
54,109,,,,,,9.558702004142106e-05,0.00020081139518879354,3.534358984325081e-05
54,109,0.03319288045167923,0.033821702003479004,0.0006288246368058026,,,,,
55,111,,,,,,9.554762800689787e-05,0.00019984549726359546,3.559398101060651e-05
55,111,0.032331667840480804,0.032792311161756516,0.000460643379483372,,,,,
56,113,,,,,,9.54962961259298e-05,0.00019817396241705865,3.604410449042916e-05
56,113,0.03283856436610222,0.03355875983834267,0.000720194773748517,,,,,
57,115,,,,,,9.546226647216827e-05,0.00019677318050526083,3.643030868261121e-05
57,115,0.033569227904081345,0.03399628773331642,0.0004270575300324708,,,,,
58,117,,,,,,9.540907194605097e-05,0.00019571607117541134,3.669424768304452e-05
58,117,0.03355495259165764,0.03416937589645386,0.0006144243525341153,,,,,
59,119,,,,,,9.55068608163856e-05,0.00019523904484231025,3.6935143725713715e-05
59,119,0.034237079322338104,0.03479647636413574,0.0005593991954810917,,,,,
60,121,,,,,,9.547513036523014e-05,0.00019521903595887125,3.690941593958996e-05
60,121,0.03452816233038902,0.035094693303108215,0.000566529284697026,,,,,
61,123,,,,,,9.538642916595563e-05,0.0001951066660694778,3.685442788992077e-05
61,123,0.03540872037410736,0.03597492352128029,0.0005662027979269624,,,,,
62,125,,,,,,9.541374311083928e-05,0.0001950337755260989,3.6903609725413844e-05
62,125,0.03624569997191429,0.03666916489601135,0.00042346189729869366,,,,,
63,127,,,,,,9.562062768964097e-05,0.00019556556071620435,3.695095801958814e-05
63,127,0.03714190050959587,0.037569135427474976,0.0004272339283488691,,,,,
64,129,,,,,,9.572836279403418e-05,0.00019631341274362057,3.6834335332969204e-05
