EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
inf,9.90131280e-01,1.80004039e-02,9.80224724e-01,4.85570956e-01,2.37026294e+00,9.90023666e-01
inf,9.88926491e-01,6.19849841e-03,9.80280263e-01,4.85398580e-01,2.17192910e+00,9.88803682e-01
inf,9.88495587e-01,2.17649789e-03,9.80244280e-01,4.85204075e-01,1.73803032e+00,9.88369088e-01
inf,9.89498351e-01,1.13316128e-03,9.79331340e-01,4.85019818e-01,1.61645542e+00,9.89375999e-01
inf,9.92589929e-01,1.11731520e-03,9.77935580e-01,4.84902274e-01,1.56093445e+00,9.92494495e-01
inf,9.93309269e-01,1.68166734e-03,9.76841663e-01,4.84902247e-01,1.56379018e+00,9.93221198e-01
inf,9.92651433e-01,2.93634255e-03,9.76530151e-01,4.85019692e-01,1.59790926e+00,9.92554619e-01
inf,9.92535788e-01,5.10954114e-03,9.77462507e-01,4.85203861e-01,1.73375621e+00,9.92437563e-01
inf,9.92607922e-01,8.81942954e-03,9.78933158e-01,4.85398304e-01,2.19802368e+00,9.92509551e-01
inf,9.92333488e-01,1.91445182e-02,9.80224724e-01,4.85570644e-01,2.78860086e+00,9.92244007e-01
inf,9.90553010e-01,1.50627444e-02,9.78933158e-01,4.85398348e-01,2.42632681e+00,9.90450890e-01
inf,9.89136887e-01,3.81809851e-03,9.79078289e-01,4.85118832e-01,1.71800351e+00,9.89027396e-01
inf,9.88111247e-01,6.59358604e-04,9.78942754e-01,4.84760612e-01,1.46549115e+00,9.87969690e-01
inf,9.88411591e-01,1.25617849e-04,9.77678759e-01,4.84370134e-01,1.22565751e+00,9.88263699e-01
inf,9.91653781e-01,7.83040011e-05,9.76168610e-01,4.84089632e-01,1.00371931e+00,9.91552193e-01
inf,9.91903865e-01,7.43062305e-05,9.75579892e-01,4.84089523e-01,1.00627621e+00,9.91819675e-01
inf,9.90952463e-01,8.06529366e-05,9.75834722e-01,4.84369888e-01,1.22364898e+00,9.90862683e-01
inf,9.91095025e-01,9.48454423e-05,9.77323115e-01,4.84760329e-01,1.47376647e+00,9.91007778e-01
inf,9.91371384e-01,1.12495202e-04,9.79078289e-01,4.85118545e-01,2.18350036e+00,9.91291411e-01
inf,9.91329355e-01,2.11531686e-04,9.80280263e-01,4.85398055e-01,2.38430999e+00,9.91273008e-01
inf,9.90703028e-01,8.52030387e-03,9.77462507e-01,4.85203529e-01,2.09634984e+00,9.90602136e-01
inf,9.89182351e-01,1.46703984e-03,9.77323115e-01,4.84760247e-01,1.53999003e+00,9.89079277e-01
inf,9.87214433e-01,1.17393270e-04,9.76660456e-01,4.84089111e-01,1.08059165e+00,9.87100135e-01
inf,9.85791766e-01,1.11752924e-04,9.73809009e-01,4.83181842e-01,9.74578411e-01,9.85643231e-01
inf,9.88355292e-01,6.62497987e-05,9.71840166e-01,4.82375233e-01,8.38684663e-01,9.88237022e-01
inf,9.88456228e-01,9.61635840e-05,9.72676628e-01,4.82375089e-01,8.38602758e-01,9.88374517e-01
inf,9.87891685e-01,7.73227817e-05,9.74075861e-01,4.83181581e-01,9.70940755e-01,9.87813885e-01
