EDMD,SINDy,HANDI,PSE,gEDMD,WSINDy,SR3
3.00020008,2.37333005,3.00022975,2.03063481,0.00000043,3.00086475,2.37332920
3.00020007,2.37325617,3.00022966,2.03040624,-0.00000087,3.00086618,2.37325438
3.00020012,2.37323940,3.00022964,2.03033076,-0.00000070,3.00086921,2.37323685
3.00020016,2.37328456,3.00022965,2.03054303,2.37926401,3.00087315,2.37328153
3.00020011,2.37339301,3.00022953,2.03121251,2.37985122,3.00087560,2.37339026
3.00019992,2.37346457,3.00022917,2.03229256,2.38161090,3.00087422,2.37346284
3.00019969,2.37335226,3.00022869,2.03306464,2.38208405,3.00086988,2.37335124
3.00019970,2.37307385,3.00022852,2.03278887,2.38199998,3.00086587,2.37307251
3.00019973,2.37275025,3.00022846,2.03188012,2.38198461,3.00086368,2.37274798
3.00019985,2.37255717,3.00022853,2.03104134,2.38200524,3.00086331,2.37255428
3.00020007,2.37341957,3.00022979,2.03101794,-0.00000108,3.00086463,2.37341945
3.00020008,2.37332684,3.00022976,2.03073813,-0.00000013,3.00086480,2.37332608
3.00020007,2.37325112,3.00022965,2.03037424,2.38000332,3.00086690,2.37324949
3.00020016,2.37322329,3.00022968,2.02998620,2.37909753,3.00087145,2.37322068
3.00020009,2.37330152,3.00022960,2.02994202,2.38052294,3.00087536,2.37329851
3.00019988,2.37343475,3.00022919,2.03104227,2.38192141,3.00087365,2.37343269
3.00019973,2.37333611,3.00022867,2.03264417,2.38211582,3.00086804,2.37333508
3.00019971,2.37296502,3.00022847,2.03252081,2.38182384,3.00086416,2.37296344
3.00019985,2.37255618,3.00022859,2.03127968,2.38195270,3.00086336,2.37255334
3.00020000,2.37227908,3.00022881,2.03025100,2.38199080,3.00086426,2.37227546
3.00020019,2.37366553,3.00023014,2.03124535,2.37997078,3.00086631,2.37366635
3.00020011,2.37357360,3.00022995,2.03105437,2.37967480,3.00086495,2.37357419
3.00020008,2.37344164,3.00022978,2.03071878,2.37908232,3.00086489,2.37344177
3.00020009,2.37326370,3.00022967,2.03012310,2.37935531,3.00086854,2.37326279
3.00020017,2.37315025,3.00022967,2.02914130,2.38085899,3.00087480,2.37314766
3.00019985,2.37331607,3.00022906,2.02909640,2.38254058,3.00087258,2.37331356
3.00019974,2.37327350,3.00022859,2.03182262,2.38232605,3.00086544,2.37327248
3.00019986,2.37278406,3.00022863,2.03204440,2.38150794,3.00086346,2.37278201
3.00020006,2.37230633,3.00022893,2.03045687,2.38132824,3.00086482,2.37230281
