epoch,step,train/align,train/loss,train/main,train/rollout_avg,train/step1,val/loss,val/rollout_avg,val/step1
0,10,,,,,,7.349751831497997e-05,5.9096892073284835e-05,5.576844705501571e-05
0,10,0.9872310161590576,0.9872370958328247,6.187372036947636e-06,,,,,
1,21,,,,,,7.410075340885669e-05,5.9749025240307674e-05,5.617604620056227e-05
1,21,0.00016775503172539175,0.00017096214287448674,3.2071443456516135e-06,,,,,
2,32,,,,,,8.491766493534669e-05,7.144724804675207e-05,6.348349415929988e-05
2,32,0.0001546013227198273,0.00015631951100658625,1.718188400445797e-06,,,,,
3,43,,,,,,9.392825450049713e-05,8.119140693452209e-05,6.957082950975746e-05
3,43,0.0018080223817378283,0.0018091080710291862,1.085766484720807e-06,,,,,
4,54,,,,,,0.00010074149031424895,8.855981286615133e-05,7.41735493647866e-05
4,54,0.00017431448213756084,0.00017518778622616082,8.732874334782537e-07,,,,,
5,65,,,,,,0.00010853179992409423,9.698404028313234e-05,7.94365769252181e-05
5,65,0.00013179951929487288,0.00013253552606329322,7.359916480709217e-07,,,,,
6,76,,,,,,0.00011604581231949851,0.00010511017171666026,8.4512765170075e-05
6,76,0.00022195198107510805,0.00022258741955738515,6.354495099003543e-07,,,,,
7,87,,,,,,0.00012231750588398427,0.00011189357610419393,8.874941704561934e-05
7,87,0.0002546301402617246,0.00025520738563500345,5.772313897978165e-07,,,,,
8,98,,,,,,0.0001273887319257483,0.00011737782915588468,9.217536717187613e-05
8,98,0.0003518963640090078,0.00035243824822828174,5.418701221060473e-07,,,,,
9,109,,,,,,0.00013038291945122182,0.00012061410961905494,9.419869456905872e-05
9,109,0.004889198113232851,0.004889741074293852,5.427758082987566e-07,,,,,
10,120,,,,,,0.0001344722550129518,0.000125037448015064,9.696100460132584e-05
10,120,0.0002488794852979481,0.00024949913495220244,6.196451636242273e-07,,,,,
11,131,,,,,,0.00013887703244108707,0.00012980094470549375,9.993674757424742e-05
